accession	monosaccharide
G35821UR	NeuAc
G35821UR	S
G35821UR	Sia
G35823EX	Glc
G35823EX	GlcNAc
G35823EX	Hex
G35823EX	HexNAc
G35823EX	Man
G35825BV	Gal
G35825BV	GalNAc
G35825BV	GlcNAc
G35825BV	Hex
G35825BV	HexNAc
G35827XH	Fuc
G35827XH	Gal
G35827XH	Glc
G35827XH	GlcNAc
G35827XH	Hex
G35827XH	HexNAc
G35827XH	dHex
G35834FM	Fuc
G35834FM	GalNAc
G35834FM	GlcNAc
G35834FM	Hex
G35834FM	HexNAc
G35834FM	Man
G35834FM	dHex
G35836AC	GlcA
G35836AC	HexA
G35836AC	Xxx
G35836DF	Fuc
G35836DF	Gal
G35836DF	GlcNAc
G35836DF	Hex
G35836DF	HexNAc
G35836DF	dHex
G35837ET	Fuc
G35837ET	Gal
G35837ET	GlcNAc
G35837ET	Hex
G35837ET	HexNAc
G35837ET	Man
G35837ET	dHex
G35839XA	Gal
G35839XA	Glc
G35839XA	GlcNAc
G35839XA	Hex
G35839XA	HexNAc
G35841YO	Glc
G35841YO	GlcNAc
G35841YO	Hex
G35841YO	HexNAc
G35841YO	Man
G35842UG	Gal
G35842UG	GalNAc
G35842UG	Hex
G35842UG	HexNAc
G35842UG	NeuAc
G35842UG	Sia
G35844JR	Fuc
G35844JR	Gal
G35844JR	GlcNAc
G35844JR	GlcNAc+aldi
G35844JR	Hex
G35844JR	HexNAc
G35844JR	HexNAc+aldi
G35844JR	Man
G35844JR	NeuAc
G35844JR	Sia
G35844JR	aldi
G35844JR	dHex
G35849YC	Gal
G35849YC	GlcNAc
G35849YC	Hex
G35849YC	HexNAc
G35849YC	Man
G35850II	Fuc
G35850II	Gal
G35850II	GlcNAc
G35850II	Hex
G35850II	HexNAc
G35850II	dHex
G35852EH	Gal
G35852EH	GlcNAc
G35852EH	Hex
G35852EH	HexNAc
G35852EH	NeuAc
G35852EH	Sia
G35857GD	GlcN
G35857GD	Hex
G35857GD	HexN
G35857GD	Man
G35857GD	Xxx
G35862CF	Fuc
G35862CF	Gal
G35862CF	GlcNAc
G35862CF	Hex
G35862CF	HexNAc
G35862CF	Man
G35862CF	dHex
G35871RW	Fuc
G35871RW	GlcNAc
G35871RW	Hex
G35871RW	HexNAc
G35871RW	Man
G35871RW	dHex
G35871UN	HexN
G35871UN	Xxx
G35874ON	GlcNAc
G35874ON	Hex
G35874ON	HexNAc
G35874ON	Man
G35874ON	dHex
G35878KK	Fuc
G35878KK	Gal
G35878KK	GlcNAc
G35878KK	Hex
G35878KK	HexNAc
G35878KK	Man
G35878KK	dHex
G35879BG	Gal
G35879BG	Glc
G35879BG	GlcNAc
G35879BG	Hex
G35879BG	HexNAc
G35879BG	NeuAc
G35879BG	Sia
G35880DP	Fuc
G35880DP	Gal
G35880DP	GlcNAc
G35880DP	GlcNAc+aldi
G35880DP	Hex
G35880DP	HexNAc
G35880DP	HexNAc+aldi
G35880DP	Man
G35880DP	aldi
G35880DP	dHex
G35884UD	Fuc
G35884UD	Gal
G35884UD	GalNAc
G35884UD	GlcNAc
G35884UD	Hex
G35884UD	HexNAc
G35884UD	dHex
G35885RD	Hex
G35885RD	HexNAc
G35885RD	NeuAc
G35885RD	NeuGc
G35885RD	Sia
G35886GU	Gal
G35886GU	GalNAc
G35886GU	GalNAc+aldi
G35886GU	GlcNAc
G35886GU	Hex
G35886GU	HexNAc
G35886GU	HexNAc+aldi
G35886GU	NeuAc
G35886GU	S
G35886GU	Sia
G35886GU	aldi
G35886NT	Fuc
G35886NT	Gal
G35886NT	GalNAc
G35886NT	Glc
G35886NT	GlcNAc
G35886NT	Hex
G35886NT	HexNAc
G35886NT	dHex
G35887PW	Fuc
G35887PW	Gal
G35887PW	GlcNAc
G35887PW	Hex
G35887PW	HexNAc
G35887PW	Man
G35887PW	NeuAc
G35887PW	Sia
G35887PW	dHex
G35888BV	Fuc
G35888BV	Gal
G35888BV	GlcNAc
G35888BV	Hex
G35888BV	HexNAc
G35888BV	Man
G35888BV	NeuAc
G35888BV	NeuGc
G35888BV	Sia
G35888BV	dHex
G35888WG	Fuc
G35888WG	Gal
G35888WG	GlcNAc
G35888WG	Hex
G35888WG	HexNAc
G35888WG	Man
G35888WG	NeuAc
G35888WG	Sia
G35888WG	dHex
G35891PL	Fuc
G35891PL	Gal
G35891PL	GalNAc
G35891PL	GlcNAc
G35891PL	Hex
G35891PL	HexNAc
G35891PL	S
G35891PL	dHex
G35893LO	GlcNAc
G35893LO	Hex
G35893LO	HexNAc
G35893LO	Man
G35896AC	Gal
G35896AC	GalNAc
G35896AC	GlcNAc
G35896AC	Hex
G35896AC	HexNAc
G35896AC	NeuAc
G35896AC	Sia
G35898DT	Fuc
G35898DT	Gal
G35898DT	GalNAc
G35898DT	GlcNAc
G35898DT	Hex
G35898DT	HexNAc
G35898DT	dHex
G35898RP	Fuc
G35898RP	Gal
G35898RP	GlcNAc
G35898RP	Hex
G35898RP	HexNAc
G35898RP	Man
G35898RP	NeuAc
G35898RP	Sia
G35898RP	dHex
G35900GR	Gal
G35900GR	GalNAc
G35900GR	GlcNAc
G35900GR	Hex
G35900GR	HexNAc
G35902UC	Hex
G35902UC	Man
G35910XN	Fuc
G35910XN	Gal
G35910XN	GalNAc
G35910XN	GlcNAc
G35910XN	Hex
G35910XN	HexNAc
G35910XN	dHex
G35911QX	Fuc
G35911QX	Gal
G35911QX	GlcNAc
G35911QX	Hex
G35911QX	HexNAc
G35911QX	Man
G35911QX	dHex
G35912PE	Gal
G35912PE	GlcNAc
G35912PE	GlcNAc+aldi
G35912PE	Hex
G35912PE	HexNAc
G35912PE	HexNAc+aldi
G35912PE	Man
G35912PE	aldi
G35915AS	Gal
G35915AS	GalNAc
G35915AS	Glc
G35915AS	Hex
G35915AS	HexNAc
G35916SR	GlcNAc
G35916SR	Hex
G35916SR	HexNAc
G35916SR	Man
G35918YS	Fuc
G35918YS	Gal
G35918YS	GlcNAc
G35918YS	Hex
G35918YS	HexNAc
G35918YS	Man
G35918YS	NeuAc
G35918YS	NeuGc
G35918YS	Sia
G35918YS	dHex
G35924IL	Fuc
G35924IL	Gal
G35924IL	Glc
G35924IL	GlcNAc
G35924IL	Hex
G35924IL	HexNAc
G35924IL	NeuAc
G35924IL	Sia
G35924IL	dHex
G35924KK	Fuc
G35924KK	Gal
G35924KK	GlcNAc
G35924KK	Hex
G35924KK	HexNAc
G35924KK	Man
G35924KK	dHex
G35926QT	GlcNAc
G35926QT	Hex
G35926QT	HexNAc
G35926QT	Man
G35926TG	GlcNAc
G35926TG	Hex
G35926TG	HexNAc
G35926TG	Man
G35928BM	Fuc
G35928BM	Gal
G35928BM	GlcNAc
G35928BM	GlcNAc+aldi
G35928BM	Hex
G35928BM	HexNAc
G35928BM	HexNAc+aldi
G35928BM	Man
G35928BM	aldi
G35928BM	dHex
G35929YH	Fuc
G35929YH	Gal
G35929YH	GlcNAc
G35929YH	Hex
G35929YH	HexNAc
G35929YH	Man
G35929YH	dHex
G35932AR	GlcNAc
G35932AR	HexNAc
G35933VH	Hex
G35933VH	HexNAc
G35933VH	NeuAc
G35933VH	Sia
G35933VH	Xxx
G35938WG	Gal
G35938WG	GlcNAc
G35938WG	Hex
G35938WG	HexNAc
G35938WG	Man
G35941PN	Fuc
G35941PN	Gal
G35941PN	GlcNAc
G35941PN	Hex
G35941PN	HexNAc
G35941PN	Man
G35941PN	NeuAc
G35941PN	Sia
G35941PN	dHex
G35941VN	Fuc
G35941VN	Gal
G35941VN	GalNAc
G35941VN	GalNAc+aldi
G35941VN	GlcNAc
G35941VN	Hex
G35941VN	HexNAc
G35941VN	HexNAc+aldi
G35941VN	aldi
G35941VN	dHex
G35946GZ	Fuc
G35946GZ	Gal
G35946GZ	GalNAc
G35946GZ	GlcNAc
G35946GZ	Hex
G35946GZ	HexNAc
G35946GZ	dHex
G35947YD	Fuc
G35947YD	Gal
G35947YD	GalNAc
G35947YD	Hex
G35947YD	HexNAc
G35947YD	dHex
G35949CT	Fuc
G35949CT	Gal
G35949CT	GalNAc
G35949CT	GlcNAc
G35949CT	Hex
G35949CT	HexNAc
G35949CT	dHex
G35949WQ	Fuc
G35949WQ	Gal
G35949WQ	GlcNAc
G35949WQ	GlcNAc+aldi
G35949WQ	Hex
G35949WQ	HexNAc
G35949WQ	HexNAc+aldi
G35949WQ	Man
G35949WQ	aldi
G35949WQ	dHex
G35950WD	Gal
G35950WD	GlcNAc
G35950WD	Hex
G35950WD	HexNAc
G35951JD	Glc
G35951JD	Hex
G35952BG	Fuc
G35952BG	Gal
G35952BG	GlcNAc
G35952BG	Hex
G35952BG	HexNAc
G35952BG	Man
G35952BG	dHex
G35954RP	Gal
G35954RP	GalNAc
G35954RP	GlcA
G35954RP	Hex
G35954RP	HexA
G35954RP	HexNAc
G35954RP	Pent
G35954RP	S
G35954RP	Xxx
G35954RP	Xyl
G35954RP	aldi
G35955MV	Gal
G35955MV	GalNAc
G35955MV	GlcNAc
G35955MV	Hex
G35955MV	HexNAc
G35960LO	Fuc
G35960LO	Gal
G35960LO	Glc
G35960LO	GlcNAc
G35960LO	Hex
G35960LO	HexNAc
G35960LO	dHex
G35963CN	Glc
G35963CN	GlcNAc
G35963CN	Hex
G35963CN	HexNAc
G35963CN	Man
G35970DG	Hex
G35970DG	HexNAc
G35970DG	NeuAc
G35970DG	Sia
G35974KS	Fuc
G35974KS	Gal
G35974KS	GlcNAc
G35974KS	Hex
G35974KS	HexNAc
G35974KS	dHex
G35975NI	Fuc
G35975NI	Gal
G35975NI	GlcNAc
G35975NI	Hex
G35975NI	HexNAc
G35975NI	Man
G35975NI	dHex
G35983RN	Fuc
G35983RN	Gal
G35983RN	GalNAc
G35983RN	GlcNAc
G35983RN	Hex
G35983RN	HexNAc
G35983RN	NeuAc
G35983RN	Sia
G35983RN	dHex
G35984SF	Fuc
G35984SF	Gal
G35984SF	GlcNAc
G35984SF	Hex
G35984SF	HexNAc
G35984SF	Man
G35984SF	dHex
G35994TW	Hex
G35994TW	HexNAc
G35994TW	dHex
G35996JZ	Hex
G35996JZ	HexNAc
G35996JZ	HexNAc+aldi
G35996JZ	aldi
G35996JZ	dHex
G36003IU	Hex
G36003IU	HexNAc
G36004BS	Fuc
G36004BS	Gal
G36004BS	GlcNAc
G36004BS	Hex
G36004BS	HexNAc
G36004BS	Man
G36004BS	dHex
G36006TS	GalNAc
G36006TS	HexA
G36006TS	HexNAc
G36006TS	IdoA
G36006TS	S
G36011HK	Fuc
G36011HK	Hex
G36011HK	HexNAc
G36011HK	NeuAc
G36011HK	Sia
G36011HK	dHex
G36013ES	Hex
G36013ES	HexNAc
G36013ES	NeuAc
G36013ES	NeuGc
G36013ES	Sia
G36013ES	dHex
G36020VB	Gal
G36020VB	GlcNAc
G36020VB	Hex
G36020VB	HexNAc
G36020VB	Man
G36020VB	NeuGc
G36020VB	Sia
G36038OE	Fuc
G36038OE	Gal
G36038OE	GalNAc
G36038OE	GalNAc+aldi
G36038OE	GlcNAc
G36038OE	Hex
G36038OE	HexNAc
G36038OE	HexNAc+aldi
G36038OE	aldi
G36038OE	dHex
G36039YA	Gal
G36039YA	GalNAc
G36039YA	GlcNAc
G36039YA	Hex
G36039YA	HexNAc
G36039YA	S
G36042WR	Fuc
G36042WR	Gal
G36042WR	GalNAc
G36042WR	GlcNAc
G36042WR	Hex
G36042WR	HexNAc
G36042WR	Man
G36042WR	NeuAc
G36042WR	Sia
G36042WR	dHex
G36043JE	Gal
G36043JE	GalNAc
G36043JE	Glc
G36043JE	GlcNAc
G36043JE	Hex
G36043JE	HexNAc
G36043JE	NeuAc
G36043JE	Sia
G36045MZ	Hex
G36045MZ	HexNAc
G36045MZ	NeuAc
G36045MZ	Sia
G36046VV	Fuc
G36046VV	Gal
G36046VV	GalNAc
G36046VV	GlcNAc
G36046VV	Hex
G36046VV	HexNAc
G36046VV	dHex
G36046YA	Gal
G36046YA	GlcNAc
G36046YA	Hex
G36046YA	HexNAc
G36046YA	Man
G36046YA	NeuAc
G36046YA	Sia
G36047BO	Fuc
G36047BO	Gal
G36047BO	GalNAc
G36047BO	GlcNAc
G36047BO	Hex
G36047BO	HexNAc
G36047BO	dHex
G36052KJ	Fuc
G36052KJ	GlcNAc
G36052KJ	Hex
G36052KJ	HexNAc
G36052KJ	Man
G36052KJ	dHex
G36053YX	Gal
G36053YX	GlcNAc
G36053YX	Hex
G36053YX	HexNAc
G36053YX	Man
G36057HE	Gal
G36057HE	GlcNAc
G36057HE	Hex
G36057HE	HexNAc
G36057HE	Man
G36058QA	Fuc
G36058QA	Gal
G36058QA	Glc
G36058QA	GlcNAc
G36058QA	Hex
G36058QA	HexNAc
G36058QA	dHex
G36058ZY	Hex
G36058ZY	Man
G36059IK	GlcNAc
G36059IK	Hex
G36059IK	HexNAc
G36059IK	Man
G36066DO	Fuc
G36066DO	Gal
G36066DO	GlcNAc
G36066DO	Hex
G36066DO	HexNAc
G36066DO	Man
G36066DO	NeuAc
G36066DO	Sia
G36066DO	dHex
G36083UF	Gal
G36083UF	GlcNAc
G36083UF	Hex
G36083UF	HexNAc
G36083UF	Man
G36083UF	NeuAc
G36083UF	Sia
G36083UF	Xxx
G36088LX	HexNAc
G36088LX	HexNAc+aldi
G36088LX	NeuAc
G36088LX	S
G36088LX	Sia
G36088LX	aldi
G36094DV	GlcNAc
G36094DV	Hex
G36094DV	HexNAc
G36094DV	Man
G36094SC	Gal
G36094SC	GlcNAc
G36094SC	Hex
G36094SC	HexNAc
G36094SC	Man
G36097NA	Gal
G36097NA	Glc
G36097NA	GlcNAc
G36097NA	Hex
G36097NA	HexNAc
G36097NA	NeuGc
G36097NA	Sia
G36098RZ	Hex
G36098RZ	HexNAc
G36098RZ	HexNAc+aldi
G36098RZ	S
G36098RZ	aldi
G36101FO	GalN
G36101FO	HexN
G36102LE	Fuc
G36102LE	GalNAc
G36102LE	GlcNAc
G36102LE	Hex
G36102LE	HexNAc
G36102LE	Man
G36102LE	NeuAc
G36102LE	Sia
G36102LE	dHex
G36104EQ	Gal
G36104EQ	GlcNAc
G36104EQ	Hex
G36104EQ	HexNAc
G36104EQ	Man
G36104EQ	NeuAc
G36104EQ	Sia
G36107HL	Gal
G36107HL	GlcNAc
G36107HL	Hex
G36107HL	HexNAc
G36107HL	Man
G36107HL	NeuAc
G36107HL	Sia
G36108GD	Fuc
G36108GD	Gal
G36108GD	GlcNAc
G36108GD	Hex
G36108GD	HexNAc
G36108GD	Man
G36108GD	dHex
G36115SK	Fuc
G36115SK	Gal
G36115SK	GlcNAc
G36115SK	Hex
G36115SK	HexNAc
G36115SK	Man
G36115SK	dHex
G36118RA	Fuc
G36118RA	Gal
G36118RA	GlcNAc
G36118RA	Hex
G36118RA	HexNAc
G36118RA	Man
G36118RA	dHex
G36122ZH	Gal
G36122ZH	GlcNAc
G36122ZH	Hex
G36122ZH	HexNAc
G36122ZH	Man
G36122ZH	NeuAc
G36122ZH	Sia
G36123IU	GalNAc
G36123IU	HexNAc
G36123IU	NeuAc
G36123IU	Sia
G36124LL	Xxx
G36124QZ	Gal
G36124QZ	GalNAc
G36124QZ	Hex
G36124QZ	HexNAc
G36131VO	Fuc
G36131VO	Gal
G36131VO	Gal+aldi
G36131VO	GlcNAc
G36131VO	Hex
G36131VO	Hex+aldi
G36131VO	HexNAc
G36131VO	aldi
G36131VO	dHex
G36131WL	Gal
G36131WL	GlcNAc
G36131WL	Hex
G36131WL	HexNAc
G36131WL	Man
G36134VO	Fuc
G36134VO	Gal
G36134VO	GlcNAc
G36134VO	Hex
G36134VO	HexNAc
G36134VO	Man
G36134VO	dHex
G36135FM	GalNAc
G36135FM	Hex
G36135FM	HexNAc
G36143CN	Fuc
G36143CN	Gal
G36143CN	GalNAc
G36143CN	Hex
G36143CN	HexNAc
G36143CN	dHex
G36144UT	Hex
G36144UT	HexNAc
G36144UT	HexNAc+aldi
G36144UT	aldi
G36144UT	dHex
G36150OC	Fuc
G36150OC	Gal
G36150OC	GlcNAc
G36150OC	Hex
G36150OC	HexNAc
G36150OC	NeuAc
G36150OC	Sia
G36150OC	dHex
G36157OV	Gal
G36157OV	GlcNAc
G36157OV	Hex
G36157OV	HexNAc
G36157OV	Man
G36157OV	NeuAc
G36157OV	Sia
G36159AI	GlcNAc
G36159AI	Hex
G36159AI	HexNAc
G36159AI	Man
G36160KT	Gal
G36160KT	Glc
G36160KT	Hex
G36167NI	Fuc
G36167NI	Gal
G36167NI	GlcNAc
G36167NI	Hex
G36167NI	HexNAc
G36167NI	Man
G36167NI	NeuAc
G36167NI	Sia
G36167NI	dHex
G36169GF	Gal
G36169GF	Gal+aldi
G36169GF	Hex
G36169GF	Hex+aldi
G36169GF	Man
G36169GF	aldi
G36171DC	Gal
G36171DC	GlcNAc
G36171DC	Hex
G36171DC	HexNAc
G36171DC	Man
G36171JA	Fuc
G36171JA	Gal
G36171JA	GalNAc
G36171JA	GlcNAc
G36171JA	Hex
G36171JA	HexNAc
G36171JA	Man
G36171JA	NeuAc
G36171JA	Sia
G36171JA	dHex
G36172JR	Gal
G36172JR	GlcNAc
G36172JR	Hex
G36172JR	HexNAc
G36172JR	Man
G36176RV	Fuc
G36176RV	Gal
G36176RV	GlcNAc
G36176RV	Hex
G36176RV	HexNAc
G36176RV	Man
G36176RV	NeuGc
G36176RV	Sia
G36176RV	dHex
G36179RD	Fuc
G36179RD	GalNAc
G36179RD	GlcNAc
G36179RD	Hex
G36179RD	HexNAc
G36179RD	Man
G36179RD	S
G36179RD	dHex
G36180TB	Glc
G36180TB	Hex
G36184ML	Gal
G36184ML	GlcNAc
G36184ML	Hex
G36184ML	HexNAc
G36184ML	S
G36184OR	Gal
G36184OR	GalNAc
G36184OR	GlcNAc
G36184OR	Hex
G36184OR	HexNAc
G36184OR	NeuAc
G36184OR	Sia
G36185ZD	Hex
G36185ZD	HexNAc
G36185ZD	HexNAc+aldi
G36185ZD	aldi
G36185ZD	dHex
G36189TM	Gal
G36189TM	GlcNAc
G36189TM	Hex
G36189TM	HexNAc
G36189TM	Man
G36189TM	NeuAc
G36189TM	Sia
G36190WL	Glc
G36190WL	GlcNAc
G36190WL	Hex
G36190WL	HexNAc
G36190WL	Man
G36191CD	Gal
G36191CD	GlcNAc
G36191CD	Hex
G36191CD	HexNAc
G36191CD	Man
G36195LV	Fuc
G36195LV	Gal
G36195LV	Glc
G36195LV	GlcNAc
G36195LV	Hex
G36195LV	HexNAc
G36195LV	dHex
G36196GO	Gal
G36196GO	GlcNAc
G36196GO	Hex
G36196GO	HexNAc
G36200ZL	Gal
G36200ZL	GlcNAc
G36200ZL	Hex
G36200ZL	HexNAc
G36200ZL	Man
G36200ZL	NeuAc
G36200ZL	Sia
G36202LB	Fuc
G36202LB	Gal
G36202LB	GalNAc
G36202LB	GlcNAc
G36202LB	Hex
G36202LB	HexNAc
G36202LB	dHex
G36204GN	Fuc
G36204GN	GlcNAc
G36204GN	Hex
G36204GN	HexNAc
G36204GN	Man
G36204GN	dHex
G36204OM	Fuc
G36204OM	Gal
G36204OM	GlcNAc
G36204OM	Hex
G36204OM	HexNAc
G36204OM	Man
G36204OM	dHex
G36211GH	Fuc
G36211GH	Gal
G36211GH	GlcNAc
G36211GH	Hex
G36211GH	HexNAc
G36211GH	Man
G36211GH	dHex
G36211MT	HexA
G36211MT	Xxx
G36212ZC	Gal
G36212ZC	GlcNAc
G36212ZC	Hex
G36212ZC	HexNAc
G36212ZC	Man
G36218DJ	Gal
G36218DJ	GlcNAc
G36218DJ	Hex
G36218DJ	HexNAc
G36218DJ	Man
G36218DJ	NeuAc
G36218DJ	Sia
G36220HJ	Fuc
G36220HJ	Gal
G36220HJ	Glc
G36220HJ	GlcNAc
G36220HJ	Hex
G36220HJ	HexNAc
G36220HJ	dHex
G36220ML	Fuc
G36220ML	GlcNAc
G36220ML	Hex
G36220ML	HexNAc
G36220ML	Man
G36220ML	NeuAc
G36220ML	Sia
G36220ML	dHex
G36220TC	Fuc
G36220TC	Gal
G36220TC	Hex
G36220TC	dHex
G36221RT	Fuc
G36221RT	Gal
G36221RT	GalNAc
G36221RT	GlcNAc
G36221RT	Hex
G36221RT	HexNAc
G36221RT	Man
G36221RT	dHex
G36223IZ	Fuc
G36223IZ	Gal
G36223IZ	GlcNAc
G36223IZ	Hex
G36223IZ	HexNAc
G36223IZ	Man
G36223IZ	NeuAc
G36223IZ	Sia
G36223IZ	dHex
G36223VW	Fuc
G36223VW	Gal
G36223VW	GlcNAc
G36223VW	Hex
G36223VW	HexNAc
G36223VW	Man
G36223VW	NeuAc
G36223VW	Sia
G36223VW	dHex
G36225RM	Fuc
G36225RM	Gal
G36225RM	GlcNAc
G36225RM	Hex
G36225RM	HexNAc
G36225RM	Man
G36225RM	dHex
G36226TU	Fuc
G36226TU	Gal
G36226TU	GalNAc
G36226TU	GalNAc+aldi
G36226TU	GlcNAc
G36226TU	Hex
G36226TU	HexNAc
G36226TU	HexNAc+aldi
G36226TU	NeuAc
G36226TU	S
G36226TU	Sia
G36226TU	aldi
G36226TU	dHex
G36230AV	Gal
G36230AV	GlcNAc
G36230AV	Hex
G36230AV	HexNAc
G36230AV	Man
G36231CI	Gal
G36231CI	GalNAc
G36231CI	GlcNAc
G36231CI	Hex
G36231CI	HexNAc
G36231CI	NeuAc
G36231CI	Sia
G36244SG	Fuc
G36244SG	Gal
G36244SG	GlcNAc
G36244SG	Hex
G36244SG	HexNAc
G36244SG	Man
G36244SG	dHex
G36258NK	Gal
G36258NK	GalNAc
G36258NK	GlcNAc
G36258NK	Hex
G36258NK	HexNAc
G36258ZR	GlcNAc
G36258ZR	Hex
G36258ZR	HexNAc
G36258ZR	Man
G36259JQ	Fuc
G36259JQ	Gal
G36259JQ	GlcNAc
G36259JQ	Hex
G36259JQ	HexNAc
G36259JQ	Man
G36259JQ	dHex
G36262HG	Gal
G36262HG	GlcNAc
G36262HG	Hex
G36262HG	HexNAc
G36262HG	Man
G36262HG	NeuAc
G36262HG	Sia
G36264SN	Fuc
G36264SN	Gal
G36264SN	GalNAc
G36264SN	Glc
G36264SN	GlcNAc
G36264SN	Hex
G36264SN	HexNAc
G36264SN	dHex
G36268TW	Gal
G36268TW	GlcNAc
G36268TW	Hex
G36268TW	HexNAc
G36268TW	Man
G36268TW	NeuAc
G36268TW	Sia
G36271FY	Gal
G36271FY	GlcNAc
G36271FY	Hex
G36271FY	HexNAc
G36271FY	Man
G36271FY	NeuAc
G36271FY	Sia
G36274PH	Fuc
G36274PH	GlcNAc
G36274PH	Hex
G36274PH	HexNAc
G36274PH	Man
G36274PH	dHex
G36286VW	Glc
G36286VW	Hex
G36290XI	Fuc
G36290XI	GlcNAc
G36290XI	GlcNAc+aldi
G36290XI	Hex
G36290XI	HexNAc
G36290XI	HexNAc+aldi
G36290XI	Man
G36290XI	aldi
G36290XI	dHex
G36292UY	Gal
G36292UY	GlcNAc
G36292UY	Hex
G36292UY	HexNAc
G36292UY	Man
G36292UY	NeuAc
G36292UY	Sia
G36293DS	Fuc
G36293DS	Gal
G36293DS	GlcNAc
G36293DS	Hex
G36293DS	HexNAc
G36293DS	Man
G36293DS	dHex
G36298ON	Fuc
G36298ON	Gal
G36298ON	GlcNAc
G36298ON	Hex
G36298ON	HexNAc
G36298ON	Man
G36298ON	dHex
G36300QU	GalNAc
G36300QU	GlcNAc
G36300QU	Hex
G36300QU	HexNAc
G36300QU	Man
G36303CE	Fuc
G36303CE	Gal
G36303CE	GlcNAc
G36303CE	GlcNAc+aldi
G36303CE	Hex
G36303CE	HexNAc
G36303CE	HexNAc+aldi
G36303CE	Man
G36303CE	NeuAc
G36303CE	Sia
G36303CE	aldi
G36303CE	dHex
G36305KH	Fuc
G36305KH	Gal
G36305KH	Glc
G36305KH	GlcNAc
G36305KH	Hex
G36305KH	HexNAc
G36305KH	NeuAc
G36305KH	Sia
G36305KH	dHex
G36306KM	Gal
G36306KM	GlcNAc
G36306KM	Hex
G36306KM	HexNAc
G36306KM	Man
G36312PO	Xxx
G36316QQ	Fuc
G36316QQ	Gal
G36316QQ	Glc
G36316QQ	GlcNAc
G36316QQ	Hex
G36316QQ	HexNAc
G36316QQ	dHex
G36316RB	Fuc
G36316RB	Gal
G36316RB	GlcNAc
G36316RB	Hex
G36316RB	HexNAc
G36316RB	Man
G36316RB	NeuAc
G36316RB	Sia
G36316RB	dHex
G36324PW	Fuc
G36324PW	Gal
G36324PW	Glc
G36324PW	GlcNAc
G36324PW	Hex
G36324PW	HexNAc
G36324PW	dHex
G36324QX	Gal
G36324QX	GlcNAc
G36324QX	Hex
G36324QX	HexNAc
G36324QX	Man
G36324QX	NeuGc
G36324QX	Sia
G36341SC	Fuc
G36341SC	Gal
G36341SC	GalNAc
G36341SC	GalNAc+aldi
G36341SC	GlcNAc
G36341SC	Hex
G36341SC	HexNAc
G36341SC	HexNAc+aldi
G36341SC	NeuAc
G36341SC	Sia
G36341SC	aldi
G36341SC	dHex
G36343DI	Gal
G36343DI	GlcNAc
G36343DI	Hex
G36343DI	HexNAc
G36343DI	Man
G36343DI	NeuAc
G36343DI	Sia
G36348OS	Gal
G36348OS	GlcNAc
G36348OS	Hex
G36348OS	HexNAc
G36348OS	Man
G36348OS	NeuAc
G36348OS	Sia
G36350BL	Glc
G36350BL	GlcNAc
G36350BL	Hex
G36350BL	HexNAc
G36350BL	Man
G36350YN	GlcNAc
G36350YN	Hex
G36350YN	HexNAc
G36350YN	Man
G36357CE	Hex
G36357CE	HexNAc
G36357CE	NeuAc
G36357CE	Sia
G36357CE	dHex
G36358CR	Gal
G36358CR	Hex
G36359GN	Gal
G36359GN	GalNAc
G36359GN	GlcNAc
G36359GN	Hex
G36359GN	HexNAc
G36359GN	NeuAc
G36359GN	Sia
G36362BK	Fuc
G36362BK	Gal
G36362BK	GlcNAc
G36362BK	Hex
G36362BK	HexNAc
G36362BK	Man
G36362BK	dHex
G36366CN	Fuc
G36366CN	Gal
G36366CN	GlcNAc
G36366CN	Hex
G36366CN	HexNAc
G36366CN	Man
G36366CN	dHex
G36368WM	Fuc
G36368WM	Gal
G36368WM	GalNAc
G36368WM	Glc
G36368WM	Hex
G36368WM	HexNAc
G36368WM	dHex
G36370II	Gal
G36370II	Hex
G36370II	Man
G36378FM	Gal
G36378FM	GlcNAc
G36378FM	Hex
G36378FM	HexNAc
G36378FM	Man
G36378FM	NeuAc
G36378FM	Sia
G36379GD	Fuc
G36379GD	Hex
G36379GD	HexNAc
G36379GD	dHex
G36387CV	GalNAc
G36387CV	GlcNAc
G36387CV	HexNAc
G36397PM	Glc
G36397PM	GlcNAc
G36397PM	Hex
G36397PM	HexNAc
G36397PM	Man
G36400RA	Fuc
G36400RA	GlcNAc
G36400RA	Hex
G36400RA	HexNAc
G36400RA	Man
G36400RA	dHex
G36404TW	Fuc
G36404TW	Gal
G36404TW	GalNAc
G36404TW	GlcNAc
G36404TW	Hex
G36404TW	HexNAc
G36404TW	dHex
G36405UK	GlcNAc
G36405UK	GlcNAc+aldi
G36405UK	Hex
G36405UK	HexNAc
G36405UK	HexNAc+aldi
G36405UK	Man
G36405UK	aldi
G36410KK	Fuc
G36410KK	Gal
G36410KK	GalNAc
G36410KK	GlcNAc
G36410KK	Hex
G36410KK	HexNAc
G36410KK	dHex
G36411SK	Gal
G36411SK	GlcNAc
G36411SK	Hex
G36411SK	HexNAc
G36411SK	Man
G36411SK	NeuAc
G36411SK	Sia
G36414FS	GlcNAc
G36414FS	HexNAc
G36419JT	Fuc
G36419JT	Gal
G36419JT	GlcNAc
G36419JT	Hex
G36419JT	HexNAc
G36419JT	Man
G36419JT	NeuAc
G36419JT	Sia
G36419JT	dHex
G36426PE	Fuc
G36426PE	Gal
G36426PE	GlcNAc
