GlyTouCanAccession	Name	Domain
G81399MY	HexNAc0Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G81572SC	HexNAc(4)Hex(4)dHex(1)NeuAc(2)	Byonic
G81572SC	HexNAc4Hex4dHex1NeuAc2	ShortUniCarbKB
G81572SC	HexNAc4Hex4dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G81637OR	H7N6FS3	ShortComp
G81637OR	HexNAc(6)Hex(7)Fuc(1)NeuAc(3)	Byonic
G81920JR	HexNAc(4)Hex(3)dHex(1)Pent(1)	Byonic
G81920JR	HexNAc4Hex3dHex1NeuAc0NeuGc0Pent1S0P0KDN0HexA0	UniCarbKB
G81920JR	HexNAc4Hex3dHex1Pent1	ShortUniCarbKB
G81983KG	GD1	SemanticName
G82347DR	H5N6F3	ShortComp
G82347DR	HexNAc(6)Hex(5)Fuc(3)	Byonic
G82348RD	HexNAc(7)Hex(8)dHex(1)NeuAc(1)	Byonic
G82348RD	HexNAc7Hex8dHex1NeuAc1	ShortUniCarbKB
G82348RD	HexNAc7Hex8dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G82364UA	HexNAc(2)Hex(4)dHex(1)	Byonic
G82364UA	HexNAc2Hex4dHex1	ShortUniCarbKB
G82364UA	HexNAc2Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G82443XX	H6N6FS3	ShortComp
G82443XX	HexNAc(6)Hex(6)Fuc(1)NeuAc(3)	Byonic
G82458HY	HexNAc(1)Hex(1)dHex(2)	Byonic
G82458HY	HexNAc1Hex1dHex2	ShortUniCarbKB
G82458HY	HexNAc1Hex1dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G82537NK	HexNAc(4)Hex(5)dHex(3)NeuAc(1)NeuGc(1)	Byonic
G82537NK	HexNAc4Hex5dHex3NeuAc1NeuGc1	ShortUniCarbKB
G82537NK	HexNAc4Hex5dHex3NeuAc1NeuGc1Pent0S0P0KDN0HexA0	UniCarbKB
G82851XG	H6N4FS2	ShortComp
G82851XG	HexNAc(4)Hex(6)Fuc(1)NeuAc(2)	Byonic
G82985VK	H8N	ShortComp
G82985VK	HexNAc(1)Hex(8)	Byonic
G82985VK	HexNAc1Hex8	ShortUniCarbKB
G82985VK	HexNAc1Hex8dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83014KM	H8N5	ShortComp
G83014KM	HexNAc(5)Hex(8)	Byonic
G83014KM	HexNAc5Hex8	ShortUniCarbKB
G83014KM	HexNAc5Hex8dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83131MV	HexNAc(6)Hex(4)dHex(1)NeuAc(1)Sulpho(1)	Byonic
G83131MV	HexNAc6Hex4dHex1NeuAc1NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G83131MV	HexNAc6Hex4dHex1NeuAc1S1	ShortUniCarbKB
G83141DC	HexNAc(7)Hex(7)dHex(1)NeuAc(2)	Byonic
G83141DC	HexNAc7Hex7dHex1NeuAc2	ShortUniCarbKB
G83141DC	HexNAc7Hex7dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83367XX	Hex(1)NeuGc(1)	Byonic
G83367XX	Hex1NeuGc1	ShortUniCarbKB
G83367XX	HexNAc0Hex1dHex0NeuAc0NeuGc1Pent0S0P0KDN0HexA0	UniCarbKB
G83415JW	HexNAc(5)Hex(8)dHex(2)	Byonic
G83415JW	HexNAc5Hex8dHex2	ShortUniCarbKB
G83415JW	HexNAc5Hex8dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83460ZZ	H10N2	ShortComp
G83460ZZ	HexNAc(2)Hex(10)	Byonic
G83460ZZ	HexNAc2Hex10	ShortUniCarbKB
G83460ZZ	HexNAc2Hex10dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83466CO	HexNAc(3)Hex(6)dHex(1)NeuGc(1)	Byonic
G83466CO	HexNAc3Hex6dHex1NeuAc0NeuGc1Pent0S0P0KDN0HexA0	UniCarbKB
G83466CO	HexNAc3Hex6dHex1NeuGc1	ShortUniCarbKB
G83480UQ	H9N5F2	ShortComp
G83480UQ	HexNAc(5)Hex(9)Fuc(2)	Byonic
G83555HU	HexNAc(4)Hex(5)dHex(1)	Byonic
G83555HU	HexNAc4Hex5dHex1	ShortUniCarbKB
G83555HU	HexNAc4Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83633GK	H3N6	ShortComp
G83633GK	HexNAc(6)Hex(3)	Byonic
G83633GK	HexNAc6Hex3	ShortUniCarbKB
G83633GK	HexNAc6Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83646BJ	H5N5S	ShortComp
G83646BJ	HexNAc(5)Hex(5)NeuAc(1)	Byonic
G83646BJ	HexNAc5Hex5NeuAc1	ShortUniCarbKB
G83646BJ	HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G83973UR	HexNAc(5)Hex(6)Sulpho(2)	Byonic
G83973UR	HexNAc5Hex6S2	ShortUniCarbKB
G83973UR	HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S2P0KDN0HexA0	UniCarbKB
G84100PH	Hex(2)NeuAc(1)Sulpho(1)	Byonic
G84100PH	Hex2NeuAc1S1	ShortUniCarbKB
G84100PH	HexNAc0Hex2dHex0NeuAc1NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G84104VL	HexNAc(3)Hex(2)dHex(1)NeuAc(1)	Byonic
G84104VL	HexNAc3Hex2dHex1NeuAc1	ShortUniCarbKB
G84104VL	HexNAc3Hex2dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84164DF	HexNAc(3)Hex(3)dHex(1)Pent(1)	Byonic
G84164DF	HexNAc3Hex3dHex1NeuAc0NeuGc0Pent1S0P0KDN0HexA0	UniCarbKB
G84164DF	HexNAc3Hex3dHex1Pent1	ShortUniCarbKB
G84224TW	Lactosylceramide	SemanticName
G84289JA	HexNAc1Hex0dHex0NeuAc0NeuGc0Pent0S3P0KDN0HexA1	UniCarbKB
G84289JA	HexNAc1S3HexA1	ShortUniCarbKB
G84291SQ	HexNAc(4)Hex(5)dHex(2)NeuAc(2)	Byonic
G84291SQ	HexNAc4Hex5dHex2NeuAc2	ShortUniCarbKB
G84291SQ	HexNAc4Hex5dHex2NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84318LI	HexNAc(4)Hex(5)dHex(1)NeuAc(1)Sulpho(1)	Byonic
G84318LI	HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G84318LI	HexNAc4Hex5dHex1NeuAc1S1	ShortUniCarbKB
G84320LV	HexNAc(5)Hex(6)dHex(2)NeuAc(2)	Byonic
G84320LV	HexNAc5Hex6dHex2NeuAc2	ShortUniCarbKB
G84320LV	HexNAc5Hex6dHex2NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84322TE	H5	ShortComp
G84322TE	Hex(5)	Byonic
G84322TE	Hex5	ShortUniCarbKB
G84322TE	HexNAc0Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84349RE	H4N2F	ShortComp
G84349RE	HexNAc(2)Hex(4)Fuc(1)	Byonic
G84435MS	HexNAc(4)	Byonic
G84435MS	HexNAc4	ShortUniCarbKB
G84435MS	HexNAc4Hex0dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84435MS	N4	ShortComp
G84492TS	HexNAc(5)Hex(5)dHex(2)NeuAc(1)	Byonic
G84492TS	HexNAc5Hex5dHex2NeuAc1	ShortUniCarbKB
G84492TS	HexNAc5Hex5dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84664JR	HexNAc(7)Hex(9)dHex(1)	Byonic
G84664JR	HexNAc7Hex9dHex1	ShortUniCarbKB
G84664JR	HexNAc7Hex9dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84668IW	H4F	ShortComp
G84668IW	Hex(4)Fuc(1)	Byonic
G84701HV	H2S2	ShortComp
G84701HV	Hex(2)NeuAc(2)	Byonic
G84701HV	Hex2NeuAc2	ShortUniCarbKB
G84701HV	HexNAc0Hex2dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84712KL	HexNAc(7)Hex(3)dHex(2)NeuAc(1)	Byonic
G84712KL	HexNAc7Hex3dHex2NeuAc1	ShortUniCarbKB
G84712KL	HexNAc7Hex3dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G84822FH	HexNAc(1)Hex(1)NeuGc(2)	Byonic
G84822FH	HexNAc1Hex1NeuGc2	ShortUniCarbKB
G84822FH	HexNAc1Hex1dHex0NeuAc0NeuGc2Pent0S0P0KDN0HexA0	UniCarbKB
G84825UQ	HexNAc(2)Hex(1)dHex(1)Pent(1)	Byonic
G84825UQ	HexNAc2Hex1dHex1NeuAc0NeuGc0Pent1S0P0KDN0HexA0	UniCarbKB
G84825UQ	HexNAc2Hex1dHex1Pent1	ShortUniCarbKB
G84854EH	HexNAc0Hex0dHex0NeuAc0NeuGc0Pent1S0P0KDN0HexA1	UniCarbKB
G84854EH	Pent1HexA1	ShortUniCarbKB
G84862JD	HexNAc2Hex0dHex0NeuAc0NeuGc0Pent0S5P0KDN0HexA2	UniCarbKB
G84862JD	HexNAc2S5HexA2	ShortUniCarbKB
G84862VB	H4N4F3	ShortComp
G84862VB	HexNAc(4)Hex(4)Fuc(3)	Byonic
G84977PB	HNS4	ShortComp
G84977PB	HexNAc(1)Hex(1)NeuAc(4)	Byonic
G84977PB	HexNAc1Hex1NeuAc4	ShortUniCarbKB
G84977PB	HexNAc1Hex1dHex0NeuAc4NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85144OK	HexNAc(5)Hex(6)dHex(1)NeuAc(2)	Byonic
G85144OK	HexNAc5Hex6dHex1NeuAc2	ShortUniCarbKB
G85144OK	HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85255EY	H11N11F2	ShortComp
G85255EY	HexNAc(11)Hex(11)Fuc(2)	Byonic
G85269DF	H4N3F2	ShortComp
G85269DF	HexNAc(3)Hex(4)Fuc(2)	Byonic
G85282JO	H6N6S	ShortComp
G85282JO	HexNAc(6)Hex(6)NeuAc(1)	Byonic
G85282JO	HexNAc6Hex6NeuAc1	ShortUniCarbKB
G85282JO	HexNAc6Hex6dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85335EW	HexNAc(2)Hex(4)Pent(1)	Byonic
G85335EW	HexNAc2Hex4Pent1	ShortUniCarbKB
G85335EW	HexNAc2Hex4dHex0NeuAc0NeuGc0Pent1S0P0KDN0HexA0	UniCarbKB
G85373BL	HexNAc3Hex0dHex0NeuAc0NeuGc0Pent0S3P0KDN0HexA2	UniCarbKB
G85373BL	HexNAc3S3HexA2	ShortUniCarbKB
G85428IQ	HexNAc(14)Hex(15)dHex(5)NeuAc(2)	Byonic
G85428IQ	HexNAc14Hex15dHex5NeuAc2	ShortUniCarbKB
G85428IQ	HexNAc14Hex15dHex5NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85554PZ	H5N6F2	ShortComp
G85554PZ	HexNAc(6)Hex(5)Fuc(2)	Byonic
G85582CB	H4N4S2	ShortComp
G85582CB	HexNAc(4)Hex(4)NeuAc(2)	Byonic
G85582CB	HexNAc4Hex4NeuAc2	ShortUniCarbKB
G85582CB	HexNAc4Hex4dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85677PP	H5N4S4	ShortComp
G85677PP	HexNAc(4)Hex(5)NeuAc(4)	Byonic
G85677PP	HexNAc4Hex5NeuAc4	ShortUniCarbKB
G85677PP	HexNAc4Hex5dHex0NeuAc4NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85740DB	HexNAc(5)Hex(5)dHex(1)	Byonic
G85740DB	HexNAc5Hex5dHex1	ShortUniCarbKB
G85740DB	HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85945LZ	H7N	ShortComp
G85945LZ	HexNAc(1)Hex(7)	Byonic
G85945LZ	HexNAc1Hex7	ShortUniCarbKB
G85945LZ	HexNAc1Hex7dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G85987RP	HexNAc(5)Hex(7)dHex(1)	Byonic
G85987RP	HexNAc5Hex7dHex1	ShortUniCarbKB
G85987RP	HexNAc5Hex7dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86182NS	H4N5S	ShortComp
G86182NS	HexNAc(5)Hex(4)NeuAc(1)	Byonic
G86182NS	HexNAc5Hex4NeuAc1	ShortUniCarbKB
G86182NS	HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86200WT	HexNAc(5)Hex(6)dHex(1)NeuAc(2)Sulpho(1)	Byonic
G86200WT	HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G86200WT	HexNAc5Hex6dHex1NeuAc2S1	ShortUniCarbKB
G86270PX	HexNAc(4)Hex(4)dHex(1)Sulpho(1)	Byonic
G86270PX	HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G86270PX	HexNAc4Hex4dHex1S1	ShortUniCarbKB
G86286CX	H3N3FS	ShortComp
G86286CX	HexNAc(3)Hex(3)Fuc(1)NeuAc(1)	Byonic
G86339HP	H6N9	ShortComp
G86339HP	HexNAc(9)Hex(6)	Byonic
G86339HP	HexNAc9Hex6	ShortUniCarbKB
G86339HP	HexNAc9Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86364NQ	HexNAc(4)Hex(5)dHex(3)NeuAc(3)	Byonic
G86364NQ	HexNAc4Hex5dHex3NeuAc3	ShortUniCarbKB
G86364NQ	HexNAc4Hex5dHex3NeuAc3NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86458FO	HexNAc(4)Hex(2)dHex(3)	Byonic
G86458FO	HexNAc4Hex2dHex3	ShortUniCarbKB
G86458FO	HexNAc4Hex2dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86509KY	HexNAc(7)Hex(5)dHex(4)NeuAc(1)	Byonic
G86509KY	HexNAc7Hex5dHex4NeuAc1	ShortUniCarbKB
G86509KY	HexNAc7Hex5dHex4NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86577AW	HexNAc(6)Hex(4)dHex(5)NeuAc(1)	Byonic
G86577AW	HexNAc6Hex4dHex5NeuAc1	ShortUniCarbKB
G86577AW	HexNAc6Hex4dHex5NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86579NT	HexNAc(4)Hex(4)dHex(1)NeuGc(1)	Byonic
G86579NT	HexNAc4Hex4dHex1NeuAc0NeuGc1Pent0S0P0KDN0HexA0	UniCarbKB
G86579NT	HexNAc4Hex4dHex1NeuGc1	ShortUniCarbKB
G86752LQ	HexNAc(5)Hex(6)dHex(1)NeuAc(1)	Byonic
G86752LQ	HexNAc5Hex6dHex1NeuAc1	ShortUniCarbKB
G86752LQ	HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86800DW	H12N	ShortComp
G86800DW	HexNAc(1)Hex(12)	Byonic
G86800DW	HexNAc1Hex12	ShortUniCarbKB
G86800DW	HexNAc1Hex12dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G86880BF	H6N5F2S	ShortComp
G86880BF	HexNAc(5)Hex(6)Fuc(2)NeuAc(1)	Byonic
G87046BF	HexNAc3Hex0dHex0NeuAc0NeuGc0Pent0S4P0KDN0HexA2	UniCarbKB
G87046BF	HexNAc3S4HexA2	ShortUniCarbKB
G87051GH	HexNAc(4)Hex(5)dHex(3)	Byonic
G87051GH	HexNAc4Hex5dHex3	ShortUniCarbKB
G87051GH	HexNAc4Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87056QU	HexNAc(6)Hex(7)dHex(2)NeuAc(3)	Byonic
G87056QU	HexNAc6Hex7dHex2NeuAc3	ShortUniCarbKB
G87056QU	HexNAc6Hex7dHex2NeuAc3NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87123QX	H6N5F3	ShortComp
G87123QX	HexNAc(5)Hex(6)Fuc(3)	Byonic
G87139BK	HexNAc(6)Hex(4)dHex(1)NeuAc(2)	Byonic
G87139BK	HexNAc6Hex4dHex1NeuAc2	ShortUniCarbKB
G87139BK	HexNAc6Hex4dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87183DD	HexNAc(7)Hex(7)dHex(5)	Byonic
G87183DD	HexNAc7Hex7dHex5	ShortUniCarbKB
G87183DD	HexNAc7Hex7dHex5NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87208AT	H8N6S	ShortComp
G87208AT	HexNAc(6)Hex(8)NeuAc(1)	Byonic
G87208AT	HexNAc6Hex8NeuAc1	ShortUniCarbKB
G87208AT	HexNAc6Hex8dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87276XX	H3N2F3	ShortComp
G87276XX	HexNAc(2)Hex(3)Fuc(3)	Byonic
G87321EI	H4N2F2S	ShortComp
G87321EI	HexNAc(2)Hex(4)Fuc(2)NeuAc(1)	Byonic
G87384DY	HexNAc(2)Hex(1)dHex(1)NeuAc(1)	Byonic
G87384DY	HexNAc2Hex1dHex1NeuAc1	ShortUniCarbKB
G87384DY	HexNAc2Hex1dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87389XI	H4N6F2	ShortComp
G87389XI	HexNAc(6)Hex(4)Fuc(2)	Byonic
G87399DK	H7N7FS4	ShortComp
G87399DK	HexNAc(7)Hex(7)Fuc(1)NeuAc(4)	Byonic
G87416MP	HexNAc(9)Hex(6)dHex(3)	Byonic
G87416MP	HexNAc9Hex6dHex3	ShortUniCarbKB
G87416MP	HexNAc9Hex6dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87661QW	H5N5F2	ShortComp
G87661QW	HexNAc(5)Hex(5)Fuc(2)	Byonic
G87672CW	H9N6	ShortComp
G87672CW	HexNAc(6)Hex(9)	Byonic
G87672CW	HexNAc6Hex9	ShortUniCarbKB
G87672CW	HexNAc6Hex9dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87709PJ	HexNAc(5)Hex(5)dHex(1)NeuAc(1)NeuGc(1)	Byonic
G87709PJ	HexNAc5Hex5dHex1NeuAc1NeuGc1	ShortUniCarbKB
G87709PJ	HexNAc5Hex5dHex1NeuAc1NeuGc1Pent0S0P0KDN0HexA0	UniCarbKB
G87733KR	HexNAc(6)Hex(7)dHex(4)NeuAc(2)	Byonic
G87733KR	HexNAc6Hex7dHex4NeuAc2	ShortUniCarbKB
G87733KR	HexNAc6Hex7dHex4NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87831WZ	H4NS2	ShortComp
G87831WZ	HexNAc(1)Hex(4)NeuAc(2)	Byonic
G87831WZ	HexNAc1Hex4NeuAc2	ShortUniCarbKB
G87831WZ	HexNAc1Hex4dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87849GZ	HexNAc(6)Hex(4)dHex(2)NeuAc(2)	Byonic
G87849GZ	HexNAc6Hex4dHex2NeuAc2	ShortUniCarbKB
G87849GZ	HexNAc6Hex4dHex2NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87849RX	HexNAc(5)Hex(5)dHex(5)	Byonic
G87849RX	HexNAc5Hex5dHex5	ShortUniCarbKB
G87849RX	HexNAc5Hex5dHex5NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G87875QF	H4N4S4	ShortComp
G87875QF	HexNAc(4)Hex(4)NeuAc(4)	Byonic
G87875QF	HexNAc4Hex4NeuAc4	ShortUniCarbKB
G87875QF	HexNAc4Hex4dHex0NeuAc4NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88198IB	HexNAc(5)Hex(5)dHex(3)NeuAc(1)	Byonic
G88198IB	HexNAc5Hex5dHex3NeuAc1	ShortUniCarbKB
G88198IB	HexNAc5Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88374WZ	HexNAc(4)Hex(5)dHex(1)NeuAc(2)	Byonic
G88374WZ	HexNAc4Hex5dHex1NeuAc2	ShortUniCarbKB
G88374WZ	HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88431DQ	HexNAc1Hex0dHex0NeuAc0NeuGc0Pent0S2P0KDN0HexA1	UniCarbKB
G88431DQ	HexNAc1S2HexA1	ShortUniCarbKB
G88555AB	H2N3F2	ShortComp
G88555AB	HexNAc(3)Hex(2)Fuc(2)	Byonic
G88691YO	HexNAc(5)Hex(4)dHex(1)NeuAc(1)Sulpho(1)	Byonic
G88691YO	HexNAc5Hex4dHex1NeuAc1NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G88691YO	HexNAc5Hex4dHex1NeuAc1S1	ShortUniCarbKB
G88713AC	HN3	ShortComp
G88713AC	HexNAc(3)Hex(1)	Byonic
G88713AC	HexNAc3Hex1	ShortUniCarbKB
G88713AC	HexNAc3Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88725PI	HexNAc(5)Hex(3)dHex(1)	Byonic
G88725PI	HexNAc5Hex3dHex1	ShortUniCarbKB
G88725PI	HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88764HN	HS	ShortComp
G88764HN	Hex(1)NeuAc(1)	Byonic
G88764HN	Hex1NeuAc1	ShortUniCarbKB
G88764HN	HexNAc0Hex1dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88775CU	HexNAc(3)Hex(1)dHex(2)	Byonic
G88775CU	HexNAc3Hex1dHex2	ShortUniCarbKB
G88775CU	HexNAc3Hex1dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G88891KO	H7N2F	ShortComp
G88891KO	HexNAc(2)Hex(7)Fuc(1)	Byonic
G88951ME	HexNAc(6)Hex(6)dHex(1)NeuGc(2)	Byonic
G88951ME	HexNAc6Hex6dHex1NeuAc0NeuGc2Pent0S0P0KDN0HexA0	UniCarbKB
G88951ME	HexNAc6Hex6dHex1NeuGc2	ShortUniCarbKB
G89009DQ	HexNAc(7)Hex(6)dHex(1)	Byonic
G89009DQ	HexNAc7Hex6dHex1	ShortUniCarbKB
G89009DQ	HexNAc7Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G89373FA	H3N7S2	ShortComp
G89373FA	HexNAc(7)Hex(3)NeuAc(2)	Byonic
G89373FA	HexNAc7Hex3NeuAc2	ShortUniCarbKB
G89373FA	HexNAc7Hex3dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G89430VM	HexNAc(6)Hex(3)Sulpho(1)	Byonic
G89430VM	HexNAc6Hex3S1	ShortUniCarbKB
G89430VM	HexNAc6Hex3dHex0NeuAc0NeuGc0Pent0S1P0KDN0HexA0	UniCarbKB
G89699WB	HexNAc(5)Hex(6)Fuc(1)Sulpho(2)	Byonic
G89721KZ	HexNAc(5)Hex(7)Fuc(1)NeuGc(2)	Byonic
G89864HJ	Hex(2)dHex(1)	Byonic
G89864HJ	Hex2dHex1	ShortUniCarbKB
G89864HJ	HexNAc0Hex2dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G89930SE	H5N4F3S	ShortComp
G89930SE	HexNAc(4)Hex(5)Fuc(3)NeuAc(1)	Byonic
G90085MT	HexNAc(1)NeuAc(1)	Byonic
G90085MT	HexNAc1Hex0dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90085MT	HexNAc1NeuAc1	ShortUniCarbKB
G90085MT	NS	ShortComp
G90187UT	HexNAc(5)Hex(6)Fuc(1)Sulpho(3)	Byonic
G90245IA	HexNAc(7)Hex(4)dHex(1)NeuAc(1)	Byonic
G90245IA	HexNAc7Hex4dHex1NeuAc1	ShortUniCarbKB
G90245IA	HexNAc7Hex4dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90306QO	H4	ShortComp
G90306QO	Hex(4)	Byonic
G90306QO	Hex4	ShortUniCarbKB
G90306QO	HexNAc0Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90382BL	H5N5FS2	ShortComp
G90382BL	HexNAc(5)Hex(5)Fuc(1)NeuAc(2)	Byonic
G90409BE	H7N5S4	ShortComp
G90409BE	HexNAc(5)Hex(7)NeuAc(4)	Byonic
G90409BE	HexNAc5Hex7NeuAc4	ShortUniCarbKB
G90409BE	HexNAc5Hex7dHex0NeuAc4NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90415UF	Hex2Pent1S1HexA1	ShortUniCarbKB
G90415UF	HexNAc0Hex2dHex0NeuAc0NeuGc0Pent1S1P0KDN0HexA1	UniCarbKB
G90423UY	HexNAc(2)dHex(2)	Byonic
G90423UY	HexNAc2Hex0dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90423UY	HexNAc2dHex2	ShortUniCarbKB
G90444EI	HexNAc(9)Hex(8)dHex(1)	Byonic
G90444EI	HexNAc9Hex8dHex1	ShortUniCarbKB
G90444EI	HexNAc9Hex8dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90445GN	H5N4FS4	ShortComp
G90445GN	HexNAc(4)Hex(5)Fuc(1)NeuAc(4)	Byonic
G90519UC	HexNAc(2)Hex(4)NeuGc(2)	Byonic
G90519UC	HexNAc2Hex4NeuGc2	ShortUniCarbKB
G90519UC	HexNAc2Hex4dHex0NeuAc0NeuGc2Pent0S0P0KDN0HexA0	UniCarbKB
G90575OW	H6N2F	ShortComp
G90575OW	HexNAc(2)Hex(6)Fuc(1)	Byonic
G90598GO	GQ1aa	SemanticName
G90627TW	H2	ShortComp
G90627TW	Hex(2)	Byonic
G90627TW	Hex2	ShortUniCarbKB
G90627TW	HexNAc0Hex2dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90653XK	H8N8F	ShortComp
G90653XK	HexNAc(8)Hex(8)Fuc(1)	Byonic
G90659AW	H5N4F	ShortComp
G90659AW	HexNAc(4)Hex(5)Fuc(1)	Byonic
G90665OT	HexNAc(2)Hex(4)dHex(3)	Byonic
G90665OT	HexNAc2Hex4dHex3	ShortUniCarbKB
G90665OT	HexNAc2Hex4dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
G90734RJ	H3N4S	ShortComp
G90734RJ	HexNAc(4)Hex(3)NeuAc(1)	Byonic
G90734RJ	HexNAc4Hex3NeuAc1	ShortUniCarbKB
G90734RJ	HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	UniCarbKB
