NCBI TaxID	Scientific Name	Common Name	Rank	Aggr	GlyTouCan	GlyCosmos	GlyConnect	GlyGen	Total
10029	Cricetulus griseus	Chinese hamsters	species	species	2	403	14	572	572
10034	Cricetus cricetus	common hamster	species	species	0	0	2	0	2
10036	Mesocricetus auratus	Syrian hamster	species	species	1	71	32	69	103
10044	Phodopus sungorus	striped hairy-footed hamster	species	species	0	7	0	7	7
10047	Meriones unguiculatus	Mongolian jird	species	species	0	7	0	7	7
10090	Mus musculus	mouse	species	species	18	743	417	1996	1996
10095	Mus sp.	mice	species	species	0	1	0	1	1
10116	Rattus norvegicus	rats	species	species	14	137	343	793	793
10141	Cavia porcellus	guinea pig	species	species	2	94	6	94	98
10407	Hepatitis B virus		species	species	0	4	0	4	4
10469	unidentified baculovirus		species	species	0	1	0	1	1
10535	unidentified adenovirus		species	species	0	4	0	4	4
11033	Semliki Forest virus		species	species	0	7	4	7	11
11034	Sindbis virus		species	species	0	2	0	2	2
11276	Vesicular stomatitis virus		species	species	0	38	0	35	38
11292	Lyssavirus rabies		species	species	0	1	0	1	1
11309	unidentified influenza virus		species	species	0	91	0	85	91
11313	Fowl plague virus		species	species	0	11	0	11	11
11676	Human immunodeficiency virus 1		species	species	0	20	61	19	79
11709	Human immunodeficiency virus 2		species	species	0	2	0	2	2
11786	Murine leukemia virus		species	species	0	66	62	55	126
11819	Spleen focus-forming virus		species	species	0	12	21	12	33
12721	Human immunodeficiency virus		species	species	1	39	7	38	46
12990	Carpinus betulus		species	species	0	9	0	6	9
13055	Chamaenerion angustifolium	fireweed	species	species	0	1	0	0	1
13306	Tulipa gesneriana		species	species	0	1	0	0	1
13331	Akebia quinata	mu tong	species	species	0	3	0	0	3
13339	Apocynum cannabinum		species	species	0	9	0	0	9
13345	Ardisia crenata		species	species	0	2	0	0	2
13347	Armadillidium vulgare		species	species	0	0	3	0	3
13373	Burkholderia mallei		species	species	4	5	0	0	5
13385	Calluna vulgaris		species	species	0	4	0	0	4
13451	Corylus avellana	European hazelnut	species	species	0	3	20	3	23
13632	Lucilia sericata	sheep blowfly	species	species	0	13	0	1	13
13689	Sphingomonas paucimobilis		species	species	7	14	0	1	14
13731	Tragopogon porrifolius	oyster plant	species	species	0	2	0	1	2
13894	Cocos nucifera		species	species	0	4	11	4	15
14027	Trachycarpus fortunei		species	species	0	2	0	0	2
15000	Alisma plantago-aquatica		species	species	0	2	0	0	2
20340	Ceratonia siliqua	St. John's-bread	species	species	0	4	0	0	4
20416	Astragalus lentiginosus		species	species	0	2	0	2	2
20484	Caragana arborescens	Siberian peashrub	species	species	0	3	0	0	3
23131	Pittosporum undulatum		species	species	0	3	0	0	3
23211	Pyrus communis		species	species	0	2	18	1	20
24962	Castanospermum australe	Moreton Bay chestnut	species	species	0	3	0	0	3
27313	Dipodascopsis uninucleata		species	species	0	1	0	0	1
27334	Penicillium expansum		species	species	0	2	0	1	2
27337	Verticillium dahliae		species	species	0	1	0	0	1
27406	Cherax quadricarinatus	Australian red claw crayfish	species	species	0	0	6	0	6
27804	Cyanea capillata	lion's mane	species	species	0	3	0	2	3
27835	Nippostrongylus brasiliensis		species	species	1	1	0	1	1
28005	Strigomonas culicis		species	species	0	11	0	11	11
28020	Furcellaria lumbricalis		species	species	0	1	0	0	1
28025	Bifidobacterium animalis		species	species	0	1	0	0	1
28037	Streptococcus mitis		species	species	0	11	0	0	11
28068	Rubrivivax gelatinosus		species	species	0	2	0	0	2
28090	Acinetobacter lwoffii		species	species	0	5	0	0	5
28094	Trinickia caryophylli		species	species	4	4	0	0	4
28095	Burkholderia gladioli		species	species	2	5	0	0	5
28099	Agrobacterium rubi		species	species	0	4	0	0	4
28104	Mesorhizobium huakuii		species	species	1	2	0	0	2
28108	Alteromonas macleodii		species	species	1	3	0	0	3
28109	Pseudoalteromonas nigrifaciens		species	species	0	5	0	0	5
28116	Bacteroides ovatus		species	species	0	1	0	1	1
28133	Prevotella nigrescens		species	species	0	1	0	0	1
28141	Cronobacter sakazakii		species	species	0	12	0	0	12
28152	Yersinia kristensenii		species	species	0	6	0	0	6
28174	Vibrio ordalii		species	species	1	9	0	0	9
28212	Sphingomonas adhaesiva		species	species	1	1	0	0	1
28254	Marinomonas communis		species	species	1	1	0	0	1
28258	Cobetia marina		species	species	0	1	0	0	1
28447	Clavibacter michiganensis		species	species	0	2	0	0	2
28448	Komagataeibacter xylinus		species	species	0	11	0	0	11
28449	Neisseria subflava		species	species	0	3	0	0	3
28450	Burkholderia pseudomallei		species	species	10	15	0	0	15
28503	Sambucus ebulus		species	species	0	1	0	0	1
28504	Putranjiva roxburghii		species	species	0	3	0	0	3
28901	Salmonella enterica		species	species	22	285	0	8	285
28909	Cynodon dactylon		species	species	0	8	5	7	13
29073	Ursus maritimus	white bear	species	species	0	0	13	0	13
29284	Halorubrum trapanicum		species	species	0	2	0	0	2
29311	Mycobacterium haemophilum		species	species	1	1	0	0	1
29430	Acinetobacter haemolyticus		species	species	5	18	0	0	18
29438	Pseudomonas savastanoi		species	species	10	11	0	0	11
29442	Pseudomonas tolaasii		species	species	1	6	0	0	6
29448	Bradyrhizobium elkanii		species	species	3	9	0	1	9
29449	Rhizobium etli		species	species	9	31	0	0	31
29459	Brucella melitensis		species	species	9	10	0	1	10
29471	Pectobacterium atrosepticum		species	species	0	5	0	0	5
29483	Yersinia aldovae		species	species	0	1	0	0	1
29485	Yersinia rohdei		species	species	1	1	0	0	1
29486	Yersinia ruckeri		species	species	0	4	0	0	4
29489	Aeromonas enteropelogenes		species	species	0	2	0	0	2
29524	Porphyromonas circumdentaria		species	species	0	1	0	0	1
29552	Haploplasma axanthum		species	species	0	4	0	3	4
29575	Taylorella equigenitalis		species	species	4	4	0	0	4
29657	Rhapis humilis		species	species	0	3	0	0	3
29667	Bromus tectorum	June grass	species	species	0	5	0	0	5
29746	Aralia cordata		species	species	0	2	0	1	2
29780	Mangifera indica		species	species	0	2	0	0	2
29829	Lipomyces starkeyi		species	species	0	1	0	0	1
29908	Sporothrix schenckii		species	species	0	10	4	1	14
29923	Amylomyces rouxii		species	species	0	6	0	6	6
30212	Vespula germanica		species	species	0	1	0	1	1
30338	Bufotes viridis	Palearctic green toad	species	species	0	14	15	8	29
30732	Oryzias melastigma	marine medaka	species	species	0	5	0	4	5
31406	Gelidium sesquipedale		species	species	0	1	0	0	1
31461	Polyides rotunda		species	species	0	1	0	0	1
31959	Amycolatopsis lurida		species	species	1	1	0	0	1
31964	Clavibacter sepedonicus		species	species	0	1	0	0	1
32046	Synechococcus elongatus		species	species	0	1	0	0	1
32101	Pteridium aquilinum	bracken fern	species	species	0	1	0	1	1
32224	Eriobotrya japonica	loquat	species	species	0	4	0	0	4
32244	Quillaja saponaria		species	species	0	4	0	0	4
32247	Rubus idaeus	red raspberry	species	species	0	1	0	1	1
32630	synthetic construct		species	species	0	14	0	13	14
32644	unidentified		species	species	0	142	0	139	142
33060	Yersinia mollaretii		species	species	1	1	0	0	1
33136	Epilobium dodonaei		species	species	0	1	0	0	1
33878	Agromyces cerinus		species	species	0	4	0	0	4
33883	Microbacterium arborescens		species	species	0	1	0	0	1
33884	Microbacterium imperiale		species	species	0	1	0	0	1
33885	Microbacterium lacticum		species	species	0	1	0	0	1
33889	Brevibacterium casei		species	species	1	1	0	0	1
33959	Lactobacillus johnsonii		species	species	0	1	0	0	1
34029	Leptothrix cholodnii		species	species	1	1	0	0	1
34038	Rahnella aquatilis		species	species	0	6	0	0	6
34103	Sphaerotilus natans		species	species	1	4	0	0	4
34176	Lolium temulentum		species	species	0	3	0	0	3
34357	Lipomyces kononenkoae		species	species	0	1	0	0	1
34676	Protophormia terraenovae	blue-bottle fly	species	species	0	2	3	2	4
35122	Macrocystis pyrifera		species	species	2	3	0	0	3
35554	Geobacter sulfurreducens		species	species	0	2	0	0	2
35743	Halorubrum sodomense		species	species	0	1	0	0	1
35745	Haloferax denitrificans		species	species	0	3	0	0	3
35746	Haloferax gibbonsii		species	species	0	1	0	0	1
35752	Actinoplanes philippinensis		species	species	0	1	0	0	1
35809	Xanthobacter sp.		species	species	0	3	0	0	3
35825	Pseudobacteroides cellulosolvens		species	species	0	19	6	10	21
35875	Allium fistulosum	Japanese bunching onion	species	species	0	1	0	0	1
35883	Ipomoea nil	qian niu	species	species	0	3	0	0	3
35938	Robinia pseudoacacia	black locust	species	species	0	1	0	1	1
36025	Nakazawaea holstii		species	species	0	5	0	4	5
36080	Mucor circinelloides		species	species	0	2	0	0	2
36200	Dissostichus mawsoni		species	species	0	1	0	1	1
36324	Psolus fabricii		species	species	0	1	0	0	1
36326	Cucumaria frondosa		species	species	0	2	0	0	2
36659	Volvariella volvacea	paddy straw mushroom	species	species	0	5	0	5	5
36746	Pseudomonas cichorii		species	species	3	3	0	0	3
36809	Mycobacteroides abscessus		species	species	0	5	0	0	5
36816	Streptomyces caelestis		species	species	1	1	0	0	1
36909	Citeromyces matritensis		species	species	0	5	0	5	5
37326	Nocardia brasiliensis		species	species	0	2	0	0	2
37657	Silene latifolia		species	species	0	7	3	6	10
37769	Cryptococcus gattii		species	species	0	1	0	0	1
37931	Paenarthrobacter ureafaciens		species	species	3	3	0	2	3
38241	Globicephala macrorhynchus		species	species	0	3	0	3	3
38313	Shewanella algae		species	species	0	2	0	0	2
38323	Bartonella henselae		species	species	0	2	0	0	2
38577	Rhinella arenarum		species	species	0	10	10	9	20
38592	Atrichum undulatum		species	species	0	1	0	0	1
38705	Phyllostachys edulis	mosochiku	species	species	0	3	0	1	3
38787	Betula pubescens		species	species	0	4	0	4	4
39152	Methanococcus maripaludis		species	species	0	3	0	1	3
39289	Collinsonia canadensis	stoneroot	species	species	0	1	0	0	1
39298	Echinocardium cordatum		species	species	0	2	0	0	2
39367	Salvia rosmarinus		species	species	0	3	0	0	3
39388	Verbascum thapsus	velvet plant	species	species	0	2	0	0	2
39510	Agave americana	century plant	species	species	0	1	0	1	1
39519	Beaucarnea recurvata	pony-tail	species	species	0	3	0	0	3
39526	Aspidistra elatior	iron plant	species	species	0	1	0	0	1
39529	Liriope muscari		species	species	0	9	0	0	9
39682	Trimeresurus stejnegeri	Chinese green tree viper	species	species	0	0	5	0	5
39693	Mycolicibacterium porcinum		species	species	7	10	0	0	10
39966	Hypsizygus marmoreus		species	species	0	1	0	1	1
40031	Rhizophora mangle		species	species	0	2	0	0	2
40215	Acinetobacter junii		species	species	0	1	0	0	1
40216	Acinetobacter radioresistens		species	species	0	4	0	0	4
40324	Stenotrophomonas maltophilia		species	species	0	19	0	0	19
40559	Botrytis cinerea		species	species	0	2	0	0	2
40691	Trematomus lepidorhinus		species	species	0	7	0	7	7
41261	Glis glis		species	species	0	1	0	1	1
41276	Brevundimonas vesicularis		species	species	0	2	0	0	2
41398	Nyctanthes arbor-tristis	tree of sadness	species	species	0	2	0	1	2
41492	Bellis perennis	English daisy	species	species	0	1	0	0	1
41496	Calendula officinalis	pot marigold	species	species	0	6	0	2	6
41522	Centaurea cyanus	blue bottle	species	species	0	1	0	0	1
41568	Chrysanthemum x morifolium	mum	species	species	0	3	0	0	3
41780	Decaisnea fargesii		species	species	0	2	0	0	2
41899	Burkholderia plantarii		species	species	1	4	0	0	4
41956	Amanita muscaria	fly agaric	species	species	0	1	0	0	1
41985	Agromyces fucosus		species	species	0	1	0	0	1
42233	Spirilliplanes yamanashiensis		species	species	0	4	0	0	4
42806	Anas sp.		species	species	0	16	0	16	16
42895	Enterobacter sp.		species	species	1	2	0	0	2
43114	Ambystoma maculatum		species	species	0	19	11	4	30
43166	Citrus x aurantium	sour orange	species	species	0	1	0	0	1
43304	Mycolicibacterium peregrinum		species	species	4	7	0	0	7
43357	Kutzneria albida		species	species	0	1	0	0	1
43364	Aesculus hippocastanum	European horse chestnut	species	species	0	8	0	6	8
43658	Pseudoalteromonas rubra		species	species	0	2	0	0	2
43659	Pseudoalteromonas tetraodonis		species	species	2	2	0	1	2
43767	Prescottella equi		species	species	8	32	0	4	32
43768	Corynebacterium matruchotii		species	species	0	1	0	0	1
43861	Spondias dulcis	yellow plum	species	species	0	7	0	0	7
43992	Bradyrhizobium liaoningense		species	species	2	2	0	1	2
44032	Streptomyces macrosporus		species	species	1	1	0	0	1
44250	Paenibacillus alvei		species	species	0	2	0	0	2
44586	Panax notoginseng	tienchi	species	species	0	8	0	4	8
44588	Panax quinquefolius		species	species	0	3	0	1	3
44682	Panax stipuleanatus		species	species	0	1	0	0	1
44685	Panax japonicus	tochiba-ninjin	species	species	0	9	0	2	9
44689	Dictyostelium discoideum		species	species	0	8	5	15	15
44930	Natronobacterium gregoryi		species	species	0	2	0	0	2
44947	Pontederia crassipes		species	species	0	6	0	2	6
45209	Aralia spinifolia		species	species	0	3	0	0	3
45325	Bombax ceiba	red silk-cotton tree	species	species	0	3	0	1	3
45371	Polygonatum multiflorum		species	species	0	1	0	0	1
45623	Pelophylax lessonae	edible frog	species	species	0	1	0	1	1
45634	Streptococcus cristatus		species	species	0	1	0	0	1
45683	Teramnus labialis	blue wiss	species	species	0	1	0	0	1
45834	Solanum dulcamara	climbing nightshade	species	species	0	2	0	2	2
45835	Solanum laciniatum		species	species	0	1	0	0	1
46367	Bupleurum falcatum		species	species	0	6	0	1	6
46490	Collocalia esculenta		species	species	0	0	10	0	10
46529	Oreaster reticulatus		species	species	0	8	0	0	8
46624	Sphingomonas sp. S88		species	species	3	3	0	0	3
46664	Schizolobium parahyba	parica	species	species	0	8	0	0	8
46959	Vancouveria hexandra		species	species	0	11	0	0	11
47064	Phyllolobium chinense		species	species	0	2	0	0	2
47065	Astragalus sinicus		species	species	0	5	0	0	5
47083	Melilotus officinalis		species	species	0	8	0	4	8
47715	Lacticaseibacillus rhamnosus		species	species	1	1	0	0	1
47877	Pseudomonas amygdali		species	species	7	8	0	0	8
47990	Kutzneria viridogrisea		species	species	0	4	0	0	4
48103	Bupleurum fruticosum		species	species	0	1	0	0	1
48664	Xanthomonas fragariae		species	species	0	4	0	0	4
49185	Kineosporia aurantiaca		species	species	0	1	0	0	1
49266	Fucus vesiculosus		species	species	0	4	0	0	4
49450	Digitalis lanata	wooly foxglove	species	species	0	7	0	0	7
49577	Hellenia speciosa	crepe-ginger	species	species	0	4	0	0	4
49652	Scilla scilloides	Chinese squill	species	species	0	4	0	0	4
49666	Paris polyphylla		species	species	0	16	0	0	16
49675	Trillium camschatcense		species	species	0	4	0	0	4
49817	Erythrina crista-galli	cry-baby tree	species	species	0	6	5	0	11
49827	Glycyrrhiza glabra		species	species	0	6	0	0	6
49840	Sophora flavescens		species	species	0	1	0	0	1
49843	Spartium junceum		species	species	0	1	0	0	1
49994	Volkameria inermis		species	species	0	1	0	0	1
50308	Polyscias fruticosa		species	species	0	1	0	1	1
50719	Vibrio diabolicus		species	species	1	1	0	0	1
50940	Stereocaulon paschale		species	species	0	1	0	0	1
51122	Mucor javanicus		species	species	0	1	0	0	1
51240	Juglans regia	English walnut	species	species	0	2	22	2	24
51331	Rana dalmatina		species	species	0	30	5	14	35
51663	Pediococcus damnosus		species	species	0	2	0	1	2
52473	Sanicula epipactis		species	species	0	1	0	0	1
52518	Eustoma grandiflorum	prairie gentian	species	species	0	2	0	0	2
52695	Paractinoplanes brasiliensis		species	species	0	2	0	0	2
52823	Asclepias curassavica		species	species	0	1	0	0	1
52862	Thevetia peruviana		species	species	0	1	0	0	1
52881	Peltigera aphthosa		species	species	0	1	0	0	1
53159	Lamium album	white dead-nettle	species	species	0	1	0	0	1
53170	Scutellaria orientalis		species	species	0	1	0	0	1
53173	Betonica officinalis	bishop's-wort	species	species	0	1	0	1	1
53205	Ilex latifolia	tara-yo	species	species	0	1	0	0	1
53211	Ilex rotunda	kurogane-mochi	species	species	0	1	0	0	1
53232	Lupinus mutabilis		species	species	0	4	0	0	4
53249	Pseudoalteromonas sp.		species	species	0	10	0	0	10
53413	Xanthomonas axonopodis		species	species	0	2	0	0	2
53440	Nocardiopsis listeri		species	species	0	1	0	0	1
53441	Nocardiopsis lucentensis		species	species	0	1	0	0	1
53446	Streptomyces cinnamoneus		species	species	0	1	0	0	1
53468	Mesocestoides corti		species	species	1	1	0	1	1
53655	Pichia fermentans		species	species	0	1	0	0	1
53751	Echinacea purpurea		species	species	0	4	0	0	4
53846	Caesalpinia pulcherrima	pride-of-Barbados	species	species	0	0	1	0	1
53883	Gymnocladus dioicus	nicker tree	species	species	0	6	0	1	6
54229	Clerodendrum trichotomum		species	species	0	0	1	0	1
54263	Ichthyosaura alpestris		species	species	0	1	0	0	1
54446	Chamaerops humilis	European fan palm	species	species	0	1	0	0	1
54711	Conioselinum officinale		species	species	0	2	0	0	2
54807	Trachycarpus wagnerianus		species	species	0	1	0	0	1
54874	Gleditsia triacanthos	sweet locust	species	species	0	5	0	0	5
55057	Mamestra brassicae		species	species	0	26	17	26	43
55185	Paris verticillata		species	species	0	1	0	0	1
55211	Erwinia persicina		species	species	0	1	0	0	1
55429	Megathura crenulata		species	species	0	2	15	2	17
55513	Pistacia vera	pistachio	species	species	0	1	17	1	18
55601	Vibrio anguillarum		species	species	3	11	0	0	11
55605	Angelica acutiloba	tang-kuei	species	species	0	7	0	0	7
55960	Yucca filamentosa	spoon-leaf yucca	species	species	0	2	0	1	2
56060	Butea monosperma	palas	species	species	0	3	0	3	3
56450	Xanthomonas cassavae		species	species	1	1	0	0	1
56454	Xanthomonas hortorum		species	species	1	2	0	0	2
56765	uncultured marine bacterium		species	species	1	1	0	0	1
56866	Luffa acutangula	singkwa towel gourd	species	species	0	3	0	0	3
56937	Monoclea gottschei		species	species	0	3	0	0	3
57577	Trifolium pratense	rotklee	species	species	0	2	0	0	2
57706	Citrobacter braakii		species	species	0	7	0	0	7
58027	Agathis australis		species	species	0	1	0	0	1
58110	Actinomadura viridis		species	species	0	9	0	0	9
58116	Glycomyces tenuis		species	species	0	2	0	0	2
58121	Planotetraspora mira		species	species	0	1	0	0	1
58319	Scardinius erythrophthalmus	redeye	species	species	0	7	0	7	7
58860	Tamarindus indica	tamarind	species	species	0	15	0	2	15
58942	Babiana stricta		species	species	0	1	0	0	1
59045	Anemarrhena asphodeloides		species	species	0	1	0	1	1
59067	Ruscus aculeatus		species	species	0	7	0	1	7
59116	Smilax aspera	rough bindweed	species	species	0	1	0	0	1
59297	Solidago canadensis		species	species	0	3	0	0	3
59310	Streptococcus macedonicus		species	species	0	4	0	0	4
59671	Eurya japonica		species	species	0	1	0	0	1
60480	Shewanella sp. MR-4		species	species	0	5	0	0	5
60550	Burkholderia pyrrocinia		species	species	2	4	0	0	4
60552	Burkholderia vietnamiensis		species	species	3	10	0	0	10
60559	Astropecten latespinosus		species	species	0	2	0	0	2
60573	Distolasterias nipon		species	species	0	5	0	0	5
