accession	monosaccharide	count
G31943KG	*	9
G31943KG	Fuc	1
G31943KG	GlcNAc	5
G31943KG	GlcNAc+aldi	1
G31943KG	Hex	3
G31943KG	HexNAc	5
G31943KG	HexNAc+aldi	1
G31943KG	Man	3
G31943KG	aldi	1
G31943KG	dHex	1
G31957VC	*	5
G31957VC	GlcA	1
G31957VC	GlcN	3
G31957VC	HexA	2
G31957VC	HexN	3
G31957VC	IdoA	1
G31957VC	S	8
G31962YX	*	8
G31962YX	Gal	4
G31962YX	Glc	1
G31962YX	GlcNAc	3
G31962YX	Hex	5
G31962YX	HexNAc	3
G31964BN	*	9
G31964BN	Fuc	1
G31964BN	Gal	1
G31964BN	GlcNAc	4
G31964BN	Hex	4
G31964BN	HexNAc	4
G31964BN	Man	3
G31964BN	dHex	1
G31966IZ	*	8
G31966IZ	Fuc	2
G31966IZ	Gal	2
G31966IZ	GalNAc	3
G31966IZ	GalNAc+aldi	1
G31966IZ	GlcNAc	1
G31966IZ	Hex	2
G31966IZ	HexNAc	4
G31966IZ	HexNAc+aldi	1
G31966IZ	aldi	1
G31966IZ	dHex	2
G31966KA	*	12
G31966KA	Hex	6
G31966KA	HexNAc	4
G31966KA	NeuGc	1
G31966KA	Sia	1
G31966KA	dHex	1
G31973KL	*	13
G31973KL	Hex	6
G31973KL	HexNAc	5
G31973KL	NeuAc	1
G31973KL	NeuGc	1
G31973KL	Sia	2
G31980GA	*	10
G31980GA	Hex	8
G31980GA	HexNAc	2
G31982EH	*	5
G31982EH	Gal	3
G31982EH	GlcNAc	2
G31982EH	Hex	3
G31982EH	HexNAc	2
G31982IL	*	2
G31982IL	Fuc	1
G31982IL	GlcNAc	1
G31982IL	HexNAc	1
G31982IL	dHex	1
G31986NC	*	12
G31986NC	Hex	7
G31986NC	HexNAc	4
G31986NC	NeuAc	1
G31986NC	Sia	1
G31988LG	*	16
G31988LG	Fuc	1
G31988LG	Gal	3
G31988LG	GlcNAc	6
G31988LG	Hex	6
G31988LG	HexNAc	6
G31988LG	Man	3
G31988LG	NeuAc	3
G31988LG	Sia	3
G31988LG	dHex	1
G31990NP	*	14
G31990NP	Hex	9
G31990NP	HexNAc	5
G31990NP	HexNAc+aldi	1
G31990NP	aldi	1
G31991IV	*	16
G31991IV	Fuc	1
G31991IV	Gal	5
G31991IV	GlcNAc	7
G31991IV	Hex	8
G31991IV	HexNAc	7
G31991IV	Man	3
G31991IV	dHex	1
G31993QW	*	10
G31993QW	Fuc	1
G31993QW	Gal	1
G31993QW	GlcNAc	3
G31993QW	Hex	6
G31993QW	HexNAc	3
G31993QW	Man	5
G31993QW	dHex	1
G31994GC	*	4
G31994GC	GlcNAc	4
G31994GC	HexNAc	4
G32000PT	*	14
G32000PT	Hex	6
G32000PT	HexNAc	5
G32000PT	NeuAc	2
G32000PT	NeuGc	1
G32000PT	Sia	3
G32001GS	*	4
G32001GS	GlcNAc	2
G32001GS	Hex	2
G32001GS	HexNAc	2
G32001GS	Man	2
G32005GF	*	9
G32005GF	Gal	4
G32005GF	GalNAc	1
G32005GF	GlcNAc	3
G32005GF	Hex	4
G32005GF	HexNAc	4
G32005GF	NeuAc	1
G32005GF	Sia	1
G32021FM	*	2
G32021FM	GlcA	1
G32021FM	GlcN	1
G32021FM	HexA	1
G32021FM	HexN	1
G32021FM	S	1
G32026FA	*	6
G32026FA	Fuc	1
G32026FA	GlcNAc	2
G32026FA	Hex	2
G32026FA	HexNAc	2
G32026FA	Man	2
G32026FA	Pent	1
G32026FA	Xyl	1
G32026FA	dHex	1
G32026LV	*	9
G32026LV	Fuc	2
G32026LV	Gal	3
G32026LV	GalNAc	2
G32026LV	GlcNAc	2
G32026LV	Hex	3
G32026LV	HexNAc	4
G32026LV	dHex	2
G32030CB	*	6
G32030CB	Hex	6
G32030FN	*	5
G32030FN	Fuc	1
G32030FN	Gal	1
G32030FN	GalNAc	1
G32030FN	GlcNAc	1
G32030FN	Hex	1
G32030FN	HexNAc	2
G32030FN	NeuAc	1
G32030FN	S	1
G32030FN	Sia	1
G32030FN	dHex	1
G32031XK	*	15
G32031XK	Hex	7
G32031XK	HexA	1
G32031XK	HexNAc	6
G32031XK	S	1
G32031XK	dHex	1
G32032BU	*	2
G32032BU	Gal	1
G32032BU	Hex	1
G32032BU	Pent	1
G32041AB	*	6
G32041AB	Gal	2
G32041AB	GalNAc	1
G32041AB	Glc	1
G32041AB	GlcA	1
G32041AB	GlcNAc	1
G32041AB	Hex	3
G32041AB	HexA	1
G32041AB	HexNAc	2
G32053XC	*	15
G32053XC	Fuc	3
G32053XC	Gal	5
G32053XC	GalNAc	3
G32053XC	GalNAc+aldi	1
G32053XC	GlcNAc	4
G32053XC	Hex	5
G32053XC	HexNAc	7
G32053XC	HexNAc+aldi	1
G32053XC	aldi	1
G32053XC	dHex	3
G32061UE	*	11
G32061UE	Gal	5
G32061UE	Glc	1
G32061UE	GlcNAc	4
G32061UE	Hex	6
G32061UE	HexNAc	4
G32061UE	NeuAc	1
G32061UE	Sia	1
G32063IJ	*	7
G32063IJ	Fuc	1
G32063IJ	Gal	2
G32063IJ	GalNAc	2
G32063IJ	GalNAc+aldi	1
G32063IJ	GlcNAc	2
G32063IJ	Hex	2
G32063IJ	HexNAc	4
G32063IJ	HexNAc+aldi	1
G32063IJ	aldi	1
G32063IJ	dHex	1
G32065BG	*	12
G32065BG	Gal	3
G32065BG	GlcNAc	5
G32065BG	Hex	6
G32065BG	HexNAc	5
G32065BG	Man	3
G32065BG	NeuAc	1
G32065BG	Sia	1
G32065KX	*	11
G32065KX	Fuc	1
G32065KX	Gal	2
G32065KX	GlcNAc	5
G32065KX	GlcNAc+aldi	1
G32065KX	Hex	5
G32065KX	HexNAc	5
G32065KX	HexNAc+aldi	1
G32065KX	Man	3
G32065KX	aldi	1
G32065KX	dHex	1
G32067JF	*	3
G32067JF	Hex	1
G32067JF	HexNAc	2
G32067JF	HexNAc+aldi	1
G32067JF	aldi	1
G32072NY	*	5
G32072NY	Fuc	1
G32072NY	GlcNAc	2
G32072NY	Hex	2
G32072NY	HexNAc	2
G32072NY	Man	2
G32072NY	dHex	1
G32072PH	*	4
G32072PH	Fuc	1
G32072PH	Gal	1
G32072PH	GalNAc	1
G32072PH	GlcNAc	1
G32072PH	Hex	1
G32072PH	HexNAc	2
G32072PH	dHex	1
G32078TL	*	8
G32078TL	Fuc	1
G32078TL	Glc	1
G32078TL	GlcNAc	3
G32078TL	Hex	4
G32078TL	HexNAc	3
G32078TL	Man	3
G32078TL	dHex	1
G32079YD	*	14
G32079YD	Gal	3
G32079YD	GlcNAc	5
G32079YD	GlcNAc+aldi	1
G32079YD	Hex	6
G32079YD	HexNAc	5
G32079YD	HexNAc+aldi	1
G32079YD	Man	3
G32079YD	NeuAc	3
G32079YD	Sia	3
G32079YD	aldi	1
G32080QS	*	12
G32080QS	Fuc	1
G32080QS	Gal	2
G32080QS	GlcNAc	6
G32080QS	Hex	5
G32080QS	HexNAc	6
G32080QS	Man	3
G32080QS	dHex	1
G32081WS	*	5
G32081WS	Fuc	1
G32081WS	Gal	2
G32081WS	GlcNAc	1
G32081WS	Hex	2
G32081WS	HexNAc	1
G32081WS	NeuAc	1
G32081WS	Sia	1
G32081WS	dHex	1
G32082KI	*	7
G32082KI	GlcNAc	4
G32082KI	Hex	3
G32082KI	HexNAc	4
G32082KI	Man	3
G32085QO	*	7
G32085QO	Hex	2
G32085QO	HexNAc	3
G32085QO	HexNAc+aldi	1
G32085QO	aldi	1
G32085QO	dHex	2
G32090WI	*	8
G32090WI	Fuc	1
G32090WI	Gal	2
G32090WI	Glc	2
G32090WI	GlcNAc	2
G32090WI	Hex	4
G32090WI	HexNAc	2
G32090WI	NeuAc	1
G32090WI	Sia	1
G32090WI	dHex	1
G32093IA	*	10
G32093IA	Fuc	2
G32093IA	Gal	4
G32093IA	Glc	1
G32093IA	GlcNAc	3
G32093IA	Hex	5
G32093IA	HexNAc	3
G32093IA	dHex	2
G32094CS	*	10
G32094CS	Gal	2
G32094CS	GlcNAc	3
G32094CS	Hex	5
G32094CS	HexNAc	3
G32094CS	Man	3
G32094CS	NeuAc	2
G32094CS	Sia	2
G32098XC	*	12
G32098XC	Fuc	1
G32098XC	Gal	1
G32098XC	GlcNAc	7
G32098XC	Hex	4
G32098XC	HexNAc	7
G32098XC	Man	3
G32098XC	dHex	1
G32104HQ	*	4
G32104HQ	Fuc	1
G32104HQ	Gal	1
G32104HQ	GalNAc	1
G32104HQ	GalNAc+aldi	1
G32104HQ	GlcNAc	1
G32104HQ	Hex	1
G32104HQ	HexNAc	2
G32104HQ	HexNAc+aldi	1
G32104HQ	aldi	1
G32104HQ	dHex	1
G32104JU	*	7
G32104JU	GlcNAc	2
G32104JU	Hex	5
G32104JU	HexNAc	2
G32104JU	Man	5
G32104XV	*	14
G32104XV	Fuc	1
G32104XV	Gal	4
G32104XV	GlcNAc	5
G32104XV	Hex	7
G32104XV	HexNAc	5
G32104XV	Man	3
G32104XV	NeuAc	1
G32104XV	Sia	1
G32104XV	dHex	1
G32107QY	*	5
G32107QY	Gal	2
G32107QY	GalNAc	1
G32107QY	GlcNAc	1
G32107QY	Hex	2
G32107QY	HexNAc	2
G32107QY	NeuAc	1
G32107QY	Sia	1
G32107XR	*	13
G32107XR	Fuc	1
G32107XR	Hex	6
G32107XR	HexNAc	5
G32107XR	NeuAc	1
G32107XR	S	2
G32107XR	Sia	1
G32107XR	dHex	1
G32111OJ	*	5
G32111OJ	Hex	2
G32111OJ	HexNAc	2
G32111OJ	dHex	1
G32111TP	*	17
G32111TP	Fuc	1
G32111TP	Gal	4
G32111TP	GlcNAc	6
G32111TP	Hex	7
G32111TP	HexNAc	6
G32111TP	Man	3
G32111TP	NeuAc	3
G32111TP	Sia	3
G32111TP	dHex	1
G32112SX	*	4
G32112SX	Fuc	1
G32112SX	Gal	2
G32112SX	GalNAc	1
G32112SX	GalNAc+aldi	1
G32112SX	Hex	2
G32112SX	HexNAc	1
G32112SX	HexNAc+aldi	1
G32112SX	aldi	1
G32112SX	dHex	1
G32114AT	*	5
G32114AT	Hex	5
G32114AT	Man	5
G32114CQ	*	11
G32114CQ	Fuc	1
G32114CQ	Gal	2
G32114CQ	GlcNAc	4
G32114CQ	Hex	5
G32114CQ	HexNAc	4
G32114CQ	Man	3
G32114CQ	NeuAc	1
G32114CQ	Sia	1
G32114CQ	dHex	1
G32116PG	*	7
G32116PG	Fuc	1
G32116PG	GlcNAc	2
G32116PG	Hex	4
G32116PG	HexNAc	2
G32116PG	Man	4
G32116PG	dHex	1
G32116UD	*	16
G32116UD	Gal	6
G32116UD	GlcNAc	7
G32116UD	Hex	9
G32116UD	HexNAc	7
G32116UD	Man	3
G32118LZ	*	3
G32118LZ	Hex	1
G32118LZ	HexNAc	1
G32118LZ	NeuGc	1
G32118LZ	Sia	1
G32126LE	*	6
G32126LE	Gal	2
G32126LE	GalNAc	1
G32126LE	GlcA	1
G32126LE	Hex	2
G32126LE	HexA	1
G32126LE	HexNAc	1
G32126LE	Pent	1
G32126LE	Xxx	1
G32126LE	Xyl	1
G32127JA	*	8
G32127JA	GlcNAc	4
G32127JA	Hex	4
G32127JA	HexNAc	4
G32127JA	Man	4
G32133TW	*	18
G32133TW	Fuc	3
G32133TW	Gal	4
G32133TW	GlcNAc	6
G32133TW	Hex	7
G32133TW	HexNAc	6
G32133TW	Man	3
G32133TW	NeuAc	2
G32133TW	Sia	2
G32133TW	dHex	3
G32134BT	*	13
G32134BT	Fuc	1
G32134BT	Gal	2
G32134BT	GlcNAc	6
G32134BT	Hex	5
G32134BT	HexNAc	6
G32134BT	Man	3
G32134BT	NeuAc	1
G32134BT	Sia	1
G32134BT	dHex	1
G32149KV	*	10
G32149KV	Glc	1
G32149KV	GlcNAc	2
G32149KV	Hex	8
G32149KV	HexNAc	2
G32149KV	Man	7
G32149RY	*	6
G32149RY	Gal	2
G32149RY	GlcNAc	2
G32149RY	Hex	3
G32149RY	HexNAc	2
G32149RY	Man	1
G32149RY	NeuAc	1
G32149RY	Sia	1
G32152BH	*	4
G32152BH	Fuc	1
G32152BH	GlcNAc	2
G32152BH	Hex	1
G32152BH	HexNAc	2
G32152BH	Man	1
G32152BH	dHex	1
G32154LK	*	18
G32154LK	Fuc	1
G32154LK	Gal	5
G32154LK	GlcNAc	9
G32154LK	Hex	8
G32154LK	HexNAc	9
G32154LK	Man	3
G32154LK	dHex	1
G32155NY	*	10
G32155NY	Fuc	1
G32155NY	Gal	1
G32155NY	GlcNAc	5
G32155NY	GlcNAc+aldi	1
G32155NY	Hex	4
G32155NY	HexNAc	5
G32155NY	HexNAc+aldi	1
G32155NY	Man	3
G32155NY	aldi	1
G32155NY	dHex	1
G32156DB	*	11
G32156DB	Gal	2
G32156DB	GlcNAc	5
G32156DB	Hex	5
G32156DB	HexNAc	5
G32156DB	Man	3
G32156DB	NeuAc	1
G32156DB	Sia	1
G32156ZV	*	7
G32156ZV	Fuc	1
G32156ZV	GlcNAc	2
G32156ZV	Hex	4
G32156ZV	HexNAc	2
G32156ZV	Man	4
G32156ZV	dHex	1
G32158XQ	*	11
G32158XQ	Fuc	1
G32158XQ	Gal	1
G32158XQ	GlcNAc	4
G32158XQ	Hex	4
G32158XQ	HexNAc	4
G32158XQ	Man	3
G32158XQ	NeuAc	2
G32158XQ	Sia	2
G32158XQ	dHex	1
G32165MO	*	11
G32165MO	Fuc	2
G32165MO	Gal	4
G32165MO	GalNAc	2
G32165MO	Glc	1
G32165MO	GlcNAc	2
G32165MO	Hex	5
G32165MO	HexNAc	4
G32165MO	dHex	2
G32166DQ	*	3
G32166DQ	Gal	1
G32166DQ	Glc	2
G32166DQ	Hex	3
G32167RW	*	3
G32167RW	Gal	1
G32167RW	GalNAc	1
G32167RW	Hex	1
G32167RW	HexNAc	1
G32167RW	NeuAc	1
G32167RW	S	1
G32167RW	Sia	1
G32173NW	*	18
G32173NW	Fuc	1
G32173NW	Gal	6
G32173NW	GlcNAc	8
G32173NW	Hex	9
G32173NW	HexNAc	8
G32173NW	Man	3
G32173NW	dHex	1
G32175LG	*	10
G32175LG	Fuc	1
G32175LG	Gal	2
G32175LG	GlcNAc	4
G32175LG	Hex	5
G32175LG	HexNAc	4
G32175LG	Man	3
G32175LG	S	2
G32175LG	dHex	1
G32179HL	*	15
G32179HL	Fuc	1
G32179HL	Gal	3
G32179HL	GlcNAc	5
G32179HL	Hex	6
G32179HL	HexNAc	5
G32179HL	Man	3
G32179HL	NeuAc	3
G32179HL	Sia	3
G32179HL	dHex	1
G32189DW	*	13
G32189DW	Hex	5
G32189DW	HexNAc	5
G32189DW	HexNAc+aldi	1
G32189DW	NeuAc	2
G32189DW	Sia	2
G32189DW	aldi	1
G32189DW	dHex	1
G32189RG	*	4
G32189RG	Hex	3
G32189RG	Man	3
G32189RG	Xxx	1
G32190EA	*	10
G32190EA	GlcNAc	2
G32190EA	Hex	8
G32190EA	HexNAc	2
G32190EA	Man	8
G32201IL	*	10
G32201IL	Gal	1
G32201IL	GlcNAc	6
G32201IL	Hex	4
G32201IL	HexNAc	6
G32201IL	Man	3
G32202OT	*	5
G32202OT	Gal	2
G32202OT	GalNAc	1
G32202OT	GlcA	1
G32202OT	Hex	2
G32202OT	HexA	1
G32202OT	HexNAc	1
G32202OT	Pent	1
G32202OT	Xyl	1
G32205YW	*	11
G32205YW	Fuc	2
G32205YW	Gal	1
G32205YW	GlcNAc	5
G32205YW	Hex	4
G32205YW	HexNAc	5
G32205YW	Man	3
G32205YW	dHex	2
G32207JL	*	10
G32207JL	Gal	2
G32207JL	GlcNAc	4
G32207JL	Hex	5
G32207JL	HexNAc	4
G32207JL	Man	3
G32207JL	NeuAc	1
G32207JL	Sia	1
G32208OX	*	5
G32208OX	Hex	1
G32208OX	HexNAc	1
G32208OX	NeuAc	3
G32208OX	Sia	3
G32211XJ	*	15
G32211XJ	Gal	4
G32211XJ	GlcNAc	6
G32211XJ	Hex	7
G32211XJ	HexNAc	6
G32211XJ	Man	3
G32211XJ	NeuAc	2
G32211XJ	Sia	2
G32215KN	*	3
G32215KN	Gal	1
G32215KN	GalNAc	1
G32215KN	Glc	1
G32215KN	Hex	2
G32215KN	HexNAc	1
G32216IU	*	7
G32216IU	Gal	3
G32216IU	GalNAc	1
G32216IU	GalNAc+aldi	1
G32216IU	GlcNAc	2
G32216IU	Hex	3
G32216IU	HexNAc	3
G32216IU	HexNAc+aldi	1
G32216IU	NeuAc	1
G32216IU	Sia	1
G32216IU	aldi	1
G32216OS	*	18
G32216OS	GlcNAc	2
G32216OS	Hex	7
G32216OS	HexNAc	6
G32216OS	Man	3
G32216OS	NeuAc	3
G32216OS	NeuGc	1
G32216OS	Sia	4
G32216OS	dHex	1
G32216QH	*	11
G32216QH	Gal	2
G32216QH	GlcNAc	4
G32216QH	Hex	5
G32216QH	HexNAc	4
G32216QH	Man	3
G32216QH	NeuAc	2
G32216QH	Sia	2
G32218WF	*	4
G32218WF	Gal	1
G32218WF	GalNAc	1
G32218WF	GalNAc+aldi	1
G32218WF	GlcNAc	1
G32218WF	Hex	1
G32218WF	HexNAc	2
G32218WF	HexNAc+aldi	1
G32218WF	NeuGc	1
G32218WF	Sia	1
G32218WF	aldi	1
G32220YP	*	5
G32220YP	Fuc	1
G32220YP	Gal	2
G32220YP	GlcNAc	1
G32220YP	Hex	3
G32220YP	HexNAc	1
G32220YP	dHex	1
G32221LY	*	6
G32221LY	Hex	3
G32221LY	HexNAc	1
G32221LY	dHex	2
G32223AT	*	7
G32223AT	Hex	2
G32223AT	HexNAc	4
G32223AT	HexNAc+aldi	1
G32223AT	NeuAc	1
G32223AT	S	1
G32223AT	Sia	1
G32223AT	aldi	1
G32225EF	*	14
G32225EF	Fuc	1
G32225EF	Gal	3
G32225EF	GlcNAc	6
G32225EF	Hex	6
G32225EF	HexNAc	6
G32225EF	Man	3
G32225EF	NeuAc	1
G32225EF	Sia	1
G32225EF	dHex	1
G32225VS	*	4
G32225VS	Gal	1
G32225VS	Glc	1
G32225VS	GlcNAc	1
G32225VS	Hex	2
G32225VS	HexNAc	1
G32225VS	NeuAc	1
G32225VS	Sia	1
G32227EH	*	3
G32227EH	Fuc	1
G32227EH	Gal	1
G32227EH	Hex	1
G32227EH	Xxx	1
G32227EH	dHex	1
G32227LM	*	15
G32227LM	Hex	5
G32227LM	HexNAc	6
G32227LM	NeuAc	2
G32227LM	NeuGc	1
G32227LM	Sia	3
G32227LM	dHex	1
G32229ZE	*	10
G32229ZE	Hex	5
G32229ZE	HexNAc	5
G32237WQ	*	12
G32237WQ	Gal	4
G32237WQ	GlcNAc	5
G32237WQ	Hex	7
G32237WQ	HexNAc	5
G32237WQ	Man	3
G32239CP	*	15
G32239CP	Fuc	1
G32239CP	Gal	4
G32239CP	GlcNAc	5
G32239CP	Hex	7
G32239CP	HexNAc	5
G32239CP	Man	3
G32239CP	NeuAc	1
G32239CP	NeuGc	1
G32239CP	Sia	2
G32239CP	dHex	1
G32241HI	*	9
G32241HI	Gal	1
G32241HI	GlcNAc	5
G32241HI	Hex	4
G32241HI	HexNAc	5
G32241HI	Man	3
G32246SI	*	13
G32246SI	Fuc	1
G32246SI	Gal	3
G32246SI	GlcNAc	5
G32246SI	Hex	6
G32246SI	HexNAc	5
G32246SI	Man	3
G32246SI	NeuAc	1
G32246SI	Sia	1
G32246SI	dHex	1
G32249SU	*	9
G32249SU	Gal	1
G32249SU	GlcNAc	4
G32249SU	GlcNAc+aldi	1
G32249SU	Hex	4
G32249SU	HexNAc	4
G32249SU	HexNAc+aldi	1
G32249SU	Man	3
G32249SU	NeuAc	1
G32249SU	Sia	1
G32249SU	aldi	1
G32249YO	*	18
G32249YO	Fuc	1
G32249YO	Gal	4
G32249YO	GlcNAc	6
G32249YO	Hex	7
G32249YO	HexNAc	6
G32249YO	Man	3
G32249YO	NeuGc	4
G32249YO	Sia	4
G32249YO	dHex	1
G32250QD	*	9
G32250QD	Fuc	1
G32250QD	GalNAc	1
G32250QD	GlcNAc	3
G32250QD	Hex	4
G32250QD	HexNAc	4
G32250QD	Man	4
G32250QD	dHex	1
G32252UW	*	5
G32252UW	Gal	2
G32252UW	GalNAc	1
G32252UW	Glc	1
G32252UW	GlcNAc	1
G32252UW	Hex	3
G32252UW	HexNAc	2
G32253EE	*	8
G32253EE	Gal	1
G32253EE	GlcNAc	4
G32253EE	Hex	4
G32253EE	HexNAc	4
G32253EE	Man	3
G32253LY	*	4
G32253LY	Fuc	1
G32253LY	Gal	1
G32253LY	GalNAc	1
G32253LY	GlcNAc	1
G32253LY	Hex	1
G32253LY	HexNAc	2
G32253LY	dHex	1
G32254QI	*	6
G32254QI	Gal	3
G32254QI	GalNAc	1
G32254QI	Glc	1
G32254QI	Hex	4
G32254QI	HexNAc	1
G32254QI	NeuAc	1
G32254QI	Sia	1
G32259BI	*	10
G32259BI	Hex	5
G32259BI	HexNAc	4
G32259BI	NeuGc	1
G32259BI	Sia	1
G32263FZ	*	4
G32263FZ	GlcNAc	4
G32263FZ	HexNAc	4
G32263XB	*	5
G32263XB	GlcNAc	2
G32263XB	Hex	3
G32263XB	HexNAc	2
G32263XB	Man	3
G32266QS	*	12
G32266QS	Hex	6
G32266QS	HexNAc	5
G32266QS	dHex	1
G32283ZK	*	9
G32283ZK	Fuc	1
G32283ZK	GalNAc	1
G32283ZK	GlcNAc	4
G32283ZK	Hex	3
G32283ZK	HexNAc	5
G32283ZK	Man	3
G32283ZK	dHex	1
G32286UR	*	5
G32286UR	Fuc	1
G32286UR	Gal	1
G32286UR	GalNAc	2
G32286UR	GalNAc+aldi	1
G32286UR	GlcNAc	1
G32286UR	Hex	1
G32286UR	HexNAc	3
G32286UR	HexNAc+aldi	1
G32286UR	aldi	1
G32286UR	dHex	1
G32287FD	*	16
G32287FD	Fuc	1
G32287FD	Gal	4
G32287FD	GlcNAc	6
G32287FD	Hex	7
G32287FD	HexNAc	6
G32287FD	Man	3
G32287FD	NeuAc	2
G32287FD	Sia	2
G32287FD	dHex	1
G32289FM	*	5
G32289FM	Gal	2
G32289FM	GalNAc	1
G32289FM	GlcNAc	1
G32289FM	Hex	2
G32289FM	HexNAc	2
G32289FM	NeuAc	1
G32289FM	S	1
G32289FM	Sia	1
G32296TG	*	14
G32296TG	Fuc	1
G32296TG	Gal	3
G32296TG	GlcNAc	5
G32296TG	Hex	6
G32296TG	HexNAc	5
G32296TG	Man	3
G32296TG	NeuAc	1
G32296TG	NeuGc	1
G32296TG	Sia	2
G32296TG	dHex	1
G32302BQ	*	13
G32302BQ	Fuc	1
G32302BQ	Gal	2
G32302BQ	GlcNAc	7
G32302BQ	Hex	5
G32302BQ	HexNAc	7
G32302BQ	Man	3
G32302BQ	dHex	1
G32303JY	*	13
G32303JY	Fuc	1
G32303JY	Gal	2
G32303JY	GlcNAc	5
G32303JY	Hex	5
G32303JY	HexNAc	5
G32303JY	Man	3
G32303JY	NeuAc	2
G32303JY	Sia	2
G32303JY	dHex	1
G32303MT	*	18
G32303MT	Fuc	1
G32303MT	Gal	5
G32303MT	GlcNAc	7
G32303MT	Hex	8
G32303MT	HexNAc	7
G32303MT	Man	3
G32303MT	NeuAc	2
G32303MT	Sia	2
G32303MT	dHex	1
G32304WN	*	9
G32304WN	Fuc	1
G32304WN	GalNAc	1
G32304WN	GlcNAc	3
G32304WN	Hex	4
G32304WN	HexNAc	4
G32304WN	Man	4
G32304WN	dHex	1
G32305RZ	*	10
G32305RZ	Fuc	1
G32305RZ	Gal	1
G32305RZ	GlcNAc	5
G32305RZ	Hex	4
G32305RZ	HexNAc	5
G32305RZ	Man	3
G32305RZ	dHex	1
G32311NM	*	14
G32311NM	Fuc	3
G32311NM	Gal	3
G32311NM	GlcNAc	4
G32311NM	Hex	6
G32311NM	HexNAc	4
G32311NM	Man	3
G32311NM	NeuAc	1
G32311NM	Sia	1
G32311NM	dHex	3
G32315XS	*	7
G32315XS	GlcNAc	1
G32315XS	GlcNAc+aldi	1
G32315XS	Hex	6
G32315XS	HexNAc	1
G32315XS	HexNAc+aldi	1
G32315XS	Man	6
G32315XS	aldi	1
G32319HH	*	1
G32319HH	Pent	1
G32319IP	*	10
G32319IP	GlcNAc	4
G32319IP	Hex	6
G32319IP	HexNAc	4
G32319IP	Man	6
G32321PC	*	3
G32321PC	Gal	2
G32321PC	Glc	1
G32321PC	Hex	3
G32324QA	*	14
G32324QA	Gal	6
G32324QA	GlcNAc	5
G32324QA	Hex	9
G32324QA	HexNAc	5
G32324QA	Man	3
G32325OQ	*	5
G32325OQ	Gal	3
G32325OQ	Glc	1
G32325OQ	GlcNAc	1
G32325OQ	Hex	4
G32325OQ	HexNAc	1
G32326ZL	*	4
G32326ZL	Gal	1
G32326ZL	Hex	4
G32326ZL	Hex+aldi	1
G32326ZL	Man	3
G32326ZL	Man+aldi	1
G32326ZL	aldi	1
G32327EF	*	6
G32327EF	Fuc	1
G32327EF	GlcNAc	2
G32327EF	Hex	2
G32327EF	HexNAc	2
G32327EF	Man	2
G32327EF	Pent	1
G32327EF	Xyl	1
G32327EF	dHex	1
G32328JL	*	3
G32328JL	Hex	1
G32328JL	NeuAc	1
G32328JL	Sia	1
G32328JL	dHex	1
G32332OM	*	16
G32332OM	Fuc	1
G32332OM	Gal	4
G32332OM	GlcNAc	6
G32332OM	Hex	7
G32332OM	HexNAc	6
G32332OM	Man	3
G32332OM	NeuAc	2
G32332OM	Sia	2
G32332OM	dHex	1
G32332VU	*	11
G32332VU	Hex	3
G32332VU	HexNAc	7
G32332VU	dHex	1
G32340DX	*	11
G32340DX	Fuc	1
G32340DX	Gal	2
G32340DX	GlcNAc	4
G32340DX	Hex	5
G32340DX	HexNAc	4
G32340DX	Man	3
G32340DX	NeuAc	1
G32340DX	Sia	1
G32340DX	dHex	1
G32340MS	*	1
G32340MS	Hex	1
G32344XU	*	7
G32344XU	Fuc	1
G32344XU	Gal	3
G32344XU	GalNAc	1
G32344XU	GlcNAc	1
G32344XU	Hex	3
G32344XU	HexNAc	3
G32344XU	S	1
G32344XU	dHex	1
G32357CK	*	6
G32357CK	GlcNAc	3
G32357CK	Hex	3
G32357CK	HexNAc	3
G32357CK	Man	3
G32358YV	*	17
G32358YV	Fuc	4
G32358YV	Gal	4
G32358YV	GlcNAc	6
G32358YV	GlcNAc+aldi	1
G32358YV	Hex	7
G32358YV	HexNAc	6
G32358YV	HexNAc+aldi	1
G32358YV	Man	3
G32358YV	aldi	1
G32358YV	dHex	4
G32361GT	*	7
G32361GT	Fuc	2
G32361GT	Gal	2
G32361GT	GalNAc	1
G32361GT	GlcNAc	2
G32361GT	Hex	2
G32361GT	HexNAc	3
G32361GT	S	1
G32361GT	dHex	2
G32363KK	*	7
G32363KK	Glc	7
G32363KK	Hex	7
G32364DF	*	14
G32364DF	Gal	3
G32364DF	GlcNAc	5
G32364DF	Hex	6
G32364DF	HexNAc	5
G32364DF	Man	3
G32364DF	NeuAc	3
G32364DF	Sia	3
G32364QK	*	8
G32364QK	GlcNAc	2
G32364QK	Hex	6
G32364QK	HexNAc	2
G32364QK	Man	6
G32365IM	*	7
G32365IM	Gal	1
G32365IM	GlcNAc	3
G32365IM	Hex	4
G32365IM	HexNAc	3
G32365IM	Man	3
G32371XG	*	11
G32371XG	Fuc	1
G32371XG	Gal	2
G32371XG	GlcNAc	5
G32371XG	GlcNAc+aldi	1
G32371XG	Hex	5
G32371XG	HexNAc	5
G32371XG	HexNAc+aldi	1
G32371XG	Man	3
G32371XG	aldi	1
G32371XG	dHex	1
G32371YQ	*	7
G32371YQ	Fuc	2
G32371YQ	Gal	2
G32371YQ	GalNAc	1
G32371YQ	GalNAc+aldi	1
G32371YQ	GlcNAc	2
