GlyTouCanAccession	Resource	EntryID
G69682NX	glycosmos	G69682NX
G69682OQ	glycosmos	G69682OQ
G69683NE	glycosmos	G69683NE
G69683VZ	glycosmos	G69683VZ
G69683ZX	glycosmos	G69683ZX
G69684EU	glycosmos	G69684EU
G69684PL	glycosmos	G69684PL
G69684QZ	glycosmos	G69684QZ
G69684VX	glycosmos	G69684VX
G69685LK	glycosmos	G69685LK
G69685RI	glycosmos	G69685RI
G69686LV	glycosmos	G69686LV
G69686MX	glycosmos	G69686MX
G69686NZ	glycosmos	G69686NZ
G69688XG	glycosmos	G69688XG
G69689SS	glycosmos	G69689SS
G69689WH	glycosmos	G69689WH
G69689WT	glycosmos	G69689WT
G69689ZU	glycosmos	G69689ZU
G69691MM	glycosmos	G69691MM
G69691TH	glycosmos	G69691TH
G69691WK	glycosmos	G69691WK
G69691XI	glycosmos	G69691XI
G69692AW	glycosmos	G69692AW
G69692JU	glycosmos	G69692JU
G69692TI	glycosmos	G69692TI
G69694NJ	glycosmos	G69694NJ
G69694TU	glycosmos	G69694TU
G69695VD	glycosmos	G69695VD
G69696YL	glycosmos	G69696YL
G69697QR	glycosmos	G69697QR
G69697SH	glycosmos	G69697SH
G69697TX	glycosmos	G69697TX
G69697TZ	glycosmos	G69697TZ
G69698JE	glycosmos	G69698JE
G69698TQ	glycosmos	G69698TQ
G69699BC	glycosmos	G69699BC
G69699EQ	glycosmos	G69699EQ
G69699ZP	glycosmos	G69699ZP
G69700OW	glycosmos	G69700OW
G69703SL	glycosmos	G69703SL
G69703YO	glycosmos	G69703YO
G69704CH	glycosmos	G69704CH
G69704GD	glycosmos	G69704GD
G69704KG	glycosmos	G69704KG
G69704YD	glycosmos	G69704YD
G69704ZP	glycosmos	G69704ZP
G69705IO	glycosmos	G69705IO
G69706DS	glycosmos	G69706DS
G69706QG	glycosmos	G69706QG
G69706YR	glycosmos	G69706YR
G69706ZC	glycosmos	G69706ZC
G69707ET	glycosmos	G69707ET
G69707MX	glycosmos	G69707MX
G69708LQ	glycosmos	G69708LQ
G69708RU	glycosmos	G69708RU
G69708XR	glycosmos	G69708XR
G69709FD	glycosmos	G69709FD
G69711GJ	glycosmos	G69711GJ
G69711JJ	glycosmos	G69711JJ
G69712AI	glycosmos	G69712AI
G69712DN	glycosmos	G69712DN
G69712OH	glycosmos	G69712OH
G69712YH	glycosmos	G69712YH
G69714CC	glycosmos	G69714CC
G69714RP	glycosmos	G69714RP
G69714TY	glycosmos	G69714TY
G69714XM	glycosmos	G69714XM
G69715BV	glycosmos	G69715BV
G69715CH	glycosmos	G69715CH
G69715FB	glycosmos	G69715FB
G69715GM	glycosmos	G69715GM
G69715ZH	glycosmos	G69715ZH
G69716ZI	glycosmos	G69716ZI
G69717QT	glycosmos	G69717QT
G69717XJ	glycosmos	G69717XJ
G69717YF	glycosmos	G69717YF
G69718OY	glycosmos	G69718OY
G69718UQ	glycosmos	G69718UQ
G69720BK	glycosmos	G69720BK
G69721GD	glycosmos	G69721GD
G69721RZ	glycosmos	G69721RZ
G69721UW	glycosmos	G69721UW
G69722AA	glycosmos	G69722AA
G69722OM	glycosmos	G69722OM
G69723CB	glycosmos	G69723CB
G69723IE	glycosmos	G69723IE
G69723RE	glycosmos	G69723RE
G69723RO	glycosmos	G69723RO
G69723YI	glycosmos	G69723YI
G69724RF	glycosmos	G69724RF
G69725KG	glycosmos	G69725KG
G69726HB	glycosmos	G69726HB
G69726TU	glycosmos	G69726TU
G69727CP	glycosmos	G69727CP
G69728IZ	glycosmos	G69728IZ
G69728JW	glycosmos	G69728JW
G69728MF	glycosmos	G69728MF
G69728VP	glycosmos	G69728VP
G69728WH	glycosmos	G69728WH
G69729AS	glycosmos	G69729AS
G69730LZ	glycosmos	G69730LZ
G69730VZ	glycosmos	G69730VZ
G69731BT	glycosmos	G69731BT
G69731MS	glycosmos	G69731MS
G69731NN	glycosmos	G69731NN
G69731QP	glycosmos	G69731QP
G69731VU	glycosmos	G69731VU
G69732HA	glycosmos	G69732HA
G69732HP	glycosmos	G69732HP
G69732IS	glycosmos	G69732IS
G69732IV	glycosmos	G69732IV
G69732MM	glycosmos	G69732MM
G69733DT	glycosmos	G69733DT
G69733HD	glycosmos	G69733HD
G69733MF	glycosmos	G69733MF
G69734CW	glycosmos	G69734CW
G69734NK	glycosmos	G69734NK
G69734OB	glycosmos	G69734OB
G69734RY	glycosmos	G69734RY
G69734SK	glycosmos	G69734SK
G69734XW	glycosmos	G69734XW
G69735UM	glycosmos	G69735UM
G69736FR	glycosmos	G69736FR
G69737MV	glycosmos	G69737MV
G69738AL	glycosmos	G69738AL
G69738KH	glycosmos	G69738KH
G69738ZU	glycosmos	G69738ZU
G69739BI	glycosmos	G69739BI
G69739UJ	glycosmos	G69739UJ
G69740BY	glycosmos	G69740BY
G69740FG	glycosmos	G69740FG
G69741UQ	glycosmos	G69741UQ
G69742BN	glycosmos	G69742BN
G69742YU	glycosmos	G69742YU
G69743BX	glycosmos	G69743BX
G69743KE	glycosmos	G69743KE
G69744CK	glycosmos	G69744CK
G69744IB	glycosmos	G69744IB
G69745HX	glycosmos	G69745HX
G69745TK	glycosmos	G69745TK
G69745TV	glycosmos	G69745TV
G69746BF	glycosmos	G69746BF
G69746MY	glycosmos	G69746MY
G69746OX	glycosmos	G69746OX
G69747HT	glycosmos	G69747HT
G69747IJ	glycosmos	G69747IJ
G69747VY	glycosmos	G69747VY
G69747YU	glycosmos	G69747YU
G69747YX	glycosmos	G69747YX
G69747ZW	glycosmos	G69747ZW
G69748AS	glycosmos	G69748AS
G69748HU	glycosmos	G69748HU
G69748QJ	glycosmos	G69748QJ
G69748TK	glycosmos	G69748TK
G69749IJ	glycosmos	G69749IJ
G69749TA	glycosmos	G69749TA
G69749VJ	glycosmos	G69749VJ
G69749WG	glycosmos	G69749WG
G69750EZ	glycosmos	G69750EZ
G69750SL	glycosmos	G69750SL
G69750ZB	glycosmos	G69750ZB
G69751PD	glycosmos	G69751PD
G69752DS	glycosmos	G69752DS
G69752OZ	glycosmos	G69752OZ
G69753EW	glycosmos	G69753EW
G69753VG	glycosmos	G69753VG
G69753WV	glycosmos	G69753WV
G69754DC	glycosmos	G69754DC
G69754IP	glycosmos	G69754IP
G69754MI	glycosmos	G69754MI
G69754MM	glycosmos	G69754MM
G69754RB	glycosmos	G69754RB
G69755FP	glycosmos	G69755FP
G69755HB	glycosmos	G69755HB
G69755PF	glycosmos	G69755PF
G69756RX	glycosmos	G69756RX
G69757LB	glycosmos	G69757LB
G69757NV	glycosmos	G69757NV
G69758RM	glycosmos	G69758RM
G69758TR	glycosmos	G69758TR
G69759EC	glycosmos	G69759EC
G69759ZX	glycosmos	G69759ZX
G69760ER	glycosmos	G69760ER
G69761FH	glycosmos	G69761FH
G69761ZH	glycosmos	G69761ZH
G69762AU	glycosmos	G69762AU
G69762CO	glycosmos	G69762CO
G69762TP	glycosmos	G69762TP
G69763AB	glycosmos	G69763AB
G69763DG	glycosmos	G69763DG
G69763SP	glycosmos	G69763SP
G69764EN	glycosmos	G69764EN
G69764GC	glycosmos	G69764GC
G69764KD	glycosmos	G69764KD
G69764PU	glycosmos	G69764PU
G69765IW	glycosmos	G69765IW
G69766TH	glycosmos	G69766TH
G69767CQ	glycosmos	G69767CQ
G69767PK	glycosmos	G69767PK
G69768AF	glycosmos	G69768AF
G69768CH	glycosmos	G69768CH
G69768VE	glycosmos	G69768VE
G69769DR	glycosmos	G69769DR
G69769HZ	glycosmos	G69769HZ
G69769PV	glycosmos	G69769PV
G69769UX	glycosmos	G69769UX
G69770UU	glycosmos	G69770UU
G69771MP	glycosmos	G69771MP
G69771PR	glycosmos	G69771PR
G69772AT	glycosmos	G69772AT
G69773YG	glycosmos	G69773YG
G69774DS	glycosmos	G69774DS
G69774GN	glycosmos	G69774GN
G69774HE	glycosmos	G69774HE
G69774LB	glycosmos	G69774LB
G69774ND	glycosmos	G69774ND
G69775EI	glycosmos	G69775EI
G69775PE	glycosmos	G69775PE
G69775SS	glycosmos	G69775SS
G69776PZ	glycosmos	G69776PZ
G69777ER	glycosmos	G69777ER
G69777JE	glycosmos	G69777JE
G69777SU	glycosmos	G69777SU
G69777TU	glycosmos	G69777TU
G69778GB	glycosmos	G69778GB
G69778MP	glycosmos	G69778MP
G69778TX	glycosmos	G69778TX
G69779CL	glycosmos	G69779CL
G69780FF	glycosmos	G69780FF
G69780OU	glycosmos	G69780OU
G69780ZR	glycosmos	G69780ZR
G69781AW	glycosmos	G69781AW
G69781FI	glycosmos	G69781FI
G69782CH	glycosmos	G69782CH
G69783AI	glycosmos	G69783AI
G69783BP	glycosmos	G69783BP
G69783NP	glycosmos	G69783NP
G69783OK	glycosmos	G69783OK
G69783PO	glycosmos	G69783PO
G69783RS	glycosmos	G69783RS
G69783TO	glycosmos	G69783TO
G69783VS	glycosmos	G69783VS
G69783ZC	glycosmos	G69783ZC
G69785VS	glycosmos	G69785VS
G69786FQ	glycosmos	G69786FQ
G69786HA	glycosmos	G69786HA
G69787GD	glycosmos	G69787GD
G69787NF	glycosmos	G69787NF
G69787QV	glycosmos	G69787QV
G69787SH	glycosmos	G69787SH
G69788BR	glycosmos	G69788BR
G69790YW	glycosmos	G69790YW
G69791DF	glycosmos	G69791DF
G69791IW	glycosmos	G69791IW
G69791NI	glycosmos	G69791NI
G69791PB	glycosmos	G69791PB
G69791XC	glycosmos	G69791XC
G69792DV	glycosmos	G69792DV
G69792ST	glycosmos	G69792ST
G69792WP	glycosmos	G69792WP
G69793IF	glycosmos	G69793IF
G69794GX	glycosmos	G69794GX
G69794XU	glycosmos	G69794XU
G69795ZG	glycosmos	G69795ZG
G69796CX	glycosmos	G69796CX
G69796YB	glycosmos	G69796YB
G69797AG	glycosmos	G69797AG
G69797CM	glycosmos	G69797CM
G69797UU	glycosmos	G69797UU
G69798NT	glycosmos	G69798NT
G69798ZX	glycosmos	G69798ZX
G69799DF	glycosmos	G69799DF
G69799LR	glycosmos	G69799LR
G69799MP	glycosmos	G69799MP
G69800CJ	glycosmos	G69800CJ
G69800NF	glycosmos	G69800NF
G69800XK	glycosmos	G69800XK
G69801HE	glycosmos	G69801HE
G69801KJ	glycosmos	G69801KJ
G69801MT	glycosmos	G69801MT
G69802HG	glycosmos	G69802HG
G69802ND	glycosmos	G69802ND
G69802PP	glycosmos	G69802PP
G69803SK	glycosmos	G69803SK
G69804WT	glycosmos	G69804WT
G69805FJ	glycosmos	G69805FJ
G69805PJ	glycosmos	G69805PJ
G69805RV	glycosmos	G69805RV
G69805VK	glycosmos	G69805VK
G69807IQ	glycosmos	G69807IQ
G69807MF	glycosmos	G69807MF
G69807XO	glycosmos	G69807XO
G69808IK	glycosmos	G69808IK
G69810CF	glycosmos	G69810CF
G69811AI	glycosmos	G69811AI
G69811FQ	glycosmos	G69811FQ
G69811HR	glycosmos	G69811HR
G69811PF	glycosmos	G69811PF
G69811UC	glycosmos	G69811UC
G69812AC	glycosmos	G69812AC
G69812DP	glycosmos	G69812DP
G69812JZ	glycosmos	G69812JZ
G69812KU	glycosmos	G69812KU
G69812OF	glycosmos	G69812OF
G69813BN	glycosmos	G69813BN
G69813CQ	glycosmos	G69813CQ
G69813CW	glycosmos	G69813CW
G69814CR	glycosmos	G69814CR
G69814WA	glycosmos	G69814WA
G69817FZ	glycosmos	G69817FZ
G69817VY	glycosmos	G69817VY
G69818UP	glycosmos	G69818UP
G69819EL	glycosmos	G69819EL
G69819IP	glycosmos	G69819IP
G69819LF	glycosmos	G69819LF
G69819VE	glycosmos	G69819VE
G69820NJ	glycosmos	G69820NJ
G69822EU	glycosmos	G69822EU
G69822ZP	glycosmos	G69822ZP
G69824BL	glycosmos	G69824BL
G69824GC	glycosmos	G69824GC
G69824JT	glycosmos	G69824JT
G69824NE	glycosmos	G69824NE
G69825DK	glycosmos	G69825DK
G69825IG	glycosmos	G69825IG
G69825SD	glycosmos	G69825SD
G69825SU	glycosmos	G69825SU
G69825UN	glycosmos	G69825UN
G69826GL	glycosmos	G69826GL
G69826PN	glycosmos	G69826PN
G69829UI	glycosmos	G69829UI
G69829VG	glycosmos	G69829VG
G69830KO	glycosmos	G69830KO
G69830QM	glycosmos	G69830QM
G69831AM	glycosmos	G69831AM
G69831UL	glycosmos	G69831UL
G69832ES	glycosmos	G69832ES
G69832OK	glycosmos	G69832OK
G69832VH	glycosmos	G69832VH
G69833TA	glycosmos	G69833TA
G69834AJ	glycosmos	G69834AJ
G69834CE	glycosmos	G69834CE
G69834CZ	glycosmos	G69834CZ
G69834NM	glycosmos	G69834NM
G69834OR	glycosmos	G69834OR
G69835GG	glycosmos	G69835GG
G69835GT	glycosmos	G69835GT
G69835ZC	glycosmos	G69835ZC
G69836BL	glycosmos	G69836BL
G69836FI	glycosmos	G69836FI
G69836JA	glycosmos	G69836JA
G69836KE	glycosmos	G69836KE
G69837IE	glycosmos	G69837IE
G69837XX	glycosmos	G69837XX
G69838NA	glycosmos	G69838NA
G69838YH	glycosmos	G69838YH
G69839CV	glycosmos	G69839CV
G69839KX	glycosmos	G69839KX
G69839PL	glycosmos	G69839PL
G69840AS	glycosmos	G69840AS
G69840TP	glycosmos	G69840TP
G69840ZZ	glycosmos	G69840ZZ
G69841HV	glycosmos	G69841HV
G69841ZV	glycosmos	G69841ZV
G69842BP	glycosmos	G69842BP
G69842CC	glycosmos	G69842CC
G69842ZE	glycosmos	G69842ZE
G69843IV	glycosmos	G69843IV
G69843VA	glycosmos	G69843VA
G69844LC	glycosmos	G69844LC
G69844VT	glycosmos	G69844VT
G69845DN	glycosmos	G69845DN
G69846HL	glycosmos	G69846HL
G69846UZ	glycosmos	G69846UZ
G69846VA	glycosmos	G69846VA
G69847FP	glycosmos	G69847FP
G69847OE	glycosmos	G69847OE
G69849II	glycosmos	G69849II
G69849KC	glycosmos	G69849KC
G69849LW	glycosmos	G69849LW
G69849SP	glycosmos	G69849SP
G69850ES	glycosmos	G69850ES
G69850FN	glycosmos	G69850FN
G69850HO	glycosmos	G69850HO
G69850ND	glycosmos	G69850ND
G69850PN	glycosmos	G69850PN
G69851ET	glycosmos	G69851ET
G69851JE	glycosmos	G69851JE
G69851JG	glycosmos	G69851JG
G69851NE	glycosmos	G69851NE
G69851VM	glycosmos	G69851VM
G69852FU	glycosmos	G69852FU
G69852JG	glycosmos	G69852JG
G69852QW	glycosmos	G69852QW
G69852UP	glycosmos	G69852UP
G69853EM	glycosmos	G69853EM
G69853QB	glycosmos	G69853QB
G69853TR	glycosmos	G69853TR
G69854AU	glycosmos	G69854AU
G69855DB	glycosmos	G69855DB
G69855GG	glycosmos	G69855GG
G69855HR	glycosmos	G69855HR
G69855WF	glycosmos	G69855WF
G69856NQ	glycosmos	G69856NQ
G69856QV	glycosmos	G69856QV
G69856ZW	glycosmos	G69856ZW
G69857BX	glycosmos	G69857BX
G69857PQ	glycosmos	G69857PQ
G69858CA	glycosmos	G69858CA
G69859JP	glycosmos	G69859JP
G69859KT	glycosmos	G69859KT
G69859RT	glycosmos	G69859RT
G69859TO	glycosmos	G69859TO
G69859XR	glycosmos	G69859XR
G69860DL	glycosmos	G69860DL
G69860JP	glycosmos	G69860JP
G69860JW	glycosmos	G69860JW
G69860MM	glycosmos	G69860MM
G69860PF	glycosmos	G69860PF
G69860YB	glycosmos	G69860YB
G69861EA	glycosmos	G69861EA
G69861NQ	glycosmos	G69861NQ
G69861PX	glycosmos	G69861PX
G69861RB	glycosmos	G69861RB
G69861RK	glycosmos	G69861RK
G69861VX	glycosmos	G69861VX
G69861YK	glycosmos	G69861YK
G69862CF	glycosmos	G69862CF
G69862UW	glycosmos	G69862UW
G69862VT	glycosmos	G69862VT
G69863DD	glycosmos	G69863DD
G69863SW	glycosmos	G69863SW
G69863UD	glycosmos	G69863UD
G69863ZO	glycosmos	G69863ZO
G69864KQ	glycosmos	G69864KQ
G69864NR	glycosmos	G69864NR
G69864PN	glycosmos	G69864PN
G69866DD	glycosmos	G69866DD
G69866TS	glycosmos	G69866TS
G69867DA	glycosmos	G69867DA
G69867SJ	glycosmos	G69867SJ
G69868JH	glycosmos	G69868JH
G69868QS	glycosmos	G69868QS
G69869IY	glycosmos	G69869IY
G69869XB	glycosmos	G69869XB
G69870RZ	glycosmos	G69870RZ
G69870VI	glycosmos	G69870VI
G69871GM	glycosmos	G69871GM
G69871VI	glycosmos	G69871VI
G69872DM	glycosmos	G69872DM
G69872HV	glycosmos	G69872HV
G69872OQ	glycosmos	G69872OQ
G69873CV	glycosmos	G69873CV
G69873KU	glycosmos	G69873KU
G69873OZ	glycosmos	G69873OZ
G69874ER	glycosmos	G69874ER
G69875GJ	glycosmos	G69875GJ
G69876BK	glycosmos	G69876BK
G69876CC	glycosmos	G69876CC
G69877QO	glycosmos	G69877QO
G69878KO	glycosmos	G69878KO
G69878NJ	glycosmos	G69878NJ
G69878UH	glycosmos	G69878UH
G69879CW	glycosmos	G69879CW
G69879JX	glycosmos	G69879JX
G69879LV	glycosmos	G69879LV
G69879MU	glycosmos	G69879MU
G69879PJ	glycosmos	G69879PJ
G69880TF	glycosmos	G69880TF
G69881CA	glycosmos	G69881CA
G69881CF	glycosmos	G69881CF
G69881FC	glycosmos	G69881FC
G69881ML	glycosmos	G69881ML
G69881WG	glycosmos	G69881WG
G69882ZA	glycosmos	G69882ZA
G69883FT	glycosmos	G69883FT
G69883XX	glycosmos	G69883XX
G69884GN	glycosmos	G69884GN
G69884UQ	glycosmos	G69884UQ
G69886BU	glycosmos	G69886BU
G69886GC	glycosmos	G69886GC
G69887GF	glycosmos	G69887GF
G69887QS	glycosmos	G69887QS
G69888CE	glycosmos	G69888CE
G69888LX	glycosmos	G69888LX
G69888XT	glycosmos	G69888XT
G69889LY	glycosmos	G69889LY
G69889NC	glycosmos	G69889NC
G69889WU	glycosmos	G69889WU
G69890FL	glycosmos	G69890FL
G69890FU	glycosmos	G69890FU
G69890QE	glycosmos	G69890QE
G69890RH	glycosmos	G69890RH
G69890SN	glycosmos	G69890SN
G69890ZD	glycosmos	G69890ZD
G69891BC	glycosmos	G69891BC
G69891BX	glycosmos	G69891BX
G69891DX	glycosmos	G69891DX
G69891GO	glycosmos	G69891GO
G69891HM	glycosmos	G69891HM
G69891XT	glycosmos	G69891XT
G69892FM	glycosmos	G69892FM
G69892VH	glycosmos	G69892VH
G69893HO	glycosmos	G69893HO
G69893KP	glycosmos	G69893KP
G69893LS	glycosmos	G69893LS
G69893OJ	glycosmos	G69893OJ
G69893VA	glycosmos	G69893VA
G69894GP	glycosmos	G69894GP
G69894LX	glycosmos	G69894LX
G69894TX	glycosmos	G69894TX
G69895LO	glycosmos	G69895LO
G69895NL	glycosmos	G69895NL
G69895VR	glycosmos	G69895VR
G69895WE	glycosmos	G69895WE
G69896FD	glycosmos	G69896FD
G69896JI	glycosmos	G69896JI
G69897SX	glycosmos	G69897SX
G69897TQ	glycosmos	G69897TQ
G69897TU	glycosmos	G69897TU
G69898FE	glycosmos	G69898FE
G69898TB	glycosmos	G69898TB
G69899HD	glycosmos	G69899HD
G69899HK	glycosmos	G69899HK
G69899SQ	glycosmos	G69899SQ
G69900TQ	glycosmos	G69900TQ
G69901IN	glycosmos	G69901IN
G69901TB	glycosmos	G69901TB
G69902DT	glycosmos	G69902DT
G69902WZ	glycosmos	G69902WZ
G69903OY	glycosmos	G69903OY
G69903YZ	glycosmos	G69903YZ
G69904CR	glycosmos	G69904CR
G69905CP	glycosmos	G69905CP
G69905EH	glycosmos	G69905EH
G69906DK	glycosmos	G69906DK
G69907EB	glycosmos	G69907EB
G69907MH	glycosmos	G69907MH
G69907VC	glycosmos	G69907VC
G69907ZH	glycosmos	G69907ZH
G69908HH	glycosmos	G69908HH
G69908OR	glycosmos	G69908OR
G69908PD	glycosmos	G69908PD
G69908QL	glycosmos	G69908QL
G69909KJ	glycosmos	G69909KJ
G69909KV	glycosmos	G69909KV
G69910KK	glycosmos	G69910KK
G69910PN	glycosmos	G69910PN
G69911AT	glycosmos	G69911AT
G69911BZ	glycosmos	G69911BZ
G69911JU	glycosmos	G69911JU
G69911OQ	glycosmos	G69911OQ
G69911TH	glycosmos	G69911TH
G69912LP	glycosmos	G69912LP
G69913AF	glycosmos	G69913AF
G69914ZE	glycosmos	G69914ZE
G69915CF	glycosmos	G69915CF
G69915IQ	glycosmos	G69915IQ
G69916AT	glycosmos	G69916AT
G69916IP	glycosmos	G69916IP
G69916KR	glycosmos	G69916KR
G69916QJ	glycosmos	G69916QJ
G69916VP	glycosmos	G69916VP
G69916WY	glycosmos	G69916WY
G69917CL	glycosmos	G69917CL
G69917FQ	glycosmos	G69917FQ
G69918ER	glycosmos	G69918ER
G69918GF	glycosmos	G69918GF
G69918WS	glycosmos	G69918WS
G69919DD	glycosmos	G69919DD
G69919FF	glycosmos	G69919FF
G69919IB	glycosmos	G69919IB
G69919PG	glycosmos	G69919PG
G69920YC	glycosmos	G69920YC
G69921KS	glycosmos	G69921KS
G69921UU	glycosmos	G69921UU
G69921WQ	glycosmos	G69921WQ
G69921YN	glycosmos	G69921YN
G69922KH	glycosmos	G69922KH
G69922UF	glycosmos	G69922UF
G69922US	glycosmos	G69922US
G69923BX	glycosmos	G69923BX
G69923KS	glycosmos	G69923KS
G69924OM	glycosmos	G69924OM
G69925AX	glycosmos	G69925AX
G69925GV	glycosmos	G69925GV
G69925JU	glycosmos	G69925JU
G69926MO	glycosmos	G69926MO
G69926NC	glycosmos	G69926NC
G69927TD	glycosmos	G69927TD
G69927YI	glycosmos	G69927YI
G69928BQ	glycosmos	G69928BQ
G69928JZ	glycosmos	G69928JZ
G69928MY	glycosmos	G69928MY
G69928OP	glycosmos	G69928OP
G69928VE	glycosmos	G69928VE
G69929SC	glycosmos	G69929SC
G69930MT	glycosmos	G69930MT
G69930ZM	glycosmos	G69930ZM
G69931GF	glycosmos	G69931GF
G69931LT	glycosmos	G69931LT
G69931MS	glycosmos	G69931MS
G69931MU	glycosmos	G69931MU
G69932GM	glycosmos	G69932GM
G69932LP	glycosmos	G69932LP
G69932ZH	glycosmos	G69932ZH
G69933BW	glycosmos	G69933BW
G69933DF	glycosmos	G69933DF
G69933TT	glycosmos	G69933TT
G69933UL	glycosmos	G69933UL
G69933VF	glycosmos	G69933VF
G69933YU	glycosmos	G69933YU
G69934NT	glycosmos	G69934NT
G69934OA	glycosmos	G69934OA
G69934PR	glycosmos	G69934PR
G69935BL	glycosmos	G69935BL
G69935NC	glycosmos	G69935NC
G69935RG	glycosmos	G69935RG
G69936WF	glycosmos	G69936WF
G69936XN	glycosmos	G69936XN
G69937DS	glycosmos	G69937DS
G69937HB	glycosmos	G69937HB
G69937KS	glycosmos	G69937KS
G69938MV	glycosmos	G69938MV
G69939HY	glycosmos	G69939HY
G69940PT	glycosmos	G69940PT
G69940ZC	glycosmos	G69940ZC
G69941BA	glycosmos	G69941BA
G69941CO	glycosmos	G69941CO
G69941KB	glycosmos	G69941KB
G69941MA	glycosmos	G69941MA
G69941SV	glycosmos	G69941SV
G69941VO	glycosmos	G69941VO
G69941VX	glycosmos	G69941VX
G69941WR	glycosmos	G69941WR
G69943BS	glycosmos	G69943BS
G69943FQ	glycosmos	G69943FQ
G69943NN	glycosmos	G69943NN
G69943OC	glycosmos	G69943OC
G69943PA	glycosmos	G69943PA
G69943VN	glycosmos	G69943VN
G69944KZ	glycosmos	G69944KZ
G69945EU	glycosmos	G69945EU
G69945PB	glycosmos	G69945PB
G69945XS	glycosmos	G69945XS
G69946AU	glycosmos	G69946AU
G69947GJ	glycosmos	G69947GJ
G69947YD	glycosmos	G69947YD
G69947ZY	glycosmos	G69947ZY
G69948ED	glycosmos	G69948ED
G69949IN	glycosmos	G69949IN
G69949WX	glycosmos	G69949WX
G69950DF	glycosmos	G69950DF
G69950IM	glycosmos	G69950IM
G69950XA	glycosmos	G69950XA
G69951JC	glycosmos	G69951JC
G69951RA	glycosmos	G69951RA
G69951SG	glycosmos	G69951SG
G69951YJ	glycosmos	G69951YJ
G69952BC	glycosmos	G69952BC
G69952UJ	glycosmos	G69952UJ
G69952XE	glycosmos	G69952XE
G69952ZC	glycosmos	G69952ZC
G69953CQ	glycosmos	G69953CQ
G69953HH	glycosmos	G69953HH
G69953PE	glycosmos	G69953PE
G69954FS	glycosmos	G69954FS
G69955IB	glycosmos	G69955IB
G69955XT	glycosmos	G69955XT
G69956XT	glycosmos	G69956XT
G69956ZQ	glycosmos	G69956ZQ
G69957RY	glycosmos	G69957RY
G69957XS	glycosmos	G69957XS
G69958AE	glycosmos	G69958AE
G69958IR	glycosmos	G69958IR
G69958LT	glycosmos	G69958LT
G69958NC	glycosmos	G69958NC
G69958YE	glycosmos	G69958YE
G69959CF	glycosmos	G69959CF
G69959DR	glycosmos	G69959DR
G69960FZ	glycosmos	G69960FZ
G69960GU	glycosmos	G69960GU
G69960MH	glycosmos	G69960MH
G69960PN	glycosmos	G69960PN
G69960SA	glycosmos	G69960SA
G69961LO	glycosmos	G69961LO
G69962BS	glycosmos	G69962BS
G69962FA	glycosmos	G69962FA
G69962LT	glycosmos	G69962LT
G69962MP	glycosmos	G69962MP
G69963GQ	glycosmos	G69963GQ
G69963HH	glycosmos	G69963HH
G69963JE	glycosmos	G69963JE
G69964CA	glycosmos	G69964CA
G69964OG	glycosmos	G69964OG
G69964SH	glycosmos	G69964SH
G69964UG	glycosmos	G69964UG
G69964VV	glycosmos	G69964VV
G69964WD	glycosmos	G69964WD
G69965YZ	glycosmos	G69965YZ
G69966CO	glycosmos	G69966CO
G69966OE	glycosmos	G69966OE
G69966YG	glycosmos	G69966YG
G69966ZD	glycosmos	G69966ZD
G69967LP	glycosmos	G69967LP
G69967ZR	glycosmos	G69967ZR
G69968DD	glycosmos	G69968DD
G69968GX	glycosmos	G69968GX
G69968IV	glycosmos	G69968IV
G69968UY	glycosmos	G69968UY
G69968WE	glycosmos	G69968WE
G69968XV	glycosmos	G69968XV
G69969EE	glycosmos	G69969EE
G69969IN	glycosmos	G69969IN
G69969LG	glycosmos	G69969LG
G69969LR	glycosmos	G69969LR
G69971AI	glycosmos	G69971AI
G69971DM	glycosmos	G69971DM
G69972LT	glycosmos	G69972LT
G69972XY	glycosmos	G69972XY
G69973AZ	glycosmos	G69973AZ
G69973CC	glycosmos	G69973CC
G69973FU	glycosmos	G69973FU
G69974RV	glycosmos	G69974RV
G69974YA	glycosmos	G69974YA
G69975EF	glycosmos	G69975EF
G69975XI	glycosmos	G69975XI
G69976JD	glycosmos	G69976JD
G69976ZM	glycosmos	G69976ZM
G69977AC	glycosmos	G69977AC
G69977LB	glycosmos	G69977LB
G69977NN	glycosmos	G69977NN
G69977OB	glycosmos	G69977OB
G69979IJ	glycosmos	G69979IJ
G69979ZE	glycosmos	G69979ZE
G69980KQ	glycosmos	G69980KQ
G69980LL	glycosmos	G69980LL
G69980LW	glycosmos	G69980LW
G69981IC	glycosmos	G69981IC
G69981OB	glycosmos	G69981OB
G69981UN	glycosmos	G69981UN
G69982RN	glycosmos	G69982RN
G69982RY	glycosmos	G69982RY
G69982SS	glycosmos	G69982SS
G69982TP	glycosmos	G69982TP
G69982WJ	glycosmos	G69982WJ
G69982YY	glycosmos	G69982YY
G69983CO	glycosmos	G69983CO
G69983FE	glycosmos	G69983FE
G69983JO	glycosmos	G69983JO
G69983SD	glycosmos	G69983SD
G69984CD	glycosmos	G69984CD
G69984EU	glycosmos	G69984EU
G69985AF	glycosmos	G69985AF
G69985BD	glycosmos	G69985BD
G69985IG	glycosmos	G69985IG
G69985MC	glycosmos	G69985MC
G69985OL	glycosmos	G69985OL
G69985VY	glycosmos	G69985VY
G69985ZX	glycosmos	G69985ZX
G69987HR	glycosmos	G69987HR
G69987NN	glycosmos	G69987NN
