GlyTouCanAccession	Image-Size	Image-Notation	Image-Style	Image-Format
G96852SM	24451	snfg	extended	svg
G96853FU	1194	snfg	extended	png
G96853FU	6009	snfg	extended	svg
G96861IW	4009	snfg	extended	png
G96861IW	19293	snfg	extended	svg
G96862HV	3733	snfg	extended	png
G96862HV	16049	snfg	extended	svg
G96865DJ	1336	snfg	extended	png
G96865DJ	5822	snfg	extended	svg
G96866DI	3377	snfg	extended	png
G96866DI	14404	snfg	extended	svg
G96867EP	6915	snfg	extended	png
G96867EP	29532	snfg	extended	svg
G96867JS	2097	snfg	extended	png
G96867JS	8573	snfg	extended	svg
G96867JW	1484	snfg	extended	png
G96867JW	9672	snfg	extended	svg
G96868MB	9624	snfg	extended	png
G96868MB	38012	snfg	extended	svg
G96869WA	3367	snfg	extended	png
G96869WA	17617	snfg	extended	svg
G96870OT	2004	snfg	extended	png
G96870OT	7771	snfg	extended	svg
G96871NK	4888	snfg	extended	png
G96871NK	19486	snfg	extended	svg
G96873AZ	2243	snfg	extended	png
G96873AZ	9330	snfg	extended	svg
G96874XX	2117	snfg	extended	png
G96874XX	9262	snfg	extended	svg
G96880NC	2688	snfg	extended	png
G96880NC	17725	snfg	extended	svg
G96881BQ	751	snfg	extended	png
G96881BQ	2535	snfg	extended	svg
G96881RJ	7553	snfg	extended	png
G96881RJ	31173	snfg	extended	svg
G96886RU	6330	snfg	extended	png
G96886RU	28010	snfg	extended	svg
G96888OD	1943	snfg	extended	png
G96888OD	7860	snfg	extended	svg
G96890VV	2034	snfg	extended	png
G96890VV	9216	snfg	extended	svg
G96891EB	6230	snfg	extended	png
G96891EB	27923	snfg	extended	svg
G96891VY	3783	snfg	extended	png
G96891VY	19383	snfg	extended	svg
G96893BL	5213	snfg	extended	png
G96893BL	22718	snfg	extended	svg
G96893GC	1614	snfg	extended	png
G96893GC	6268	snfg	extended	svg
G96894DL	4465	snfg	extended	png
G96894DL	21080	snfg	extended	svg
G96896RL	3753	snfg	extended	png
G96896RL	17637	snfg	extended	svg
G96898SD	1279	snfg	extended	png
G96898SD	4729	snfg	extended	svg
G96899NE	3228	snfg	extended	png
G96899NE	12956	snfg	extended	svg
G96899QX	1415	snfg	extended	png
G96899QX	4239	snfg	extended	svg
G96902HX	2404	snfg	extended	png
G96902HX	12203	snfg	extended	svg
G96906RY	2448	snfg	extended	png
G96906RY	10991	snfg	extended	svg
G96909HG	7468	snfg	extended	png
G96909HG	29566	snfg	extended	svg
G96911MA	4658	snfg	extended	png
G96911MA	22764	snfg	extended	svg
G96911SN	1459	snfg	extended	png
G96911SN	5970	snfg	extended	svg
G96912QZ	4130	snfg	extended	png
G96912QZ	23214	snfg	extended	svg
G96914KN	8132	snfg	extended	png
G96914KN	33102	snfg	extended	svg
G96915NW	3654	snfg	extended	png
G96915NW	18938	snfg	extended	svg
G96915PP	2010	snfg	extended	png
G96915PP	9245	snfg	extended	svg
G96916QO	5325	snfg	extended	png
G96916QO	24433	snfg	extended	svg
G96917TC	2069	snfg	extended	png
G96917TC	7586	snfg	extended	svg
G96919OW	2308	snfg	extended	png
G96919OW	10928	snfg	extended	svg
G96919WB	3506	snfg	extended	png
G96919WB	19261	snfg	extended	svg
G96921JI	1669	snfg	extended	png
G96921JI	8018	snfg	extended	svg
G96921ZU	4285	snfg	extended	png
G96921ZU	21041	snfg	extended	svg
G96923SB	3804	snfg	extended	png
G96923SB	19754	snfg	extended	svg
G96925LL	4717	snfg	extended	png
G96925LL	21110	snfg	extended	svg
G96927TT	1061	snfg	extended	png
G96927TT	4264	snfg	extended	svg
G96930UE	6668	snfg	extended	png
G96930UE	28230	snfg	extended	svg
G96931PQ	5372	snfg	extended	png
G96931PQ	22674	snfg	extended	svg
G96931TH	4452	snfg	extended	png
G96931TH	20985	snfg	extended	svg
G96932XT	4826	snfg	extended	png
G96932XT	19737	snfg	extended	svg
G96934DD	1464	snfg	extended	png
G96934DD	7583	snfg	extended	svg
G96934US	1436	snfg	extended	png
G96934US	6109	snfg	extended	svg
G96935IW	2306	snfg	extended	png
G96935IW	9328	snfg	extended	svg
G96936VZ	4418	snfg	extended	png
G96936VZ	19314	snfg	extended	svg
G96938MM	2863	snfg	extended	png
G96938MM	12558	snfg	extended	svg
G96939VG	2053	snfg	extended	png
G96939VG	9266	snfg	extended	svg
G96943FZ	2760	snfg	extended	png
G96943FZ	14260	snfg	extended	svg
G96945FZ	1848	snfg	extended	png
G96945FZ	6429	snfg	extended	svg
G96947LY	2030	snfg	extended	png
G96947LY	9265	snfg	extended	svg
G96949MO	3433	snfg	extended	png
G96949MO	15687	snfg	extended	svg
G96950XO	2872	snfg	extended	png
G96950XO	11305	snfg	extended	svg
G96951LZ	2020	snfg	extended	png
G96951LZ	8829	snfg	extended	svg
G96955HB	3902	snfg	extended	png
G96955HB	17994	snfg	extended	svg
G96963JX	1490	snfg	extended	png
G96963JX	5608	snfg	extended	svg
G96963QG	4763	snfg	extended	png
G96963QG	21141	snfg	extended	svg
G96966LA	1389	snfg	extended	png
G96966LA	11108	snfg	extended	svg
G96968IA	4105	snfg	extended	png
G96968IA	20901	snfg	extended	svg
G96970RU	1443	snfg	extended	png
G96970RU	6020	snfg	extended	svg
G96971EN	3709	snfg	extended	png
G96971EN	15491	snfg	extended	svg
G96971YI	2052	snfg	extended	png
G96971YI	8300	snfg	extended	svg
G96975JP	3002	snfg	extended	png
G96975JP	19145	snfg	extended	svg
G96977LS	2794	snfg	extended	png
G96977LS	10921	snfg	extended	svg
G96977YE	1903	snfg	extended	png
G96977YE	9220	snfg	extended	svg
G96979OR	5543	snfg	extended	png
G96979OR	26062	snfg	extended	svg
G96982KC	2685	snfg	extended	png
G96982KC	12653	snfg	extended	svg
G96983TA	3571	snfg	extended	png
G96983TA	14783	snfg	extended	svg
G96984EM	3940	snfg	extended	png
G96984EM	15814	snfg	extended	svg
G96986KW	2227	snfg	extended	png
G96986KW	11073	snfg	extended	svg
G96987JC	2623	snfg	extended	png
G96987JC	11011	snfg	extended	svg
G96988DW	4674	snfg	extended	png
G96988DW	17991	snfg	extended	svg
G96991KW	3825	snfg	extended	png
G96991KW	16196	snfg	extended	svg
G96991NM	2655	snfg	extended	png
G96991NM	12669	snfg	extended	svg
G96991RO	3771	snfg	extended	png
G96991RO	17967	snfg	extended	svg
G96991ZR	1110	snfg	extended	png
G96991ZR	2977	snfg	extended	svg
G96992UH	6820	snfg	extended	png
G96992UH	26601	snfg	extended	svg
G96993FE	1542	snfg	extended	png
G96993FE	6168	snfg	extended	svg
G96993QB	2651	snfg	extended	png
G96993QB	12676	snfg	extended	svg
G96994CJ	2520	snfg	extended	png
G96994CJ	9248	snfg	extended	svg
G96997ZB	3976	snfg	extended	png
G96997ZB	17732	snfg	extended	svg
G97000NR	2395	snfg	extended	png
G97000NR	10936	snfg	extended	svg
G97002XV	1576	snfg	extended	png
G97002XV	6385	snfg	extended	svg
G97005WI	1587	snfg	extended	png
G97005WI	6657	snfg	extended	svg
G97007IY	7002	snfg	extended	png
G97007IY	29973	snfg	extended	svg
G97013VN	2021	snfg	extended	png
G97013VN	9218	snfg	extended	svg
G97019BA	1802	snfg	extended	png
G97019BA	7500	snfg	extended	svg
G97021RI	5562	snfg	extended	png
G97021RI	26110	snfg	extended	svg
G97023FS	2238	snfg	extended	png
G97023FS	10989	snfg	extended	svg
G97027LH	2057	snfg	extended	png
G97027LH	11081	snfg	extended	svg
G97028UT	3546	snfg	extended	png
G97028UT	18124	snfg	extended	svg
G97031QN	2122	snfg	extended	png
G97031QN	12599	snfg	extended	svg
G97033IB	1679	snfg	extended	png
G97033IB	9284	snfg	extended	svg
G97035ZP	4752	snfg	extended	png
G97035ZP	20657	snfg	extended	svg
G97037FD	3483	snfg	extended	png
G97037FD	17677	snfg	extended	svg
G97037LZ	1722	snfg	extended	png
G97037LZ	6879	snfg	extended	svg
G97039HI	8066	snfg	extended	png
G97039HI	33231	snfg	extended	svg
G97040GM	4833	snfg	extended	png
G97040GM	19548	snfg	extended	svg
G97041TX	1145	snfg	extended	png
G97041TX	4240	snfg	extended	svg
G97047LO	1673	snfg	extended	png
G97047LO	12542	snfg	extended	svg
G97048GO	1558	snfg	extended	png
G97048GO	7655	snfg	extended	svg
G97048HS	1421	snfg	extended	png
G97048HS	7581	snfg	extended	svg
G97048SU	3824	snfg	extended	png
G97048SU	19305	snfg	extended	svg
G97049UD	3834	snfg	extended	png
G97049UD	17419	snfg	extended	svg
G97051EO	1824	snfg	extended	png
G97051EO	9296	snfg	extended	svg
G97052YY	3654	snfg	extended	png
G97052YY	17678	snfg	extended	svg
G97054BM	2117	snfg	extended	png
G97054BM	9262	snfg	extended	svg
G97057SU	4620	snfg	extended	png
G97057SU	24776	snfg	extended	svg
G97059NJ	754	snfg	extended	png
G97059NJ	2535	snfg	extended	svg
G97066VR	3002	snfg	extended	png
G97066VR	14529	snfg	extended	svg
G97067GW	4739	snfg	extended	png
G97067GW	19351	snfg	extended	svg
G97067LP	1743	snfg	extended	png
G97067LP	5017	snfg	extended	svg
G97067QW	1813	snfg	extended	png
G97067QW	7662	snfg	extended	svg
G97067WG	2274	snfg	extended	png
G97067WG	14242	snfg	extended	svg
G97068SB	2061	snfg	extended	png
G97068SB	9346	snfg	extended	svg
G97070GX	5484	snfg	extended	png
G97070GX	27777	snfg	extended	svg
G97077OZ	1400	snfg	extended	png
G97077OZ	12826	snfg	extended	svg
G97078EW	1321	snfg	extended	png
G97078EW	5880	snfg	extended	svg
G97078FW	5319	snfg	extended	png
G97078FW	24479	snfg	extended	svg
G97078GQ	1807	snfg	extended	png
G97078GQ	5939	snfg	extended	svg
G97078QF	1663	snfg	extended	png
G97078QF	7918	snfg	extended	svg
G97079TA	3216	snfg	extended	png
G97079TA	14119	snfg	extended	svg
G97083VO	2215	snfg	extended	png
G97083VO	9215	snfg	extended	svg
G97093EP	4635	snfg	extended	png
G97093EP	21075	snfg	extended	svg
G97093VH	3371	snfg	extended	png
G97093VH	14427	snfg	extended	svg
G97095RT	2541	snfg	extended	png
G97095RT	12698	snfg	extended	svg
G97100OC	2619	snfg	extended	png
G97100OC	11008	snfg	extended	svg
G97100SS	3668	snfg	extended	png
G97100SS	16238	snfg	extended	svg
G97101NC	2772	snfg	extended	png
G97101NC	14284	snfg	extended	svg
G97102FK	2182	snfg	extended	png
G97102FK	8622	snfg	extended	svg
G97104WC	5365	snfg	extended	png
G97104WC	23139	snfg	extended	svg
G97105ZG	4983	snfg	extended	png
G97105ZG	22692	snfg	extended	svg
G97108FC	1243	snfg	extended	png
G97108FC	5816	snfg	extended	svg
G97109LT	4546	snfg	extended	png
G97109LT	19318	snfg	extended	svg
G97112CD	2411	snfg	extended	png
G97112CD	16018	snfg	extended	svg
G97114NU	2294	snfg	extended	png
G97114NU	12843	snfg	extended	svg
G97121JP	2407	snfg	extended	png
G97121JP	9302	snfg	extended	svg
G97123IR	3451	snfg	extended	png
G97123IR	14480	snfg	extended	svg
G97123TW	5650	snfg	extended	png
G97123TW	24411	snfg	extended	svg
G97126GG	2527	snfg	extended	png
G97126GG	10145	snfg	extended	svg
G97126PW	1538	snfg	extended	png
G97126PW	6098	snfg	extended	svg
G97126XZ	6316	snfg	extended	png
G97126XZ	26140	snfg	extended	svg
G97128MC	2530	snfg	extended	png
G97128MC	14404	snfg	extended	svg
G97129CF	2917	snfg	extended	png
G97129CF	16120	snfg	extended	svg
G97130PD	4706	snfg	extended	png
G97130PD	19326	snfg	extended	svg
G97134KU	1816	snfg	extended	png
G97134KU	5994	snfg	extended	svg
G97134YM	1770	snfg	extended	png
G97134YM	6321	snfg	extended	svg
G97138VQ	1292	snfg	extended	png
G97138VQ	4681	snfg	extended	svg
G97139LY	3180	snfg	extended	png
G97139LY	12655	snfg	extended	svg
G97139MY	2290	snfg	extended	png
G97139MY	9504	snfg	extended	svg
G97143SU	4236	snfg	extended	png
G97143SU	19521	snfg	extended	svg
G97145QK	1354	snfg	extended	png
G97145QK	8356	snfg	extended	svg
G97146EI	979	snfg	extended	png
G97146EI	2788	snfg	extended	svg
G97153YO	1622	snfg	extended	png
G97153YO	6276	snfg	extended	svg
G97154ET	2919	snfg	extended	png
G97154ET	12744	snfg	extended	svg
G97154XB	2589	snfg	extended	png
G97154XB	9290	snfg	extended	svg
G97159KS	4329	snfg	extended	png
G97159KS	19369	snfg	extended	svg
G97159XF	911	snfg	extended	png
G97159XF	4205	snfg	extended	svg
G97160DA	1865	snfg	extended	png
G97160DA	7564	snfg	extended	svg
G97163JS	2777	snfg	extended	png
G97163JS	15970	snfg	extended	svg
G97166FW	5691	snfg	extended	png
G97166FW	23039	snfg	extended	svg
G97168QA	4385	snfg	extended	png
G97168QA	19349	snfg	extended	svg
G97168TC	3811	snfg	extended	png
G97168TC	14320	snfg	extended	svg
G97169FL	1910	snfg	extended	png
G97169FL	7913	snfg	extended	svg
G97169NT	2977	snfg	extended	png
G97169NT	13008	snfg	extended	svg
G97175BL	1507	snfg	extended	png
G97175BL	5736	snfg	extended	svg
G97179UV	2930	snfg	extended	png
G97179UV	16109	snfg	extended	svg
G97183TW	4014	snfg	extended	png
G97183TW	17653	snfg	extended	svg
G97183UY	4419	snfg	extended	png
G97183UY	18071	snfg	extended	svg
G97183VL	1293	snfg	extended	png
G97183VL	4713	snfg	extended	svg
G97185IQ	5565	snfg	extended	png
G97185IQ	26111	snfg	extended	svg
G97192BE	2163	snfg	extended	png
G97192BE	9601	snfg	extended	svg
G97198SO	1368	snfg	extended	png
G97198SO	4245	snfg	extended	svg
G97198YT	3213	snfg	extended	png
G97198YT	12671	snfg	extended	svg
G97199EK	3224	snfg	extended	png
G97199EK	16233	snfg	extended	svg
G97201CX	4922	snfg	extended	png
G97201CX	22824	snfg	extended	svg
G97203HL	1794	snfg	extended	png
G97203HL	7183	snfg	extended	svg
G97203OF	5905	snfg	extended	png
G97203OF	24210	snfg	extended	svg
G97204TN	1544	snfg	extended	png
G97204TN	4394	snfg	extended	svg
G97205DE	1429	snfg	extended	png
G97205DE	5970	snfg	extended	svg
G97205EG	3726	snfg	extended	png
G97205EG	18948	snfg	extended	svg
G97212ZE	4760	snfg	extended	png
G97212ZE	21030	snfg	extended	svg
G97213ID	3146	snfg	extended	png
G97213ID	12588	snfg	extended	svg
G97216ET	3427	snfg	extended	png
G97216ET	19105	snfg	extended	svg
G97219SP	1662	snfg	extended	png
G97219SP	5994	snfg	extended	svg
G97221QT	7086	snfg	extended	png
G97221QT	34668	snfg	extended	svg
G97222OW	1202	snfg	extended	png
G97222OW	7711	snfg	extended	svg
G97222TN	1409	snfg	extended	png
G97222TN	12821	snfg	extended	svg
G97223RX	1455	snfg	extended	png
G97223RX	5944	snfg	extended	svg
G97224RI	1290	snfg	extended	png
G97224RI	4307	snfg	extended	svg
G97225NR	3237	snfg	extended	png
G97225NR	14424	snfg	extended	svg
G97225UT	1478	snfg	extended	png
G97225UT	5967	snfg	extended	svg
G97227KS	1805	snfg	extended	png
G97227KS	7555	snfg	extended	svg
G97228ZY	1078	snfg	extended	png
G97228ZY	4851	snfg	extended	svg
G97234QW	1191	snfg	extended	png
G97234QW	4237	snfg	extended	svg
G97234ZU	6362	snfg	extended	png
G97234ZU	29538	snfg	extended	svg
G97239OT	4074	snfg	extended	png
G97239OT	17731	snfg	extended	svg
G97242GV	2126	snfg	extended	png
G97242GV	10882	snfg	extended	svg
G97249VB	1283	snfg	extended	png
G97249VB	4666	snfg	extended	svg
G97254JG	4054	snfg	extended	png
G97254JG	19058	snfg	extended	svg
G97256JK	1393	snfg	extended	png
G97256JK	6279	snfg	extended	svg
G97259GP	1600	snfg	extended	png
G97259GP	5925	snfg	extended	svg
G97263AV	1915	snfg	extended	png
G97263AV	7573	snfg	extended	svg
G97267JL	3111	snfg	extended	png
G97267JL	14306	snfg	extended	svg
G97268MW	1337	snfg	extended	png
G97268MW	5824	snfg	extended	svg
G97268YK	1690	snfg	extended	png
G97268YK	6821	snfg	extended	svg
G97271OF	3274	snfg	extended	png
G97271OF	11379	snfg	extended	svg
G97276BC	3256	snfg	extended	png
G97276BC	14509	snfg	extended	svg
G97276KK	3213	snfg	extended	png
G97276KK	12644	snfg	extended	svg
G97276RT	1758	snfg	extended	png
G97276RT	7629	snfg	extended	svg
G97280NO	3670	snfg	extended	png
G97280NO	19306	snfg	extended	svg
G97283TV	4309	snfg	extended	png
G97283TV	17737	snfg	extended	svg
G97286UY	2007	snfg	extended	png
G97286UY	5993	snfg	extended	svg
G97286VY	5112	snfg	extended	png
G97286VY	24418	snfg	extended	svg
G97291NI	1558	snfg	extended	png
G97291NI	6651	snfg	extended	svg
G97292GW	3266	snfg	extended	png
G97292GW	16201	snfg	extended	svg
G97297QQ	3431	snfg	extended	png
G97297QQ	17605	snfg	extended	svg
G97298FJ	4031	snfg	extended	png
G97298FJ	16796	snfg	extended	svg
G97300DZ	2743	snfg	extended	png
G97300DZ	9738	snfg	extended	svg
G97300YU	1149	snfg	extended	png
G97300YU	6010	snfg	extended	svg
G97301EB	747	snfg	extended	png
G97301EB	2692	snfg	extended	svg
G97304IA	829	snfg	extended	png
G97304IA	4182	snfg	extended	svg
G97305LB	3936	snfg	extended	png
G97305LB	17868	snfg	extended	svg
G97307XK	2607	snfg	extended	png
G97307XK	14402	snfg	extended	svg
G97309BN	3594	snfg	extended	png
G97309BN	14359	snfg	extended	svg
G97310HO	1921	snfg	extended	png
G97310HO	9780	snfg	extended	svg
G97311JN	2976	snfg	extended	png
G97311JN	16121	snfg	extended	svg
G97316FN	3284	snfg	extended	png
G97316FN	13053	snfg	extended	svg
G97316TG	2165	snfg	extended	png
G97316TG	9302	snfg	extended	svg
G97317HP	5663	snfg	extended	png
G97317HP	23048	snfg	extended	svg
G97318TG	5672	snfg	extended	png
G97318TG	26126	snfg	extended	svg
G97320AN	1633	snfg	extended	png
G97320AN	6940	snfg	extended	svg
G97323OQ	2382	snfg	extended	png
G97323OQ	10920	snfg	extended	svg
G97323TT	2431	snfg	extended	png
G97323TT	6201	snfg	extended	svg
G97331SA	1869	snfg	extended	png
G97331SA	12678	snfg	extended	svg
G97332KZ	2241	snfg	extended	png
G97332KZ	12576	snfg	extended	svg
G97332SE	1868	snfg	extended	png
G97332SE	7525	snfg	extended	svg
G97335VM	981	snfg	extended	png
G97335VM	4612	snfg	extended	svg
G97339XQ	788	snfg	extended	png
G97339XQ	4181	snfg	extended	svg
G97340QI	1819	snfg	extended	png
G97340QI	5994	snfg	extended	svg
G97341KV	2430	snfg	extended	png
G97341KV	11010	snfg	extended	svg
G97343SP	1829	snfg	extended	png
G97343SP	9245	snfg	extended	svg
G97345NY	3106	snfg	extended	png
G97345NY	12608	snfg	extended	svg
G97346YN	6324	snfg	extended	png
G97346YN	26141	snfg	extended	svg
G97347VR	5774	snfg	extended	png
G97347VR	24537	snfg	extended	svg
G97347WG	2704	snfg	extended	png
G97347WG	11302	snfg	extended	svg
G97349IN	5341	snfg	extended	png
G97349IN	22932	snfg	extended	svg
G97352VJ	4981	snfg	extended	png
G97352VJ	21028	snfg	extended	svg
G97353GO	2692	snfg	extended	png
G97353GO	13977	snfg	extended	svg
G97355ED	1320	snfg	extended	png
G97355ED	5946	snfg	extended	svg
G97357RI	1976	snfg	extended	png
G97357RI	8076	snfg	extended	svg
G97359RD	1823	snfg	extended	png
G97359RD	7614	snfg	extended	svg
G97363HP	4174	snfg	extended	png
G97363HP	17858	snfg	extended	svg
G97363IG	2149	snfg	extended	png
G97363IG	7543	snfg	extended	svg
G97365YS	4590	snfg	extended	png
G97365YS	19638	snfg	extended	svg
G97367IY	4291	snfg	extended	png
G97367IY	16348	snfg	extended	svg
G97369LO	5940	snfg	extended	png
G97369LO	29701	snfg	extended	svg
G97371FD	2075	snfg	extended	png
G97371FD	9026	snfg	extended	svg
G97371GW	2180	snfg	extended	png
G97371GW	14458	snfg	extended	svg
G97373KA	2160	snfg	extended	png
G97373KA	5955	snfg	extended	svg
G97373QQ	3839	snfg	extended	png
G97373QQ	17631	snfg	extended	svg
G97380CK	3476	snfg	extended	png
G97380CK	16093	snfg	extended	svg
G97385ZA	4033	snfg	extended	png
G97385ZA	15918	snfg	extended	svg
G97390YU	3089	snfg	extended	png
G97390YU	12644	snfg	extended	svg
G97392KG	7896	snfg	extended	png
G97392KG	32899	snfg	extended	svg
G97394GC	1510	snfg	extended	png
G97394GC	4394	snfg	extended	svg
G97397YQ	1549	snfg	extended	png
G97397YQ	5970	snfg	extended	svg
G97400HY	5169	snfg	extended	png
G97400HY	24596	snfg	extended	svg
G97402RV	1277	snfg	extended	png
G97402RV	4304	snfg	extended	svg
G97404MK	1448	snfg	extended	png
G97404MK	6011	snfg	extended	svg
G97413OV	4830	snfg	extended	png
G97413OV	18919	snfg	extended	svg
G97420WF	2212	snfg	extended	png
G97420WF	9195	snfg	extended	svg
G97423JA	1138	snfg	extended	png
G97423JA	4620	snfg	extended	svg
G97423PY	2503	snfg	extended	png
G97423PY	12692	snfg	extended	svg
G97425NF	1841	snfg	extended	png
G97425NF	7547	snfg	extended	svg
G97428EW	1967	snfg	extended	png
G97428EW	7581	snfg	extended	svg
G97434GB	3360	snfg	extended	png
G97434GB	17730	snfg	extended	svg
G97434RI	1539	snfg	extended	png
G97434RI	12627	snfg	extended	svg
G97435VD	6818	snfg	extended	png
G97435VD	34685	snfg	extended	svg
G97436MG	1242	snfg	extended	png
G97436MG	4665	snfg	extended	svg
G97436VY	3174	snfg	extended	png
G97436VY	21003	snfg	extended	svg
G97436XI	2424	snfg	extended	png
G97436XI	11466	snfg	extended	svg
G97437DL	2354	snfg	extended	png
G97437DL	10892	snfg	extended	svg
G97437PN	991	snfg	extended	png
G97437PN	2790	snfg	extended	svg
G97440QZ	3584	snfg	extended	png
G97440QZ	11989	snfg	extended	svg
G97448MX	3785	snfg	extended	png
G97448MX	17975	snfg	extended	svg
G97451MM	4210	snfg	extended	png
G97451MM	19157	snfg	extended	svg
G97452SL	3202	snfg	extended	png
G97452SL	17491	snfg	extended	svg
G97453GF	5509	snfg	extended	png
G97453GF	26114	snfg	extended	svg
G97455PT	3942	snfg	extended	png
G97455PT	19633	snfg	extended	svg
G97459BD	4209	snfg	extended	png
G97459BD	17623	snfg	extended	svg
G97460BJ	1066	snfg	extended	png
G97460BJ	6010	snfg	extended	svg
G97463WM	1696	snfg	extended	png
G97463WM	7528	snfg	extended	svg
G97467JK	1375	snfg	extended	png
G97467JK	11113	snfg	extended	svg
G97468BE	3673	snfg	extended	png
G97468BE	16071	snfg	extended	svg
G97470HW	1492	snfg	extended	png
G97470HW	5944	snfg	extended	svg
G97473CJ	2216	snfg	extended	png
G97473CJ	9231	snfg	extended	svg
G97473TX	1980	snfg	extended	png
G97473TX	7591	snfg	extended	svg
G97474SU	3113	snfg	extended	png
G97474SU	19257	snfg	extended	svg
G97475WK	1549	snfg	extended	png
G97475WK	4391	snfg	extended	svg
G97479EE	3594	snfg	extended	png
G97479EE	16123	snfg	extended	svg
G97480VZ	1808	snfg	extended	png
G97480VZ	6082	snfg	extended	svg
G97483RC	2973	snfg	extended	png
G97483RC	14701	snfg	extended	svg
G97483WU	1883	snfg	extended	png
G97483WU	7749	snfg	extended	svg
G97484TX	6450	snfg	extended	png
G97484TX	27883	snfg	extended	svg
G97485EK	5476	snfg	extended	png
G97485EK	21385	snfg	extended	svg
G97485LN	1353	snfg	extended	png
G97485LN	11113	snfg	extended	svg
G97485NI	2981	snfg	extended	png
G97485NI	12595	snfg	extended	svg
G97487AJ	4193	snfg	extended	png
G97487AJ	17789	snfg	extended	svg
G97487DU	4937	snfg	extended	png
G97487DU	21033	snfg	extended	svg
G97489LK	6750	snfg	extended	png
G97489LK	25781	snfg	extended	svg
G97494HI	2229	snfg	extended	png
G97494HI	9233	snfg	extended	svg
G97494MC	4387	snfg	extended	png
G97494MC	21144	snfg	extended	svg
G97496ZX	1597	snfg	extended	png
