accession	monosaccharide
G48870MA	HexNAc
G48872FY	GlcNAc
G48872FY	HexNAc
G48872RO	GlcNAc
G48872RO	HexNAc
G48873CW	Xxx
G48877GX	GlcNAc
G48877GX	HexNAc
G48879CK	GlcNAc
G48879CK	HexNAc
G48882DX	GlcNAc
G48882DX	HexNAc
G48884SG	GalNAc
G48884SG	HexNAc
G48886SH	GlcNAc
G48886SH	HexNAc
G48887AG	GalNAc
G48887AG	HexNAc
G48890SH	Glc
G48890SH	Hex
G48896XT	GalNAc
G48896XT	HexNAc
G48898TH	Gal
G48898TH	Hex
G48905NO	GalNAc
G48905NO	HexNAc
G48906QD	GlcNAc
G48906QD	HexNAc
G48913GK	Glc
G48913GK	Hex
G48917MI	GlcNAc
G48917MI	HexNAc
G48927MI	GlcNAc
G48927MI	HexNAc
G48930NY	Hex
G48934IR	GalNAc
G48934IR	HexNAc
G48941WE	GalNAc
G48941WE	HexNAc
G48945UO	GlcNAc
G48945UO	HexNAc
G48947IB	Glc
G48947IB	Hex
G48949LD	GalNAc
G48949LD	HexNAc
G48950CC	Gal
G48950CC	Hex
G48954CA	GlcNAc
G48954CA	HexNAc
G48962EP	Gal
G48962EP	Hex
G48963AT	Glc
G48963AT	Hex
G48972NU	GalNAc
G48972NU	HexNAc
G48974JE	Glc
G48974JE	Hex
G48975GN	GlcNAc
G48975GN	HexNAc
G48975UM	GlcNAc
G48975UM	HexNAc
G48977MO	Glc
G48977MO	Hex
G48980RC	GlcNAc
G48980RC	HexNAc
G48982WL	GlcNAc
G48982WL	HexNAc
G48989LO	GlcNAc
G48989LO	HexNAc
G48992SV	GlcNAc
G48992SV	HexNAc
G48997MK	GlcNAc
G48997MK	HexNAc
G49002AR	Xxx
G49009JI	GlcNAc
G49009JI	HexNAc
G49013BK	GlcNAc
G49013BK	HexNAc
G49015IC	Gal
G49015IC	Hex
G49015YG	GalNAc
G49015YG	HexNAc
G49020UX	GlcNAc
G49020UX	HexNAc
G49022RM	GlcNAc
G49022RM	HexNAc
G49035IR	GlcNAc
G49035IR	HexNAc
G49043NO	GlcNAc
G49043NO	HexNAc
G49045BZ	GlcNAc
G49045BZ	HexNAc
G49045FL	GlcNAc
G49045FL	HexNAc
G49049GM	Hex
G49049GM	Man
G49053WC	GlcNAc
G49053WC	HexNAc
G49059QM	GalNAc
G49059QM	HexNAc
G49069OB	Xxx
G49076KL	GlcNAc
G49076KL	HexNAc
G49077EU	GalNAc
G49077EU	HexNAc
G49078BH	GlcNAc
G49078BH	HexNAc
G49083TH	Xxx
G49084JY	GlcNAc
G49084JY	HexNAc
G49086NE	GlcNAc
G49086NE	HexNAc
G49086NZ	GlcNAc
G49086NZ	HexNAc
G49094OZ	GlcNAc
G49094OZ	HexNAc
G49096VL	GlcNAc
G49096VL	HexNAc
G49096WS	GlcNAc
G49096WS	HexNAc
G49104KI	GlcNAc
G49104KI	HexNAc
G49104WF	GalNAc
G49104WF	HexNAc
G49105NA	GlcNAc
G49105NA	HexNAc
G49108TO	GlcNAc
G49108TO	HexNAc
G49112ZN	Fuc
G49112ZN	dHex
G49118UG	GlcNAc
G49118UG	HexNAc
G49118ZT	Glc
G49118ZT	Hex
G49120UY	GlcNAc
G49120UY	HexNAc
G49120XR	GalNAc
G49120XR	HexNAc
G49124LP	Glc
G49124LP	Hex
G49129IG	GlcNAc
G49129IG	HexNAc
G49129IL	GlcNAc
G49129IL	HexNAc
G49129XZ	NeuAc
G49129XZ	Sia
G49130JL	GlcNAc
G49130JL	HexNAc
G49134ZT	GlcNAc
G49134ZT	HexNAc
G49157MU	Glc
G49157MU	Hex
G49167FG	GlcNAc
G49167FG	HexNAc
G49168NM	GlcNAc
G49168NM	HexNAc
G49169UJ	Gal
G49169UJ	Hex
G49170DH	GlcNAc
G49170DH	HexNAc
G49172QD	GlcNAc
G49172QD	HexNAc
G49173WV	Hex
G49173WV	Man
G49183WA	Glc
G49183WA	Hex
G49197XP	GlcNAc
G49197XP	HexNAc
G49200LA	GalNAc
G49200LA	HexNAc
G49201II	GlcNAc
G49201II	HexNAc
G49214RV	GlcNAc
G49214RV	HexNAc
G49217UE	GlcNAc
G49217UE	HexNAc
G49221CG	GalNAc
G49221CG	HexNAc
G49225WK	GlcNAc
G49225WK	HexNAc
G49226QX	Xxx
G49228QV	GalNAc
G49228QV	HexNAc
G49229VH	Glc
G49229VH	Hex
G49232RW	GlcNAc
G49232RW	HexNAc
G49233FW	GalNAc
G49233FW	HexNAc
G49235GA	GlcNAc
G49235GA	HexNAc
G49236XV	GlcNAc
G49236XV	HexNAc
G49251QY	Gal
G49251QY	Hex
G49277CJ	GalNAc
G49277CJ	HexNAc
G49280JI	GlcNAc
G49280JI	HexNAc
G49282JI	GlcNAc
G49282JI	HexNAc
G49295JM	Gal
G49295JM	Hex
G49299UK	GlcNAc
G49299UK	HexNAc
G49299WO	Glc
G49299WO	Hex
G49299ZV	GlcNAc
G49299ZV	HexNAc
G49301DO	GlcNAc
G49301DO	HexNAc
G49302PT	GalNAc
G49302PT	HexNAc
G49305IN	GlcNAc
G49305IN	HexNAc
G49307MQ	GlcNAc
G49307MQ	HexNAc
G49312MM	GlcNAc
G49312MM	HexNAc
G49313FU	GalNAc
G49313FU	HexNAc
G49313OK	GlcNAc
G49313OK	HexNAc
G49318MB	Gal
G49318MB	Hex
G49320XS	Glc
G49320XS	Hex
G49322HB	GalNAc
G49322HB	HexNAc
G49325TM	Glc
G49325TM	Hex
G49328XQ	GlcNAc
G49328XQ	HexNAc
G49329HX	GlcNAc
G49329HX	HexNAc
G49332RT	GalNAc
G49332RT	HexNAc
G49348RO	GlcNAc
G49348RO	HexNAc
G49349BS	GalNAc
G49349BS	HexNAc
G49357ZK	GlcNAc
G49357ZK	HexNAc
G49359AZ	GlcNAc
G49359AZ	HexNAc
G49364DH	HexNAc
G49369UK	Glc
G49369UK	Hex
G49369WH	GlcNAc
G49369WH	HexNAc
G49370IN	GalNAc
G49370IN	HexNAc
G49370KH	Glc
G49370KH	Hex
G49372DP	GlcNAc
G49372DP	HexNAc
G49374CL	GlcNAc
G49374CL	HexNAc
G49380CI	GlcNAc
G49380CI	HexNAc
G49382OI	GlcNAc
G49382OI	HexNAc
G49383JW	GlcNAc
G49383JW	HexNAc
G49386TY	GlcNAc
G49386TY	HexNAc
G49390AT	GalNAc
G49390AT	HexNAc
G49400EN	GlcNAc
G49400EN	HexNAc
G49401CB	GlcNAc
G49401CB	HexNAc
G49401NP	GlcNAc
G49401NP	HexNAc
G49401WK	GlcNAc
G49401WK	HexNAc
G49403QD	Glc
G49403QD	Hex
G49404MT	Glc
G49404MT	Hex
G49407NB	GlcNAc
G49407NB	HexNAc
G49416SI	GalNAc
G49416SI	HexNAc
G49416UT	GalNAc
G49416UT	HexNAc
G49419VB	Gal
G49419VB	Hex
G49423BG	Glc
G49423BG	Hex
G49424IS	Hex
G49424IS	Man
G49424TY	GlcNAc
G49424TY	HexNAc
G49426SU	GalNAc
G49426SU	HexNAc
G49433BS	GlcNAc
G49433BS	HexNAc
G49433VQ	Pent
G49433VQ	Xyl
G49435ZI	GalNAc
G49435ZI	HexNAc
G49437KN	GalNAc
G49437KN	HexNAc
G49440XK	GlcNAc
G49440XK	HexNAc
G49441GI	GlcNAc
G49441GI	HexNAc
G49445EF	GlcNAc
G49445EF	HexNAc
G49446SO	GlcNAc
G49446SO	HexNAc
G49447IS	GlcNAc
G49447IS	HexNAc
G49449BQ	Glc
G49449BQ	Hex
G49455NH	GlcNAc
G49455NH	HexNAc
G49462EF	GlcNAc
G49462EF	HexNAc
G49464HB	GlcNAc
G49464HB	HexNAc
G49464XD	GalNAc
G49464XD	HexNAc
G49465QD	GalNAc
G49465QD	HexNAc
G49467LT	GlcNAc
G49467LT	HexNAc
G49470BI	GlcNAc
G49470BI	HexNAc
G49473DH	GalNAc
G49473DH	HexNAc
G49478NM	GlcNAc
G49478NM	HexNAc
G49478VT	GlcNAc
G49478VT	HexNAc
G49481UE	GlcNAc
G49481UE	HexNAc
G49486LR	Xxx
G49495MH	GlcNAc
G49495MH	HexNAc
G49495US	GlcNAc
G49495US	HexNAc
G49499SW	GalNAc
G49499SW	HexNAc
G49503QY	GlcNAc
G49503QY	HexNAc
G49504OJ	GlcNAc
G49504OJ	HexNAc
G49504RV	GlcNAc
G49504RV	HexNAc
G49508KM	GalNAc
G49508KM	HexNAc
G49512KU	Pent
G49512KU	Xyl
G49513EB	GlcNAc
G49513EB	HexNAc
G49515VE	GlcNAc
G49515VE	HexNAc
G49520ZT	GalNAc
G49520ZT	HexNAc
G49521MR	Gal
G49521MR	Hex
G49524AZ	Hex
G49524AZ	Man
G49527BY	GalNAc
G49527BY	HexNAc
G49533XV	GlcN
G49533XV	HexN
G49535WB	GlcNAc
G49535WB	HexNAc
G49537AR	Gal
G49537AR	Hex
G49539WP	Glc
G49539WP	Hex
G49540SV	Glc
G49540SV	Hex
G49542DJ	GalNAc
G49542DJ	HexNAc
G49544FY	GlcNAc
G49544FY	HexNAc
G49551VU	Gal
G49551VU	Hex
G49555AQ	GalNAc
G49555AQ	HexNAc
G49555JQ	GlcNAc
G49555JQ	HexNAc
G49557EJ	GlcNAc
G49557EJ	HexNAc
G49561ZE	GlcNAc
G49561ZE	HexNAc
G49562JB	GlcNAc
G49562JB	HexNAc
G49571FM	GlcNAc
G49571FM	HexNAc
G49579SP	GlcNAc
G49579SP	HexNAc
G49580JX	GlcNAc
G49580JX	HexNAc
G49580XQ	GlcNAc
G49580XQ	HexNAc
G49582PC	GalNAc
G49582PC	HexNAc
G49582YX	GlcNAc
G49582YX	HexNAc
G49585QR	GlcNAc
G49585QR	HexNAc
G49585UA	GlcNAc
G49585UA	HexNAc
G49587PY	Glc
G49587PY	Hex
G49590HY	GlcNAc
G49590HY	HexNAc
G49599HG	Xxx
G49601RS	GlcNAc
G49601RS	HexNAc
G49603LL	GalNAc
G49603LL	HexNAc
G49604DB	GlcNAc
G49604DB	HexNAc
G49604IR	GalNAc
G49604IR	HexNAc
G49607IY	GlcNAc
G49607IY	HexNAc
G49615DO	Glc
G49615DO	Hex
G49616WZ	GlcNAc
G49616WZ	HexNAc
G49617BI	Gal
G49617BI	Hex
G49622ZO	GalNAc
G49622ZO	HexNAc
G49626MJ	GlcNAc
G49626MJ	HexNAc
G49632WD	GalNAc
G49632WD	HexNAc
G49633XY	GlcNAc
G49633XY	HexNAc
G49642CM	GalNAc
G49642CM	HexNAc
G49647LX	GlcNAc
G49647LX	HexNAc
G49661XA	GlcNAc
G49661XA	HexNAc
G49663WW	Glc
G49663WW	Hex
G49664YG	GlcNAc
G49664YG	HexNAc
G49667YW	GlcNAc
G49667YW	HexNAc
G49668VU	GalNAc
G49668VU	HexNAc
G49674YK	GlcNAc
G49674YK	HexNAc
G49689OQ	Glc
G49689OQ	Hex
G49697YI	GlcNAc
G49697YI	HexNAc
G49708ZB	Glc
G49708ZB	Hex
G49719AU	GlcNAc
G49719AU	HexNAc
G49721VX	GlcNAc
G49721VX	HexNAc
G49731AF	GlcNAc
G49731AF	HexNAc
G49735KF	NeuAc
G49735KF	Sia
G49736TE	Glc
G49736TE	Hex
G49742PU	GalNAc
G49742PU	HexNAc
G49743FO	GalNAc
G49743FO	HexNAc
G49743VF	GlcNAc
G49743VF	HexNAc
G49747RS	Gal
G49747RS	Hex
G49753HC	GlcNAc
G49753HC	HexNAc
G49754EX	GlcNAc
G49754EX	HexNAc
G49757FF	GalNAc
G49757FF	HexNAc
G49761JR	GlcNAc
G49761JR	HexNAc
G49762EZ	Xxx
G49762HP	GlcNAc
G49762HP	HexNAc
G49762ZZ	Glc
G49762ZZ	Hex
G49763BM	GalNAc
G49763BM	HexNAc
G49764YS	GlcNAc
G49764YS	HexNAc
G49764YU	Glc
G49764YU	Hex
G49766ES	GlcNAc
G49766ES	HexNAc
G49767OI	GlcNAc
G49767OI	HexNAc
G49774KM	GlcNAc
G49774KM	HexNAc
G49777JB	GlcNAc
G49777JB	HexNAc
G49778TF	GlcNAc
G49778TF	HexNAc
G49785MR	HexNAc
G49785PR	GlcNAc
G49785PR	HexNAc
G49791FJ	Glc
G49791FJ	Hex
G49800TU	GlcNAc
G49800TU	HexNAc
G49800ZN	Glc
G49800ZN	Hex
G49812KP	GlcNAc
G49812KP	HexNAc
G49813VF	Glc
G49813VF	Hex
G49816XT	GlcNAc
G49816XT	HexNAc
G49817RV	Gal
G49817RV	Hex
G49824JU	Glc
G49824JU	Hex
G49827FL	GlcNAc
G49827FL	HexNAc
G49827WK	GlcNAc
G49827WK	HexNAc
G49832FF	GlcNAc
G49832FF	HexNAc
G49835NV	GlcNAc
G49835NV	HexNAc
G49838WZ	GlcNAc
G49838WZ	HexNAc
G49840MH	GlcNAc
G49840MH	HexNAc
G49843SR	GlcNAc
G49843SR	HexNAc
G49854OS	GalNAc
G49854OS	HexNAc
G49857FO	GlcNAc
G49857FO	HexNAc
G49859TR	Glc
G49859TR	Hex
G49872TN	GlcNAc
G49872TN	HexNAc
G49873IK	Hex
G49873IK	Man
G49888UY	GlcNAc
G49888UY	HexNAc
G49889OJ	GlcNAc
G49889OJ	HexNAc
G49891AY	GlcNAc
G49891AY	HexNAc
G49900EU	GlcNAc
G49900EU	HexNAc
G49904RA	GlcNAc
G49904RA	HexNAc
G49912KD	GlcNAc
G49912KD	HexNAc
G49915LA	GlcNAc
G49915LA	HexNAc
G49916XD	Hex
G49916XD	Man
G49917NZ	GlcNAc
G49917NZ	HexNAc
G49918PE	GlcNAc
G49918PE	HexNAc
G49923GC	GlcNAc
G49923GC	HexNAc
G49930HB	GlcNAc
G49930HB	HexNAc
G49932TZ	Glc
G49932TZ	Hex
G49933AX	GlcNAc
G49933AX	HexNAc
G49935CA	GlcNAc
G49935CA	HexNAc
G49935PI	Glc
G49935PI	Hex
G49936EV	GalNAc
G49936EV	HexNAc
G49951NR	GlcNAc
G49951NR	HexNAc
G49961MS	GlcNAc
G49961MS	HexNAc
G49961XO	GlcNAc
G49961XO	HexNAc
G49963FN	GlcNAc
G49963FN	HexNAc
G49963IQ	GlcNAc
G49963IQ	HexNAc
G49964JJ	GlcN
G49964JJ	HexN
G49980RY	GlcNAc
G49980RY	HexNAc
G49984EZ	GlcNAc
G49984EZ	HexNAc
G49991MT	Pent
G49991UY	GlcNAc
G49991UY	HexNAc
G49992BE	GlcNAc
G49992BE	HexNAc
G49993RR	GlcNAc
G49993RR	HexNAc
G49995LQ	Glc
G49995LQ	Hex
G50000BW	Glc
G50000BW	Hex
G50001GD	GalNAc
G50001GD	HexNAc
G50001WA	GalNAc
G50001WA	HexNAc
G50003EV	GalNAc
G50003EV	HexNAc
G50013XL	GlcNAc
G50013XL	HexNAc
G50018IB	GlcNAc
G50018IB	HexNAc
G50018YG	GlcNAc
G50018YG	HexNAc
G50019AO	HexNAc
G50023BR	GlcNAc
G50023BR	HexNAc
G50026IZ	Glc
G50026IZ	Hex
G50036VV	GlcNAc
G50036VV	HexNAc
G50036ZG	Gal
G50036ZG	Hex
G50043OB	GalNAc
G50043OB	HexNAc
G50046CR	Xxx
G50047ZT	GlcNAc
G50047ZT	HexNAc
G50055OT	HexNAc
G50058RB	GlcNAc
G50058RB	HexNAc
G50060IE	GlcNAc
G50060IE	HexNAc
G50064HP	GlcNAc
G50064HP	HexNAc
G50068PO	GlcNAc
G50068PO	HexNAc
G50068TE	GalNAc
G50068TE	HexNAc
G50071OA	GalNAc
G50071OA	HexNAc
G50071YW	GlcNAc
G50071YW	HexNAc
G50076EU	GalNAc
G50076EU	HexNAc
G50076JD	GlcNAc
G50076JD	HexNAc
G50078RT	GlcNAc
G50078RT	HexNAc
G50083IJ	GlcNAc
G50083IJ	HexNAc
G50083WS	Glc
G50083WS	Hex
G50085FY	Glc
G50085FY	Hex
G50091EW	Gal
G50091EW	Hex
G50093PV	GlcNAc
G50093PV	HexNAc
G50095NW	NeuAc
G50095NW	Sia
G50102KS	Gal
G50102KS	Hex
G50106JX	GlcNAc
G50106JX	HexNAc
G50110DS	GlcA
G50110DS	HexA
G50112PT	GlcNAc
G50112PT	HexNAc
G50116PC	Glc
G50116PC	Hex
G50117DJ	GalNAc
G50117DJ	HexNAc
G50117IG	GlcNAc
G50117IG	HexNAc
G50119EM	GlcNAc
G50119EM	HexNAc
G50123ZO	Glc
G50123ZO	Hex
G50124MK	Gal
G50124MK	Hex
G50127MJ	GlcNAc
G50127MJ	HexNAc
G50128YR	GlcNAc
G50128YR	HexNAc
G50131RA	GlcNAc
G50131RA	HexNAc
G50133WA	GlcNAc
G50133WA	HexNAc
G50135PA	GlcNAc
G50135PA	HexNAc
G50139IU	GlcNAc
G50139IU	HexNAc
G50146MH	Glc
G50146MH	Hex
G50159UX	GlcNAc
G50159UX	HexNAc
G50165MW	GalNAc
G50165MW	HexNAc
G50165QT	GlcNAc
G50165QT	HexNAc
G50166FA	Glc
G50166FA	Hex
G50166FV	Hex
G50166FV	Man
G50178BS	GalNAc
G50178BS	HexNAc
G50181DP	GlcNAc
G50181DP	HexNAc
G50182HI	Glc
G50182HI	Hex
G50183RQ	GalNAc
G50183RQ	HexNAc
G50184YP	GlcNAc
G50184YP	HexNAc
G50185CM	Glc
G50185CM	Hex
G50186ZP	Glc
G50186ZP	Hex
G50187ZX	GlcNAc
G50187ZX	HexNAc
G50188XO	Xxx
G50190XI	Glc
G50190XI	Hex
G50195ND	Glc
G50195ND	Hex
G50198YU	GalNAc
G50198YU	HexNAc
G50200KE	Glc
G50200KE	Hex
G50205RT	GlcNAc
G50205RT	HexNAc
G50210FA	GlcNAc
G50210FA	HexNAc
G50211SY	GlcNAc
G50211SY	HexNAc
G50214IY	GlcNAc
G50214IY	HexNAc
G50215WR	GalNAc
G50215WR	HexNAc
G50216QG	GlcNAc
G50216QG	HexNAc
G50220TV	GlcNAc
G50220TV	HexNAc
G50221DS	Xxx
G50222RE	GlcNAc
G50222RE	HexNAc
G50223FX	GalNAc
G50223FX	HexNAc
G50234BV	GlcNAc
G50234BV	HexNAc
G50236GJ	Fuc
G50236GJ	dHex
G50243MN	GlcNAc
G50243MN	HexNAc
G50248NU	GlcNAc
G50248NU	HexNAc
G50250FT	GlcNAc
G50250FT	HexNAc
G50251EH	Glc
G50251EH	Hex
G50252MD	Glc
G50252MD	Hex
G50254UQ	GalNAc
G50254UQ	HexNAc
G50258QB	GlcNAc
G50258QB	HexNAc
G50262MB	Gal
G50262MB	Hex
G50264UK	GlcNAc
G50264UK	HexNAc
G50268MB	HexNAc
G50272UH	GlcNAc
G50272UH	HexNAc
G50273OO	GlcNAc
G50273OO	HexNAc
G50278CI	HexNAc
G50278HE	GlcNAc
G50278HE	HexNAc
G50281DW	GlcNAc
G50281DW	HexNAc
G50281RU	Glc
G50281RU	Hex
G50282ZJ	HexNAc
G50285FK	GlcNAc
G50285FK	HexNAc
G50290UO	GlcNAc
G50290UO	HexNAc
G50292TF	Glc
G50292TF	Hex
G50293EM	GlcNAc
G50293EM	HexNAc
G50294UT	GlcNAc
G50294UT	HexNAc
G50297NI	Hex
G50297NI	Man
G50300JG	Glc
G50300JG	Hex
G50303DJ	GlcNAc
G50303DJ	HexNAc
G50318MT	Glc
G50318MT	Hex
G50319MW	GlcNAc
G50319MW	HexNAc
G50321QR	Glc
G50321QR	Hex
G50327WN	GlcNAc
G50327WN	HexNAc
G50329HB	GlcNAc
G50329HB	HexNAc
G50330KQ	Pent
G50330KQ	Xyl
G50331RU	Glc
G50331RU	Hex
G50332IW	GlcNAc
G50332IW	HexNAc
G50336DT	Glc
G50336DT	Hex
G50339FG	GalNAc
G50339FG	HexNAc
G50340JI	GlcNAc
G50340JI	HexNAc
G50340QI	Glc
G50340QI	Hex
G50343XZ	GlcNAc
G50343XZ	HexNAc
G50345ID	Glc
G50345ID	Hex
G50346FN	GlcNAc
G50346FN	HexNAc
G50348ER	Gal
G50348ER	Hex
G50351TJ	Hex
G50351TJ	Man
G50353FU	GlcNAc
G50353FU	HexNAc
G50353IT	HexNAc
G50353PP	GlcNAc
G50353PP	HexNAc
G50354DO	GlcNAc
G50354DO	HexNAc
G50355CC	GalNAc
G50355CC	HexNAc
G50360LL	GlcNAc
G50360LL	HexNAc
G50361AJ	Hex
G50361AJ	Man
G50362JF	GalNAc
G50362JF	HexNAc
G50363OF	GlcNAc
G50363OF	HexNAc
G50364FV	GlcNAc
G50364FV	HexNAc
G50369EI	GlcNAc
G50369EI	HexNAc
G50370PE	GalNAc
G50370PE	HexNAc
G50372JE	GlcNAc
G50372JE	HexNAc
G50375DL	Pent
G50375DL	Xyl
G50375FS	Pent
G50375FS	Xyl
G50375VB	GlcNAc
G50375VB	HexNAc
G50378AV	Glc
G50378AV	Hex
G50380XT	GlcNAc
G50380XT	HexNAc
G50387OH	GlcNAc
G50387OH	HexNAc
G50392ZV	GlcNAc
G50392ZV	HexNAc
G50398UZ	GlcNAc
G50398UZ	HexNAc
G50403XA	GlcNAc
G50403XA	HexNAc
G50409AQ	GlcNAc
G50409AQ	HexNAc
G50412JF	GlcNAc
G50412JF	HexNAc
G50417QY	GalNAc
G50417QY	HexNAc
G50425IY	GalNAc
G50425IY	HexNAc
G50427EN	GlcNAc
G50427EN	HexNAc
G50430PB	GlcNAc
G50430PB	HexNAc
G50431EZ	GlcNAc
G50431EZ	HexNAc
G50432RB	GalNAc
G50432RB	HexNAc
G50432VO	GlcNAc
G50432VO	HexNAc
G50448ZV	GlcNAc
G50448ZV	HexNAc
G50451XH	GlcNAc
G50451XH	HexNAc
G50454XO	GalNAc
G50454XO	HexNAc
G50462VS	GlcNAc
G50462VS	HexNAc
G50474FI	GlcNAc
G50474FI	HexNAc
G50478SO	GlcNAc
G50478SO	HexNAc
G50487BS	GlcNAc
G50487BS	HexNAc
G50487YA	Glc
G50487YA	Hex
G50489VC	GlcNAc
G50489VC	HexNAc
G50491MP	GlcNAc
G50491MP	HexNAc
G50495ES	GalNAc
G50495ES	HexNAc
G50499BR	GlcNAc
G50499BR	HexNAc
G50501KF	GalNAc
G50501KF	HexNAc
G50502BT	GlcNAc
G50502BT	HexNAc
G50503FZ	Xxx
G50504AR	Glc
G50504AR	Hex
G50504QA	Glc
G50504QA	Hex
G50507PS	GlcNAc
G50507PS	HexNAc
G50508SG	GlcNAc
G50508SG	HexNAc
G50509CK	GlcNAc
G50509CK	HexNAc
G50513EC	GalNAc
G50513EC	HexNAc
G50513QN	GlcNAc
G50513QN	HexNAc
G50517DR	Glc
G50517DR	Hex
G50518XT	GlcNAc
G50518XT	HexNAc
G50524TY	Gal
G50524TY	Hex
G50530BS	Hex
G50530BS	Man
G50531HE	Glc
G50531HE	Hex
G50531NJ	GlcNAc
G50531NJ	HexNAc
G50535IT	GlcNAc
G50535IT	HexNAc
G50538IF	GalNAc
G50538IF	HexNAc
G50539ZQ	Glc
G50539ZQ	Hex
G50540JU	Glc
G50540JU	Hex
G50541RZ	GlcNAc
G50541RZ	HexNAc
G50543NR	GlcNAc
G50543NR	HexNAc
G50549VU	GlcNAc
G50549VU	HexNAc
G50550RZ	Gal
G50550RZ	Hex
G50553TX	GlcNAc
G50553TX	HexNAc
G50554LM	GlcNAc
G50554LM	HexNAc
G50558NC	GalNAc
G50558NC	HexNAc
G50559WI	GlcNAc
G50559WI	HexNAc
G50563ZO	GlcNAc
G50563ZO	HexNAc
G50568QJ	GlcNAc
G50568QJ	HexNAc
G50570JV	GalNAc
G50570JV	HexNAc
G50570OR	GalNAc
G50570OR	HexNAc
G50574GT	Glc
G50574GT	Hex
G50576GW	Glc
G50576GW	Hex
G50577QU	Glc
G50577QU	Hex
G50578PR	GlcNAc
G50578PR	HexNAc
G50579NE	GlcNAc
G50579NE	HexNAc
G50587ZA	Gal
G50587ZA	Hex
G50598JV	Glc
G50598JV	Hex
G50608CI	GalNAc
G50608CI	HexNAc
G50615HW	GalNAc
G50615HW	HexNAc
G50615MW	Gal
G50615MW	Hex
G50616AZ	Fuc
G50616AZ	dHex
G50619VO	GalNAc
G50619VO	HexNAc
G50622EF	Glc
G50622EF	Hex
G50624KG	Glc
G50624KG	Hex
G50624UG	Glc
G50624UG	Hex
G50625MG	GlcNAc
G50625MG	HexNAc
G50626AY	GlcNAc
G50626AY	HexNAc
G50631BD	GalNAc
G50631BD	HexNAc
G50636SI	GlcNAc
G50636SI	HexNAc
G50638US	GlcNAc
G50638US	HexNAc
G50644WX	GlcNAc
G50644WX	HexNAc
G50645ZL	NeuAc
G50645ZL	Sia
G50646MX	Hex
G50646MX	Man
G50653UY	Glc
G50653UY	Hex
G50659JL	GlcNAc
G50659JL	HexNAc
G50660UT	GlcNAc
G50660UT	HexNAc
G50666DF	GlcNAc
G50666DF	HexNAc
G50679XJ	GlcNAc
G50679XJ	HexNAc
G50680HC	GlcNAc
G50680HC	HexNAc
G50685MJ	GalNAc
G50685MJ	HexNAc
G50690RS	GalNAc
G50690RS	HexNAc
G50692JY	GalNAc
G50692JY	HexNAc
G50695RX	Gal
G50695RX	Hex
G50695ST	GlcNAc
G50695ST	HexNAc
G50696OD	GlcNAc
G50696OD	HexNAc
G50697EP	GlcNAc
G50697EP	HexNAc
G50697FX	Xxx
G50705JT	GalNAc
G50705JT	HexNAc
G50706US	GlcNAc
G50706US	HexNAc
G50707YR	GlcNAc
G50707YR	HexNAc
G50708YO	GalNAc
G50708YO	HexNAc
G50709EY	GlcNAc
G50709EY	HexNAc
G50709IS	GalNAc
G50709IS	HexNAc
G50710KI	GlcNAc
G50710KI	HexNAc
G50714RV	GlcNAc
G50714RV	HexNAc
G50728CA	GlcNAc
G50728CA	HexNAc
G50730KL	GlcNAc
G50730KL	HexNAc
G50730SD	GalNAc
G50730SD	HexNAc
G50732SE	HexNAc
G50733RG	Glc
G50733RG	Hex
G50734LV	GlcNAc
G50734LV	HexNAc
G50735MY	GlcNAc
G50735MY	HexNAc
G50736GY	Gal
G50736GY	Hex
G50737AO	GlcNAc
G50737AO	HexNAc
G50739NP	GlcNAc
G50739NP	HexNAc
G50739TK	Glc
G50739TK	Hex
G50755IT	GalNAc
G50755IT	HexNAc
G50762GU	Glc
G50762GU	Hex
G50762OP	GalNAc
G50762OP	HexNAc
G50774CV	GlcNAc
G50774CV	HexNAc
G50775GL	GlcNAc
G50775GL	HexNAc
G50775RM	GlcNAc
G50775RM	HexNAc
G50777HT	GlcNAc
G50777HT	HexNAc
G50779LX	GlcNAc
G50779LX	HexNAc
G50782CE	Gal
G50782CE	Hex
G50782HI	GlcNAc
G50782HI	HexNAc
G50782LR	GlcNAc
G50782LR	HexNAc
G50783JY	GlcNAc
G50783JY	HexNAc
G50785UU	GlcNAc
G50785UU	HexNAc
G50789VZ	GlcNAc
G50789VZ	HexNAc
G50790RU	Glc
G50790RU	Hex
G50791ES	GlcNAc
G50791ES	HexNAc
G50792NR	Gal
G50792NR	Hex
G50804BU	Glc
G50804BU	Hex
G50806EJ	GlcNAc
G50806EJ	HexNAc
G50808YS	GalNAc
G50808YS	HexNAc
G50809LR	GalNAc
G50809LR	HexNAc
G50809NC	GlcNAc
G50809NC	HexNAc
G50813ST	Glc
G50813ST	Hex
G50817TZ	GlcNAc
G50817TZ	HexNAc
G50824HV	GalNAc
G50824HV	HexNAc
G50829CY	GlcNAc
G50829CY	HexNAc
G50837EH	GlcNAc
G50837EH	HexNAc
G50839HB	GlcNAc
G50839HB	HexNAc
G50842MS	GlcNAc
G50842MS	HexNAc
G50846BW	GlcNAc
G50846BW	HexNAc
G50849OF	GalNAc
G50849OF	HexNAc
G50849VH	GalNAc
G50849VH	HexNAc
G50850NI	NeuAc
G50850NI	Sia
G50855DY	Gal
G50855DY	Hex
G50855RB	Gal
G50855RB	Hex
G50866KI	Glc
G50866KI	Hex
G50868OM	Hex
