GlyTouCan AC	Tissue	Species	AnnotationCategory	Source	Source ID
G00867FL	UBERON:0000178	Human	Subsumption	GNOme	G78607HP
G00867FL	UBERON:0001969	Human	Subsumption	GNOme	G78607HP
G00867FL	UBERON:0001977	Human	Subsumption	GNOme	G88876JQ
G00867FL	UBERON:0000473	Mouse	Subsumption	GNOme	G14606UO
G00867FL	UBERON:0001155	Mouse	Subsumption	GNOme	G14606UO
G00867FL	UBERON:0002107	Mouse	Subsumption	GNOme	G14606UO
G00867FL	UBERON:0002370	Mouse	Subsumption	GNOme	G14606UO
G00867FL	UBERON:0000160	ZebraFish	Subsumption	GNOme	G88876JQ
G00867FL	UBERON:0000473	ZebraFish	Subsumption	GNOme	G88876JQ
G00867FL	UBERON:0000948	ZebraFish	Subsumption	GNOme	G88876JQ
G00868ZN	UBERON:0001969	Human	Subsumption	GNOme	G36191CD
G00901TI	UBERON:0000178	Human	Direct	PubMed	30844485
G00901TI	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G00912UN	UBERON:0002107	Human	Subsumption	GNOme	G12821RV
G00912UN	UBERON:0001969	Human	Subsumption	GNOme	G23557FO
G00912UN	UBERON:0000029	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0000948	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0001155	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0002048	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0002106	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0002107	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0002108	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0002419	Human	Subsumption	GNOme	G27817LK
G00912UN	UBERON:0000165	Human	Subsumption	GNOme	G48414YA
G00912UN	UBERON:0000948	Human	Subsumption	GNOme	G48414YA
G00912UN	UBERON:0001969	Human	Subsumption	GNOme	G48414YA
G00912UN	UBERON:0001977	Human	Subsumption	GNOme	G48414YA
G00912UN	UBERON:0001969	Human	Subsumption	GNOme	G51794WV
G00912UN	UBERON:0001977	Human	Subsumption	GNOme	G52971DE
G00912UN	UBERON:0002107	Human	Subsumption	GNOme	G53181SO
G00912UN	UBERON:0002107	Human	Subsumption	GNOme	G73034UM
G00912UN	UBERON:0001977	Human	Subsumption	GNOme	G73866ZM
G00912UN	UBERON:0001969	Human	Subsumption	GNOme	G93178GC
G00912UN	UBERON:0002048	Human	Subsumption	GNOme	G97599MN
G00912UN	UBERON:0000178	Human	Direct	PubMed	29792883
G00912UN	UBERON:0000178	Human	Direct	PubMed	30093973
G00912UN	UBERON:0000178	Human	Direct	PubMed	30251656
G00912UN	UBERON:0000178	Human	Direct	PubMed	30844485
G00912UN	UBERON:0000178	Human	Direct	PubMed	32898301
G00912UN	UBERON:0000178	Human	Direct	PubMed	33877489
G00912UN	UBERON:0000178	Human	Direct	PubMed	37485378
G00912UN	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G00915ZN	UBERON:0000323	FruitFly	Subsumption	GNOme	G37692XE
G00915ZN	UBERON:0000922	FruitFly	Subsumption	GNOme	G37692XE
G00915ZN	UBERON:0019248	FruitFly	Subsumption	GNOme	G37692XE
G00915ZN	UBERON:0001155	Human	Subsumption	GNOme	G59522PY
G00915ZN	UBERON:0002048	Human	Subsumption	GNOme	G59522PY
G00915ZN	UBERON:0002419	Human	Subsumption	GNOme	G59522PY
G00915ZN	UBERON:0001155	Mouse	Subsumption	GNOme	G59522PY
G00915ZN	UBERON:0002370	Mouse	Subsumption	GNOme	G59522PY
G00970CP	UBERON:0000955	ZebraFish	Subsumption	GNOme	G05952XV
G00970CP	UBERON:0000955	ZebraFish	Subsumption	GNOme	G50762GU
G00979MH	UBERON:0000029	Human	Subsumption	GNOme	G58585VB
G00979MH	UBERON:0001155	Human	Subsumption	GNOme	G58585VB
G00979MH	UBERON:0002048	Human	Subsumption	GNOme	G58585VB
G00979MH	UBERON:0002419	Human	Subsumption	GNOme	G58585VB
G00979MH	UBERON:0002107	Mouse	Subsumption	GNOme	G58585VB
G00980BQ	UBERON:0002108	Mouse	Subsumption	GNOme	G65464VJ
G00987AH	UBERON:0000160	ZebraFish	Subsumption	GNOme	G82625KX
G00987FH	UBERON:0000992	ZebraFish	Subsumption	GNOme	G45252ML
G00998NI	UBERON:0001977	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G00998NI	UBERON:0001969	Human	Subsumption	GNOme	G78059CC
G00998NI	UBERON:0001977	Human	Direct	GlyCosmos	G00998NI
G00998NI	UBERON:0001977	Human	Direct	PubMed	30405127
G00998NI	UBERON:0000160	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G00998NI	UBERON:0000473	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G00998NI	UBERON:0000955	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G00998NI	UBERON:0002419	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G00998NI	UBERON:0002535	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G00998NI	UBERON:0000160	ZebraFish	Direct	GlyCosmos	G00998NI
G00998NI	UBERON:0000473	ZebraFish	Direct	GlyCosmos	G00998NI
G00998NI	UBERON:0000955	ZebraFish	Direct	GlyCosmos	G00998NI
G00998NI	UBERON:0002419	ZebraFish	Direct	GlyCosmos	G00998NI
G00998NI	UBERON:0002535	ZebraFish	Direct	GlyCosmos	G00998NI
G00998NI	UBERON:0000160	ZebraFish	Direct	PubMed	30405127
G00998NI	UBERON:0000473	ZebraFish	Direct	PubMed	30405127
G00998NI	UBERON:0000955	ZebraFish	Direct	PubMed	30405127
G00998NI	UBERON:0002419	ZebraFish	Direct	PubMed	30405127
G00998NI	UBERON:0002535	ZebraFish	Direct	PubMed	30405127
G01012JB	UBERON:0000948	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01012JB	UBERON:0000948	ZebraFish	Direct	GlyCosmos	G01012JB
G01012JB	UBERON:0000948	ZebraFish	Direct	PubMed	30405127
G01014QJ	UBERON:0002048	Human	Subsumption	GNOme	G00248DH
G01014QJ	UBERON:0002185	Human	Subsumption	GNOme	G00248DH
G01014QJ	UBERON:0001155	Human	Subsumption	GNOme	G80403HA
G01014QJ	UBERON:0001264	Human	Subsumption	GNOme	G80403HA
G01014QJ	UBERON:0002048	Human	Subsumption	GNOme	G80403HA
G01014QJ	UBERON:0002106	Human	Subsumption	GNOme	G80403HA
G01014QJ	UBERON:0002107	Human	Subsumption	GNOme	G80403HA
G01014QJ	UBERON:0002419	Human	Subsumption	GNOme	G80403HA
G01029QW	UBERON:0000178	Human	Subsumption	GNOme	G87068JH
G01033BK	UBERON:0002048	Human	Direct	PubMed	23516363
G01033BK	UBERON:0002185	Human	Direct	PubMed	23516363
G01033BK	UBERON:0002048	Human	Direct	TableMaker	GLY_001408
G01033BK	UBERON:0002185	Human	Direct	TableMaker	GLY_001408
G01040ZV	UBERON:0000160	ZebraFish	Subsumption	GNOme	G56682BC
G01040ZV	UBERON:0000473	ZebraFish	Subsumption	GNOme	G56682BC
G01040ZV	UBERON:0000948	ZebraFish	Subsumption	GNOme	G56682BC
G01040ZV	UBERON:0000955	ZebraFish	Subsumption	GNOme	G56682BC
G01040ZV	UBERON:0002107	ZebraFish	Subsumption	GNOme	G56682BC
G01040ZV	UBERON:0002419	ZebraFish	Subsumption	GNOme	G56682BC
G01040ZV	UBERON:0002535	ZebraFish	Subsumption	GNOme	G56682BC
G01041FI	UBERON:0000992	ZebraFish	Subsumption	GNOme	G47065WC
G01079BO	UBERON:0000165	Human	Subsumption	GNOme	G10179FS
G01079BO	UBERON:0000948	Human	Subsumption	GNOme	G29599TB
G01100DE	UBERON:0002048	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G01100DE	UBERON:0002107	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G01100DE	UBERON:0002048	Human	Direct	GlyCosmos	G01100DE
G01100DE	UBERON:0002107	Human	Direct	GlyCosmos	G01100DE
G01113QL	UBERON:0000955	ZebraFish	Direct	PubMed	37998752
G01113QL	UBERON:0000955	ZebraFish	Direct	TableMaker	GLY_001252
G01115VC	UBERON:0000323	FruitFly	Subsumption	GNOme	G89763TI
G01115VC	UBERON:0000922	FruitFly	Subsumption	GNOme	G89763TI
G01115VC	UBERON:0019248	FruitFly	Subsumption	GNOme	G89763TI
G01140NK	UBERON:0001155	Human	Subsumption	GNOme	G62418LM
G01160VV	UBERON:0002113	Mouse	Subsumption	GNOme	G89685ZW
G01177WS	UBERON:0000178	Human	Direct	PubMed	29792883
G01177WS	UBERON:0001969	Human	Direct	PubMed	29792883
G01177WS	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G01177WS	UBERON:0001969	Human	Direct	TableMaker	GLY_001408
G01203BZ	UBERON:0000160	ZebraFish	Subsumption	GNOme	G01614ZM
G01203BZ	UBERON:0000473	ZebraFish	Subsumption	GNOme	G01614ZM
G01203BZ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G01614ZM
G01203BZ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G01614ZM
G01203BZ	UBERON:0002107	ZebraFish	Subsumption	GNOme	G01614ZM
G01203BZ	UBERON:0002419	ZebraFish	Subsumption	GNOme	G01614ZM
G01203BZ	UBERON:0002535	ZebraFish	Subsumption	GNOme	G01614ZM
G01214PG	UBERON:0000955	Mouse	Subsumption	GNOme	G60721MK
G01238RB	UBERON:0000029	Human	Subsumption	GNOme	G35887PW
G01238RB	UBERON:0002048	Human	Subsumption	GNOme	G35887PW
G01238RB	UBERON:0002106	Human	Subsumption	GNOme	G35887PW
G01238RB	UBERON:0002107	Human	Subsumption	GNOme	G35887PW
G01238RB	UBERON:0000948	Human	Subsumption	GNOme	G48504ND
G01238RB	UBERON:0001155	Human	Subsumption	GNOme	G48504ND
G01238RB	UBERON:0002048	Human	Subsumption	GNOme	G48504ND
G01238RB	UBERON:0002108	Human	Subsumption	GNOme	G48504ND
G01238RB	UBERON:0002419	Human	Subsumption	GNOme	G48504ND
G01238RB	UBERON:0000473	Mouse	Subsumption	GNOme	G48504ND
G01238RB	UBERON:0000948	Mouse	Subsumption	GNOme	G48504ND
G01243SR	UBERON:0002108	Mouse	Subsumption	GNOme	G25251YZ
G01252FH	UBERON:0000323	FruitFly	Subsumption	GNOme	G97800PC
G01252FH	UBERON:0000922	FruitFly	Subsumption	GNOme	G97800PC
G01252FH	UBERON:0019248	FruitFly	Subsumption	GNOme	G97800PC
G01252FH	UBERON:0002107	Human	Subsumption	GNOme	G19375UI
G01254YI	UBERON:0002370	Mouse	Subsumption	GNOme	G07082VU
G01257HT	UBERON:0000323	FruitFly	Subsumption	GNOme	G58858DY
G01257HT	UBERON:0000922	FruitFly	Subsumption	GNOme	G58858DY
G01257HT	UBERON:0019248	FruitFly	Subsumption	GNOme	G58858DY
G01260OI	UBERON:0000955	Mouse	Subsumption	GNOme	G93934MI
G01268DU	UBERON:0001969	Human	Subsumption	GNOme	G30159WR
G01268PO	UBERON:0001155	Human	Subsumption	GNOme	G17498EL
G01268PO	UBERON:0002108	Human	Subsumption	GNOme	G17498EL
G01269WV	UBERON:0000473	ZebraFish	Subsumption	GNOme	G14633CL
G01269WV	UBERON:0000955	ZebraFish	Subsumption	GNOme	G14633CL
G01269WV	UBERON:0002419	ZebraFish	Subsumption	GNOme	G14633CL
G01269WV	UBERON:0002535	ZebraFish	Subsumption	GNOme	G14633CL
G01283PJ	UBERON:0000178	Human	Subsumption	GNOme	G09771GJ
G01283PJ	UBERON:0001969	Human	Subsumption	GNOme	G09771GJ
G01287DY	UBERON:0000948	Human	Direct	PubMed	39988192
G01287DY	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G01291QB	UBERON:0002048	Human	Subsumption	GNOme	G30202PY
G01293BU	UBERON:0002048	Human	Direct	PubMed	23516363
G01293BU	UBERON:0002185	Human	Direct	PubMed	23516363
G01293BU	UBERON:0002048	Human	Direct	TableMaker	GLY_001408
G01293BU	UBERON:0002185	Human	Direct	TableMaker	GLY_001408
G01298XU	UBERON:0000160	ZebraFish	Subsumption	GNOme	G90223PU
G01298XU	UBERON:0000473	ZebraFish	Subsumption	GNOme	G90223PU
G01298XU	UBERON:0000948	ZebraFish	Subsumption	GNOme	G90223PU
G01298XU	UBERON:0000992	ZebraFish	Subsumption	GNOme	G90223PU
G01298XU	UBERON:0002107	ZebraFish	Subsumption	GNOme	G90223PU
G01298XU	UBERON:0002419	ZebraFish	Subsumption	GNOme	G90223PU
G01298XU	UBERON:0002535	ZebraFish	Subsumption	GNOme	G90223PU
G01329BY	UBERON:0000323	FruitFly	Subsumption	GNOme	G37692XE
G01329BY	UBERON:0000922	FruitFly	Subsumption	GNOme	G37692XE
G01329BY	UBERON:0019248	FruitFly	Subsumption	GNOme	G37692XE
G01329BY	UBERON:0001155	Human	Subsumption	GNOme	G59522PY
G01329BY	UBERON:0002048	Human	Subsumption	GNOme	G59522PY
G01329BY	UBERON:0002419	Human	Subsumption	GNOme	G59522PY
G01329BY	UBERON:0001155	Mouse	Subsumption	GNOme	G59522PY
G01329BY	UBERON:0002370	Mouse	Subsumption	GNOme	G59522PY
G01348GG	UBERON:0000165	Human	Direct	PubMed	37268159
G01348GG	UBERON:0000165	Human	Direct	TableMaker	GLY_001408
G01351CD	UBERON:0000473	ZebraFish	Subsumption	GNOme	G42797SX
G01352CE	UBERON:0000948	Human	Subsumption	GNOme	G08894TH
G01357LV	UBERON:0000160	ZebraFish	Subsumption	GNOme	G59969VC
G01357LV	UBERON:0000473	ZebraFish	Subsumption	GNOme	G59969VC
G01357LV	UBERON:0000948	ZebraFish	Subsumption	GNOme	G59969VC
G01357LV	UBERON:0000992	ZebraFish	Subsumption	GNOme	G59969VC
G01357LV	UBERON:0002107	ZebraFish	Subsumption	GNOme	G59969VC
G01357LV	UBERON:0002419	ZebraFish	Subsumption	GNOme	G59969VC
G01361CV	UBERON:0001977	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G01361CV	UBERON:0001977	Human	Direct	GlyCosmos	G01361CV
G01364WM	UBERON:0001977	Human	Subsumption	GNOme	G88876JQ
G01364WM	UBERON:0000160	ZebraFish	Subsumption	GNOme	G88876JQ
G01364WM	UBERON:0000473	ZebraFish	Subsumption	GNOme	G88876JQ
G01364WM	UBERON:0000948	ZebraFish	Subsumption	GNOme	G88876JQ
G01394CG	UBERON:0000165	Human	Direct	PubMed	37268159
G01394CG	UBERON:0000165	Human	Direct	TableMaker	GLY_001408
G01396FD	UBERON:0000178	Human	Subsumption	GNOme	G33196NE
G01412LK	UBERON:0000178	Human	Direct	PubMed	29792883
G01412LK	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G01425TP	UBERON:0000178	Human	Subsumption	GNOme	G45255VE
G01425TP	UBERON:0001969	Human	Subsumption	GNOme	G45255VE
G01473LI	UBERON:0000160	ZebraFish	Subsumption	GNOme	G22787UZ
G01473LI	UBERON:0000473	ZebraFish	Subsumption	GNOme	G22787UZ
G01473LI	UBERON:0000948	ZebraFish	Subsumption	GNOme	G22787UZ
G01473LI	UBERON:0000160	ZebraFish	Subsumption	GNOme	G82350CE
G01473LI	UBERON:0000473	ZebraFish	Subsumption	GNOme	G82350CE
G01485JJ	UBERON:0000948	Human	Subsumption	GNOme	G76329LA
G01485JJ	UBERON:0000955	Mouse	Subsumption	GNOme	G93934MI
G01567JL	UBERON:0000948	Human	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0001155	Human	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0001827	Human	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0002048	Human	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0002106	Human	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0002419	Human	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0000955	Mouse	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0000964	Mouse	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0001155	Mouse	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0002106	Mouse	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0002113	Mouse	Subsumption	GNOme	G67200RM
G01567JL	UBERON:0002370	Mouse	Subsumption	GNOme	G67200RM
G01595WZ	UBERON:0000323	FruitFly	Direct	PubMed	17264077
G01595WZ	UBERON:0000922	FruitFly	Direct	PubMed	17264077
G01595WZ	UBERON:0019248	FruitFly	Direct	PubMed	17264077
G01595WZ	UBERON:0000323	FruitFly	Direct	TableMaker	GLY_001253
G01595WZ	UBERON:0000922	FruitFly	Direct	TableMaker	GLY_001253
G01595WZ	UBERON:0019248	FruitFly	Direct	TableMaker	GLY_001253
G01604QW	UBERON:0002107	Human	Direct	PubMed	28122943
G01604QW	UBERON:0002107	Human	Direct	TableMaker	GLY_001408
G01605NF	UBERON:0002108	Mouse	Subsumption	GNOme	G16873EF
G01606CH	UBERON:0001977	Human	Subsumption	GNOme	G42295MA
G01608SJ	UBERON:0001155	Human	Subsumption	GNOme	G74396ZF
G01608SJ	UBERON:0002108	Mouse	Subsumption	GNOme	G74396ZF
G01612WN	UBERON:0001969	Human	Direct	PubMed	29792883
G01612WN	UBERON:0000178	Human	Direct	PubMed	30251656
G01612WN	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G01612WN	UBERON:0001969	Human	Direct	TableMaker	GLY_001408
G01614ZM	UBERON:0000160	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0000473	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0000948	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0000955	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0002107	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0002419	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0002535	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G01614ZM	UBERON:0000160	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0000473	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0000948	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0000955	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0002107	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0002419	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0002535	ZebraFish	Direct	GlyCosmos	G01614ZM
G01614ZM	UBERON:0000160	ZebraFish	Direct	PubMed	30405127
G01614ZM	UBERON:0000473	ZebraFish	Direct	PubMed	30405127
G01614ZM	UBERON:0000948	ZebraFish	Direct	PubMed	30405127
G01614ZM	UBERON:0000955	ZebraFish	Direct	PubMed	30405127
G01614ZM	UBERON:0002107	ZebraFish	Direct	PubMed	30405127
G01614ZM	UBERON:0002419	ZebraFish	Direct	PubMed	30405127
G01614ZM	UBERON:0002535	ZebraFish	Direct	PubMed	30405127
G01633XH	UBERON:0001155	Human	Subsumption	GNOme	G31572EB
G01633XH	UBERON:0001155	Human	Subsumption	GNOme	G62418LM
G01650EU	UBERON:0000165	Human	Subsumption	GNOme	G23294PN
G01650EU	UBERON:0000948	Human	Subsumption	GNOme	G23294PN
G01650EU	UBERON:0001969	Human	Subsumption	GNOme	G23294PN
G01650EU	UBERON:0001977	Human	Subsumption	GNOme	G23294PN
G01650EU	UBERON:0000029	Human	Subsumption	GNOme	G45957IW
G01650EU	UBERON:0002048	Human	Subsumption	GNOme	G45957IW
G01650EU	UBERON:0001969	Human	Subsumption	GNOme	G82756VB
G01650EU	UBERON:0001977	Human	Subsumption	GNOme	G93164KQ
G01650EU	UBERON:0000178	Human	Direct	PubMed	29792883
G01650EU	UBERON:0000178	Human	Direct	PubMed	30093973
G01650EU	UBERON:0000178	Human	Direct	PubMed	30251656
G01650EU	UBERON:0000178	Human	Direct	PubMed	30844485
G01650EU	UBERON:0000178	Human	Direct	PubMed	33877489
G01650EU	UBERON:0000178	Human	Direct	PubMed	37485378
G01650EU	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G01650EU	UBERON:0000955	ZebraFish	Subsumption	GNOme	G55036HU
G01657DW	UBERON:0002535	ZebraFish	Subsumption	GNOme	G42686NP
G01664BP	UBERON:0000948	Human	Direct	PubMed	39988192
G01664BP	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G01670UQ	UBERON:0001977	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G01670UQ	UBERON:0001977	Human	Direct	GlyCosmos	G01670UQ
G01699OT	UBERON:0000178	Human	Subsumption	GNOme	G02411BI
G01699OT	UBERON:0001969	Human	Subsumption	GNOme	G02411BI
G01699OT	UBERON:0001977	Human	Subsumption	GNOme	G32364DF
G01699OT	UBERON:0000178	Human	Subsumption	GNOme	G36833LH
G01699OT	UBERON:0001969	Human	Subsumption	GNOme	G36833LH
G01699OT	UBERON:0001977	Human	Subsumption	GNOme	G39531LA
G01699OT	UBERON:0000029	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0000948	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0001155	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0002048	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0002106	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0002107	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0002419	Human	Subsumption	GNOme	G44583JH
G01699OT	UBERON:0000178	Human	Subsumption	GNOme	G45255HK
G01699OT	UBERON:0001969	Human	Subsumption	GNOme	G45255HK
G01699OT	UBERON:0000178	Human	Subsumption	GNOme	G51084WS
G01699OT	UBERON:0000178	Human	Subsumption	GNOme	G56803DL
G01699OT	UBERON:0000178	Human	Subsumption	GNOme	G81805XF
G01699OT	UBERON:0001969	Human	Subsumption	GNOme	G81805XF
G01710XJ	UBERON:0001155	Human	Subsumption	GNOme	G28378DY
G01710XJ	UBERON:0000964	Mouse	Subsumption	GNOme	G28378DY
G01710XJ	UBERON:0001155	Mouse	Subsumption	GNOme	G28378DY
G01710XJ	UBERON:0002106	Mouse	Subsumption	GNOme	G28378DY
G01710XJ	UBERON:0002113	Mouse	Subsumption	GNOme	G28378DY
G01710XJ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G85079IJ
G01710XJ	UBERON:0002419	ZebraFish	Subsumption	GNOme	G85079IJ
G01712EB	UBERON:0000160	ZebraFish	Subsumption	GNOme	G61168WC
G01712EB	UBERON:0000473	ZebraFish	Subsumption	GNOme	G61168WC
G01712EB	UBERON:0000948	ZebraFish	Subsumption	GNOme	G61168WC
G01712EB	UBERON:0000992	ZebraFish	Subsumption	GNOme	G61168WC
G01712EB	UBERON:0002107	ZebraFish	Subsumption	GNOme	G61168WC
G01712EB	UBERON:0002419	ZebraFish	Subsumption	GNOme	G61168WC
G01712EB	UBERON:0002535	ZebraFish	Subsumption	GNOme	G61168WC
G01716TC	UBERON:0000178	Human	Subsumption	GNOme	G17302SL
G01716TC	UBERON:0000029	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0000948	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0001155	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0002048	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0002106	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0002107	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0002108	Human	Subsumption	GNOme	G54645BJ
G01716TC	UBERON:0000178	Human	Subsumption	GNOme	G91589RL
G01719GV	UBERON:0000178	Human	Subsumption	GNOme	G68588ED
G01719GV	UBERON:0001969	Human	Subsumption	GNOme	G68588ED
G01742GV	UBERON:0000029	Human	Subsumption	GNOme	G41731DX
G01742GV	UBERON:0002048	Human	Subsumption	GNOme	G41731DX
G01742GV	UBERON:0000178	Human	Subsumption	GNOme	G76086FR
G01742GV	UBERON:0001969	Human	Subsumption	GNOme	G76086FR
G01774NM	UBERON:0000029	Human	Subsumption	GNOme	G57814LX
G01774NM	UBERON:0000948	Human	Subsumption	GNOme	G57814LX
G01774NM	UBERON:0001155	Human	Subsumption	GNOme	G57814LX
G01774NM	UBERON:0002048	Human	Subsumption	GNOme	G57814LX
G01774NM	UBERON:0002106	Human	Subsumption	GNOme	G57814LX
G01774NM	UBERON:0002107	Human	Subsumption	GNOme	G57814LX
G01774NM	UBERON:0002419	Human	Subsumption	GNOme	G57814LX
G01779GQ	UBERON:0002370	Mouse	Subsumption	GNOme	G45110PO
G01791IN	UBERON:0001969	Human	Subsumption	GNOme	G41882MT
G01791IN	UBERON:0000178	Human	Subsumption	GNOme	G44753VC
G01791IN	UBERON:0000178	Human	Subsumption	GNOme	G63818GN
G01791IN	UBERON:0001969	Human	Subsumption	GNOme	G63818GN
G01791IN	UBERON:0000029	Human	Subsumption	GNOme	G91077AF
G01791IN	UBERON:0002048	Human	Subsumption	GNOme	G91077AF
G01805KH	UBERON:0002113	Mouse	Subsumption	GNOme	G79508LR
G01811VA	UBERON:0000323	FruitFly	Subsumption	GNOme	G26322FA
G01811VA	UBERON:0000922	FruitFly	Subsumption	GNOme	G26322FA
G01811VA	UBERON:0019248	FruitFly	Subsumption	GNOme	G26322FA
G01811VA	UBERON:0000323	FruitFly	Subsumption	GNOme	G74259OD
G01811VA	UBERON:0000922	FruitFly	Subsumption	GNOme	G74259OD
G01811VA	UBERON:0019248	FruitFly	Subsumption	GNOme	G74259OD
G01811VA	UBERON:0000178	Human	Subsumption	GNOme	G23394UB
G01811VA	UBERON:0001969	Human	Subsumption	GNOme	G23394UB
G01811VA	UBERON:0001155	Human	Subsumption	GNOme	G68013TU
G01811VA	UBERON:0001155	Mouse	Subsumption	GNOme	G68013TU
G01811VA	UBERON:0002370	Mouse	Subsumption	GNOme	G68013TU
G01818NQ	UBERON:0001155	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G01818NQ	UBERON:0001155	Human	Direct	GlyCosmos	G01818NQ
G01842WD	UBERON:0002107	Human	Subsumption	GNOme	G13382FB
G01842WD	UBERON:0001969	Human	Subsumption	GNOme	G25520XG
G01842WD	UBERON:0000178	Human	Subsumption	GNOme	G27860IO
G01842WD	UBERON:0001969	Human	Subsumption	GNOme	G27860IO
G01842WD	UBERON:0002048	Human	Subsumption	GNOme	G27860IO
G01842WD	UBERON:0002185	Human	Subsumption	GNOme	G27860IO
G01842WD	UBERON:0001977	Human	Subsumption	GNOme	G74325TG
G01842WD	UBERON:0000029	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0000948	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0001155	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002048	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002106	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002107	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002108	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002419	Human	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002107	Human	Subsumption	GNOme	G95489LN
G01842WD	UBERON:0000473	Mouse	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0000955	Mouse	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0000992	Mouse	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0001155	Mouse	Subsumption	GNOme	G81348LS
G01842WD	UBERON:0002048	Mouse	Subsumption	GNOme	G81348LS
