GlyTouCanAccession	TaxID	Source	SourceID
G79215ZS	9606	GlyTouCan	G79215ZS
G79224KH	156871	GlyTouCan	G79224KH
G79224KH	51331	GlyTouCan	G79224KH
G79242MX	32644	GlyTouCan	G79242MX
G79249GP	42806	GlyTouCan	G79249GP
G79249GP	9031	GlyTouCan	G79249GP
G79249GP	9606	GlyTouCan	G79249GP
G79269OT	9606	GlyTouCan	G79269OT
G79298QI	9606	GlyTouCan	G79298QI
G79309CF	8717	GlyTouCan	G79309CF
G79333MY	10029	GlyTouCan	G79333MY
G79333MY	10090	GlyTouCan	G79333MY
G79333MY	10116	GlyTouCan	G79333MY
G79333MY	5693	GlyTouCan	G79333MY
G79333MY	9606	GlyTouCan	G79333MY
G79333MY	96820	GlyTouCan	G79333MY
G79333MY	9823	GlyTouCan	G79333MY
G79337ZY	9986	GlyTouCan	G79337ZY
G79351ZW	9606	GlyTouCan	G79351ZW
G79364BI	10029	GlyTouCan	G79364BI
G79364BI	9606	GlyTouCan	G79364BI
G79368CP	9606	GlyTouCan	G79368CP
G79370VG	10114	GlyTouCan	G79370VG
G79370VG	29923	GlyTouCan	G79370VG
G79370VG	3885	GlyTouCan	G79370VG
G79370VG	9823	GlyTouCan	G79370VG
G79379XF	590	GlyTouCan	G79379XF
G79389NT	7957	GlyTouCan	G79389NT
G79389NT	8022	GlyTouCan	G79389NT
G79389NT	9606	GlyTouCan	G79389NT
G79444AJ	1245	GlyTouCan	G79444AJ
G79446WY	9031	GlyTouCan	G79446WY
G79446WY	9606	GlyTouCan	G79446WY
G79446WY	9913	GlyTouCan	G79446WY
G79449CY	9606	GlyTouCan	G79449CY
G79471SO	623	GlyTouCan	G79471SO
G79473WX	10116	GlyTouCan	G79473WX
G79477YQ	10029	GlyTouCan	G79477YQ
G79499QH	7460	GlyTouCan	G79499QH
G79520GQ	10114	GlyTouCan	G79520GQ
G79520GQ	10116	GlyTouCan	G79520GQ
G79535HZ	10029	GlyTouCan	G79535HZ
G79535HZ	9606	GlyTouCan	G79535HZ
G79536OW	1301	GlyTouCan	G79536OW
G79536OW	9606	GlyTouCan	G79536OW
G79536OW	9940	GlyTouCan	G79536OW
G79540ZR	9606	GlyTouCan	G79540ZR
G79564YR	10116	GlyTouCan	G79564YR
G79565XA	9606	UniCarbKB	5171
G79634CE	9606	GlyTouCan	G79634CE
G79643HZ	9913	GlyTouCan	G79643HZ
G79643VQ	7460	GlyTouCan	G79643VQ
G79646HD	9606	GlyTouCan	G79646HD
G79648LW	197	GlyTouCan	G79648LW
G79662AK	9913	GlyTouCan	G79662AK
G79691MO	9606	GlyTouCan	G79691MO
G79695ME	9606	GlyTouCan	G79695ME
G79732PC	9823	GlyTouCan	G79732PC
G79745PG	9606	UniCarbKB	7640
G79754SY	10029	GlyTouCan	G79754SY
G79754SY	3847	GlyTouCan	G79754SY
G79754SY	4932	GlyTouCan	G79754SY
G79771YZ	9913	GlyTouCan	G79771YZ
G79776GW	9606	GlyTouCan	G79776GW
G79781PS	9606	GlyTouCan	G79781PS
G79808WB	4054	GlyTouCan	G79808WB
G79808WB	44685	GlyTouCan	G79808WB
G79809MM	10141	GlyTouCan	G79809MM
G79809MM	11676	GlyTouCan	G79809MM
G79809MM	12721	GlyTouCan	G79809MM
G79809MM	9031	GlyTouCan	G79809MM
G79809MM	9606	GlyTouCan	G79809MM
G79809MM	9606	UniCarbKB	1661
G79809MM	9913	GlyTouCan	G79809MM
G79810PX	10036	GlyTouCan	G79810PX
G79810PX	9606	GlyTouCan	G79810PX
G79813BK	7778	GlyTouCan	G79813BK
G79852UE	9606	GlyTouCan	G79852UE
G79915IB	9606	GlyTouCan	G79915IB
G79916GF	9913	GlyTouCan	G79916GF
G79920MY	105351	GlyTouCan	G79920MY
G79920MY	157791	GlyTouCan	G79920MY
G79920MY	28909	GlyTouCan	G79920MY
G79920MY	6908	GlyTouCan	G79920MY
G79920MY	9823	GlyTouCan	G79920MY
G79924QN	9913	GlyTouCan	G79924QN
G79928VL	9606	GlyTouCan	G79928VL
G79939YZ	9606	UniCarbKB	7501
G79941IJ	10116	UniCarbKB	comp_HexNAc6Hex4dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G79954CG	9606	GlyTouCan	G79954CG
G79958YT	10114	GlyTouCan	G79958YT
G79958YT	10116	GlyTouCan	G79958YT
G79973CM	9606	GlyTouCan	G79973CM
G79976GJ	9606	GlyTouCan	G79976GJ
G79996DQ	9606	GlyTouCan	G79996DQ
G80019MD	7458	GlyTouCan	G80019MD
G80019MD	7460	GlyTouCan	G80019MD
G80047AR	9913	GlyTouCan	G80047AR
G80062GG	10090	GlyTouCan	G80062GG
G80062GG	10114	GlyTouCan	G80062GG
G80062GG	10141	GlyTouCan	G80062GG
G80062GG	4754	GlyTouCan	G80062GG
G80062GG	9030	GlyTouCan	G80062GG
G80062GG	9376	GlyTouCan	G80062GG
G80062GG	9378	GlyTouCan	G80062GG
G80062GG	93934	GlyTouCan	G80062GG
G80062GG	9606	GlyTouCan	G80062GG
G80062GG	9615	GlyTouCan	G80062GG
G80062GG	9796	GlyTouCan	G80062GG
G80062GG	9925	GlyTouCan	G80062GG
G80062GG	9940	GlyTouCan	G80062GG
G80062GG	9986	GlyTouCan	G80062GG
G80068SW	9606	GlyTouCan	G80068SW
G80098ET	11795	GlyTouCan	G80098ET
G80098ET	9913	GlyTouCan	G80098ET
G80111QD	9606	UniCarbKB	651
G80123RH	1245	GlyTouCan	G80123RH
G80124PG	9913	GlyTouCan	G80124PG
G80126GC	10114	GlyTouCan	G80126GC
G80126GC	37931	GlyTouCan	G80126GC
G80126GC	9606	GlyTouCan	G80126GC
G80147HT	10029	GlyTouCan	G80147HT
G80147HT	10116	GlyTouCan	G80147HT
G80147HT	9606	GlyTouCan	G80147HT
G80147HT	9796	GlyTouCan	G80147HT
G80147HT	9823	GlyTouCan	G80147HT
G80147HT	9913	GlyTouCan	G80147HT
G80147HT	9986	GlyTouCan	G80147HT
G80153HF	9606	GlyTouCan	G80153HF
G80161SF	32644	GlyTouCan	G80161SF
G80161SF	9606	GlyTouCan	G80161SF
G80163ME	9606	GlyTouCan	G80163ME
G80163ME	9823	GlyTouCan	G80163ME
G80176YK	9606	GlyTouCan	G80176YK
G80180SI	10090	GlyTouCan	G80180SI
G80191VM	9606	GlyTouCan	G80191VM
G80193TN	10114	GlyTouCan	G80193TN
G80193TN	9606	GlyTouCan	G80193TN
G80201UB	151740	GlyTouCan	G80201UB
G80268ZC	9606	GlyTouCan	G80268ZC
G80280AS	10116	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc0NeuGc1Pent0S0P0KDN0HexA0
G80296WD	10116	GlyTouCan	G80296WD
G80298HR	9606	GlyTouCan	G80298HR
G80308BA	9823	GlyTouCan	G80308BA
G80319WU	9606	UniCarbKB	5169
G80343LW	7787	GlyTouCan	G80343LW
G80343LW	9606	GlyTouCan	G80343LW
G80343LW	9685	GlyTouCan	G80343LW
G80343LW	9913	GlyTouCan	G80343LW
G80357KJ	9606	GlyTouCan	G80357KJ
G80368SD	9606	GlyTouCan	G80368SD
G80384UV	5661	GlyTouCan	G80384UV
G80384UV	620	GlyTouCan	G80384UV
G80393PG	10026	GlyTouCan	G80393PG
G80393PG	10029	GlyTouCan	G80393PG
G80393PG	10141	GlyTouCan	G80393PG
G80415EJ	9606	GlyTouCan	G80415EJ
G80434TI	9606	GlyTouCan	G80434TI
G80474MG	9606	GlyTouCan	G80474MG
G80475RE	10116	UniCarbKB	comp_HexNAc3Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G80475RE	9606	UniCarbKB	comp_HexNAc3Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G80498BB	9606	GlyTouCan	G80498BB
G80498RN	28909	GlyTouCan	G80498RN
G80498RN	32644	GlyTouCan	G80498RN
G80498RN	9823	GlyTouCan	G80498RN
G80498RN	9940	GlyTouCan	G80498RN
G80508RX	9606	GlyTouCan	G80508RX
G80513FH	3704	GlyTouCan	G80513FH
G80513FH	3885	GlyTouCan	G80513FH
G80513FH	3888	GlyTouCan	G80513FH
G80513FH	4081	GlyTouCan	G80513FH
G80513FH	4087	GlyTouCan	G80513FH
G80513FH	4097	GlyTouCan	G80513FH
G80513FH	4113	GlyTouCan	G80513FH
G80513FH	4146	GlyTouCan	G80513FH
G80513FH	5341	GlyTouCan	G80513FH
G80513FH	6447	GlyTouCan	G80513FH
G80513FH	9091	GlyTouCan	G80513FH
G80537QW	9606	UniCarbKB	1797
G80552MJ	10026	GlyTouCan	G80552MJ
G80552MJ	10029	GlyTouCan	G80552MJ
G80552MJ	10090	GlyTouCan	G80552MJ
G80552MJ	9534	GlyTouCan	G80552MJ
G80552MJ	9606	GlyTouCan	G80552MJ
G80555SE	9606	GlyTouCan	G80555SE
G80559MN	4932	GlyTouCan	G80559MN
G80566CZ	9913	GlyTouCan	G80566CZ
G80573TM	11676	GlyTouCan	G80573TM
G80577JZ	10114	GlyTouCan	G80577JZ
G80577JZ	9823	GlyTouCan	G80577JZ
G80578OK	10116	UniCarbKB	7899
G80583XN	9606	GlyTouCan	G80583XN
G80610PK	9606	GlyTouCan	G80610PK
G80637HO	300888	GlyTouCan	G80637HO
G80637HO	3803	GlyTouCan	G80637HO
G80637HO	3847	GlyTouCan	G80637HO
G80637HO	39289	GlyTouCan	G80637HO
G80637HO	4296	GlyTouCan	G80637HO
G80637HO	4298	GlyTouCan	G80637HO
G80637HO	53883	GlyTouCan	G80637HO
G80637HO	66097	GlyTouCan	G80637HO
G80637VS	10116	GlyTouCan	G80637VS
G80637VS	9606	GlyTouCan	G80637VS
G80646QR	4922	GlyTouCan	G80646QR
G80650PW	9606	GlyTouCan	G80650PW
G80654ZK	10029	GlyTouCan	G80654ZK
G80678MA	9606	UniCarbKB	7564
G80719YH	9606	GlyTouCan	G80719YH
G80719YH	9913	GlyTouCan	G80719YH
G80722US	9606	GlyTouCan	G80722US
G80735OA	9606	UniCarbKB	comp_HexNAc6Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G80738II	9986	GlyTouCan	G80738II
G80753ZP	198691	GlyTouCan	G80753ZP
G80753ZP	4054	GlyTouCan	G80753ZP
G80753ZP	41496	GlyTouCan	G80753ZP
G80759CD	9606	UniCarbKB	7864
G80816XP	9606	GlyTouCan	G80816XP
G80829RZ	10114	GlyTouCan	G80829RZ
G80829RZ	9606	GlyTouCan	G80829RZ
G80829RZ	9913	GlyTouCan	G80829RZ
G80858MF	10026	GlyTouCan	G80858MF
G80858MF	10090	UniCarbKB	1099
G80858MF	10141	GlyTouCan	G80858MF
G80858MF	9534	GlyTouCan	G80858MF
G80858MF	9606	GlyTouCan	G80858MF
G80858MF	9606	UniCarbKB	1099
G80920RR	10116	UniCarbKB	comp_HexNAc2Hex9dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G80920RR	9606	UniCarbKB	comp_HexNAc2Hex9dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G80923TV	10090	GlyTouCan	G80923TV
G80951VR	9606	GlyTouCan	G80951VR
G80952QT	10114	GlyTouCan	G80952QT
G80961NE	9606	GlyTouCan	G80961NE
G80966KZ	10116	UniCarbKB	1064
G80966KZ	9031	GlyTouCan	G80966KZ
G80966KZ	9443	GlyTouCan	G80966KZ
G80966KZ	9606	GlyTouCan	G80966KZ
G80966KZ	9606	UniCarbKB	1064
G80970HC	10090	GlyTouCan	G80970HC
G80976YK	9823	GlyTouCan	G80976YK
G81009UW	9685	GlyTouCan	G81009UW
G81009UW	9940	GlyTouCan	G81009UW
G81013EK	10141	GlyTouCan	G81013EK
G81013EK	9606	GlyTouCan	G81013EK
G81013EK	9685	GlyTouCan	G81013EK
G81013EK	9913	GlyTouCan	G81013EK
G81060WW	10090	GlyTouCan	G81060WW
G81060WW	10114	GlyTouCan	G81060WW
G81060WW	11309	GlyTouCan	G81060WW
G81060WW	3988	GlyTouCan	G81060WW
G81060WW	6735	GlyTouCan	G81060WW
G81060WW	7227	GlyTouCan	G81060WW
G81060WW	7458	GlyTouCan	G81060WW
G81060WW	9031	GlyTouCan	G81060WW
G81060WW	9606	GlyTouCan	G81060WW
G81060WW	9823	GlyTouCan	G81060WW
G81060WW	9913	GlyTouCan	G81060WW
G81060WW	9986	GlyTouCan	G81060WW
G81096RM	9606	GlyTouCan	G81096RM
G81107PN	9606	UniCarbKB	4798
G81114MS	9606	GlyTouCan	G81114MS
G81121OC	10090	GlyTouCan	G81121OC
G81121OC	11795	GlyTouCan	G81121OC
G81121OC	7787	GlyTouCan	G81121OC
G81121OC	9606	GlyTouCan	G81121OC
G81121OC	9913	GlyTouCan	G81121OC
G81124ET	9606	UniCarbKB	comp_HexNAc7Hex9dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G81128KB	9606	UniCarbKB	comp_HexNAc6Hex7dHex4NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G81133FA	9925	GlyTouCan	G81133FA
G81136NM	4903	GlyTouCan	G81136NM
G81136NM	4932	GlyTouCan	G81136NM
G81147VU	5908	GlyTouCan	G81147VU
G81167ZQ	10026	GlyTouCan	G81167ZQ
G81167ZQ	10029	GlyTouCan	G81167ZQ
G81167ZQ	10090	GlyTouCan	G81167ZQ
G81167ZQ	10114	GlyTouCan	G81167ZQ
G81167ZQ	10141	GlyTouCan	G81167ZQ
G81167ZQ	145126	GlyTouCan	G81167ZQ
G81167ZQ	6447	GlyTouCan	G81167ZQ
G81167ZQ	6527	GlyTouCan	G81167ZQ
G81167ZQ	72702	GlyTouCan	G81167ZQ
G81167ZQ	7957	GlyTouCan	G81167ZQ
G81167ZQ	9031	GlyTouCan	G81167ZQ
G81167ZQ	9479	GlyTouCan	G81167ZQ
G81167ZQ	9542	GlyTouCan	G81167ZQ
G81167ZQ	9606	GlyTouCan	G81167ZQ
G81167ZQ	9823	GlyTouCan	G81167ZQ
G81167ZQ	9913	GlyTouCan	G81167ZQ
G81167ZQ	9986	GlyTouCan	G81167ZQ
G81182NV	9606	GlyTouCan	G81182NV
G81183YX	9606	GlyTouCan	G81183YX
G81188FE	6504	GlyTouCan	G81188FE
G81188FE	6506	GlyTouCan	G81188FE
G81194MD	3704	GlyTouCan	G81194MD
G81214EK	156871	GlyTouCan	G81214EK
G81220GC	189497	GlyTouCan	G81220GC
G81220GC	9257	GlyTouCan	G81220GC
G81220GC	9258	GlyTouCan	G81220GC
G81220GC	9606	GlyTouCan	G81220GC
G81221QB	8355	GlyTouCan	G81221QB
G81229DT	10090	GlyTouCan	G81229DT
G81229DT	9606	GlyTouCan	G81229DT
G81240GQ	9606	GlyTouCan	G81240GQ
G81247ZO	9606	UniCarbKB	7867
G81253FL	10090	GlyTouCan	G81253FL
G81275AN	9606	GlyTouCan	G81275AN
G81282CC	9606	UniCarbKB	2981
G81294ZY	9606	GlyTouCan	G81294ZY
G81303NJ	9606	GlyTouCan	G81303NJ
G81315DD	105351	GlyTouCan	G81315DD
G81328BD	9606	GlyTouCan	G81328BD
G81341JG	7712	GlyTouCan	G81341JG
G81341JG	7726	GlyTouCan	G81341JG
G81345OW	10141	GlyTouCan	G81345OW
G81345OW	9606	GlyTouCan	G81345OW
G81358TE	9823	GlyTouCan	G81358TE
G81380NE	9606	GlyTouCan	G81380NE
G81397LO	9606	UniCarbKB	3421
G81408RV	9606	GlyTouCan	G81408RV
G81410HG	9606	UniCarbKB	5134
G81413UE	9606	UniCarbKB	7834
G81422ZI	9606	GlyTouCan	G81422ZI
G81422ZI	9913	GlyTouCan	G81422ZI
G81436EU	10090	GlyTouCan	G81436EU
G81436EU	10114	GlyTouCan	G81436EU
G81436EU	9606	GlyTouCan	G81436EU
G81436EU	9796	GlyTouCan	G81436EU
G81436EU	9913	GlyTouCan	G81436EU
G81459MV	10090	UniCarbKB	7703
G81466NG	298395	GlyTouCan	G81466NG
G81466NG	38577	GlyTouCan	G81466NG
G81466NG	9606	GlyTouCan	G81466NG
G81471KU	10114	GlyTouCan	G81471KU
G81471KU	8296	GlyTouCan	G81471KU
G81471KU	9606	GlyTouCan	G81471KU
G81471KU	9823	GlyTouCan	G81471KU
G81488EC	9606	UniCarbKB	8088
G81505ER	4922	GlyTouCan	G81505ER
G81524AY	9606	GlyTouCan	G81524AY
G81541IU	9606	GlyTouCan	G81541IU
G81554CS	10090	GlyTouCan	G81554CS
G81561UL	9606	GlyTouCan	G81561UL
G81575FZ	9606	GlyTouCan	G81575FZ
G81581UV	10090	UniCarbKB	7569
G81601EB	9606	GlyTouCan	G81601EB
G81604KV	9913	GlyTouCan	G81604KV
G81608VW	10114	GlyTouCan	G81608VW
G81608VW	9606	GlyTouCan	G81608VW
G81711SM	10029	GlyTouCan	G81711SM
G81719CZ	9307	GlyTouCan	G81719CZ
G81719CZ	9312	GlyTouCan	G81719CZ
G81719CZ	9796	GlyTouCan	G81719CZ
G81719CZ	9913	GlyTouCan	G81719CZ
G81761OR	9606	GlyTouCan	G81761OR
G81778DU	10090	GlyTouCan	G81778DU
G81793BO	9606	GlyTouCan	G81793BO
G81797TX	8407	GlyTouCan	G81797TX
G81806PG	10029	GlyTouCan	G81806PG
G81807BK	7108	GlyTouCan	G81807BK
G81832XS	9606	GlyTouCan	G81832XS
G81873QA	9606	GlyTouCan	G81873QA
G81874XM	10029	GlyTouCan	G81874XM
G81877PA	9606	UniCarbKB	5669
G81911LP	9606	GlyTouCan	G81911LP
G81912AC	9606	GlyTouCan	G81912AC
G81912AC	9913	GlyTouCan	G81912AC
G81914RV	9913	GlyTouCan	G81914RV
G81915YU	10090	GlyTouCan	G81915YU
G81915YU	9606	GlyTouCan	G81915YU
G81915YU	9940	GlyTouCan	G81915YU
G81960EK	9606	GlyTouCan	G81960EK
G81982NW	9606	GlyTouCan	G81982NW
G81983KG	10090	GlyTouCan	G81983KG
G81983KG	10114	GlyTouCan	G81983KG
G81983KG	10116	GlyTouCan	G81983KG
G82007MU	9606	GlyTouCan	G82007MU
G82019GV	9913	GlyTouCan	G82019GV
G82020ZR	9606	UniCarbKB	7836
G82038RE	10036	GlyTouCan	G82038RE
G82038RE	10090	GlyTouCan	G82038RE
G82038RE	10114	GlyTouCan	G82038RE
G82038RE	11176	GlyTouCan	G82038RE
G82038RE	11309	GlyTouCan	G82038RE
G82038RE	11795	GlyTouCan	G82038RE
G82038RE	12721	GlyTouCan	G82038RE
G82038RE	40674	GlyTouCan	G82038RE
G82038RE	4922	GlyTouCan	G82038RE
G82038RE	5062	GlyTouCan	G82038RE
G82038RE	6973	GlyTouCan	G82038RE
G82038RE	9606	GlyTouCan	G82038RE
G82038RE	9823	GlyTouCan	G82038RE
G82038RE	9913	GlyTouCan	G82038RE
G82085GX	9606	GlyTouCan	G82085GX
G82106UN	9606	GlyTouCan	G82106UN
G82113BJ	9925	GlyTouCan	G82113BJ
G82138AT	10090	UniCarbKB	7494
G82151AD	9913	GlyTouCan	G82151AD
G82155DA	9913	GlyTouCan	G82155DA
G82195FD	9913	GlyTouCan	G82195FD
G82201IZ	10029	GlyTouCan	G82201IZ
G82202JN	9606	GlyTouCan	G82202JN
G82207VX	10029	GlyTouCan	G82207VX
G82207VX	11276	GlyTouCan	G82207VX
G82207VX	29923	GlyTouCan	G82207VX
G82207VX	32644	GlyTouCan	G82207VX
G82207VX	3823	GlyTouCan	G82207VX
G82207VX	3885	GlyTouCan	G82207VX
G82207VX	4530	GlyTouCan	G82207VX
G82207VX	5061	GlyTouCan	G82207VX
G82207VX	7004	GlyTouCan	G82207VX
G82207VX	7111	GlyTouCan	G82207VX
G82207VX	7602	GlyTouCan	G82207VX
G82207VX	7604	GlyTouCan	G82207VX
G82207VX	9606	GlyTouCan	G82207VX
G82207VX	9823	GlyTouCan	G82207VX
G82207VX	9913	GlyTouCan	G82207VX
G82209TY	9606	GlyTouCan	G82209TY
G82216JH	9606	GlyTouCan	G82216JH
G82221BU	9606	GlyTouCan	G82221BU
G82233UN	9031	GlyTouCan	G82233UN
G82233UN	9913	GlyTouCan	G82233UN
G82234ZF	10029	GlyTouCan	G82234ZF
G82236PZ	10090	GlyTouCan	G82236PZ
G82252QI	9606	GlyTouCan	G82252QI
G82267MT	145282	GlyTouCan	G82267MT
G82271PU	5544	GlyTouCan	G82271PU
G82314XU	5052	GlyTouCan	G82314XU
G82314XU	5073	GlyTouCan	G82314XU
G82320CI	4903	GlyTouCan	G82320CI
G82334OE	9823	GlyTouCan	G82334OE
G82348BZ	10029	GlyTouCan	G82348BZ
G82348BZ	10116	UniCarbKB	7954
G82348BZ	11309	GlyTouCan	G82348BZ
G82348BZ	6334	GlyTouCan	G82348BZ
G82348BZ	7108	GlyTouCan	G82348BZ
G82348BZ	9031	GlyTouCan	G82348BZ
G82348BZ	9606	GlyTouCan	G82348BZ
G82348BZ	9606	UniCarbKB	1477
G82348BZ	9606	UniCarbKB	7760
G82348BZ	9606	UniCarbKB	7803
G82364UA	10116	UniCarbKB	comp_HexNAc2Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G82364UA	9606	UniCarbKB	comp_HexNAc2Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G82368PU	9606	GlyTouCan	G82368PU
G82405LP	9606	GlyTouCan	G82405LP
G82410AF	9606	UniCarbKB	2005
G82458BB	9606	GlyTouCan	G82458BB
G82513QY	9913	GlyTouCan	G82513QY
G82514MH	9606	UniCarbKB	7716
G82521OT	200951	GlyTouCan	G82521OT
G82521OT	47083	GlyTouCan	G82521OT
G82521OT	5476	GlyTouCan	G82521OT
G82521OT	5478	GlyTouCan	G82521OT
G82529OA	10090	GlyTouCan	G82529OA
G82556YC	9606	GlyTouCan	G82556YC
G82562YG	100506	GlyTouCan	G82562YG
G82562YG	39519	GlyTouCan	G82562YG
G82562YG	46366	GlyTouCan	G82562YG
G82576YO	9606	UniCarbKB	7790
G82648IS	4081	GlyTouCan	G82648IS
G82648IS	9606	GlyTouCan	G82648IS
G82662IE	1245	GlyTouCan	G82662IE
G82664ZC	9823	GlyTouCan	G82664ZC
G82680EC	10116	UniCarbKB	7966
G82695BC	9606	GlyTouCan	G82695BC
G82719GT	9031	GlyTouCan	G82719GT
G82725FS	28909	GlyTouCan	G82725FS
G82725FS	6858	GlyTouCan	G82725FS
G82725FS	7460	GlyTouCan	G82725FS
G82730QA	9606	GlyTouCan	G82730QA
G82740LG	10114	GlyTouCan	G82740LG
G82740LG	381124	GlyTouCan	G82740LG
G82740LG	4107	GlyTouCan	G82740LG
G82740LG	4113	GlyTouCan	G82740LG
G82740LG	4530	GlyTouCan	G82740LG
G82740LG	4577	GlyTouCan	G82740LG
G82740LG	6563	GlyTouCan	G82740LG
G82740LG	9986	GlyTouCan	G82740LG
G82746GL	210	GlyTouCan	G82746GL
G82746VF	32644	GlyTouCan	G82746VF
G82746VF	9606	GlyTouCan	G82746VF
G82753OZ	10116	UniCarbKB	7936
G82763XK	10029	GlyTouCan	G82763XK
G82763XK	9606	GlyTouCan	G82763XK
G82779CI	10090	GlyTouCan	G82779CI
G82779CI	60746	GlyTouCan	G82779CI
G82779CI	9606	UniCarbKB	7762
G82779CI	9913	GlyTouCan	G82779CI
G82801WV	9606	GlyTouCan	G82801WV
G82802AE	9913	GlyTouCan	G82802AE
G82811EP	9606	UniCarbKB	1547
G82829MF	30732	GlyTouCan	G82829MF
G82831RR	431635	GlyTouCan	G82831RR
G82831RR	7588	GlyTouCan	G82831RR
G82831RR	7602	GlyTouCan	G82831RR
G82841UV	8717	GlyTouCan	G82841UV
G82853YO	9031	GlyTouCan	G82853YO
G82858KU	10114	GlyTouCan	G82858KU
G82858KU	10116	GlyTouCan	G82858KU
G82858KU	9606	GlyTouCan	G82858KU
G82858KU	9615	GlyTouCan	G82858KU
G82858KU	9823	GlyTouCan	G82858KU
G82864KM	10029	GlyTouCan	G82864KM
G82868SO	9606	GlyTouCan	G82868SO
G82894XV	9606	UniCarbKB	5181
G82942ZJ	10116	UniCarbKB	2989
G82945RR	9606	GlyTouCan	G82945RR
G82950HY	10116	GlyTouCan	G82950HY
G82950HY	146672	GlyTouCan	G82950HY
G82950HY	156871	GlyTouCan	G82950HY
G82950HY	298395	GlyTouCan	G82950HY
G82950HY	32630	GlyTouCan	G82950HY
G82950HY	8355	GlyTouCan	G82950HY
G82950HY	9606	GlyTouCan	G82950HY
G82950HY	9823	GlyTouCan	G82950HY
G82950HY	9913	GlyTouCan	G82950HY
G82950HY	9940	GlyTouCan	G82950HY
G82986KC	10114	GlyTouCan	G82986KC
G82987BA	9606	GlyTouCan	G82987BA
G83001FQ	9606	GlyTouCan	G83001FQ
G83006TR	9606	UniCarbKB	4110
G83009TH	9606	UniCarbKB	7752
G83022ZQ	9606	GlyTouCan	G83022ZQ
G83043MX	98334	GlyTouCan	G83043MX
G83062JW	9606	GlyTouCan	G83062JW
G83078TI	9606	GlyTouCan	G83078TI
G83089UA	9606	GlyTouCan	G83089UA
G83092KU	9606	GlyTouCan	G83092KU
G83099NF	382	GlyTouCan	G83099NF
G83106XM	9606	GlyTouCan	G83106XM
G83131MU	8839	GlyTouCan	G83131MU
G83131MU	93934	GlyTouCan	G83131MU
G83131MU	9606	GlyTouCan	G83131MU
G83131MU	9913	GlyTouCan	G83131MU
G83134ZR	9606	GlyTouCan	G83134ZR
G83140GU	10114	GlyTouCan	G83140GU
G83155KW	9606	GlyTouCan	G83155KW
G83161QT	10114	GlyTouCan	G83161QT
G83161QT	3193	GlyTouCan	G83161QT
G83161QT	8976	GlyTouCan	G83161QT
G83161QT	9031	GlyTouCan	G83161QT
G83161QT	9606	GlyTouCan	G83161QT
G83161QT	9606	UniCarbKB	1085
G83161QT	9823	GlyTouCan	G83161QT
G83199QW	5656	GlyTouCan	G83199QW
G83213GG	9606	UniCarbKB	7708
G83248UL	9606	GlyTouCan	G83248UL
G83251DV	9913	GlyTouCan	G83251DV
G83252PW	10029	GlyTouCan	G83252PW
G83252PW	9606	GlyTouCan	G83252PW
G83258AP	10116	UniCarbKB	7959
G83269PQ	10029	GlyTouCan	G83269PQ
G83284BH	9913	GlyTouCan	G83284BH
G83308JB	4932	GlyTouCan	G83308JB
G83312UD	5061	GlyTouCan	G83312UD
G83318BI	4932	GlyTouCan	G83318BI
G83350FI	9606	GlyTouCan	G83350FI
G83351GP	9606	GlyTouCan	G83351GP
G83351GP	9685	GlyTouCan	G83351GP
G83351GP	9940	GlyTouCan	G83351GP
G83357TS	9606	GlyTouCan	G83357TS
G83357TS	9913	GlyTouCan	G83357TS
G83360VI	4932	GlyTouCan	G83360VI
G83362WE	298395	GlyTouCan	G83362WE
G83393GK	10029	GlyTouCan	G83393GK
G83412LT	9606	GlyTouCan	G83412LT
G83425EJ	9606	GlyTouCan	G83425EJ
G83433HW	10114	GlyTouCan	G83433HW
G83433HW	11676	GlyTouCan	G83433HW
G83433HW	12721	GlyTouCan	G83433HW
G83433HW	186537	GlyTouCan	G83433HW
G83433HW	9606	GlyTouCan	G83433HW
G83433HW	9796	GlyTouCan	G83433HW
G83435CV	10114	GlyTouCan	G83435CV
G83435CV	9606	GlyTouCan	G83435CV
G83435CV	9913	GlyTouCan	G83435CV
G83455QZ	10029	GlyTouCan	G83455QZ
G83455QZ	10036	GlyTouCan	G83455QZ
G83455QZ	9606	GlyTouCan	G83455QZ
G83455QZ	9913	GlyTouCan	G83455QZ
G83461WR	9606	UniCarbKB	2921
G83490LO	7787	GlyTouCan	G83490LO
G83491LR	145282	GlyTouCan	G83491LR
G83495JN	10114	GlyTouCan	G83495JN
G83512RK	11309	GlyTouCan	G83512RK
G83513YI	10029	GlyTouCan	G83513YI
G83513YI	10090	GlyTouCan	G83513YI
