GlyTouCanAccession	Image-Size	Image-CRC	Image-Notation	Image-Style
G01799XU	1730	c044f53a	cfg	extended
G01801SZ	1227	c15e1284	cfg	extended
G01802HL	3354	e9d2e656	cfg	extended
G01804GG	2125	7229a842	cfg	extended
G01811VA	2439	d6634a14	cfg	extended
G01817YC	5360	e16e1a64	cfg	extended
G01818NQ	3696	2353a7ef	cfg	extended
G01820ZB	1606	7a692245	cfg	extended
G01821IJ	1843	caddad6a	cfg	extended
G01822KD	1607	152b9dbf	cfg	extended
G01823EY	1366	239963dc	cfg	extended
G01825JS	898	d48d9626	cfg	extended
G01836CN	1800	062d0642	cfg	extended
G01846YN	1076	8ce83784	cfg	extended
G01854VF	686	7c3ff9ba	cfg	extended
G01855OX	3806	3d68472f	cfg	extended
G01856RL	3634	4157e463	cfg	extended
G01859LC	2381	db93319a	cfg	extended
G01864SU	473	8a4160da	cfg	extended
G01866TT	990	fbb13608	cfg	extended
G01868JD	5165	69737b66	cfg	extended
G01869FL	3621	7dbdafe5	cfg	extended
G01875VS	2827	810fb1c2	cfg	extended
G01877XT	1877	482d9fa0	cfg	extended
G01878VC	1507	96166fa9	cfg	extended
G01883MR	1373	5647fd19	cfg	extended
G01886VT	2180	f6682faf	cfg	extended
G01891JS	4084	3b17424b	cfg	extended
G01894QP	1094	db6fa0df	cfg	extended
G01908DT	1981	998ed3f8	cfg	extended
G01912KI	3369	73b9f74a	cfg	extended
G01912QV	4404	626bd310	cfg	extended
G01923FT	2244	31310ead	cfg	extended
G01923XE	5154	8566e6e5	cfg	extended
G01924CV	1032	4d84cba3	cfg	extended
G01924ZE	1848	edc60429	cfg	extended
G01933LC	1728	a38a40e1	cfg	extended
G01935FK	3885	f4f8069b	cfg	extended
G01945QJ	1141	4a74b9f4	cfg	extended
G01947XZ	1726	cb110a7a	cfg	extended
G01953DT	1868	a49d5b14	cfg	extended
G01954BU	4419	739ff625	cfg	extended
G01958XE	5023	6570f7e7	cfg	extended
G01962RN	5081	c7227607	cfg	extended
G01966AZ	869	266b6451	cfg	extended
G01968NV	7580	d4799453	cfg	extended
G01972UA	5064	5abb6bc6	cfg	extended
G01985BK	5067	fcd0d749	cfg	extended
G01986HE	985	274bfd6a	cfg	extended
G01994DD	1126	8fd92807	cfg	extended
G01996DN	2458	8aad4067	cfg	extended
G01998SG	1320	679a3c9f	cfg	extended
G01999JH	2954	3f82aa8e	cfg	extended
G01999QR	1372	53603313	cfg	extended
G01999ZH	1287	b74bdd1e	cfg	extended
G02000AU	4175	b2a549e9	cfg	extended
G02020YO	1387	8f2f48eb	cfg	extended
G02021XC	2649	501e0ee3	cfg	extended
G02025MF	7385	13989b67	cfg	extended
G02029PW	2123	c5e62619	cfg	extended
G02032MW	2614	61a4cd02	cfg	extended
G02038LQ	2366	de9f9784	cfg	extended
G02042KH	1863	8bf7e16b	cfg	extended
G02043YW	4336	a40fd21b	cfg	extended
G02044PV	4908	4bc49ee2	cfg	extended
G02045OB	759	9fac0dfd	cfg	extended
G02049XR	1890	f44e6cd9	cfg	extended
G02050BR	3153	2d9a0661	cfg	extended
G02054AQ	2142	629acc88	cfg	extended
G02054MB	1956	565430e6	cfg	extended
G02056RY	2138	13975008	cfg	extended
G02065HZ	1729	b01aacd8	cfg	extended
G02066SJ	2849	3f653db4	cfg	extended
G02073FK	1298	7c793319	cfg	extended
G02074UZ	1617	c668adbd	cfg	extended
G02079RR	4060	881d6575	cfg	extended
G02080VH	5380	058b5a12	cfg	extended
G02081QK	2658	f10c1e1a	cfg	extended
G02086EJ	3201	2ad0a834	cfg	extended
G02086TB	884	c1acd734	cfg	extended
G02089YL	1845	fa69c873	cfg	extended
G02096RK	1410	8ff9fe23	cfg	extended
G02096VT	1242	758f457f	cfg	extended
G02103WZ	1884	c6f46a81	cfg	extended
G02109YE	4432	e23f3b71	cfg	extended
G02115LJ	5415	4c7f0f59	cfg	extended
G02122FK	6014	b6ea684e	cfg	extended
G02123VE	1465	93ff3e31	cfg	extended
G02126PG	1290	c92871b0	cfg	extended
G02136CO	6142	3fa57427	cfg	extended
G02137HO	504	d880f809	cfg	extended
G02145PB	1616	e46cf597	cfg	extended
G02146NT	3386	efb5033b	cfg	extended
G02149VR	2688	98419822	cfg	extended
G02152MS	4839	9a58ab0a	cfg	extended
G02156UW	2948	6ae0f5b9	cfg	extended
G02161CI	4858	f2494382	cfg	extended
G02161PX	1548	5690ba1c	cfg	extended
G02162DJ	5541	d335f802	cfg	extended
G02162KR	1394	a730d290	cfg	extended
G02162RZ	1918	03a7abb7	cfg	extended
G02168MP	2395	e28159ca	cfg	extended
G02170ZK	2240	a61ce39d	cfg	extended
G02173JB	3038	1d7305ec	cfg	extended
G02174FQ	6532	72086bdf	cfg	extended
G02175CF	2411	49720471	cfg	extended
G02180YM	1666	da24bb41	cfg	extended
G02182MJ	5589	f85a3635	cfg	extended
G02187VY	2120	866db207	cfg	extended
G02188HQ	3492	92ccf140	cfg	extended
G02191FD	1496	13a962d7	cfg	extended
G02193CV	6205	e126c370	cfg	extended
G02196YO	1127	6dead81f	cfg	extended
G02207TG	5288	01928c03	cfg	extended
G02225WU	1200	745454df	cfg	extended
G02226PP	4465	77711189	cfg	extended
G02230FN	4316	8a7bf44e	cfg	extended
G02230VA	2059	76f75f06	cfg	extended
G02231KH	4991	0b7906ec	cfg	extended
G02240AO	921	bb94378e	cfg	extended
G02244ID	3398	725aef7e	cfg	extended
G02244MC	2912	1be0237e	cfg	extended
G02246MA	2230	272bb619	cfg	extended
G02250EI	3491	08254c12	cfg	extended
G02251YG	4631	4bc73460	cfg	extended
G02252NT	1467	f54a5d8e	cfg	extended
G02253SS	2154	1512d6e8	cfg	extended
G02256MB	2270	3361ed34	cfg	extended
G02256NN	2589	44b9ac82	cfg	extended
G02259AO	1903	f58ddbca	cfg	extended
G02263UX	4611	dbdd6357	cfg	extended
G02273DT	997	ce264ee3	cfg	extended
G02275IQ	1538	cca25819	cfg	extended
G02278OY	2721	e4f2a25a	cfg	extended
G02280OF	1730	bcf5ffc2	cfg	extended
G02280UH	4191	58bef6d9	cfg	extended
G02284UY	3985	eac83edc	cfg	extended
G02287BL	1760	a86e9f9f	cfg	extended
G02288EO	1700	88ff3e02	cfg	extended
G02290KA	3510	02045088	cfg	extended
G02297WO	2536	12d480e4	cfg	extended
G02302MM	6321	aaf746c0	cfg	extended
G02310VX	2498	fd64f0db	cfg	extended
G02311IE	6156	040d7f7c	cfg	extended
G02311SL	1984	35f6591e	cfg	extended
G02316AS	1878	ea139e8c	cfg	extended
G02320PG	1028	0b035ab4	cfg	extended
G02322JK	4858	9ea97b44	cfg	extended
G02332YO	1463	242ef8b7	cfg	extended
G02340QD	3350	b8cde9e5	cfg	extended
G02342QI	1328	2a36bdea	cfg	extended
G02349HM	1508	b06a5f50	cfg	extended
G02353KU	1822	741ab9e6	cfg	extended
G02358GX	3471	bbb091bc	cfg	extended
G02363VZ	2374	19e8f161	cfg	extended
G02366EM	2958	ef56fd77	cfg	extended
G02368JK	1105	0ef713bb	cfg	extended
G02371CH	1435	a69c0648	cfg	extended
G02374CE	3681	0090435c	cfg	extended
G02376RL	1770	c019bf89	cfg	extended
G02377TE	1708	aeef5c88	cfg	extended
G02379AH	2855	ebf8001d	cfg	extended
G02386TE	1118	38a82aef	cfg	extended
G02387FV	2069	ab875096	cfg	extended
G02393VO	1173	8566acbe	cfg	extended
G02394XU	1108	6e45fb4b	cfg	extended
G02397SF	2648	ea4bc6aa	cfg	extended
G02398MD	1795	e7869768	cfg	extended
G02402FF	2385	80a3fc9d	cfg	extended
G02402HF	1395	e6c7f07d	cfg	extended
G02403ZU	2138	3262a05f	cfg	extended
G02405SM	2384	dfd5a2e9	cfg	extended
G02410EE	3200	9753e77c	cfg	extended
G02420CD	8339	7ad70c41	cfg	extended
G02425VX	1317	e1a6f0ab	cfg	extended
G02425YO	1582	d3ffb1a7	cfg	extended
G02433XU	1914	ae207765	cfg	extended
G02436CO	4915	7af211d7	cfg	extended
G02436JN	2021	19c3ef91	cfg	extended
G02438LG	946	e39f0db0	cfg	extended
G02441OB	4573	d67ae3be	cfg	extended
G02442MH	2350	0d61a649	cfg	extended
G02442YU	4129	a44fabea	cfg	extended
G02451HK	2780	c905aa53	cfg	extended
G02456AL	3993	454032ea	cfg	extended
G02460JI	2731	e2d32311	cfg	extended
G02463PA	2998	d84558e1	cfg	extended
G02470WS	5263	0a253925	cfg	extended
G02470YL	1143	4c85319c	cfg	extended
G02471GW	4117	a7aee29b	cfg	extended
G02473HY	3808	175f03d2	cfg	extended
G02474FD	4715	cdafa5cc	cfg	extended
G02482JV	6221	c118811a	cfg	extended
G02483WT	6005	5f887106	cfg	extended
G02489BO	1210	1bea4f61	cfg	extended
G02494HC	6348	8c76a218	cfg	extended
G02497EU	1182	012457ba	cfg	extended
G02497GP	1836	a789dacb	cfg	extended
G02498GC	3019	e3637354	cfg	extended
G02519WY	4432	2b8f274a	cfg	extended
G02522JF	1444	b474bc54	cfg	extended
G02526NN	7348	8053a47f	cfg	extended
G02527CE	3851	979cc0a9	cfg	extended
G02533LL	1275	aaa22f50	cfg	extended
G02534MS	1914	7776d489	cfg	extended
G02541EM	1216	6ab1cc8d	cfg	extended
G02553IV	2235	bd67063e	cfg	extended
G02556BT	1146	43a9822e	cfg	extended
G02558LA	5694	dd3cda41	cfg	extended
G02559YM	3596	2fdd6391	cfg	extended
G02561FC	2368	332594b0	cfg	extended
G02562EQ	2414	8abce143	cfg	extended
G02562NB	3463	c70ed67b	cfg	extended
G02568AU	2272	bd9599c0	cfg	extended
G02571ID	4152	7fe84bca	cfg	extended
G02581SF	1734	64f46b7e	cfg	extended
G02582JY	3622	dd65620a	cfg	extended
G02586QB	4404	d4939164	cfg	extended
G02594WS	1594	e57f3703	cfg	extended
G02597KH	1570	c13f01f4	cfg	extended
G02600QJ	4198	67b0065a	cfg	extended
G02612GE	1828	c994fa54	cfg	extended
G02618MZ	5578	bdc68990	cfg	extended
G02622IU	1884	c80da922	cfg	extended
G02622JG	1738	f6f707bd	cfg	extended
G02624IW	4240	59d747d3	cfg	extended
G02625OQ	3842	e4a01e14	cfg	extended
G02625SJ	837	68ed771b	cfg	extended
G02625YC	1200	46af78ac	cfg	extended
G02630BJ	7111	e3f2cb80	cfg	extended
G02631NI	2692	4e175c97	cfg	extended
G02633ON	1490	b7833600	cfg	extended
G02635WB	3778	a92622ee	cfg	extended
G02644GE	2523	a95a455d	cfg	extended
G02646YL	3935	1edcbcdb	cfg	extended
G02649DA	1505	44f76e89	cfg	extended
G02653CW	1502	66e3779b	cfg	extended
G02654ED	2237	3c357fed	cfg	extended
G02654EL	4441	12648420	cfg	extended
G02657AK	2020	bb29c265	cfg	extended
G02657BS	1266	4452a06a	cfg	extended
G02660HR	2207	2c6ce078	cfg	extended
G02660IC	1069	8c75e7b8	cfg	extended
G02660UC	2261	c1cc46e5	cfg	extended
G02660WC	2556	29bbc374	cfg	extended
G02661MY	2642	04e213da	cfg	extended
G02666WC	2169	0b0425da	cfg	extended
G02672SI	1551	df1a1f91	cfg	extended
G02679YX	3882	188dc62e	cfg	extended
G02684WR	1250	8722209c	cfg	extended
G02691LI	1484	69e7cfc1	cfg	extended
G02692WD	6145	7e9d42a1	cfg	extended
G02698RR	1969	e9fc2114	cfg	extended
G02699DW	3208	3a7e810c	cfg	extended
G02710ET	1447	341c05f7	cfg	extended
G02718AK	4190	756971a6	cfg	extended
G02725GF	2142	76a8e53f	cfg	extended
G02727WK	1001	e6c0aeda	cfg	extended
G02729OV	1479	b47843b8	cfg	extended
G02747VH	1019	8785c705	cfg	extended
G02752WS	1670	5240379f	cfg	extended
G02753DE	1061	68c2aa57	cfg	extended
G02760XH	5052	da2f8637	cfg	extended
G02763QD	1378	e5c5e942	cfg	extended
G02767UB	2110	cbbc9738	cfg	extended
G02776IS	4500	92a303d2	cfg	extended
G02776UX	2703	9b9efb55	cfg	extended
G02783FI	1602	851988a0	cfg	extended
G02783UF	4279	c5d055d4	cfg	extended
G02786XX	8482	ef9fe4c2	cfg	extended
G02791WJ	2113	5cf544ec	cfg	extended
G02799CL	3343	12f4a98a	cfg	extended
G02807LM	1402	073494f6	cfg	extended
G02809YH	1713	31e1fdc8	cfg	extended
G02811DV	2483	71ce4d26	cfg	extended
G02815KT	1042	9ff5b8ec	cfg	extended
G02816CI	886	d9db0100	cfg	extended
G02819MW	1238	9be27931	cfg	extended
G02820IE	1091	96cc1e7d	cfg	extended
G02826HN	3612	17080d32	cfg	extended
G02830TY	2167	d514404d	cfg	extended
G02830XV	3943	5a58be57	cfg	extended
G02833LW	1549	bd87bdce	cfg	extended
G02837JA	3117	12494b8c	cfg	extended
G02844SX	2871	10666b87	cfg	extended
G02849EL	3439	631379d2	cfg	extended
G02856QE	1450	93dc2f49	cfg	extended
G02860WV	1722	589b11cb	cfg	extended
G02874BD	2149	9b51f233	cfg	extended
G02878SQ	1942	3df5b8b9	cfg	extended
G02880JU	1015	34d5c269	cfg	extended
G02881YH	1239	f6199e4b	cfg	extended
G02882GQ	4119	da181ed5	cfg	extended
G02882XF	2908	8eb7c61a	cfg	extended
G02886BB	1051	26743c93	cfg	extended
G02889TC	2124	a4cf368c	cfg	extended
G02889ZJ	1511	6a08e5fe	cfg	extended
G02890GO	776	8eb2eceb	cfg	extended
G02891NH	3033	f69540db	cfg	extended
G02901XS	703	1598a627	cfg	extended
G02906NO	2087	b728a51f	cfg	extended
G02910KB	3875	ff498d00	cfg	extended
G02913ED	3802	3df9b526	cfg	extended
G02915JP	2455	7289ea0c	cfg	extended
G02915XR	3639	6c11b6a5	cfg	extended
G02917SU	886	d9db0100	cfg	extended
G02923VP	2224	1cd3e0dd	cfg	extended
G02928DH	2376	ac99bc01	cfg	extended
G02933CB	848	6e2d8d47	cfg	extended
G02934UB	5009	755e7dee	cfg	extended
G02938HM	2824	dc04630e	cfg	extended
G02942YF	2672	f85f3648	cfg	extended
G02945KQ	3156	eb398c41	cfg	extended
G02945OA	4071	25e8668d	cfg	extended
G02946BE	2712	99d17562	cfg	extended
G02946WF	1884	bea1f5c2	cfg	extended
G02953GB	2058	1787281f	cfg	extended
G02963KR	2046	7ada77e5	cfg	extended
G02967BC	4381	7d3ffb82	cfg	extended
G02972KK	3962	33fe29d7	cfg	extended
G02985MG	3559	d3b436da	cfg	extended
G02993KM	1644	d27b7111	cfg	extended
G02998EX	1035	6075efb2	cfg	extended
G03003KR	1935	1e6d7a3c	cfg	extended
G03004PD	3964	158fa8bd	cfg	extended
G03006JP	1145	baf901dd	cfg	extended
G03008GL	1081	19ec951b	cfg	extended
G03008XH	3081	c5a62dfa	cfg	extended
G03015LB	2674	06a2a250	cfg	extended
G03015NB	1995	c1bbf797	cfg	extended
G03016BW	2039	5517929b	cfg	extended
G03019FG	3278	030b20d4	cfg	extended
G03021PP	3791	90d8024f	cfg	extended
G03021WA	3243	bdf248c1	cfg	extended
G03022UF	2003	d48149e2	cfg	extended
G03024EJ	1812	0b10da47	cfg	extended
G03031PQ	1845	2ec676de	cfg	extended
G03032GA	1711	d424324e	cfg	extended
G03036FD	2012	fd85152d	cfg	extended
G03041PI	1496	5a843a81	cfg	extended
G03042JU	3279	c9bb57b0	cfg	extended
G03044ED	2185	3c97ff0c	cfg	extended
G03049NB	1839	af049a6e	cfg	extended
G03052ZR	1314	b916ac8d	cfg	extended
G03053IU	2610	aba1e9d5	cfg	extended
G03054QW	1352	658da320	cfg	extended
G03056DW	4900	71a45f7b	cfg	extended
G03058EK	2785	1a281893	cfg	extended
G03058JW	4828	58233f9b	cfg	extended
G03063FW	1708	fc68afd6	cfg	extended
G03065ZA	1483	3935d8de	cfg	extended
G03067VG	1783	02383e38	cfg	extended
G03068YN	2770	25972add	cfg	extended
G03069HT	4806	87c13eb3	cfg	extended
G03071KV	1450	afc5162a	cfg	extended
G03074ZG	1146	43a9822e	cfg	extended
G03075ZE	5104	ab238ecf	cfg	extended
G03081ER	4514	e9b506cb	cfg	extended
G03081NO	5800	377d2acc	cfg	extended
G03081TH	1438	73a66903	cfg	extended
G03082II	1250	989da4c0	cfg	extended
G03084ZT	1124	9aa43b1f	cfg	extended
G03085SQ	1211	095d028a	cfg	extended
G03089XS	3794	db575e8f	cfg	extended
G03090HG	1824	96cfc005	cfg	extended
G03091JM	1306	f117c77d	cfg	extended
G03091JW	1254	365f31eb	cfg	extended
G03098CZ	2275	17e9961b	cfg	extended
G03099FD	5363	4221b16b	cfg	extended
G03102GW	6384	02aed150	cfg	extended
G03102IC	1415	db704640	cfg	extended
G03106MF	2214	497998d9	cfg	extended
G03109ER	2374	715cc46c	cfg	extended
G03116ET	1187	4c2698ff	cfg	extended
G03120VA	1470	66dd48a4	cfg	extended
G03125DP	2354	cbfb0f6e	cfg	extended
G03126PB	6882	374f6cfc	cfg	extended
G03127AL	2734	fcfcd59e	cfg	extended
G03127JO	2129	d836d755	cfg	extended
G03136UJ	4522	46653ae0	cfg	extended
G03137RO	4160	a69b3e7c	cfg	extended
G03140AX	4261	cf573c4d	cfg	extended
G03144EF	884	7d27a629	cfg	extended
G03146JP	3212	85bf6e4d	cfg	extended
G03151MA	3521	6c0bc0fb	cfg	extended
G03153DL	1635	de3e138f	cfg	extended
G03164NE	5260	2d0543df	cfg	extended
G03165SD	3609	b7af2ca5	cfg	extended
G03166JX	4665	a9f9bc12	cfg	extended
G03168RN	2741	74f718c5	cfg	extended
G03172PR	1841	338e936d	cfg	extended
G03176RC	1863	fb32781e	cfg	extended
G03177HU	2098	b7aa65ca	cfg	extended
G03183MG	946	e39f0db0	cfg	extended
G03187PO	869	ae042b4f	cfg	extended
G03189XH	5527	a51db0d3	cfg	extended
G03194JU	1743	0c93770f	cfg	extended
G03195HW	3673	50d8c663	cfg	extended
G03196WF	5350	ab30f224	cfg	extended
G03207XQ	4972	062d133c	cfg	extended
G03213HN	2693	ce1e47fc	cfg	extended
G03216OE	1612	e0b00601	cfg	extended
G03216SJ	2921	2838b87f	cfg	extended
G03228NK	3918	358c8647	cfg	extended
G03230AX	6337	7e1870c3	cfg	extended
G03230IY	2308	b61de94c	cfg	extended
G03231HO	2322	d0c5ed69	cfg	extended
G03246MY	3205	3f5f2bce	cfg	extended
G03246MZ	6213	befddc75	cfg	extended
G03247RO	1300	13cef999	cfg	extended
G03249KD	4456	900a8c2f	cfg	extended
G03250GT	1399	f35fcce5	cfg	extended
G03250UN	6550	2b2f5a03	cfg	extended
G03252VN	2795	45d813a4	cfg	extended
G03260OU	6263	6a8514bc	cfg	extended
G03263DS	1478	f01186da	cfg	extended
G03266UM	2637	cef2f1d4	cfg	extended
G03270GW	2704	cac18737	cfg	extended
G03272YQ	4616	f2a658ec	cfg	extended
G03275SD	3497	94dd348d	cfg	extended
G03277UZ	3820	5f8ef5ce	cfg	extended
G03277YI	1723	27483fdf	cfg	extended
G03286CY	1844	8fee3114	cfg	extended
G03294GL	1246	e55fdcbb	cfg	extended
G03296OS	6130	c1d3b0a5	cfg	extended
G03304QB	2540	05847c82	cfg	extended
G03304UU	3785	2a11619a	cfg	extended
G03309JT	1378	c652eb85	cfg	extended
G03313QW	1031	64cf73a2	cfg	extended
G03316TJ	2213	f81124b8	cfg	extended
G03317ST	1219	bb5fd87d	cfg	extended
G03321AC	2087	bacf42f9	cfg	extended
G03324AT	714	839430f8	cfg	extended
G03331WD	991	2bc3dd1c	cfg	extended
G03332JB	1600	465fc972	cfg	extended
G03333ZM	1086	6af70c6a	cfg	extended
G03340FG	2289	68c2aab2	cfg	extended
G03345AP	5221	31b265c4	cfg	extended
G03346FO	5040	c8fb6c47	cfg	extended
G03347EL	5610	4e16d371	cfg	extended
G03361KC	1701	e7275a3c	cfg	extended
G03368AU	1471	c2392941	cfg	extended
G03379QN	4664	1cb315f1	cfg	extended
G03379XU	2306	240e19e2	cfg	extended
G03385XG	4820	cbf830bf	cfg	extended
G03389ET	1658	9275f835	cfg	extended
G03393XG	2206	23c87c14	cfg	extended
G03395WX	1240	22973c5b	cfg	extended
G03399GQ	2067	576700e7	cfg	extended
G03400DV	1919	d5261497	cfg	extended
G03408WE	1966	58cefb42	cfg	extended
G03412UM	1441	55cc573c	cfg	extended
G03414KZ	6088	2392ce76	cfg	extended
G03425GP	1370	af3e348a	cfg	extended
G03425VF	2291	4d73b1db	cfg	extended
G03430DD	2720	965648be	cfg	extended
G03431NA	4768	5ce1b5c9	cfg	extended
G03433NI	1712	f46d6a8e	cfg	extended
G03436JS	1209	3db44a23	cfg	extended
G03436RQ	4403	8c46476a	cfg	extended
G03438WE	1711	0f0792fc	cfg	extended
G03439PY	1266	34e248f2	cfg	extended
G03443JC	1361	1e95a007	cfg	extended
G03445UI	3833	1c948dde	cfg	extended
G03457IA	2257	a9262606	cfg	extended
G03457IS	5563	8ed695ec	cfg	extended
G03464YX	1340	a853a11e	cfg	extended
G03468CX	1797	3ea88238	cfg	extended
G03470GM	2450	f5d0231e	cfg	extended
G03473UD	5429	55464ff5	cfg	extended
G03476LE	1376	621c8d0c	cfg	extended
G03479PI	4798	9c7f6e62	cfg	extended
G03479ZN	6815	1fca8692	cfg	extended
G03480UY	1276	58c34c3a	cfg	extended
G03481FE	5634	21efc19e	cfg	extended
G03493ZH	3306	1dc96482	cfg	extended
G03494YC	1830	508c825c	cfg	extended
G03499BP	1157	cb8272be	cfg	extended
G03499NH	1816	b3c235f2	cfg	extended
G03505FJ	2085	a9d4f829	cfg	extended
G03506YN	2248	4e1c21a3	cfg	extended
G03509EL	1395	dd6fe741	cfg	extended
G03510DR	2303	048ce682	cfg	extended
G03512HG	3695	40730ab2	cfg	extended
G03520RT	1131	bb16496a	cfg	extended
G03529DJ	4995	62543c3e	cfg	extended
G03530HJ	2379	61886b9e	cfg	extended
G03536SO	1275	c9f68b72	cfg	extended
G03539UU	1894	6f22655d	cfg	extended
G03542LT	6007	40332920	cfg	extended
G03542MQ	1889	07a4ab56	cfg	extended
G03542TR	1956	2a9b4c0c	cfg	extended
G03546AH	2431	e62a7595	cfg	extended
G03546KW	3854	935982c7	cfg	extended
G03548XV	1683	e4c84ad6	cfg	extended
G03549GS	3006	ad97b525	cfg	extended
G03549QM	1204	0d4917a8	cfg	extended
G03550OO	592	63affae6	cfg	extended
G03554CN	1049	4723dcd3	cfg	extended
G03564IA	2244	6b132d88	cfg	extended
G03565BV	2960	48eb186f	cfg	extended
G03565IK	1786	25ff4dc5	cfg	extended
G03572II	1903	3afe7910	cfg	extended
G03574EH	2526	2efaf646	cfg	extended
G03574QJ	1716	f9f99350	cfg	extended
G03576JS	5043	0e9cdb2b	cfg	extended
G03577SC	1253	c06b3636	cfg	extended
G03584KV	3932	1affd9ec	cfg	extended
G03585GW	1957	3e9d01e7	cfg	extended
G03591CN	2643	3615e3d8	cfg	extended
G03595ET	3007	ba6c201d	cfg	extended
G03596YS	2076	6837df2c	cfg	extended
G03597FX	2306	2fd30d7c	cfg	extended
G03598AI	4548	0ad1ed8a	cfg	extended
G03600YM	3628	810c8626	cfg	extended
G03601ZD	1820	745dce1b	cfg	extended
G03603IS	1495	b8c61b3d	cfg	extended
G03605AV	6361	38828965	cfg	extended
G03605BS	3151	d7008f39	cfg	extended
G03605XM	3921	db7a1403	cfg	extended
G03609WM	3357	bfbe3304	cfg	extended
G03622FE	4993	c98c3dd8	cfg	extended
G03627JT	4303	526867a0	cfg	extended
G03628WR	2433	0828483e	cfg	extended
G03629LR	3895	8b77364b	cfg	extended
G03634XH	5453	acdffdc8	cfg	extended
G03637TP	1307	2e821141	cfg	extended
G03641VM	1586	9c474044	cfg	extended
G03644PT	2184	e455fbbf	cfg	extended
G03649KR	1100	906dddba	cfg	extended
G03652TR	2096	85f3f863	cfg	extended
G03652XH	1339	542000a0	cfg	extended
G03654ML	2097	0720422d	cfg	extended
G03663BL	1118	ad519607	cfg	extended
G03666XN	1593	54bf372b	cfg	extended
G03670OF	4243	cf0b2cb2	cfg	extended
G03670RH	2355	30849f5f	cfg	extended
G03671RW	659	64358913	cfg	extended
G03674DI	1346	ab4278cc	cfg	extended
G03674DU	1953	9c11deab	cfg	extended
G03681UF	4182	45a0c230	cfg	extended
G03682TM	5787	5c8440d4	cfg	extended
G03691ST	1750	14c3f65e	cfg	extended
G03692CL	2241	88aec7c8	cfg	extended
G03692ER	3548	756a2a67	cfg	extended
G03693LO	1316	a3519f9f	cfg	extended
G03700EN	5008	550f18e6	cfg	extended
G03700LH	1640	075146fc	cfg	extended
G03706EO	5580	5d3388de	cfg	extended
G03709ZD	5086	b76e66b4	cfg	extended
G03714XC	1138	086e55d8	cfg	extended
G03717EM	1245	7938f6a6	cfg	extended
G03720YG	2749	a0aa7c85	cfg	extended
G03723FD	1131	3173fcf7	cfg	extended
G03723SL	905	3a050e9b	cfg	extended
G03727RK	5027	e666b4c5	cfg	extended
G03728KZ	1365	937c2e29	cfg	extended
G03739GM	2316	6597f272	cfg	extended
G03740OH	3303	d2e5c4d1	cfg	extended
G03746OE	1831	c801d6c7	cfg	extended
G03749EO	2959	53fe4437	cfg	extended
G03750RD	5234	c820178e	cfg	extended
G03754YM	7351	9820473d	cfg	extended
G03756VW	1030	fdbbb64f	cfg	extended
G03757EK	5289	51862042	cfg	extended
G03760NA	4051	e98d080d	cfg	extended
G03764XL	3630	31a9167d	cfg	extended
G03766GQ	1673	2aacfd76	cfg	extended
G03767HA	2979	6db950c6	cfg	extended
G03767RW	1192	d62121b7	cfg	extended
G03769FB	921	bb94378e	cfg	extended
G03770HV	1546	2538b0bc	cfg	extended
G03770HX	1813	f44a65de	cfg	extended
G03770XP	1750	a9a75fdf	cfg	extended
G03772ZE	1819	dd5e51e7	cfg	extended
G03777BI	1255	7e9a528b	cfg	extended
G03782CT	930	4ebaf3ef	cfg	extended
G03783BX	2747	d31970f2	cfg	extended
G03785NN	2056	1e93035b	cfg	extended
G03789TJ	579	9bee4eeb	cfg	extended
G03789UH	2124	45935db5	cfg	extended
G03789VH	2887	03229910	cfg	extended
G03792OA	1589	c0c818f1	cfg	extended
G03793VU	1698	ca2f59e7	cfg	extended
G03795KZ	1975	2d5b7817	cfg	extended
G03796EF	1673	f269dc9e	cfg	extended
G03798SV	7580	d4799453	cfg	extended
G03799FY	4592	58ad1e80	cfg	extended
G03802LT	3200	1aef27e4	cfg	extended
G03805HR	3146	6ee4ddfd	cfg	extended
G03807MJ	4768	ea70bc85	cfg	extended
G03818JD	3226	bbde4c82	cfg	extended
G03819IX	1945	f5fe5dc6	cfg	extended
G03819SO	3143	6b2839a9	cfg	extended
G03820FM	2483	5d7e26fb	cfg	extended
G03825XC	1645	7288aab9	cfg	extended
G03827BO	2046	0d0bbafb	cfg	extended
G03828AM	2870	bfc5c4fc	cfg	extended
G03830VF	1675	0179ccac	cfg	extended
G03833LE	1685	4b5cd553	cfg	extended
G03834RX	2914	cff173c0	cfg	extended
G03838OG	875	8d02840a	cfg	extended
G03844RR	2307	07771fcb	cfg	extended
G03847RK	1591	73889775	cfg	extended
G03851WA	2304	0a08fb31	cfg	extended
G03855TY	4478	7f92e005	cfg	extended
G03860PZ	2261	3383631b	cfg	extended
G03861DB	1057	b49f7682	cfg	extended
G03861ES	5597	5e1fab32	cfg	extended
G03861VK	1068	27ddfe0f	cfg	extended
G03862KK	1208	3c72d61c	cfg	extended
G03873JW	3867	72bd51a8	cfg	extended
G03877AD	1594	4f5def21	cfg	extended
G03888GC	3623	e78c5f91	cfg	extended
G03889MY	3955	2f5f5244	cfg	extended
G03889QT	1141	281e97d4	cfg	extended
G03893PX	1079	b86c1a60	cfg	extended
G03895CL	4870	d59a630d	cfg	extended
G03895RQ	1978	0223f31a	cfg	extended
G03895SR	5247	9ca21baa	cfg	extended
