GlyTouCanAccession	PubMedID	Source	SourceID
G02657AK	6498849	GlyTouCan	G02657AK
G02657AK	7734848	GlyTouCan	G02657AK
G02657AK	8262898	GlyTouCan	G02657AK
G02657AK	8891271	GlyTouCan	G02657AK
G02657AK	9171318	GlyTouCan	G02657AK
G02657AK	9406719	GlyTouCan	G02657AK
G02657AK	9456440	GlyTouCan	G02657AK
G02657AK	9516847	GlyTouCan	G02657AK
G02657AK	9815586	GlyTouCan	G02657AK
G02661MY	8053566	UniCarbKB	3463
G02815KT	22171320	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	23345538	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	24090084	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	24766575	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	24841998	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	26791533	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	27966990	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	29671580	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	29741879	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	30659065	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	32363391	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	32366695	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	32518941	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	32841605	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	33077685	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	33135055	UniCarbKB	G02815KT
G02815KT	34004174	UniCarbKB	comp_HexNAc2Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02815KT	34106099	UniCarbKB	G02815KT
G02860WV	23345538	UniCarbKB	comp_HexNAc2Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02860WV	24090084	UniCarbKB	comp_HexNAc2Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02880JU	1716870	GlyTouCan	G02880JU
G02880JU	6209560	GlyTouCan	G02880JU
G02880JU	6370756	GlyTouCan	G02880JU
G02886BB	23345538	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02886BB	24090084	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02886BB	24766575	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02886BB	24841998	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02886BB	32366695	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02886BB	32841605	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G02886BB	33077685	UniCarbKB	comp_HexNAc4Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03071KV	18279843	GlyTouCan	G03071KV
G03081ER	19088065	UniCarbKB	7804
G03200OR	34191522	UniCarbKB	G03200OR
G03216SJ	11180632	UniCarbKB	3385
G03216SJ	2110822	UniCarbKB	3385
G03216SJ	8344278	UniCarbKB	3385
G03275SD	10704524	UniCarbKB	4473
G03277YI	2186036	GlyTouCan	G03277YI
G03277YI	7734848	GlyTouCan	G03277YI
G03416EW	33993882	UniCarbKB	G03416EW
G03509EL	1601853	GlyTouCan	G03509EL
G03509EL	1618643	GlyTouCan	G03509EL
G03509EL	2153456	GlyTouCan	G03509EL
G03509EL	2410031	GlyTouCan	G03509EL
G03574QJ	24090084	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	24393138	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	26791533	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	29741879	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	32366695	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	32841605	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	33077685	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03584KV	9118998	UniCarbKB	5606
G03595ET	34106099	UniCarbKB	G03595ET
G03596YS	23345538	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G03596YS	26791533	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G03596YS	32366695	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G03717EM	10677208	UniCarbKB	3303
G03717EM	24308486	UniCarbKB	3303
G03717EM	34106099	UniCarbKB	G03717EM
G03802LT	18729387	UniCarbKB	7527
G03860PZ	10677208	UniCarbKB	1843
G03860PZ	2592374	UniCarbKB	1843
G03895SR	2136357	UniCarbKB	5147
G03895SR	9884403	UniCarbKB	5147
G03930BU	24090084	UniCarbKB	comp_HexNAc3Hex4dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03930BU	29741879	UniCarbKB	comp_HexNAc3Hex4dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03984TW	7525874	UniCarbKB	7521
G04055MU	24841998	UniCarbKB	comp_HexNAc9Hex7dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04077XA	1457969	UniCarbKB	7727
G04077XA	1820200	UniCarbKB	7727
G04483SK	11180632	UniCarbKB	3389
G04483SK	2110822	UniCarbKB	3389
G04483SK	8344278	UniCarbKB	3389
G04505IS	34191522	UniCarbKB	G04505IS
G04595ZA	24090084	UniCarbKB	7907
G04602LA	21621752	GlyTouCan	G04602LA
G04690JX	16477004	GlyTouCan	G04690JX
G04690JX	18279843	GlyTouCan	G04690JX
G04690JX	9261149	GlyTouCan	G04690JX
G04744XB	11180632	UniCarbKB	3397
G04744XB	2110822	UniCarbKB	3397
G04744XB	8344278	UniCarbKB	3397
G04784US	23345538	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04784US	24090084	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04784US	26791533	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04784US	29741879	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04784US	32366695	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04791QM	1694115	UniCarbKB	1105
G04791QM	6192908	UniCarbKB	1105
G04791QM	7679920	UniCarbKB	1105
G04791QM	7686446	UniCarbKB	1105
G04909DG	15536627	UniCarbKB	7698
G04909DG	17591618	UniCarbKB	7698
G04941YC	14670721	GlyTouCan	G04941YC
G04941YC	18678667	GlyTouCan	G04941YC
G04959WS	10764840	UniCarbKB	4819
G04959WS	11805077	UniCarbKB	4819
G04959WS	2550193	UniCarbKB	4819
G04959WS	2813359	UniCarbKB	4819
G04959WS	3179269	UniCarbKB	4819
G04959WS	8460945	UniCarbKB	4819
G04959WS	8477709	UniCarbKB	4819
G05049IC	32366695	UniCarbKB	comp_HexNAc6Hex6dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G05229BF	8053566	UniCarbKB	3475
G05395FV	10200178	UniCarbKB	7562
G05528SJ	33077685	UniCarbKB	comp_HexNAc11Hex11dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G05664AS	33077685	UniCarbKB	comp_HexNAc6Hex8dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G05848DX	3342257	UniCarbKB	357
G05850WN	16834341	UniCarbKB	7750
G05926FW	33077685	UniCarbKB	comp_HexNAc9Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G05933EN	26791533	UniCarbKB	comp_HexNAc4Hex5dHex4NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G05933EN	29741879	UniCarbKB	comp_HexNAc4Hex5dHex4NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G05950HG	2592374	UniCarbKB	7289
G05979DP	18313038	GlyTouCan	G05979DP
G06000DZ	10748143	GlyTouCan	G06000DZ
G06000DZ	1182122	GlyTouCan	G06000DZ
G06000DZ	16476743	GlyTouCan	G06000DZ
G06000DZ	1860732	GlyTouCan	G06000DZ
G06000DZ	9712788	GlyTouCan	G06000DZ
G06042JP	32518941	UniCarbKB	comp_HexNAc2Hex0dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06042JP	33077685	UniCarbKB	comp_HexNAc2Hex0dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06209KS	1820200	UniCarbKB	1101
G06209KS	1991473	UniCarbKB	1101
G06209KS	8026573	UniCarbKB	1101
G06209KS	9449027	UniCarbKB	1101
G06215XQ	18642129	UniCarbKB	7433
G06231AO	29741879	UniCarbKB	comp_HexNAc3Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06239NA	18678667	GlyTouCan	G06239NA
G06239NA	9873046	GlyTouCan	G06239NA
G06247RL	22171320	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	23345538	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	24766575	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	24841998	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	26791533	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	29671580	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	30459171	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	33077685	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06247RL	34106099	UniCarbKB	G06247RL
G06374YY	33993882	UniCarbKB	G06374YY
G06374YY	34106099	UniCarbKB	G06374YY
G06580KR	11376605	GlyTouCan	G06580KR
G06580KR	1618643	GlyTouCan	G06580KR
G06580KR	1884198	GlyTouCan	G06580KR
G06580KR	2422274	GlyTouCan	G06580KR
G06580KR	2563403	GlyTouCan	G06580KR
G06580KR	2823004	GlyTouCan	G06580KR
G06580KR	3112156	GlyTouCan	G06580KR
G06580KR	3294333	GlyTouCan	G06580KR
G06580KR	3345524	GlyTouCan	G06580KR
G06580KR	7287743	GlyTouCan	G06580KR
G06580KR	7590936	GlyTouCan	G06580KR
G06580KR	7775461	GlyTouCan	G06580KR
G06580KR	8563144	GlyTouCan	G06580KR
G06580KR	9414130	GlyTouCan	G06580KR
G06597DS	10570420	GlyTouCan	G06597DS
G06597DS	1358980	GlyTouCan	G06597DS
G06597DS	2111348	GlyTouCan	G06597DS
G06597DS	2119368	GlyTouCan	G06597DS
G06597DS	2870685	GlyTouCan	G06597DS
G06597DS	4016748	GlyTouCan	G06597DS
G06597DS	8093344	GlyTouCan	G06597DS
G06597DS	8691608	GlyTouCan	G06597DS
G06601SQ	7525874	UniCarbKB	7746
G06704MH	24090084	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06772YH	2514791	UniCarbKB	7853
G06799HZ	34191522	UniCarbKB	G06799HZ
G06828GD	34191522	UniCarbKB	G06828GD
G06837EQ	8536251	GlyTouCan	G06837EQ
G06853GH	24766575	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06853GH	24841998	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06853GH	29671580	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06853GH	32366695	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06853GH	33077685	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G07162IJ	12151713	UniCarbKB	5348
G07162IJ	2390069	UniCarbKB	5348
G07162IJ	7068558	UniCarbKB	5348
G07162IJ	7774715	UniCarbKB	5348
G07262RR	1898343	UniCarbKB	7844
G07357YR	1706961	GlyTouCan	G07357YR
G07357YR	2022659	GlyTouCan	G07357YR
G07357YR	2450645	GlyTouCan	G07357YR
G07357YR	3422461	GlyTouCan	G07357YR
G07357YR	7521211	GlyTouCan	G07357YR
G07392QY	1694115	UniCarbKB	3107
G07392QY	6192908	UniCarbKB	3107
G07392QY	7679920	UniCarbKB	3107
G07392QY	7686446	UniCarbKB	3107
G07392QY	9654101	UniCarbKB	3107
G07394RV	2186036	GlyTouCan	G07394RV
G07394RV	3163528	GlyTouCan	G07394RV
G07394RV	3484680	GlyTouCan	G07394RV
G07394RV	3949760	GlyTouCan	G07394RV
G07394RV	7528216	GlyTouCan	G07394RV
G07394RV	8926633	GlyTouCan	G07394RV
G07483YN	10207177	UniCarbKB	7800
G07483YN	34207636	UniCarbKB	G07483YN
G07483YN	7514386	UniCarbKB	7800
G07483YN	8142896	UniCarbKB	1487
G07493GF	19088065	UniCarbKB	7419
G07617FP	10704524	UniCarbKB	1629
G07670VS	7815941	GlyTouCan	G07670VS
G07677VL	1374031	UniCarbKB	637
G07677VL	1820200	UniCarbKB	637
G07677VL	468798	UniCarbKB	637
G07677VL	9449027	UniCarbKB	637
G07682PQ	10200178	UniCarbKB	7781
G07695ZT	11180632	UniCarbKB	3383
G07695ZT	2110822	UniCarbKB	3383
G07695ZT	8344278	UniCarbKB	3383
G07799LX	23345538	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07799LX	24090084	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07799LX	26791533	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07799LX	32366695	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07799LX	32841605	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07822HH	28630345	GlyTouCan	G07822HH
G07947TY	1388166	UniCarbKB	3157
G07947TY	8639592	UniCarbKB	3157
G07995VK	1694115	UniCarbKB	1241
G07995VK	2592374	UniCarbKB	1241
G07995VK	6192908	UniCarbKB	1241
G07995VK	7679920	UniCarbKB	1241
G07995VK	7686446	UniCarbKB	1241
G07995VK	8202534	UniCarbKB	1241
G08011QI	11447134	UniCarbKB	7595
G08011QI	19864504	UniCarbKB	7493
G08126ZF	10520260	GlyTouCan	G08126ZF
G08146BT	11676606	UniCarbKB	7796
G08146BT	15454184	UniCarbKB	7491
G08146BT	15536627	UniCarbKB	7491
G08146BT	16834341	UniCarbKB	7491
G08146BT	17591618	UniCarbKB	8102
G08146BT	17956937	UniCarbKB	7862
G08146BT	18642129	UniCarbKB	7862
G08146BT	19088065	UniCarbKB	7796
G08146BT	19343721	UniCarbKB	7796
G08146BT	24279413	UniCarbKB	8102
G08146BT	24308486	UniCarbKB	8102
G08146BT	24706782	UniCarbKB	8102
G08146BT	24884609	UniCarbKB	8102
G08146BT	25092234	UniCarbKB	8102
G08146BT	25327667	UniCarbKB	8102
G08146BT	25374123	UniCarbKB	8102
G08146BT	8130392	UniCarbKB	7796
G08185DV	1457969	UniCarbKB	7424
G08185DV	1820200	UniCarbKB	7424
G08293MJ	16321355	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	21609021	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	23345538	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	24090084	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	24393138	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	24766575	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	24841998	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	26791533	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	29671580	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	29741879	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	30459171	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	30659065	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	32363391	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	32366695	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	32841605	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	33077685	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	33135055	UniCarbKB	G08293MJ
G08293MJ	34004174	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08371CD	1618643	GlyTouCan	G08371CD
G08371CD	34191522	UniCarbKB	G08371CD
G08371CD	6194157	GlyTouCan	G08371CD
G08520NM	10207177	UniCarbKB	2545
G08520NM	24090084	UniCarbKB	2545
G08520NM	24706782	UniCarbKB	2545
G08520NM	25802287	UniCarbKB	2545
G08520NM	26510530	UniCarbKB	2545
G08520NM	7514386	UniCarbKB	2545
G08578KJ	33077685	UniCarbKB	comp_HexNAc9Hex9dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G08631JB	21854629	GlyTouCan	G08631JB
G08712ES	18729387	UniCarbKB	7847
G08822BC	20593269	GlyTouCan	G08822BC
G09118YK	2136357	UniCarbKB	5150
G09118YK	9884403	UniCarbKB	5150
G09150LP	8416919	UniCarbKB	1159
G09176OA	10764840	UniCarbKB	4787
G09176OA	11805077	UniCarbKB	4787
G09176OA	2550193	UniCarbKB	4787
G09176OA	2813359	UniCarbKB	4787
G09176OA	3179269	UniCarbKB	4787
G09176OA	8460945	UniCarbKB	4787
G09176OA	8477709	UniCarbKB	4787
G09197ZW	24090084	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	24766575	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	24841998	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	27966990	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	29741879	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	32366695	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	32841605	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09197ZW	33077685	UniCarbKB	comp_HexNAc4Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G09394JN	24090084	UniCarbKB	7958
G09405BO	21852454	UniCarbKB	8155
G09405BO	23829188	UniCarbKB	8155
G09405BO	24698316	UniCarbKB	8155
G09406IK	34106099	UniCarbKB	G09406IK
G09482NW	2226797	UniCarbKB	1143
G09482NW	2513186	UniCarbKB	1143
G09482NW	8416919	UniCarbKB	1143
G09482NW	8687384	UniCarbKB	1143
G09494DM	14670722	GlyTouCan	G09494DM
G09494DM	18678667	GlyTouCan	G09494DM
G09507TI	21621752	GlyTouCan	G09507TI
G09528DL	23345538	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	24393138	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	24766575	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	26791533	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	29741879	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	32366695	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	32841605	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	33077685	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G09528DL	34106099	UniCarbKB	G09528DL
G09635US	24090084	UniCarbKB	7913
G09724ZC	11180632	UniCarbKB	1295
G09724ZC	2110822	UniCarbKB	1295
G09724ZC	8142896	UniCarbKB	1295
G09724ZC	8344278	UniCarbKB	1295
G09775CH	24090084	UniCarbKB	7896
G10158SF	16342208	GlyTouCan	G10158SF
G10203DW	1864848	GlyTouCan	G10203DW
G10203DW	2111348	GlyTouCan	G10203DW
G10203DW	23747419	GlyTouCan	G10203DW
G10203DW	2414279	GlyTouCan	G10203DW
G10203DW	8586620	GlyTouCan	G10203DW
G10225UW	9677337	UniCarbKB	4225
G10228OD	10764840	UniCarbKB	2135
G10228OD	11805077	UniCarbKB	2135
G10228OD	2550193	UniCarbKB	2135
G10228OD	2813359	UniCarbKB	2135
G10228OD	3179269	UniCarbKB	2135
G10228OD	8460945	UniCarbKB	2135
G10228OD	8477709	UniCarbKB	2135
G10254ON	20593269	GlyTouCan	G10254ON
G10258MC	1820200	UniCarbKB	1725
G10258MC	1991473	UniCarbKB	1725
G10258MC	8026573	UniCarbKB	1725
G10258MC	9449027	UniCarbKB	1725
G10300DY	17293352	UniCarbKB	7765
G10339FR	23345538	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	24090084	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	24766575	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	24841998	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	26791533	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	29671580	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	32366695	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	32518941	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	32841605	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	33077685	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10339FR	33135055	UniCarbKB	G10339FR
G10339FR	34004174	UniCarbKB	comp_HexNAc3Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10422IZ	28630345	GlyTouCan	G10422IZ
G10471FG	24279413	UniCarbKB	8045
G10486CT	22171320	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	23345538	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	24090084	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	24766575	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	24841998	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	26791533	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	29671580	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	30659065	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	32366695	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	32841605	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	33077685	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10486CT	33135055	UniCarbKB	G10486CT
G10486CT	34004174	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G10601XM	11447134	UniCarbKB	7517
G10604KJ	34191522	UniCarbKB	G10604KJ
G10609HO	24721674	UniCarbKB	7647
G10756ZZ	11180632	UniCarbKB	3131
G10756ZZ	2110822	UniCarbKB	3131
G10756ZZ	8344278	UniCarbKB	3131
