GlyTouCan AC	Species Name	AnnotationCategory	Source	Source ID	tax_id
G44576SJ	Human	Subsumption	GNOme	G83161QT	
G44576SJ	Human	Subsumption	GNOme	G86053IC	
G44576SJ	Human	Subsumption	GNOme	G87618BG	
G44576SJ	Mouse	Subsumption	GNOme	G39478RR	
G44576SJ	Mouse	Subsumption	GNOme	G40198OD	
G44576SJ	Mouse	Subsumption	GNOme	G63337SS	
G44576SJ	Mouse	Subsumption	GNOme	G68668TB	
G44576SJ	Mouse	Subsumption	GNOme	G82529OA	
G44576SJ	Mouse	Subsumption	GNOme	G83161QT	
G44576SJ	Mouse	Subsumption	GNOme	G86053IC	
G44576SJ	Rat	Subsumption	GNOme	G09775CH	
G44576SJ	Rat	Subsumption	GNOme	G40198OD	
G44576SJ	Rat	Subsumption	GNOme	G50507PS	
G44576SJ	Rat	Subsumption	GNOme	G83161QT	
G44576SJ	Rat	Subsumption	GNOme	G86053IC	
G44579CT	Human	Subsumption	GNOme	G93802CF	
G44583JH	Human	Subsumption	GNOme	G02760XH	
G44583JH	Human	Subsumption	GNOme	G04273XP	
G44583JH	Human	Subsumption	GNOme	G19537TS	
G44583JH	Human	Subsumption	GNOme	G23616ZX	
G44583JH	Human	Subsumption	GNOme	G28330DZ	
G44583JH	Human	Subsumption	GNOme	G32364DF	
G44583JH	Human	Subsumption	GNOme	G34754UR	
G44583JH	Human	Subsumption	GNOme	G38658JL	
G44583JH	Human	Subsumption	GNOme	G39531LA	
G44583JH	Human	Subsumption	GNOme	G44639PM	
G44583JH	Human	Subsumption	GNOme	G45104SZ	
G44583JH	Human	Subsumption	GNOme	G48809ZO	
G44583JH	Human	Subsumption	GNOme	G48822BJ	
G44583JH	Human	Subsumption	GNOme	G59761EF	
G44583JH	Human	Subsumption	GNOme	G61941WO	
G44583JH	Human	Subsumption	GNOme	G64384IL	
G44583JH	Human	Subsumption	GNOme	G66665YI	
G44583JH	Human	Subsumption	GNOme	G75494EI	
G44583JH	Human	Subsumption	GNOme	G78030KJ	
G44583JH	Human	Subsumption	GNOme	G79351ZW	
G44583JH	Human	Subsumption	GNOme	G89877QI	
G44583JH	Human	Subsumption	GNOme	G91388QD	
G44583JH	Human	Subsumption	GNOme	G93638BI	
G44583JH	Human	Subsumption	GNOme	G95186HE	
G44583JH	Human	Subsumption	GNOme	G95924JX	
G44583JH	Mouse	Subsumption	GNOme	G23616ZX	
G44583JH	Mouse	Subsumption	GNOme	G28330DZ	
G44583JH	Mouse	Subsumption	GNOme	G89877QI	
G44583JH	Mouse	Subsumption	GNOme	G93638BI	
G44583JH	Rat	Subsumption	GNOme	G37070WM	
G44583JH	Rat	Subsumption	GNOme	G78030KJ	
G44583JH	Rat	Subsumption	GNOme	G95186HE	
G44596SX	Human	Subsumption	GNOme	G11700UP	
G44596SX	Human	Subsumption	GNOme	G39809FW	
G44596SX	Human	Subsumption	GNOme	G40906DZ	
G44596SX	Human	Subsumption	GNOme	G52106FW	
G44596SX	Human	Subsumption	GNOme	G57779BA	
G44596SX	Human	Subsumption	GNOme	G60274JN	
G44596SX	Human	Subsumption	GNOme	G75701BM	
G44596SX	Human	Subsumption	GNOme	G78434AN	
G44596SX	Human	Subsumption	GNOme	G88382QE	
G44596SX	Human	Subsumption	GNOme	G98559XP	
G44596SX	Rat	Subsumption	GNOme	G11700UP	
G44596SX	Rat	Subsumption	GNOme	G88382QE	
G44598QA	Human	Subsumption	GNOme	G22388FD	
G44607JV	Human	Subsumption	GNOme	G43548LQ	
G44617JK	Mouse	Subsumption	GNOme	G61602PD	
G44617UT	Mouse	Direct	GlyConnect	3502	10090
G44623TX	Human	Direct	GlyConnect	977	9606
G44638SB	Mouse	Subsumption	GNOme	G24034CH	
G44638SB	Rat	Subsumption	GNOme	G24034CH	
G44639PM	Human	Direct	GlyTouCan	G44639PM	9606
G44645CP	Human	Direct	GlyTouCan	G44645CP	9606
G44659VQ	Human	Direct	UniCarbKB	7582	9606
G44660UQ	Human	Direct	GlyConnect	2479	9606
G44661NI	Human	Subsumption	GNOme	G81183YX	
G44688UB	Human	Direct	GlyTouCan	G44688UB	9606
G44692LQ	Human	Subsumption	GNOme	G01614ZM	
G44692LQ	Human	Subsumption	GNOme	G04267XF	
G44692LQ	Human	Subsumption	GNOme	G18574CV	
G44692LQ	Human	Subsumption	GNOme	G62274IX	
G44692LQ	Human	Subsumption	GNOme	G63110FE	
G44692LQ	Human	Subsumption	GNOme	G65191ST	
G44692LQ	Human	Subsumption	GNOme	G97263AV	
G44692LQ	Mouse	Subsumption	GNOme	G01614ZM	
G44692LQ	Mouse	Subsumption	GNOme	G27603XJ	
G44692LQ	Mouse	Subsumption	GNOme	G86130AV	
G44692LQ	Rat	Subsumption	GNOme	G01614ZM	
G44692LQ	Rat	Subsumption	GNOme	G62274IX	
G44697UD	Human	Subsumption	GNOme	G89877QI	
G44697UD	Mouse	Subsumption	GNOme	G89877QI	
G44713GY	Rat	Subsumption	GNOme	G50739TK	
G44723YJ	Human	Subsumption	GNOme	G02311IE	
G44731EF	Human	Subsumption	GNOme	G08866CW	
G44731EF	Human	Subsumption	GNOme	G67612NO	
G44739HH	Human	Direct	GlyTouCan	G44739HH	9606
G44744UN	Human	Subsumption	GNOme	G90251SV	
G44746YX	Human	Subsumption	GNOme	G44770ZI	
G44746YX	Human	Subsumption	GNOme	G88461FF	
G44747CU	Human	Direct	GlyTouCan	G44747CU	9606
G44747CU	Mouse	Subsumption	GNOme	G16828VN	
G44747CU	Rat	Direct	GlyTouCan	G44747CU	10114
G44748WB	Human	Direct	GlyConnect	347	9606
G44748WB	Mouse	Subsumption	GNOme	G28566CQ	
G44753VC	Human	Direct	GPTwiki	PE000995	9606
G44753VC	Human	Direct	GPTwiki	PE001084	9606
G44753VC	Human	Direct	GPTwiki	PE001139	9606
G44753VC	Human	Direct	UniCarbKB	comp_HexNAc6Hex7dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	9606
G44753VC	SARS	Direct	GLYDS000479		2697049
G44753VC	SARS	Direct	UniCarbKB	comp_HexNAc6Hex7dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0	2697049
G44754DF	Human	Direct	GlyTouCan	G44754DF	9606
G44754DF	Mouse	Direct	GlyTouCan	G44754DF	10090
G44754DF	Rat	Subsumption	GNOme	G89993FE	
G44754IE	Human	Subsumption	GNOme	G16529MG	
G44754IE	Human	Subsumption	GNOme	G37306TB	
G44754IE	Human	Subsumption	GNOme	G47961DI	
G44754IE	Human	Subsumption	GNOme	G74239ZQ	
G44754IE	Human	Subsumption	GNOme	G80537QW	
G44754IE	Human	Subsumption	GNOme	G91905FJ	
G44754IE	Human	Subsumption	GNOme	G96916QO	
G44765PA	Mouse	Subsumption	GNOme	G19840AF	
G44765PA	Mouse	Subsumption	GNOme	G61806WR	
G44770ZI	Human	Direct	GlyTouCan	G44770ZI	9606
G44772RK	Human	Subsumption	GNOme	G39100MY	
G44772RK	Rat	Direct	GlyTouCan	G44772RK	10116
G44778AE	Human	Subsumption	GNOme	G41994UJ	
G44778AE	Human	Subsumption	GNOme	G51661GQ	
G44778AE	Human	Subsumption	GNOme	G97975GF	
G44782HB	Human	Subsumption	GNOme	G22721QX	
G44787MY	Mouse	Subsumption	GNOme	G04764ON	
G44787MY	Mouse	Subsumption	GNOme	G28962GO	
G44787MY	Mouse	Subsumption	GNOme	G39397SW	
G44787MY	Mouse	Subsumption	GNOme	G63166WT	
G44787MY	Mouse	Subsumption	GNOme	G85012LW	
G44787MY	Mouse	Subsumption	GNOme	G99229VQ	
G44787MY	SARS	Subsumption	GNOme	G04764ON	
G44787NH	Human	Subsumption	GNOme	G67173FM	
G44794CK	Human	Subsumption	GNOme	G00068MO	
G44799CV	Human	Subsumption	GNOme	G69876CC	
G44799CV	Rat	Subsumption	GNOme	G77792ZA	
G44811LM	Rat	Direct	GlyTouCan	G44811LM	10114
G44825LU	Human	Direct	GlyTouCan	G44825LU	9606
G44825QL	Human	Direct	GlyTouCan	G44825QL	9606
G44826KU	Human	Direct	GlyTouCan	G44826KU	9606
G44827DP	Human	Subsumption	GNOme	G71832QJ	
G44827DP	Human	Subsumption	GNOme	G99315PE	
G44827DP	Rat	Subsumption	GNOme	G17480GI	
G44827DP	Rat	Subsumption	GNOme	G99315PE	
G44830UC	Human	Subsumption	GNOme	G06730AH	
G44830UC	Human	Subsumption	GNOme	G12655NI	
G44830UC	Human	Subsumption	GNOme	G19490DN	
G44830UC	Human	Subsumption	GNOme	G19594VJ	
G44830UC	Human	Subsumption	GNOme	G20425TQ	
G44830UC	Human	Subsumption	GNOme	G22388FD	
G44830UC	Human	Subsumption	GNOme	G24604HV	
G44830UC	Human	Subsumption	GNOme	G24748QU	
G44830UC	Human	Subsumption	GNOme	G29857RC	
G44830UC	Human	Subsumption	GNOme	G30529FG	
G44830UC	Human	Subsumption	GNOme	G36131WL	
G44830UC	Human	Subsumption	GNOme	G38756OC	
G44830UC	Human	Subsumption	GNOme	G41576FY	
G44830UC	Human	Subsumption	GNOme	G53272SL	
G44830UC	Human	Subsumption	GNOme	G55661CO	
G44830UC	Human	Subsumption	GNOme	G60033FS	
G44830UC	Human	Subsumption	GNOme	G68164MW	
G44830UC	Human	Subsumption	GNOme	G71479BM	
G44830UC	Human	Subsumption	GNOme	G79809MM	
G44830UC	Human	Subsumption	GNOme	G79954CG	
G44830UC	Human	Subsumption	GNOme	G80343LW	
G44830UC	Human	Subsumption	GNOme	G82320NZ	
G44830UC	Human	Subsumption	GNOme	G82779CI	
G44830UC	Human	Subsumption	GNOme	G89364NG	
G44830UC	Human	Subsumption	GNOme	G92793BY	
G44830UC	Human	Subsumption	GNOme	G93788SW	
G44830UC	Mouse	Subsumption	GNOme	G05478GN	
G44830UC	Mouse	Subsumption	GNOme	G13074YF	
G44830UC	Mouse	Subsumption	GNOme	G20425TQ	
G44830UC	Mouse	Subsumption	GNOme	G29109PM	
G44830UC	Mouse	Subsumption	GNOme	G29857RC	
G44830UC	Mouse	Subsumption	GNOme	G30529FG	
G44830UC	Mouse	Subsumption	GNOme	G41576FY	
G44830UC	Mouse	Subsumption	GNOme	G46849ZO	
G44830UC	Mouse	Subsumption	GNOme	G55661CO	
G44830UC	Mouse	Subsumption	GNOme	G79274RH	
G44830UC	Mouse	Subsumption	GNOme	G79809MM	
G44830UC	Mouse	Subsumption	GNOme	G82779CI	
G44830UC	Mouse	Subsumption	GNOme	G93788SW	
G44830UC	Mouse	Subsumption	GNOme	G95759LT	
G44830UC	Rat	Subsumption	GNOme	G18641IV	
G44830UC	Rat	Subsumption	GNOme	G20425TQ	
G44830UC	Rat	Subsumption	GNOme	G20815TK	
G44830UC	Rat	Subsumption	GNOme	G24604HV	
G44830UC	Rat	Subsumption	GNOme	G29857RC	
G44830UC	Rat	Subsumption	GNOme	G38756OC	
G44830UC	Rat	Subsumption	GNOme	G60033FS	
G44830UC	Rat	Subsumption	GNOme	G79809MM	
G44830UC	Rat	Subsumption	GNOme	G93742BI	
G44830UC	Rat	Subsumption	GNOme	G93788SW	
G44830UC	SARS	Subsumption	GNOme	G20425TQ	
G44830UC	SARS	Subsumption	GNOme	G60033FS	
G44836UF	Mouse	Subsumption	GNOme	G61602PD	
G44842OK	Human	Direct	UniCarbKB	7686	9606
G44842OK	Rat	Subsumption	GNOme	G51367TM	
G44858WT	Human	Direct	GlyTouCan	G44858WT	9606
G44859BH	Human	Subsumption	GNOme	G86700TF	
G44859EL	Human	Subsumption	GNOme	G04610NG	
G44859EL	Human	Subsumption	GNOme	G40764VP	
G44859EL	Human	Subsumption	GNOme	G41469UO	
G44859EL	Human	Subsumption	GNOme	G56516VH	
G44859EL	Human	Subsumption	GNOme	G69893KP	
G44859EL	Human	Subsumption	GNOme	G77019UJ	
G44859EL	Human	Subsumption	GNOme	G91237TK	
G44859EL	Human	Subsumption	GNOme	G93210GW	
G44859EL	Mouse	Subsumption	GNOme	G56516VH	
G44859EL	Mouse	Subsumption	GNOme	G91237TK	
G44859EL	Rat	Subsumption	GNOme	G40764VP	
G44859EL	Rat	Subsumption	GNOme	G91237TK	
G44865OQ	Mouse	Direct	GlyTouCan	G44865OQ	10090
G44879DD	Human	Subsumption	GNOme	G29676WX	
G44879DD	Human	Subsumption	GNOme	G75734VP	
G44883NU	Human	Subsumption	GNOme	G09322OS	
G44883NU	Human	Subsumption	GNOme	G46568MX	
G44887AU	Rat	Subsumption	GNOme	G04767HS	
G44887AU	Rat	Subsumption	GNOme	G20168MP	
G44900AP	Human	Subsumption	GNOme	G03168RN	
G44900AP	Human	Subsumption	GNOme	G10831FE	
G44900AP	Human	Subsumption	GNOme	G66576RC	
G44900AP	Human	Subsumption	GNOme	G67920QO	
G44905SX	Human	Direct	GlyTouCan	G44905SX	9606
G44911UJ	Human	Subsumption	GNOme	G00049MO	
G44911UJ	Human	Subsumption	GNOme	G05212BT	
G44911UJ	Human	Subsumption	GNOme	G21856LC	
G44911UJ	Human	Subsumption	GNOme	G40585SO	
G44911UJ	Human	Subsumption	GNOme	G45827GY	
G44911UJ	Human	Subsumption	GNOme	G48059CD	
G44911UJ	Human	Subsumption	GNOme	G58896AZ	
G44911UJ	Human	Subsumption	GNOme	G62097SF	
G44911UJ	Mouse	Subsumption	GNOme	G21856LC	
G44911UJ	Mouse	Subsumption	GNOme	G45827GY	
G44911UJ	Mouse	Subsumption	GNOme	G56181LZ	
G44911UJ	Mouse	Subsumption	GNOme	G58896AZ	
G44911UJ	Rat	Subsumption	GNOme	G21856LC	
G44911UJ	Rat	Subsumption	GNOme	G45827GY	
G44911UJ	Rat	Subsumption	GNOme	G58896AZ	
G44911UJ	SARS	Subsumption	GNOme	G45827GY	
G44917UQ	Human	Direct	GlyTouCan	G44917UQ	9606
G44917UQ	Mouse	Subsumption	GNOme	G70783BY	
G44917UQ	Rat	Subsumption	GNOme	G70783BY	
G44917UQ	SARS	Subsumption	GNOme	G70783BY	
G44922NG	Rat	Subsumption	GNOme	G79958YT	
G44930VK	Human	Subsumption	GNOme	G00155YT	
G44930VK	Human	Subsumption	GNOme	G15365AE	
G44930VK	Human	Subsumption	GNOme	G21986MJ	
G44930VK	Human	Subsumption	GNOme	G32246SI	
G44930VK	Human	Subsumption	GNOme	G32854GF	
G44930VK	Human	Subsumption	GNOme	G42735RP	
G44930VK	Human	Subsumption	GNOme	G44121LY	
G44930VK	Human	Subsumption	GNOme	G53280MT	
G44930VK	Human	Subsumption	GNOme	G54904QW	
G44930VK	Human	Subsumption	GNOme	G74111QE	
G44930VK	Human	Subsumption	GNOme	G77122IZ	
G44930VK	Human	Subsumption	GNOme	G77282MO	
G44930VK	Human	Subsumption	GNOme	G80920TO	
G44930VK	Human	Subsumption	GNOme	G86475BX	
G44930VK	Human	Subsumption	GNOme	G90352XZ	
G44930VK	Mouse	Subsumption	GNOme	G58444TO	
G44930VK	Mouse	Subsumption	GNOme	G59331KK	
G44930VK	Rat	Subsumption	GNOme	G48275DN	
G44946DH	Human	Subsumption	GNOme	G81328BD	
G44953PJ	Human	Direct	GPTwiki	PE001015	9606
G44953PJ	Human	Direct	GPTwiki	PE001138	9606
G44953PJ	Human	Direct	UniCarbKB	comp_HexNAc5Hex4dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	9606
G44953PJ	Mouse	Subsumption	GNOme	G29895JE	
G44953PJ	Mouse	Subsumption	GNOme	G72667IM	
G44953PJ	Mouse	Subsumption	GNOme	G75235YS	
G44953PJ	Rat	Direct	UniCarbKB	comp_HexNAc5Hex4dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	10116
G44953PJ	SARS	Direct	GLYDS000479		2697049
G44953PJ	SARS	Direct	UniCarbKB	comp_HexNAc5Hex4dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0	2697049
G44957ZL	Human	Subsumption	GNOme	G00670OT	
G44957ZL	Human	Subsumption	GNOme	G06772YH	
G44957ZL	Human	Subsumption	GNOme	G18214MO	
G44957ZL	Human	Subsumption	GNOme	G43157UW	
G44957ZL	Human	Subsumption	GNOme	G43761WH	
G44957ZL	Human	Subsumption	GNOme	G52934AK	
G44957ZL	Human	Subsumption	GNOme	G60534NQ	
G44957ZL	Human	Subsumption	GNOme	G63188OY	
G44957ZL	Human	Subsumption	GNOme	G63664GB	
G44957ZL	Human	Subsumption	GNOme	G65184UU	
G44957ZL	Human	Subsumption	GNOme	G70538OR	
G44957ZL	Human	Subsumption	GNOme	G71506JZ	
G44957ZL	Human	Subsumption	GNOme	G78211AM	
G44957ZL	Human	Subsumption	GNOme	G79568CQ	
G44957ZL	Human	Subsumption	GNOme	G86522OD	
G44957ZL	Human	Subsumption	GNOme	G87422CM	
G44957ZL	Human	Subsumption	GNOme	G87694ZF	
G44957ZL	Human	Subsumption	GNOme	G98327TQ	
G44957ZL	Mouse	Subsumption	GNOme	G07380TS	
G44957ZL	Mouse	Subsumption	GNOme	G17820VB	
G44957ZL	Mouse	Subsumption	GNOme	G52934AK	
G44957ZL	Mouse	Subsumption	GNOme	G86522OD	
G44957ZL	Rat	Subsumption	GNOme	G00670OT	
G44957ZL	Rat	Subsumption	GNOme	G52934AK	
G44957ZL	Rat	Subsumption	GNOme	G65184UU	
G44957ZL	Rat	Subsumption	GNOme	G78211AM	
G44957ZL	Rat	Subsumption	GNOme	G79568CQ	
G44957ZL	Rat	Subsumption	GNOme	G86522OD	
G44957ZL	Rat	Subsumption	GNOme	G97367IY	
G44957ZL	SARS	Subsumption	GNOme	G52934AK	
G44957ZL	SARS	Subsumption	GNOme	G65184UU	
G44957ZL	SARS	Subsumption	GNOme	G79568CQ	
G44967LM	Human	Subsumption	GNOme	G10816YX	
G44967LM	Human	Subsumption	GNOme	G27967WE	
G44967LM	Human	Subsumption	GNOme	G56575BH	
G44967LM	Human	Subsumption	GNOme	G61582HZ	
G44967LM	Rat	Subsumption	GNOme	G38887OA	
G44979MG	Human	Subsumption	GNOme	G54702KT	
G44980KU	Human	Subsumption	GNOme	G48854JY	
G44982ZA	Human	Subsumption	GNOme	G02311IE	
G44982ZA	Human	Subsumption	GNOme	G17155VX	
G44982ZA	Human	Subsumption	GNOme	G40194MN	
G44982ZA	Human	Subsumption	GNOme	G57789QC	
G44988YY	Human	Subsumption	GNOme	G04077XA	
G44988YY	Human	Subsumption	GNOme	G29676WX	
G44996XN	Human	Subsumption	GNOme	G37276TY	
G45000ZN	Rat	Direct	GlyTouCan	G45000ZN	10114
G45003JO	Human	Subsumption	GNOme	G39064VB	
G45003JO	Human	Subsumption	GNOme	G42956UG	
G45003JO	Human	Subsumption	GNOme	G61459JW	
G45003JO	Rat	Subsumption	GNOme	G39064VB	
G45003JO	Rat	Subsumption	GNOme	G61459JW	
G45036WQ	Human	Direct	GlyConnect	2023	9606
G45036WQ	Human	Direct	UniCarbKB	3405	9606
G45036XE	Human	Subsumption	GNOme	G02397SF	
G45036XE	Human	Subsumption	GNOme	G02661MY	
G45036XE	Human	Subsumption	GNOme	G22048BB	
G45036XE	Human	Subsumption	GNOme	G27919IH	
G45036XE	Human	Subsumption	GNOme	G29024OJ	
G45036XE	Human	Subsumption	GNOme	G37969WK	
G45036XE	Human	Subsumption	GNOme	G50636SI	
G45036XE	Human	Subsumption	GNOme	G51057KO	
G45036XE	Human	Subsumption	GNOme	G53582JE	
G45036XE	Human	Subsumption	GNOme	G58667NI	
G45036XE	Human	Subsumption	GNOme	G75727PF	
G45036XE	Human	Subsumption	GNOme	G87633UQ	
G45036XE	Mouse	Subsumption	GNOme	G02397SF	
G45036XE	Mouse	Subsumption	GNOme	G27919IH	
G45036XE	Mouse	Subsumption	GNOme	G29024OJ	
G45036XE	Mouse	Subsumption	GNOme	G39062YR	
G45036XE	Mouse	Subsumption	GNOme	G53582JE	
G45036XE	Mouse	Subsumption	GNOme	G58667NI	
G45036XE	Mouse	Subsumption	GNOme	G68957QP	
G45036XE	Rat	Subsumption	GNOme	G27919IH	
G45036XE	Rat	Subsumption	GNOme	G29024OJ	
G45036XE	Rat	Subsumption	GNOme	G53582JE	
G45036XE	Rat	Subsumption	GNOme	G58667NI	
G45036XE	Rat	Subsumption	GNOme	G75727PF	
G45045RU	Mouse	Direct	UniCarbKB	7598	10090
G45058HZ	Human	Direct	GlyTouCan	G45058HZ	9606
G45058HZ	Mouse	Direct	GlyTouCan	G45058HZ	10090
G45058LS	Rat	Direct	GlyTouCan	G45058LS	10114
G45071EF	Human	Direct	GlyTouCan	G45071EF	9606
G45074QQ	Human	Subsumption	GNOme	G12524BD	
G45074QQ	Human	Subsumption	GNOme	G18960KY	
G45074QQ	Human	Subsumption	GNOme	G23626NI	
G45074QQ	Human	Subsumption	GNOme	G59984BF	
G45074QQ	Human	Subsumption	GNOme	G68651MF	
G45074QQ	Human	Subsumption	GNOme	G68679LW	
G45074QQ	Human	Subsumption	GNOme	G76012OT	
G45074QQ	Human	Subsumption	GNOme	G86102AA	
G45074XX	Human	Subsumption	GNOme	G13757MF	
G45074XX	Human	Subsumption	GNOme	G94827SR	
G45083NE	Human	Subsumption	GNOme	G03605BS	
G45095PI	Human	Subsumption	GNOme	G78809DY	
G45099QA	Human	Subsumption	GNOme	G09552LA	
G45099QA	Human	Subsumption	GNOme	G24267OV	
G45099QA	Human	Subsumption	GNOme	G32967PZ	
G45099QA	Human	Subsumption	GNOme	G50540JU	
G45099QA	Human	Subsumption	GNOme	G89659QV	
G45099QA	Mouse	Subsumption	GNOme	G09552LA	
G45099QA	Rat	Subsumption	GNOme	G09552LA	
G45104SZ	Human	Direct	GlyTouCan	G45104SZ	9606
G45116BB	Human	Direct	GlyConnect	315	9606
G45116DB	Human	Subsumption	GNOme	G15541SE	
G45116DB	Human	Subsumption	GNOme	G37425NA	
G45116DB	Human	Subsumption	GNOme	G65070VQ	
G45116DB	Human	Subsumption	GNOme	G74621DY	
G45116DB	Human	Subsumption	GNOme	G84224TW	
G45118AI	Human	Subsumption	GNOme	G73760YR	
G45118EP	Mouse	Subsumption	GNOme	G96168ED	
G45118EP	Rat	Subsumption	GNOme	G96168ED	
G45120SG	Human	Direct	GlyTouCan	G45120SG	9606
G45127HA	Human	Direct	GlyConnect	3104	9606
G45127TQ	Human	Subsumption	GNOme	G17297XR	
G45127TQ	Human	Subsumption	GNOme	G32358YV	
G45127TQ	Human	Subsumption	GNOme	G37562WX	
G45129XM	Human	Direct	GlyTouCan	G45129XM	9606
G45137VE	Human	Subsumption	GNOme	G44306ED	
G45137VE	Human	Subsumption	GNOme	G60230HH	
G45137VE	Mouse	Subsumption	GNOme	G60230HH	
G45137VE	Rat	Subsumption	GNOme	G60230HH	
G45145ET	Human	Direct	GlyTouCan	G45145ET	9606
G45187EI	Human	Direct	GlyConnect	3189	9606
G45187EI	Human	Direct	UniCarbKB	1907	9606
G45207BM	Human	Subsumption	GNOme	G00058MO	
G45207BM	Mouse	Subsumption	GNOme	G00058MO	
G45209NR	Human	Direct	GlyConnect	3501	9606
G45209NR	Mouse	Direct	GlyConnect	3501	10090
G45215IJ	Human	Direct	GlyTouCan	G45215IJ	9606
G45216GB	Human	Subsumption	GNOme	G02126PG	
G45216GB	Human	Subsumption	GNOme	G30519DD	
G45231HA	Human	Subsumption	GNOme	G52793JJ	
G45238KD	Human	Direct	GlyTouCan	G45238KD	9606
G45238KD	Mouse	Subsumption	GNOme	G88784SV	
G45249UV	Mouse	Direct	GlyConnect	23	10090
G45255VE	Rat	Subsumption	GNOme	G31816HU	
G45255VE	Rat	Subsumption	GNOme	G62389NM	
G45256SO	Human	Direct	GlyTouCan	G45256SO	9606
G45261DW	Human	Subsumption	GNOme	G20079RG	
G45261DW	Human	Subsumption	GNOme	G26644DW	
G45261DW	Human	Subsumption	GNOme	G62088FQ	
G45261DW	Human	Subsumption	GNOme	G71013KY	
G45261DW	Human	Subsumption	GNOme	G85767HW	
G45261DW	Human	Subsumption	GNOme	G92575UZ	
G45261DW	Human	Subsumption	GNOme	G92617LF	
G45261DW	Mouse	Subsumption	GNOme	G08161JQ	
G45261DW	Mouse	Subsumption	GNOme	G20079RG	
G45261DW	Mouse	Subsumption	GNOme	G85767HW	
G45261DW	Mouse	Subsumption	GNOme	G92575UZ	
G45261DW	Rat	Subsumption	GNOme	G20079RG	
G45261DW	Rat	Subsumption	GNOme	G26644DW	
G45261DW	Rat	Subsumption	GNOme	G71013KY	
G45261DW	Rat	Subsumption	GNOme	G85767HW	
G45261DW	Rat	Subsumption	GNOme	G92575UZ	
G45261DW	SARS	Subsumption	GNOme	G26644DW	
G45271AT	Human	Subsumption	GNOme	G06920GM	
G45271AT	Human	Subsumption	GNOme	G07169PS	
G45271AT	Human	Subsumption	GNOme	G29905OR	
G45271AT	Human	Subsumption	GNOme	G35619UY	
G45271AT	Human	Subsumption	GNOme	G48421GV	
G45271AT	Human	Subsumption	GNOme	G61751GZ	
G45271AT	Human	Subsumption	GNOme	G64481DJ	
G45271AT	Human	Subsumption	GNOme	G70073SG	
G45271AT	Human	Subsumption	GNOme	G80650PW	
G45271AT	Human	Subsumption	GNOme	G85041WE	
G45271AT	Human	Subsumption	GNOme	G85737WG	
G45271AT	Human	Subsumption	GNOme	G87308QC	
G45271AT	Human	Subsumption	GNOme	G88455FN	
G45271AT	Human	Subsumption	GNOme	G94156YI	
G45271AT	Human	Subsumption	GNOme	G96771UL	
G45271AT	Mouse	Subsumption	GNOme	G35619UY	
G45271AT	Mouse	Subsumption	GNOme	G48421GV	
G45271AT	Mouse	Subsumption	GNOme	G61751GZ	
G45271AT	Mouse	Subsumption	GNOme	G70073SG	
G45271AT	Rat	Subsumption	GNOme	G61751GZ	
G45285RN	Human	Subsumption	GNOme	G37491LV	
G45287IG	Human	Subsumption	GNOme	G00155YT	
G45287IG	Human	Subsumption	GNOme	G53280MT	
G45287IG	Human	Subsumption	GNOme	G90352XZ	
G45287IG	Mouse	Subsumption	GNOme	G59331KK	
G45288CE	Human	Subsumption	GNOme	G03921YK	
G45288CE	Human	Subsumption	GNOme	G19127AY	
G45288CE	Human	Subsumption	GNOme	G19619KS	
G45288CE	Human	Subsumption	GNOme	G69360KJ	
G45288CE	Human	Subsumption	GNOme	G89008DB	
G45290PW	Rat	Subsumption	GNOme	G91843GI	
G45294YQ	Human	Subsumption	GNOme	G40198OD	
G45294YQ	Human	Subsumption	GNOme	G50507PS	
G45294YQ	Human	Subsumption	GNOme	G63337SS	
G45294YQ	Human	Subsumption	GNOme	G68668TB	
G45294YQ	Human	Subsumption	GNOme	G82020ZR	
G45294YQ	Human	Subsumption	GNOme	G83161QT	
G45294YQ	Human	Subsumption	GNOme	G86053IC	
G45294YQ	Human	Subsumption	GNOme	G87618BG	
G45294YQ	Mouse	Subsumption	GNOme	G40198OD	
G45294YQ	Mouse	Subsumption	GNOme	G63337SS	
G45294YQ	Mouse	Subsumption	GNOme	G68668TB	
G45294YQ	Mouse	Subsumption	GNOme	G83161QT	
G45294YQ	Mouse	Subsumption	GNOme	G86053IC	
G45294YQ	Rat	Subsumption	GNOme	G40198OD	
G45294YQ	Rat	Subsumption	GNOme	G50507PS	
G45294YQ	Rat	Subsumption	GNOme	G83161QT	
G45294YQ	Rat	Subsumption	GNOme	G86053IC	
G45300SB	Human	Direct	GlyConnect	3264	9606
G45300SB	Mouse	Subsumption	GNOme	G45359RY	
G45300SB	Rat	Subsumption	GNOme	G45359RY	
G45303VF	Human	Subsumption	GNOme	G49889OJ	
G45303VF	Human	Subsumption	GNOme	G53168IY	
G45303VF	Human	Subsumption	GNOme	G75896PD	
G45313UP	Human	Subsumption	GNOme	G67059BJ	
G45315EX	Human	Subsumption	GNOme	G00055MO	
G45319NP	Human	Subsumption	GNOme	G15683CN	
G45319NP	Human	Subsumption	GNOme	G24440EI	
