GlyTouCan	MonosaccharideDB_ID
G03750RD	Some monosaccharide(s) has no ID in monosaccharide DB
G03750RD	1
G03750RD	2
G03750RD	3
G03750RD	5
G03750RD	6
G03750RD	10
G03756VW	1
G03756VW	2
G03764XL	Some monosaccharide(s) has no ID in monosaccharide DB
G03764XL	1
G03764XL	2
G03764XL	3
G03764XL	5
G03764XL	6
G03796EF	1
G03796EF	2
G03796EF	7
G03796EF	18
G03802LT	Some monosaccharide(s) has no ID in monosaccharide DB
G03802LT	1
G03802LT	3
G03802LT	5
G03802LT	7
G03818JD	1
G03818JD	2
G03818JD	3
G03818JD	5
G03818JD	15
G03820FM	Some monosaccharide(s) has no ID in monosaccharide DB
G03820FM	1
G03820FM	3
G03820FM	5
G03820FM	303
G03834RX	Some monosaccharide(s) has no ID in monosaccharide DB
G03834RX	1
G03834RX	3
G03834RX	5
G03834RX	6
G03834RX	12
G03855TY	Some monosaccharide(s) has no ID in monosaccharide DB
G03855TY	1
G03855TY	2
G03855TY	3
G03855TY	5
G03860PZ	1
G03860PZ	2
G03860PZ	3
G03860PZ	5
G03895SR	1
G03895SR	2
G03895SR	3
G03895SR	5
G03895SR	6
G03895SR	7
G03895SR	222
G03921DY	Some monosaccharide(s) has no ID in monosaccharide DB
G03921DY	1
G03921DY	2
G03921DY	3
G03921DY	5
G03921DY	7
G03921DY	12
G03921YK	Some monosaccharide(s) has no ID in monosaccharide DB
G03921YK	1
G03921YK	2
G03921YK	6
G03921YK	7
G03951JJ	1
G03951JJ	2
G03951JJ	3
G03951JJ	5
G03951JJ	6
G03951MJ	Some monosaccharide(s) has no ID in monosaccharide DB
G03951MJ	1
G03951MJ	3
G03951MJ	5
G03951MJ	7
G03965VN	2
G03965VN	3
G03965VN	91
G03984TW	1
G03984TW	2
G03984TW	3
G03984TW	5
G03984TW	6
G03984TW	7
G03987JH	1
G03987JH	2
G03987JH	3
G03987JH	5
G03987JH	6
G03987JH	15
G04014FP	Some monosaccharide(s) has no ID in monosaccharide DB
G04014FP	1
G04014FP	2
G04014FP	7
G04018GO	3
G04018GO	5
G04018GO	15
G04041QU	Some monosaccharide(s) has no ID in monosaccharide DB
G04041QU	1
G04041QU	2
G04041QU	3
G04041QU	5
G04041QU	6
G04041QU	7
G04041QU	10
G04048YA	Some monosaccharide(s) has no ID in monosaccharide DB
G04048YA	1
G04048YA	3
G04048YA	5
G04048YA	12
G04077XA	Some monosaccharide(s) has no ID in monosaccharide DB
G04077XA	1
G04077XA	3
G04077XA	5
G04077XA	7
G04099VY	1
G04099VY	2
G04099VY	3
G04099VY	5
G04099VY	7
G04130SK	Some monosaccharide(s) has no ID in monosaccharide DB
G04130SK	1
G04130SK	2
G04130SK	6
G04130SK	7
G04139QL	Some monosaccharide(s) has no ID in monosaccharide DB
G04139QL	1
G04139QL	2
G04139QL	3
G04139QL	5
G04139QL	6
G04139QL	7
G04139QL	367
G04146DI	Some monosaccharide(s) has no ID in monosaccharide DB
G04146DI	1
G04146DI	2
G04146DI	3
G04146DI	5
G04146DI	6
G04163JP	1
G04163JP	2
G04163JP	3
G04163JP	5
G04163JP	6
G04163JP	7
G04163JP	15
G04216GB	1
G04216GB	3
G04216GB	5
G04220HB	Some monosaccharide(s) has no ID in monosaccharide DB
G04220HB	1
G04220HB	3
G04220HB	5
G04267XF	2
G04267XF	6
G04267XF	12
G04273XP	1
G04273XP	2
G04273XP	3
G04273XP	5
G04273XP	6
G04286YE	1
G04286YE	2
G04286YE	3
G04286YE	5
G04286YE	6
G04286YE	7
G04337AE	1
G04337AE	2
G04337AE	6
G04337AE	18
G04368OY	1
G04368OY	2
G04368OY	4
G04368OY	7
G04414GO	1
G04414GO	3
G04414GO	5
G04423CA	Some monosaccharide(s) has no ID in monosaccharide DB
G04423CA	1
G04423CA	2
G04423CA	3
G04423CA	5
G04423CA	6
G04423CA	7
G04445KN	Some monosaccharide(s) has no ID in monosaccharide DB
G04445KN	1
G04445KN	3
G04445KN	5
G04448SF	1
G04448SF	2
G04448SF	3
G04448SF	5
G04448SF	7
G04448SF	15
G04450CG	1
G04450CG	2
G04450CG	18
G04450CG	222
G04462ZS	1
G04462ZS	2
G04462ZS	4
G04462ZS	6
G04462ZS	7
G04472SL	1
G04472SL	2
G04472SL	3
G04472SL	5
G04472SL	15
G04483SK	1
G04483SK	2
G04483SK	3
G04483SK	5
G04483SK	7
G04535LS	Some monosaccharide(s) has no ID in monosaccharide DB
G04535LS	1
G04535LS	3
G04535LS	5
G04535LS	7
G04552VX	Some monosaccharide(s) has no ID in monosaccharide DB
G04552VX	1
G04552VX	2
G04552VX	3
G04552VX	5
G04552VX	6
G04561MG	1
G04561MG	2
G04561MG	3
G04561MG	5
G04561MG	7
G04576KS	1
G04576KS	2
G04576KS	3
G04576KS	5
G04576KS	6
G04610NG	2
G04610NG	4
G04610NG	6
G04616ST	Some monosaccharide(s) has no ID in monosaccharide DB
G04616ST	2
G04622LK	Some monosaccharide(s) has no ID in monosaccharide DB
G04622LK	1
G04622LK	2
G04622LK	3
G04622LK	5
G04622LK	12
G04624DG	1
G04624DG	2
G04624DG	7
G04624DG	10
G04649ES	Some monosaccharide(s) has no ID in monosaccharide DB
G04649ES	12
G04649ES	13
G04649ES	166
G04662JQ	Some monosaccharide(s) has no ID in monosaccharide DB
G04662JQ	1
G04662JQ	3
G04662JQ	5
G04676YO	Some monosaccharide(s) has no ID in monosaccharide DB
G04676YO	2
G04676YO	6
G04678VQ	Some monosaccharide(s) has no ID in monosaccharide DB
G04678VQ	1
G04678VQ	2
G04678VQ	3
G04678VQ	5
G04678VQ	6
G04681PT	1
G04681PT	3
G04681PT	5
G04681PT	15
G04690JX	Some monosaccharide(s) has no ID in monosaccharide DB
G04690JX	2
G04690JX	7
G04700EY	Some monosaccharide(s) has no ID in monosaccharide DB
G04700EY	2
G04700EY	6
G04700EY	14
G04744XB	1
G04744XB	2
G04744XB	3
G04744XB	5
G04744XB	7
G04751OE	Some monosaccharide(s) has no ID in monosaccharide DB
G04751OE	1
G04751OE	2
G04751OE	3
G04751OE	5
G04751OE	7
G04775TV	Some monosaccharide(s) has no ID in monosaccharide DB
G04775TV	1
G04775TV	2
G04775TV	3
G04775TV	5
G04775TV	7
G04783EJ	1
G04783EJ	2
G04783EJ	3
G04783EJ	5
G04783EJ	6
G04783EJ	7
G04791QM	1
G04791QM	2
G04791QM	3
G04791QM	5
G04791QM	6
G04817LD	Some monosaccharide(s) has no ID in monosaccharide DB
G04817LD	1
G04817LD	2
G04817LD	5
G04817LD	6
G04820ZT	Some monosaccharide(s) has no ID in monosaccharide DB
G04820ZT	1
G04820ZT	2
G04820ZT	3
G04820ZT	5
G04820ZT	7
G04855ZO	Some monosaccharide(s) has no ID in monosaccharide DB
G04855ZO	1
G04855ZO	2
G04855ZO	3
G04855ZO	5
G04855ZO	7
G04903PZ	1
G04903PZ	2
G04903PZ	3
G04903PZ	5
G04903PZ	6
G04903PZ	7
G04903PZ	15
G04909DG	Some monosaccharide(s) has no ID in monosaccharide DB
G04909DG	1
G04909DG	3
G04909DG	5
G04930QT	Some monosaccharide(s) has no ID in monosaccharide DB
G04930QT	1
G04930QT	2
G04930QT	3
G04930QT	5
G04930QT	6
G04964UA	Some monosaccharide(s) has no ID in monosaccharide DB
G04964UA	1
G04964UA	2
G04964UA	3
G04964UA	5
G04964UA	6
G04989WY	1
G04989WY	2
G04989WY	3
G04989WY	5
G04989WY	6
G04989WY	7
G05096LE	1
G05096LE	2
G05096LE	3
G05096LE	5
G05096LE	6
G05096LE	7
G05096LE	15
G05098FE	1
G05098FE	2
G05098FE	3
G05098FE	5
G05098FE	6
G05102JZ	Some monosaccharide(s) has no ID in monosaccharide DB
G05102JZ	1
G05102JZ	2
G05102JZ	3
G05102JZ	5
G05108UT	Some monosaccharide(s) has no ID in monosaccharide DB
G05108UT	1
G05108UT	3
G05108UT	5
G05128BK	Some monosaccharide(s) has no ID in monosaccharide DB
G05128BK	1
G05128BK	2
G05180BW	18
G05180BW	215
G05184IQ	1
G05184IQ	2
G05184IQ	18
G05187DJ	2
G05187DJ	7
G05187DJ	18
G05187WH	Some monosaccharide(s) has no ID in monosaccharide DB
G05187WH	1
G05187WH	3
G05187WH	5
G05188BU	Some monosaccharide(s) has no ID in monosaccharide DB
G05188BU	1
G05188BU	2
G05188BU	3
G05188BU	5
G05206VR	1
G05206VR	2
G05206VR	7
G05206VR	31
G05212BT	1
G05212BT	2
G05212BT	4
G05229BF	Some monosaccharide(s) has no ID in monosaccharide DB
G05229BF	1
G05229BF	3
G05229BF	5
G05233KP	1
G05233KP	2
G05233KP	3
G05233KP	5
G05233KP	7
G05233KP	15
G05235KE	6
G05235KE	14
G05235KE	18
G05260RH	1
G05260RH	2
G05260RH	3
G05260RH	5
G05260RH	10
G05297EK	Some monosaccharide(s) has no ID in monosaccharide DB
G05297EK	2
G05297EK	4
G05297EK	10
G05312EE	Some monosaccharide(s) has no ID in monosaccharide DB
G05312EE	1
G05312EE	3
G05312EE	5
G05319BS	Some monosaccharide(s) has no ID in monosaccharide DB
G05319BS	1
G05319BS	2
G05319BS	3
G05319BS	5
G05319BS	6
G05319BS	7
G05330ZQ	Some monosaccharide(s) has no ID in monosaccharide DB
G05330ZQ	1
G05330ZQ	2
G05330ZQ	5
G05330ZQ	6
G05330ZQ	83
G05344FK	Some monosaccharide(s) has no ID in monosaccharide DB
G05344FK	1
G05344FK	2
G05344FK	3
G05344FK	5
G05360PA	Some monosaccharide(s) has no ID in monosaccharide DB
G05360PA	1
G05360PA	2
G05360PA	3
G05360PA	5
G05360PA	6
G05360PA	12
G05378UG	1
G05378UG	2
G05378UG	7
G05378UG	18
G05382JE	Some monosaccharide(s) has no ID in monosaccharide DB
G05382JE	1
G05382JE	3
G05382JE	5
G05382JE	7
G05384WR	Some monosaccharide(s) has no ID in monosaccharide DB
G05384WR	1
G05384WR	2
G05384WR	3
G05384WR	5
G05384WR	7
G05395FV	Some monosaccharide(s) has no ID in monosaccharide DB
G05395FV	1
G05395FV	2
G05395FV	3
G05395FV	5
G05395FV	7
G05402FG	Some monosaccharide(s) has no ID in monosaccharide DB
G05402FG	1
G05402FG	2
G05402FG	7
G05402FG	222
G05421KO	Some monosaccharide(s) has no ID in monosaccharide DB
G05421KO	1
G05421KO	3
G05421KO	5
G05441GN	1
G05441GN	2
G05441GN	3
G05441GN	5
G05441GN	6
G05441GN	15
G05478GN	Some monosaccharide(s) has no ID in monosaccharide DB
G05478GN	1
G05478GN	2
G05478GN	3
G05478GN	5
G05550LT	Some monosaccharide(s) has no ID in monosaccharide DB
G05550LT	1
G05550LT	3
G05550LT	5
G05550LT	7
G05552HC	1
G05552HC	3
G05552HC	5
G05552HC	15
G05561CF	1
G05561CF	2
G05561CF	4
G05561CF	7
G05561HT	1
G05561HT	2
G05561HT	3
G05561HT	5
G05561HT	6
G05561HT	15
G05596LB	Some monosaccharide(s) has no ID in monosaccharide DB
G05596LB	1
G05596LB	2
G05596LB	212
G05600OX	1
G05600OX	2
G05600OX	3
G05600OX	5
G05600OX	6
G05611SB	Some monosaccharide(s) has no ID in monosaccharide DB
G05611SB	1
G05611SB	2
G05611SB	3
G05611SB	5
G05611SB	7
G05611SB	166
G05724WC	Some monosaccharide(s) has no ID in monosaccharide DB
G05724WC	1
G05724WC	2
G05724WC	16
G05768VS	12
G05768VS	18
G05768VS	367
G05784QE	1
G05784QE	2
G05784QE	18
G05794RZ	1
G05794RZ	2
G05794RZ	3
G05794RZ	5
G05794RZ	6
G05794RZ	7
G05797TN	Some monosaccharide(s) has no ID in monosaccharide DB
G05797TN	1
G05797TN	2
G05797TN	3
G05797TN	5
G05797TN	6
G05797TN	7
G05811XG	1
G05811XG	2
G05811XG	7
G05840XL	1
G05840XL	2
G05840XL	3
G05840XL	5
G05840XL	7
G05840XL	15
G05848DX	1
G05848DX	2
G05848DX	7
G05848DX	14
G05850WN	Some monosaccharide(s) has no ID in monosaccharide DB
G05850WN	1
G05850WN	3
G05850WN	5
G05850WN	7
G05890XZ	Some monosaccharide(s) has no ID in monosaccharide DB
G05890XZ	1
G05890XZ	3
G05890XZ	5
G05890XZ	7
G05892GB	1
G05892GB	2
G05892GB	3
G05892GB	5
G05892GB	7
G05948HK	Some monosaccharide(s) has no ID in monosaccharide DB
G05948HK	1
G05948HK	2
G05948HK	3
G05948HK	5
G05948HK	7
G05950HG	Some monosaccharide(s) has no ID in monosaccharide DB
G05950HG	1
G05950HG	3
G05950HG	5
G05953WP	Some monosaccharide(s) has no ID in monosaccharide DB
G05953WP	1
G05953WP	2
G05953WP	3
G05953WP	5
G05953WP	6
G05979QC	Some monosaccharide(s) has no ID in monosaccharide DB
G05979QC	1
G05979QC	2
G05979QC	3
G05979QC	5
G05979QC	6
G05979RR	Some monosaccharide(s) has no ID in monosaccharide DB
G05979RR	1
G05979RR	2
G05979RR	3
G05979RR	5
G05979RR	7
G06017WG	Some monosaccharide(s) has no ID in monosaccharide DB
G06017WG	1
G06017WG	2
G06017WG	3
G06017WG	5
G06017WG	6
G06017WG	7
G06022SA	1
G06022SA	2
G06022SA	3
G06022SA	5
G06022SA	6
G06022SA	15
G06036CF	1
G06036CF	2
G06036CF	7
G06036CF	14
G06036CF	18
G06059DJ	1
G06059DJ	2
G06059DJ	3
G06059DJ	5
G06059DJ	6
G06059DJ	7
G06059DJ	15
G06067KZ	Some monosaccharide(s) has no ID in monosaccharide DB
G06067KZ	1
G06067KZ	2
G06067KZ	3
G06067KZ	5
G06070KG	Some monosaccharide(s) has no ID in monosaccharide DB
G06070KG	1
G06070KG	3
G06070KG	5
G06070KG	7
G06070KG	12
G06097MI	3
G06097MI	6
G06131VP	1
G06131VP	2
G06131VP	3
G06131VP	5
G06163IO	Some monosaccharide(s) has no ID in monosaccharide DB
G06163IO	2
G06163IO	7
G06163IO	14
G06171TU	Some monosaccharide(s) has no ID in monosaccharide DB
G06171TU	2
G06171TU	7
G06171TU	91
G06191GU	1
G06191GU	2
G06191GU	3
G06191GU	5
G06191GU	367
G06209KS	1
G06209KS	2
G06209KS	3
G06209KS	5
G06209KS	6
G06210XB	Some monosaccharide(s) has no ID in monosaccharide DB
G06210XB	2
G06210XB	7
G06215DG	Some monosaccharide(s) has no ID in monosaccharide DB
G06215DG	1
G06215DG	2
G06215DG	3
G06215DG	5
G06215DG	7
G06215XQ	Some monosaccharide(s) has no ID in monosaccharide DB
G06215XQ	1
G06215XQ	3
G06215XQ	5
G06216JP	Some monosaccharide(s) has no ID in monosaccharide DB
G06216JP	1
G06216JP	2
G06216JP	3
G06216JP	6
G06216JP	7
G06239NA	1
G06239NA	2
G06239NA	4
G06250ZP	Some monosaccharide(s) has no ID in monosaccharide DB
G06250ZP	1
G06250ZP	2
G06250ZP	3
G06250ZP	5
G06250ZP	7
G06290ZS	1
G06290ZS	2
G06290ZS	3
G06290ZS	5
G06301TU	1
G06301TU	2
G06301TU	3
G06301TU	5
G06301TU	7
G06301TU	15
G06328AN	Some monosaccharide(s) has no ID in monosaccharide DB
G06328AN	1
G06328AN	2
G06328AN	3
G06328AN	5
G06341YK	1
G06341YK	2
G06341YK	7
G06341YK	18
G06367TC	1
G06367TC	2
G06367TC	3
G06367TC	5
G06371NP	Some monosaccharide(s) has no ID in monosaccharide DB
G06371NP	1
G06371NP	3
G06371NP	5
G06371NP	7
G06400QJ	1
G06400QJ	2
G06400QJ	3
G06400QJ	5
G06400QJ	6
G06400QJ	7
G06400QJ	15
G06404ZJ	Some monosaccharide(s) has no ID in monosaccharide DB
G06404ZJ	1
G06404ZJ	2
G06404ZJ	3
G06404ZJ	5
G06404ZJ	6
G06404ZJ	7
G06437BU	Some monosaccharide(s) has no ID in monosaccharide DB
G06437BU	1
G06437BU	2
G06437BU	3
G06437BU	5
G06437BU	7
G06437BU	10
G06460LD	1
G06460LD	2
G06460LD	14
G06523WI	Some monosaccharide(s) has no ID in monosaccharide DB
G06523WI	1
G06523WI	2
G06523WI	6
G06523WI	7
G06534UH	Some monosaccharide(s) has no ID in monosaccharide DB
G06534UH	1
G06534UH	2
G06534UH	3
G06534UH	5
G06534UH	7
G06550JR	1
G06550JR	2
G06550JR	3
G06550JR	5
G06550JR	15
G06578MY	Some monosaccharide(s) has no ID in monosaccharide DB
G06578MY	1
G06578MY	2
G06578MY	3
G06578MY	5
G06578MY	7
G06578MY	12
G06580KR	1
G06580KR	2
G06595MR	Some monosaccharide(s) has no ID in monosaccharide DB
G06595MR	1
G06595MR	7
G06601SQ	1
G06601SQ	2
G06601SQ	3
G06601SQ	5
G06601SQ	6
G06601SQ	7
G06624ZC	2
G06624ZC	18
G06624ZC	91
G06635WE	1
G06635WE	2
G06635WE	3
G06635WE	5
G06635WE	6
G06635WE	7
G06635WE	12
G06637ET	Some monosaccharide(s) has no ID in monosaccharide DB
G06637ET	1
G06637ET	2
G06637ET	3
G06637ET	5
G06637ET	6
G06642AP	Some monosaccharide(s) has no ID in monosaccharide DB
G06642AP	1
G06642AP	2
G06642AP	3
G06642AP	5
G06642AP	7
G06642AP	10
G06658RN	Some monosaccharide(s) has no ID in monosaccharide DB
G06658RN	1
G06658RN	5
G06658RN	7
G06673TD	Some monosaccharide(s) has no ID in monosaccharide DB
G06673TD	1
G06673TD	3
G06673TD	5
G06707ZH	Some monosaccharide(s) has no ID in monosaccharide DB
G06707ZH	1
G06707ZH	2
G06707ZH	3
G06707ZH	5
G06707ZH	6
G06707ZH	7
G06710OE	1
G06710OE	2
G06710OE	7
G06710OE	18
G06721LM	1
G06721LM	3
G06721LM	5
G06730AH	Some monosaccharide(s) has no ID in monosaccharide DB
G06730AH	1
G06730AH	2
G06730AH	3
G06730AH	5
G06731AE	Some monosaccharide(s) has no ID in monosaccharide DB
G06731AE	1
G06731AE	2
G06731AE	3
G06731AE	5
G06731AE	6
G06731AE	7
G06756XE	Some monosaccharide(s) has no ID in monosaccharide DB
G06756XE	1
G06756XE	2
G06756XE	3
G06756XE	5
G06772YH	1
G06772YH	3
G06772YH	5
G06804FL	1
G06804FL	2
G06804FL	3
G06804FL	5
G06804FL	15
G06820QR	1
G06820QR	2
G06820QR	3
G06820QR	5
G06820QR	6
G06820QR	367
G06830II	Some monosaccharide(s) has no ID in monosaccharide DB
G06830II	1
G06830II	3
G06830II	5
G06862BZ	1
G06862BZ	2
G06862BZ	4
G06862BZ	7
G06862BZ	31
G06910HM	Some monosaccharide(s) has no ID in monosaccharide DB
G06910HM	1
G06910HM	2
G06910HM	7
G06910HM	14
G06920GM	Some monosaccharide(s) has no ID in monosaccharide DB
G06920GM	1
G06920GM	3
G06920GM	5
G06969ZX	1
G06969ZX	2
G06969ZX	3
G06969ZX	5
G07002SZ	Some monosaccharide(s) has no ID in monosaccharide DB
G07002SZ	1
G07002SZ	3
G07002SZ	5
G07014AW	1
G07014AW	3
G07014AW	5
G07014AW	15
G07061BV	Some monosaccharide(s) has no ID in monosaccharide DB
G07061BV	1
G07061BV	2
G07061BV	6
G07061YF	Some monosaccharide(s) has no ID in monosaccharide DB
G07061YF	1
G07061YF	2
G07061YF	7
G07061YF	14
G07061YF	16
G07075ZE	1
G07075ZE	2
G07075ZE	4
G07075ZE	7
G07105MP	Some monosaccharide(s) has no ID in monosaccharide DB
G07105MP	3
G07105MP	5
G07136WT	1
G07136WT	2
G07136WT	4
G07136WT	6
G07136WT	7
G07136WT	12
G07141SK	1
G07141SK	2
G07141SK	3
G07141SK	5
G07141SK	6
G07141SK	15
G07141SK	16
G07147BT	Some monosaccharide(s) has no ID in monosaccharide DB
G07147BT	1
G07147BT	2
G07147BT	3
G07147BT	5
G07147QM	1
G07147QM	2
G07147QM	3
G07147QM	5
G07147QM	15
G07162IJ	1
G07162IJ	2
G07162IJ	3
G07162IJ	5
G07162IJ	6
G07162IJ	7
G07164WO	1
G07164WO	2
G07164WO	7
G07164WO	18
G07169PS	Some monosaccharide(s) has no ID in monosaccharide DB
G07169PS	1
G07169PS	3
G07169PS	5
G07174PY	Some monosaccharide(s) has no ID in monosaccharide DB
G07174PY	2
G07174PY	7
G07209HW	Some monosaccharide(s) has no ID in monosaccharide DB
G07209HW	1
G07209HW	3
G07209HW	5
G07228BR	1
G07228BR	2
G07228BR	3
G07228BR	5
G07262RR	1
G07262RR	2
G07262RR	3
G07262RR	5
G07262RR	7
G07262RR	14
G07265CE	Some monosaccharide(s) has no ID in monosaccharide DB
G07265CE	1
G07265CE	2
G07265CE	3
G07265CE	5
G07265CE	6
G07265CE	7
G07292LK	Some monosaccharide(s) has no ID in monosaccharide DB
G07292LK	1
G07292LK	2
G07292LK	3
G07292LK	5
G07292LK	7
G07292LK	12
G07293JT	Some monosaccharide(s) has no ID in monosaccharide DB
G07293JT	2
G07293JT	6
G07293JT	12
G07301IS	1
G07301IS	2
G07301IS	3
G07301IS	5
G07301IS	7
G07328EF	Some monosaccharide(s) has no ID in monosaccharide DB
G07328EF	1
G07328EF	2
G07328EF	3
G07328EF	5
G07328EF	7
G07352BK	1
G07352BK	2
G07352BK	3
G07352BK	5
G07352BK	15
G07360NF	Some monosaccharide(s) has no ID in monosaccharide DB
G07360NF	1
G07360NF	2
G07368IA	Some monosaccharide(s) has no ID in monosaccharide DB
G07368IA	1
G07368IA	2
G07368IA	3
G07368IA	5
G07372WA	Some monosaccharide(s) has no ID in monosaccharide DB
G07372WA	1
G07372WA	2
G07372WA	3
G07372WA	5
G07372WA	6
G07376BS	1
G07376BS	2
G07376BS	3
G07376BS	5
G07376BS	6
G07376BS	15
G07380TS	Some monosaccharide(s) has no ID in monosaccharide DB
G07380TS	1
G07380TS	2
G07380TS	3
G07380TS	5
G07392QY	1
G07392QY	2
G07392QY	3
G07392QY	5
G07392QY	6
G07392QY	7
G07410AW	1
G07410AW	2
G07410AW	3
G07410AW	5
G07410AW	7
G07429FY	1
G07429FY	2
G07429FY	3
G07429FY	5
G07429FY	7
G07429FY	15
G07483YN	1
G07483YN	3
G07483YN	5
G07483YN	7
G07490EK	Some monosaccharide(s) has no ID in monosaccharide DB
G07490EK	3
G07493GF	Some monosaccharide(s) has no ID in monosaccharide DB
G07493GF	1
G07493GF	3
G07493GF	5
G07493GF	7
G07505DF	1
G07505DF	3
G07505DF	5
G07505DF	16
G07528DS	1
G07528DS	2
G07528DS	3
G07528DS	5
G07528DS	7
G07528DS	15
G07532ZA	1
G07532ZA	2
G07532ZA	3
G07532ZA	5
G07532ZA	6
G07568IR	1
G07568IR	2
G07568IR	3
G07568IR	5
G07568IR	7
G07617FP	1
G07617FP	3
G07617FP	5
G07641UW	Some monosaccharide(s) has no ID in monosaccharide DB
G07641UW	1
G07641UW	2
G07641UW	6
G07641UW	7
G07666IB	Some monosaccharide(s) has no ID in monosaccharide DB
G07666IB	1
G07666IB	3
G07666IB	5
G07674LF	1
G07674LF	3
G07674LF	5
G07674LF	7
G07681KR	1
G07681KR	2
G07681KR	3
G07681KR	5
G07681KR	7
G07681KR	14
G07681KR	15
G07682PQ	Some monosaccharide(s) has no ID in monosaccharide DB
G07682PQ	1
G07682PQ	2
G07682PQ	3
G07682PQ	5
G07682PQ	7
G07689ET	1
G07689ET	2
G07689ET	6
G07689ET	18
G07695ZT	1
G07695ZT	2
G07695ZT	3
G07695ZT	5
G07695ZT	7
G07699XI	1
G07699XI	2
G07699XI	3
G07699XI	5
G07703ST	Some monosaccharide(s) has no ID in monosaccharide DB
G07703ST	1
G07703ST	2
G07703ST	3
G07703ST	5
G07703ST	6
G07703ST	7
G07783DH	Some monosaccharide(s) has no ID in monosaccharide DB
G07783DH	1
G07783DH	2
G07783DH	3
G07783DH	5
G07815PK	Some monosaccharide(s) has no ID in monosaccharide DB
G07815PK	1
G07815PK	2
G07815PK	3
G07815PK	5
G07815PK	7
G07817HH	1
G07817HH	2
G07817HH	3
G07817HH	5
G07817HH	6
G07817HH	7
G07817HH	15
G07819QF	2
G07819QF	10
G07835SR	Some monosaccharide(s) has no ID in monosaccharide DB
G07835SR	1
G07835SR	2
G07835SR	6
G07842DQ	Some monosaccharide(s) has no ID in monosaccharide DB
G07842DQ	1
G07842DQ	2
G07842DQ	3
G07842DQ	5
G07842DQ	6
G07865ET	Some monosaccharide(s) has no ID in monosaccharide DB
G07865ET	1
G07865ET	2
G07865ET	3
G07865ET	5
G07865ET	7
G07947TY	1
G07947TY	2
G07947TY	3
G07947TY	5
G07947TY	7
G07978HT	Some monosaccharide(s) has no ID in monosaccharide DB
G07978HT	1
G07978HT	2
G07978HT	7
G07982BU	Some monosaccharide(s) has no ID in monosaccharide DB
G07982BU	1
G07982BU	3
G07982BU	5
G07982BU	7
G07982BU	12
G07982RO	Some monosaccharide(s) has no ID in monosaccharide DB
G07982RO	1
G07990UY	1
G07990UY	2
G07990UY	3
G07990UY	5
G07990UY	6
G07990UY	15
G07995VK	1
G07995VK	2
G07995VK	3
G07995VK	5
G07995VK	6
G08005PG	1
G08005PG	2
G08005PG	3
G08005PG	5
G08005PG	6
G08005PG	7
G08005PG	15
G08011QI	Some monosaccharide(s) has no ID in monosaccharide DB
G08011QI	1
G08011QI	3
G08011QI	5
G08011QI	7
G08043ID	Some monosaccharide(s) has no ID in monosaccharide DB
G08043ID	1
G08043ID	2
G08043ID	3
G08043ID	5
G08043ID	7
G08046LM	1
G08046LM	2
G08046LM	6
G08046LM	7
G08046LM	18
G08055MG	1
G08055MG	2
G08055MG	7
G08055MG	14
G08055MG	18
G08060JF	Some monosaccharide(s) has no ID in monosaccharide DB
G08060JF	1
G08060JF	3
G08060JF	5
G08060JF	8
G08066KX	2
G08066KX	15
G08096ND	Some monosaccharide(s) has no ID in monosaccharide DB
G08096ND	1
G08096ND	3
G08096ND	5
G08111FJ	Some monosaccharide(s) has no ID in monosaccharide DB
G08111FJ	1
G08111FJ	2
G08111FJ	3
G08111FJ	5
G08111FJ	7
G08113XU	Some monosaccharide(s) has no ID in monosaccharide DB
G08113XU	1
G08113XU	2
G08113XU	3
G08113XU	5
G08113XU	7
G08113XU	10
G08126QR	Some monosaccharide(s) has no ID in monosaccharide DB
G08126QR	1
G08126QR	3
G08126QR	5
G08126QR	7
G08140FC	1
G08140FC	2
G08140FC	6
G08140FC	18
G08161JQ	Some monosaccharide(s) has no ID in monosaccharide DB
G08161JQ	1
G08161JQ	2
G08161JQ	3
G08161JQ	5
G08161JQ	7
G08185DV	Some monosaccharide(s) has no ID in monosaccharide DB
G08185DV	1
G08185DV	2
G08185DV	3
G08185DV	5
G08185DV	7
G08191RW	Some monosaccharide(s) has no ID in monosaccharide DB
G08191RW	1
G08191RW	2
G08191RW	3
G08191RW	5
G08191RW	6
G08191RW	7
G08242BT	1
G08242BT	2
G08242BT	3
G08242BT	5
G08242BT	7
G08242BT	10
G08244KE	1
G08244KE	2
G08244KE	6
G08244KE	18
G08244YE	1
G08244YE	2
G08244YE	7
G08244YE	18
G08304AG	Some monosaccharide(s) has no ID in monosaccharide DB
G08304AG	1
G08304AG	3
G08304AG	5
G08340FW	1
G08340FW	3
G08340FW	5
G08340FW	7
G08340FW	11
G08348BC	Some monosaccharide(s) has no ID in monosaccharide DB
G08348BC	3
G08348BC	5
G08358DN	Some monosaccharide(s) has no ID in monosaccharide DB
G08358DN	1
G08358DN	2
G08364MT	1
G08364MT	2
G08364MT	3
G08364MT	5
G08364MT	6
G08364MT	15
G08371CD	Some monosaccharide(s) has no ID in monosaccharide DB
G08371CD	6
G08373SM	Some monosaccharide(s) has no ID in monosaccharide DB
G08373SM	1
G08373SM	2
G08373SM	3
G08373SM	5
G08373SM	6
G08378WD	Some monosaccharide(s) has no ID in monosaccharide DB
G08378WD	1
G08378WD	2
G08378WD	3
G08378WD	5
G08378WD	6
G08378WD	7
