GlyTouCanAccession	CarbbankAccession
G00065MO	44025
G00065MO	44463
G00065MO	45100
G00065MO	46223
G00065MO	46404
G00065MO	46452
G00065MO	8248
G00066MO	10753
G00066MO	11411
G00066MO	14749
G00066MO	15632
G00066MO	15963
G00066MO	16182
G00066MO	16190
G00066MO	17717
G00066MO	18964
G00066MO	19148
G00066MO	20261
G00066MO	23379
G00066MO	23659
G00066MO	2446
G00066MO	2447
G00066MO	26434
G00066MO	26452
G00066MO	27680
G00066MO	30146
G00066MO	30330
G00066MO	30771
G00066MO	32868
G00066MO	34728
G00066MO	35456
G00066MO	35980
G00066MO	36738
G00066MO	368
G00066MO	36819
G00066MO	370
G00066MO	37325
G00066MO	38014
G00066MO	39854
G00066MO	42860
G00066MO	47515
G00066MO	48391
G00066MO	4861
G00066MO	50722
G00066MO	50765
G00066MO	5120
G00066MO	5700
G00068MO	10923
G00068MO	11412
G00068MO	11413
G00068MO	11420
G00068MO	11422
G00068MO	13582
G00068MO	13583
G00068MO	14312
G00068MO	23696
G00068MO	23969
G00068MO	26428
G00068MO	30696
G00068MO	3302
G00068MO	3303
G00068MO	33332
G00068MO	34028
G00068MO	34029
G00068MO	34729
G00068MO	35457
G00068MO	35976
G00068MO	36263
G00068MO	3659
G00068MO	37327
G00068MO	38641
G00068MO	40762
G00068MO	40765
G00068MO	41587
G00068MO	41608
G00068MO	42
G00068MO	43530
G00068MO	45462
G00068MO	45876
G00068MO	50173
G00068MO	7883
G00068MO	9992
G00069MO	10366
G00069MO	10566
G00069MO	10877
G00069MO	11797
G00069MO	12947
G00069MO	13797
G00069MO	13826
G00069MO	13896
G00069MO	14150
G00069MO	14890
G00069MO	15294
G00069MO	15845
G00069MO	16107
G00069MO	16167
G00069MO	16599
G00069MO	17078
G00069MO	17667
G00069MO	18740
G00069MO	19013
G00069MO	19456
G00069MO	19603
G00069MO	20859
G00069MO	20918
G00069MO	20946
G00069MO	21045
G00069MO	21130
G00069MO	22061
G00069MO	22825
G00069MO	23155
G00069MO	24320
G00069MO	24543
G00069MO	24794
G00069MO	2505
G00069MO	2506
G00069MO	25163
G00069MO	25230
G00069MO	25478
G00069MO	25711
G00069MO	25887
G00069MO	27516
G00069MO	27523
G00069MO	27579
G00069MO	27607
G00069MO	28267
G00069MO	28791
G00069MO	28829
G00069MO	28979
G00069MO	29013
G00069MO	29191
G00069MO	29224
G00069MO	29236
G00069MO	30002
G00069MO	30297
G00069MO	32076
G00069MO	33028
G00069MO	33164
G00069MO	33709
G00069MO	34615
G00069MO	35060
G00069MO	3517
G00069MO	36443
G00069MO	38302
G00069MO	38306
G00069MO	40410
G00069MO	41531
G00069MO	43455
G00069MO	43512
G00069MO	44282
G00069MO	46382
G00069MO	464
G00069MO	465
G00069MO	466
G00069MO	467
G00069MO	4843
G00069MO	4844
G00069MO	50257
G00069MO	5684
G00069MO	7742
G00069MO	8721
G00069MO	9953
G00070MO	12943
G00070MO	13799
G00070MO	13895
G00070MO	14149
G00070MO	16708
G00070MO	17666
G00070MO	18214
G00070MO	19020
G00070MO	19023
G00070MO	19444
G00070MO	19455
G00070MO	19602
G00070MO	20947
G00070MO	21129
G00070MO	22062
G00070MO	23154
G00070MO	24298
G00070MO	24544
G00070MO	2482
G00070MO	25231
G00070MO	25886
G00070MO	27540
G00070MO	27616
G00070MO	28978
G00070MO	29225
G00070MO	29237
G00070MO	32074
G00070MO	33024
G00070MO	33162
G00070MO	36212
G00070MO	37588
G00070MO	38301
G00070MO	38313
G00070MO	38496
G00070MO	40419
G00070MO	41530
G00070MO	436
G00070MO	437
G00070MO	438
G00070MO	44281
G00070MO	47167
G00070MO	47637
G00070MO	4852
G00070MO	50258
G00070MO	50824
G00070MO	5703
G00070MO	7735
G00071MO	10215
G00071MO	10988
G00071MO	13884
G00071MO	17879
G00071MO	18213
G00071MO	18261
G00071MO	18683
G00071MO	2364
G00071MO	25786
G00071MO	3049
G00071MO	31606
G00071MO	5590
G00071MO	8693
G00076PK	10013
G00076PK	10201
G00076PK	10793
G00076PK	14319
G00076PK	15816
G00076PK	15920
G00076PK	16858
G00076PK	23153
G00076PK	24807
G00076PK	25892
G00076PK	31988
G00076PK	40605
G00076PK	46419
G00076PK	47580
G00076PK	9918
G00089VH	10731
G00091RT	13459
G00091RT	13909
G00091RT	16502
G00091RT	9623
G00091RT	9804
G00112IO	6337
G00122QX	34562
G00122QX	36949
G00123JF	11223
G00123JF	11224
G00123JF	12529
G00140YZ	19731
G00141ZD	10341
G00153LJ	23669
G00153LJ	9754
G00176HZ	15336
G00176HZ	18931
G00176HZ	7837
G00212ZT	12475
G00212ZT	1574
G00212ZT	18034
G00212ZT	21988
G00212ZT	24133
G00212ZT	2819
G00212ZT	29125
G00212ZT	32832
G00212ZT	37409
G00212ZT	38465
G00212ZT	47125
G00212ZT	8666
G00212ZT	8702
G00212ZT	9203
G00212ZT	9788
G00252UK	10803
G00272VU	24882
G00287UD	8769
G00294BL	35077
G00298HY	12063
G00298HY	13259
G00298HY	13796
G00298HY	16508
G00298HY	28814
G00298HY	31740
G00298HY	38557
G00298HY	42609
G00298HY	9806
G00298HY	9952
G00315MF	6303
G00320ZP	8284
G00328AZ	11540
G00328HB	11638
G00349CA	11728
G00349CA	18258
G00349CA	22605
G00349CA	23814
G00349CA	6794
G00349CA	6795
G00362UY	10065
G00362UY	27708
G00362UY	33557
G00362UY	41730
G00362UY	44593
G00362UY	45350
G00362UY	47557
G00362UY	59
G00370EI	23847
G00383YF	4975
G00395FS	10773
G00395FS	12477
G00395FS	12478
G00395FS	12479
G00395FS	12481
G00395FS	12483
G00395FS	13545
G00395FS	13548
G00395FS	13552
G00395FS	14407
G00395FS	15051
G00395FS	15229
G00395FS	18136
G00395FS	21474
G00395FS	22633
G00395FS	23085
G00395FS	26035
G00395FS	26036
G00395FS	26696
G00395FS	27936
G00395FS	37523
G00395FS	38745
G00395FS	38861
G00395FS	38944
G00395FS	4780
G00395FS	48298
G00395FS	9541
G00395FS	9546
G00395TQ	10934
G00395TQ	11674
G00395TQ	12779
G00395TQ	13306
G00395TQ	15935
G00395TQ	32847
G00395TQ	4252
G00395TQ	806
G00395TQ	807
G00395TQ	808
G00395TQ	809
G00395TQ	9182
G00395TQ	9348
G00413UF	2027
G00428HK	7354
G00454PR	10101
G00454PR	13875
G00457KD	15309
G00459HM	25584
G00470UO	28366
G00482HJ	10969
G00482HJ	2589
G00482HJ	37763
G00482HJ	4121
G00482HJ	572
G00482HJ	9381
G00504PZ	21830
G00504PZ	32292
G00504PZ	6405
G00504PZ	6410
G00504PZ	6412
G00510MX	32956
G00510MX	41283
G00547ZN	21810
G00547ZN	23277
G00547ZN	29381
G00547ZN	30792
G00547ZN	46015
G00547ZN	50140
G00547ZN	50153
G00595HP	9584
G00610TG	9694
G00619DD	12089
G00619DD	12373
G00619DD	15395
G00619DD	16499
G00619DD	16983
G00619DD	17720
G00619DD	21489
G00619DD	22607
G00619DD	23147
G00619DD	23962
G00619DD	24461
G00619DD	26421
G00619DD	28790
G00619DD	29088
G00619DD	32156
G00619DD	36535
G00619DD	36541
G00619DD	44645
G00619DD	46471
G00619DD	5986
G00619DD	896
G00619DD	903
G00619DD	9033
G00619DD	9386
G00623OI	8503
G00623OI	8650
G00623OI	8951
G00633GI	20290
G00633GI	49623
G00645SW	7679
G00646SN	5393
G00647RA	5151
G00662IB	5436
G00662IB	9938
G00666EC	42151
G00672PE	47487
G00673KJ	36569
G00673KJ	5150
G00688TE	31948
G00688TE	35374
G00688TE	40693
G00688TE	41759
G00688TE	41835
G00688TE	44935
G00688TE	45286
G00688TE	45690
G00688TE	47620
G00688TE	49674
G00690SD	18709
G00693YK	16031
G00702NP	44749
G00702NP	48008
G00705XW	30945
G00705XW	37426
G00705XW	42718
G00706AL	8215
G00711QT	12101
G00711QT	29163
G00711QT	29925
G00711QT	31373
G00711QT	32056
G00711QT	32394
G00711QT	40929
G00711QT	41754
G00711QT	41830
G00711QT	41849
G00711QT	41931
G00711QT	41952
G00711QT	44722
G00711QT	45280
G00711QT	45319
G00711QT	45684
G00711QT	47612
G00711QT	49035
G00711QT	49577
G00711QT	50289
G00727XI	33702
G00727XI	37658
G00747UC	18772
G00760ZJ	4792
G00761MZ	14220
G00761OX	20759
G00789VI	21794
G00797ZX	40743
G00830CM	30107
G00851XQ	15814
G00851XQ	1614
G00851XQ	1615
G00851XQ	16608
G00851XQ	16889
G00851XQ	20742
G00851XQ	25850
G00851XQ	29781
G00851XQ	33619
G00851XQ	9303
G00868ZT	8773
G00883DO	27528
G00883ZT	10369
G00883ZT	13831
G00883ZT	18082
G00883ZT	18256
G00883ZT	18264
G00883ZT	19161
G00883ZT	20428
G00883ZT	22604
G00883ZT	22657
G00883ZT	25143
G00883ZT	33506
G00883ZT	37993
G00883ZT	40512
G00883ZT	4443
G00883ZT	44675
G00883ZT	45078
G00883ZT	4922
G00883ZT	50365
G00883ZT	6278
G00883ZT	6280
G00883ZT	6281
G00883ZT	6283
G00883ZT	6285
G00883ZT	6287
G00883ZT	6288
G00883ZT	6704
G00891GP	31133
G00891GP	747
G00891MP	12087
G00891MP	23592
G00891MP	23958
G00891MP	3211
G00891MP	3212
G00891MP	3215
G00891MP	36517
G00891MP	36530
G00891MP	39631
G00891MP	40869
G00891MP	44088
G00891MP	44643
G00891MP	50230
G00891MP	9072
G00900AZ	20618
G00910WD	7983
G00923KH	20797
G00925PQ	7704
G00951UF	44746
G00972DY	24421
G00977CB	3319
G00978TF	14528
G00978TF	18515
G00978TF	20646
G00978TF	25350
G00978TF	31159
G00978TF	40335
G00978TF	6066
G00978TF	6067
G00978TF	6068
G00978TF	6069
G00978TF	6071
G00978TF	6073
G00978TF	6076
G00978TF	6077
G00978TF	6079
G00979HB	25705
G00979HB	28606
G00979XR	43958
G00996YC	10538
G01023RC	6165
G01028CW	14163
G01028CW	28615
G01028CW	7265
G01031EZ	11682
G01040ZV	11840
G01040ZV	14521
G01040ZV	16860
G01040ZV	24419
G01040ZV	2461
G01040ZV	25723
G01040ZV	31304
G01040ZV	40465
G01040ZV	414
G01040ZV	7046
G01040ZV	7744
G01040ZV	7745
G01040ZV	7945
G01050GH	21697
G01050GH	24938
G01055WR	41357
G01055WR	48777
G01063DC	2882
G01158PQ	7816
G01187XC	46707
G01187XC	46999
G01200BW	2080
G01232PN	9695
G01260KO	21703
G01269WV	18215
G01281PQ	12254
G01287FH	599
G01287FH	8303
G01287FH	9060
G01295AX	7361
G01296LJ	1507
G01296LJ	15274
G01296LJ	1658
G01296LJ	22621
G01296LJ	5411
G01325OU	2011
G01329EH	11426
G01329EH	16945
G01329EH	22630
G01329EH	24384
G01329EH	27876
G01347XI	45287
G01347XI	49321
G01347XI	8777
G01356MD	44365
G01356OG	24213
G01361SX	10904
G01361SX	11397
G01361SX	25296
G01361SX	34406
G01364ZC	4897
G01375NQ	20800
G01407SD	2978
G01453TV	29052
G01465MJ	11689
G01534TU	102
G01534TU	18613
G01534TU	20982
G01534TU	2245
G01534TU	2247
G01534TU	2248
G01534TU	2249
G01534TU	32203
G01534TU	3266
G01534TU	33002
G01534TU	33333
G01534TU	35247
G01534TU	36236
G01534TU	39581
G01534TU	41672
G01534TU	41780
G01534TU	42576
G01534TU	45982
G01534TU	45983
G01534TU	45984
G01534TU	45985
G01534TU	45986
G01534TU	45987
G01534TU	45988
G01534TU	45989
G01534TU	45990
G01534TU	49292
G01534TU	49293
G01534TU	50743
G01535JE	10776
G01599BJ	47273
G01602LO	26995
G01608UX	29080
G01614ZM	13281
G01614ZM	13571
G01614ZM	18996
G01614ZM	21557
G01614ZM	21898
G01614ZM	22442
G01614ZM	22747
G01614ZM	22750
G01614ZM	22770
G01614ZM	23361
G01614ZM	24978
G01614ZM	29113
G01614ZM	30507
G01614ZM	32227
G01614ZM	32428
G01614ZM	32429
G01614ZM	35081
G01614ZM	35742
G01614ZM	35990
G01614ZM	3657
G01614ZM	3749
G01614ZM	4200
G01614ZM	42351
G01614ZM	44021
G01614ZM	4457
G01614ZM	45096
G01614ZM	46409
G01614ZM	5161
G01614ZM	5215
G01614ZM	600
G01614ZM	601
G01614ZM	602
G01614ZM	604
G01614ZM	605
G01614ZM	606
G01614ZM	607
G01614ZM	608
G01614ZM	7941
G01614ZM	7942
G01614ZM	7951
G01614ZM	8011
G01614ZM	8012
G01614ZM	8013
G01614ZM	8014
G01614ZM	8015
G01614ZM	8016
G01614ZM	8017
G01614ZM	8018
G01614ZM	8019
G01629YL	27712
G01629YL	49285
G01657UH	16049
G01657UH	27663
G01657UH	43396
G01659VO	28864
G01665LU	1545
G01668VR	7365
G01698QO	12473
G01698QO	14026
G01698QO	24130
G01698QO	24908
G01698QO	8528
G01706RV	10625
G01706RV	10635
G01706RV	11173
G01706RV	14646
G01706RV	15302
G01706RV	17880
G01706RV	24420
G01706RV	25221
G01706RV	25241
G01706RV	25877
G01706RV	27622
G01706RV	29558
G01706RV	31046
G01706RV	32808
G01706RV	3489
G01706RV	35765
G01706RV	36285
G01706RV	37329
G01706RV	38097
G01706RV	41591
G01706RV	44455
G01706RV	49586
G01706RV	7762
G01706RV	8902
G01706RV	8911
G01706RV	9272
G01708UF	19899
G01709UO	41932
G01714NT	10844
G01714NT	13975
G01714NT	14143
G01714NT	14170
G01714NT	14308
G01714NT	14746
G01714NT	15825
G01714NT	16189
G01714NT	16256
G01714NT	16384
G01714NT	20666
G01714NT	21887
G01714NT	22667
G01714NT	25237
G01714NT	26380
G01714NT	27621
G01714NT	28268
G01714NT	28974
G01714NT	36745
G01714NT	38442
G01714NT	4909
G01747FB	24040
G01747FB	24600
G01747FB	904
G01748MD	19310
G01753LJ	24910
G01760ZU	10004
G01760ZU	35758
G01767JJ	11696
G01767JJ	12415
G01767JJ	12971
G01767JJ	13636
G01767JJ	14055
G01767JJ	14074
G01767JJ	14435
G01767JJ	14445
G01767JJ	14859
G01767JJ	15260
G01767JJ	15284
G01767JJ	15895
G01767JJ	16223
G01767JJ	16364
G01767JJ	16401
G01767JJ	16470
G01767JJ	16477
G01767JJ	16685
G01767JJ	16710
G01767JJ	16875
G01767JJ	16884
G01767JJ	16895
G01767JJ	17009
G01767JJ	17033
G01767JJ	17103
G01767JJ	173
G01767JJ	18487
G01767JJ	18832
G01767JJ	18912
G01767JJ	18930
G01767JJ	18950
G01767JJ	19353
G01767JJ	21327
G01767JJ	21334
G01767JJ	21443
G01767JJ	21708
G01767JJ	22052
G01767JJ	22213
G01767JJ	22519
G01767JJ	22996
G01767JJ	23017
G01767JJ	23035
G01767JJ	23875
G01767JJ	24074
G01767JJ	24440
G01767JJ	24968
G01767JJ	24994
G01767JJ	25272
G01767JJ	25289
G01767JJ	25312
G01767JJ	25324
G01767JJ	25333
G01767JJ	25416
G01767JJ	25476
G01767JJ	25528
G01767JJ	25547
G01767JJ	25791
G01767JJ	25844
G01767JJ	25932
G01767JJ	26021
G01767JJ	26185
G01767JJ	26270
G01767JJ	26398
G01767JJ	26403
G01767JJ	26611
G01767JJ	27600
G01767JJ	27854
G01767JJ	27855
G01767JJ	28507
G01767JJ	28563
G01767JJ	29759
G01767JJ	29784
G01767JJ	29955
G01767JJ	30299
G01767JJ	31663
G01767JJ	31699
G01767JJ	33176
G01767JJ	33245
G01767JJ	34102
G01767JJ	34867
G01767JJ	34910
G01767JJ	35166
G01767JJ	35434
G01767JJ	35518
G01767JJ	35931
G01767JJ	36139
G01767JJ	36635
G01767JJ	36844
G01767JJ	3691
G01767JJ	36915
G01767JJ	36923
G01767JJ	36958
G01767JJ	37235
G01767JJ	3747
G01767JJ	37641
G01767JJ	37751
G01767JJ	38065
G01767JJ	38374
G01767JJ	39397
G01767JJ	40686
G01767JJ	40732
G01767JJ	40805
G01767JJ	41129
G01767JJ	42061
G01767JJ	43392
G01767JJ	43868
G01767JJ	44628
G01767JJ	44636
G01767JJ	44805
G01767JJ	44809
G01767JJ	44847
G01767JJ	45485
G01767JJ	46846
G01767JJ	47079
G01767JJ	47571
G01767JJ	47665
G01767JJ	48001
G01767JJ	48174
G01767JJ	48207
G01767JJ	48930
G01767JJ	50163
G01767JJ	50704
G01767JJ	5196
G01767JJ	5366
G01767JJ	5561
G01767JJ	6286
G01767JJ	724
G01767JJ	727
G01767JJ	728
G01767JJ	729
G01767JJ	7488
G01767JJ	7579
G01767JJ	8141
G01767JJ	8606
G01767JJ	8766
G01767JJ	9149
G01767JJ	9447
G01784XC	18333
G01784XC	24035
G01784XC	24596
G01784XC	29664
G01784XC	3955
G01784XC	40918
G01784XC	442
G01784XC	443
G01784XC	444
G01784XC	6385
G01784XC	6386
G01787RE	24498
G01789AQ	8212
G01820ZB	8942
G01823EY	13891
G01823EY	14267
G01823EY	17663
G01823EY	19441
G01823EY	41513
G01823EY	4921
G01825JS	30571
G01825JS	40433
G01846YN	48110
G01854VF	34527
G01856RL	5250
G01878VC	23165
G01894QP	14405
G01912GF	21786
G01917CF	42639
G01954TO	31269
G01962RN	18561
G01978EJ	20558
G01986HE	30573
G01994DD	10548
G01994DD	9823
G01999JH	11440
G01999QR	17907
G01999QR	42306
G01999ZH	470
G02020YO	14466
G02020YO	18324
G02020YO	43974
G02020YO	6054
G02020YO	6055
G02020YO	6056
G02020YO	652
G02020YO	653
G02020YO	655
G02020YO	656
G02020YO	657
G02021XC	47120
G02029PW	1222
G02029PW	1223
G02029PW	24744
G02029PW	33001
G02029PW	34090
G02029PW	40666
G02029PW	40668
G02029PW	42165
G02029PW	4312
G02029PW	43667
G02029PW	50926
G02038LQ	1393
G02073FK	17877
G02073FK	36039
G02073FK	46495
G02073FK	49294
G02086TB	14115
G02086TB	14136
G02086TB	30877
G02106OV	2142
G02107NT	27215
G02107NT	49648
G02126PG	30949
G02126PG	37420
G02126PG	42722
G02132BT	11992
G02132BT	38582
G02132BT	3918
G02132BT	48521
G02132BT	5140
G02132BT	5141
G02133IK	1144
G02133IK	25121
G02133IK	31027
G02133IK	31158
G02133IK	33017
G02133IK	47045
G02133IK	5826
G02146NT	7924
G02149VR	1374
G02149VR	1375
G02149VR	17779
G02149VR	21377
G02149VR	33113
G02149VR	44855
G02149VR	46831
G02149VR	47971
G02149VR	6592
G02156UW	25689
G02174FQ	5556
G02196YO	24219
G02207TG	29408
G02207TG	41980
G02207TG	5427
G02226PP	16509
G02240AO	45015
G02240AO	45016
G02278OY	1488
G02278OY	18250
G02278OY	24332
G02278OY	24834
G02297WO	12052
G02302MM	8147
G02310VX	29351
G02320PG	27606
G02349HM	12558
G02349HM	16498
G02349HM	22610
G02349HM	9799
G02353KU	1152
G02353KU	1153
G02353KU	11982
G02353KU	31322
G02379AH	7461
G02386TE	12236
G02386TE	25229
G02386TE	27615
G02386TE	8315
G02402HF	15633
G02410EE	25117
G02441OB	11875
G02441OB	32308
G02441OB	49229
G02441OB	7763
G02456AL	40548
G02470AU	4684
G02473HY	31003
G02485MC	11852
G02485MC	14052
G02485MC	14396
G02485MC	14885
G02485MC	15543
G02485MC	15824
G02485MC	38101
G02485MC	4934
G02485MC	49591
G02497GP	13287
G02519WN	23951
G02533PP	15821
G02536XI	8502
G02536XI	8648
G02536XI	8950
G02556BT	12468
G02556BT	13085
G02556BT	13148
G02556BT	13150
G02556BT	13716
G02556BT	23648
G02556BT	48055
G02556BT	4810
G02556BT	4811
G02556BT	9633
G02556BT	9868
G02568AU	39408
G02600QJ	8649
G02624IW	18771
G02624IW	44214
G02625SJ	31945
G02625SJ	35373
G02625SJ	40689
G02625SJ	41760
G02625SJ	41829
G02625SJ	44936
G02625SJ	45281
G02625SJ	45691
G02625SJ	47617
G02633ON	9023
G02646YL	1889
G02646YL	24632
G02646YL	29404
G02646YL	42421
G02646YL	4654
G02646YL	5380
G02646YL	5382
G02654EL	25692
G02657AK	11566
G02657AK	13637
G02657AK	13657
G02657AK	14449
G02657AK	15396
G02657AK	15554
G02657AK	16078
G02657AK	17003
G02657AK	17088
G02657AK	17878
G02657AK	18910
G02657AK	18957
G02657AK	19364
G02657AK	21307
G02657AK	21511
G02657AK	21809
G02657AK	21983
G02657AK	22206
G02657AK	23861
G02657AK	23912
G02657AK	25789
G02657AK	25909
G02657AK	25938
G02657AK	25960
G02657AK	25966
G02657AK	26137
G02657AK	26143
G02657AK	2670
G02657AK	26833
G02657AK	27261
G02657AK	27456
G02657AK	27465
G02657AK	29991
G02657AK	30387
G02657AK	30646
G02657AK	31970
G02657AK	31990
G02657AK	32003
G02657AK	32040
G02657AK	32084
G02657AK	32675
G02657AK	32688
G02657AK	32705
G02657AK	33684
G02657AK	34105
G02657AK	34662
G02657AK	34683
G02657AK	34684
G02657AK	34692
G02657AK	34700
G02657AK	34822
G02657AK	34827
G02657AK	34863
G02657AK	34888
G02657AK	34896
G02657AK	34908
G02657AK	34928
G02657AK	34938
G02657AK	35161
G02657AK	35303
G02657AK	35304
G02657AK	35334
G02657AK	35338
G02657AK	35414
G02657AK	35525
G02657AK	35561
G02657AK	35585
G02657AK	35624
G02657AK	35659
G02657AK	35791
G02657AK	35800
G02657AK	35933
G02657AK	35999
G02657AK	36105
G02657AK	36126
G02657AK	36638
G02657AK	3675
G02657AK	36869
G02657AK	36903
G02657AK	36904
G02657AK	36929
G02657AK	37024
G02657AK	37223
G02657AK	37255
G02657AK	37281
G02657AK	37344
G02657AK	37478
G02657AK	37644
G02657AK	38080
G02657AK	38084
G02657AK	38106
G02657AK	38118
G02657AK	38125
G02657AK	38138
G02657AK	38383
G02657AK	38395
G02657AK	38633
G02657AK	39203
G02657AK	39427
G02657AK	39788
G02657AK	40353
G02657AK	40358
G02657AK	40560
G02657AK	42142
G02657AK	42413
G02657AK	42798
G02657AK	43291
G02657AK	43464
G02657AK	43494
G02657AK	43611
G02657AK	43833
G02657AK	44048
G02657AK	44075
G02657AK	44191
G02657AK	44815
G02657AK	44825
G02657AK	44884
G02657AK	44942
G02657AK	45145
G02657AK	45159
G02657AK	45359
G02657AK	45880
G02657AK	46033
G02657AK	46039
G02657AK	46055
G02657AK	46267
G02657AK	46345
G02657AK	46499
G02657AK	46867
G02657AK	46990
G02657AK	47377
G02657AK	47387
G02657AK	47852
G02657AK	48420
G02657AK	48424
G02657AK	48541
G02657AK	49486
G02657AK	49494
G02657AK	49500
G02657AK	50157
G02657AK	50177
G02657AK	50183
G02657AK	50192
G02657AK	50216
G02657AK	50260
G02657AK	50701
G02657AK	50798
G02657AK	6511
G02657AK	6889
G02657AK	8102
G02657AK	9325
G02657BS	26721
G02660HR	23276
G02660UC	1150
G02684WR	11808
G02684WR	11809
G02684WR	19450
G02684WR	22752
G02684WR	31656
G02684WR	36235
G02684WR	41779
G02684WR	45104
G02684WR	46451
G02684WR	6812
G02684WR	9120
G02691LI	18673
G02710ET	21201
G02710ET	26438
G02710ET	50724
G02718AK	16519
G02718AK	1971
G02718AK	5495
G02776UX	28863
G02782UU	10566
G02782UU	10877
G02782UU	14890
G02782UU	15294
G02782UU	17667
G02782UU	19603
G02782UU	20918
G02782UU	23155
G02782UU	24543
G02782UU	24794
G02782UU	25230
G02782UU	25887
G02782UU	27607
G02782UU	29236
G02782UU	30002
G02782UU	30297
G02782UU	43455
G02782UU	44282
G02782UU	464
G02782UU	465
G02782UU	466
G02782UU	467
G02782UU	4843
G02782UU	4844
G02797YE	21706
G02797YE	42847
G02819MW	48447
G02827WQ	10662
G02827WQ	10737
G02827WQ	10828
G02827WQ	1621
G02827WQ	1622
G02827WQ	1623
G02827WQ	18989
G02827WQ	33657
G02827WQ	36006
G02890GO	28867
G02890GO	7944
G02891DO	20791
G02891DO	48525
G02895ZE	14109
G02895ZE	15715
G02895ZE	16199
G02895ZE	16619
G02895ZE	16808
G02895ZE	18270
G02895ZE	18406
G02895ZE	24835
G02895ZE	25146
G02895ZE	27337
G02895ZE	44662
G02906NO	1139
G02909JE	12996
G02909JE	13638
G02909JE	27799
G02909JE	33923
G02909JE	34801
G02909JE	35019
G02909JE	36404
G02909JE	37495
G02909JE	41695
G02909JE	41805
G02909JE	45349
G02909JE	46003
G02909JE	47049
G02909JE	4785
G02946BE	15645
G02986VV	14384
G02986VV	16121
G02987EY	16323
G02987EY	17091
G02987EY	20650
G02995BO	18766
G02995BO	20745
G02995BO	21701
G02995BO	25114
G02995BO	25115
G02995BO	34714
G02995BO	38359
G02995BO	41896
G02995BO	42780
G02995BO	4421
G02995BO	4422
G02995BO	5544
G02995BO	5548
G02995BO	5549
G02995BO	5550
G02995BO	5551
G02998EX	15383
G02998EX	17199
G02998EX	21647
G02998EX	26792
G02998EX	28961
G02998EX	30139
G02998EX	31449
G02998EX	4789
G03003KR	1143
G03006JP	34382
G03015NB	38287
G03016BW	11983
G03016BW	1218
G03016BW	31326
G03018QF	23077
G03021WA	18780
G03021WA	6841
G03024EJ	21798
G03041PI	46884
G03049NB	1345
G03053IU	21499
G03065ZA	22920
G03065ZA	23590
G03065ZA	29487
G03065ZA	502
G03065ZA	9840
G03067VG	12352
G03067VG	1257
G03067VG	1258
G03067VG	1259
G03067VG	1260
G03067VG	14056
G03067VG	14387
G03067VG	14438
G03067VG	14485
G03067VG	15282
G03067VG	16365
G03067VG	16413
G03067VG	16472
G03067VG	16480
G03067VG	16896
G03067VG	17113
G03067VG	17363
G03067VG	18427
G03067VG	18490
G03067VG	18970
G03067VG	19313
G03067VG	21058
G03067VG	21295
G03067VG	21325
G03067VG	21335
G03067VG	21707
G03067VG	22398
G03067VG	23161
G03067VG	25464
G03067VG	25836
G03067VG	26023
G03067VG	26186
G03067VG	27602
G03067VG	29785
G03067VG	36176
G03067VG	36652
G03067VG	36913
G03067VG	3711
G03067VG	37579
G03067VG	37642
G03067VG	38067
G03067VG	40734
G03067VG	40801
G03067VG	41131
G03067VG	44629
G03067VG	45487
G03067VG	48171
G03067VG	5408
G03067VG	7591
G03067VG	8585
G03071KV	13474
G03071KV	13941
G03071KV	15535
G03071KV	2536
G03071KV	32803
G03071KV	45881
G03071KV	47054
G03071KV	48149
G03075ZE	8158
G03081TH	35694
G03085SQ	43715
G03091JM	14633
G03091JM	17284
G03091JM	20695
G03106MF	11997
G03106MF	1465
G03106MF	15275
G03106MF	16210
G03106MF	16213
G03106MF	25495
G03106MF	32424
G03106MF	35797
G03106MF	46275
G03106MF	9441
G03116ET	23373
G03116ET	23376
G03120VA	46402
G03137RO	4599
G03144EF	43902
G03153DL	15176
G03153DL	17247
G03165SD	25701
G03165SD	28611
G03168RN	26258
G03183NO	16390
G03183NO	432
G03183NO	5174
G03194JU	40641
G03230AX	5557
G03246MZ	26630
G03250UN	5364
G03260OU	36432
G03266UM	1406
G03266UM	1407
G03266UM	20549
G03266UM	33349
G03266UM	34687
G03277YI	11660
G03277YI	14072
G03277YI	14550
G03277YI	14849
G03277YI	14871
G03277YI	15600
G03277YI	18649
G03277YI	18921
G03277YI	19901
G03277YI	20346
G03277YI	20354
G03277YI	20914
G03277YI	22087
G03277YI	22215
G03277YI	23093
G03277YI	24777
G03277YI	25257
G03277YI	25402
G03277YI	29004
G03277YI	31659
G03277YI	32067
G03277YI	32694
G03277YI	32753
G03277YI	33572
G03277YI	33628
G03277YI	33676
G03277YI	33956
G03277YI	34100
G03277YI	34860
G03277YI	36491
G03277YI	36572
G03277YI	36595
