SID,REGID,CID
252296289,G98453VS,91862149
252296288,G21513QX,91862148
252296287,G77539VE,11658901
252296286,G12359QQ,91862147
252296285,G39655JI,91862146
252296284,G95655OA,91862145
252296283,G90870DG,91862144
252296282,G97966RA,91856820
252296281,G86237WM,14029492
252296280,G27626TX,91862143
252296279,G87750LN,91862142
252296278,G45645TZ,91862141
252296277,G22477EB,71297991
252296276,G53922NP,91862140
252296275,G67674DF,91862139
252296274,G59397EY,91862138
252296273,G36378YK,91862137
252296272,G82897CD,91862136
252296271,G27338ID,91862135
252296270,G48373CC,91862134
252296269,G30747EK,91862133
252296268,G56475RS,12304822
252296267,G23126IF,91862132
252296266,G56475UB,91862131
252296265,G91218JL,91862130
252296264,G50136EU,91862129
252296263,G97216PK,91862128
252296262,G91949AP,91862127
252296261,G19363FY,91862126
252296260,G23126YQ,91862125
252296259,G40258WQ,91862124
252296258,G79985AQ,91862123
252296257,G69157KP,91862122
252296256,G62359ZT,91862121
252296255,G75475RA,91862120
252296254,G92719DV,10221379
252296253,G22670XR,91862119
252296252,G12641OV,91862118
252296251,G62933FW,91862117
252296250,G50700QF,91862116
252296249,G94481KZ,91862115
252296248,G64633BH,70678989
252296247,G30293NE,91862114
252296246,G52153HP,91862113
252296245,G69730VZ,136666728
252296244,G62952FT,91862112
252296243,G71528XT,91862111
252296242,G11513MH,71297573
252296241,G25055SR,91862110
252296240,G88471JW,91862109
252296239,G39544HX,91862108
252296238,G14742FX,12306941
252296237,G01862TK,91862107
252296236,G78705UU,91862106
252296235,G53249NZ,91862105
252296234,G04652PB,70678717
252296233,G01767JJ,21670525
252296232,G85971XZ,91862104
252296231,G45408DN,71297851
252296230,G38495TT,91862103
252296229,G14852WI,91862102
252296228,G18177CP,91862101
252296227,G56880XV,91862100
252296226,G85213NF,91862099
252296225,G06898FP,91862098
252296224,G94531EZ,91862097
252296223,G41800OU,91862096
252296222,G61012LB,91862095
252296221,G50558NC,91862094
252296220,G39408SP,91862093
252296219,G99753FF,91862092
252296218,G12807PZ,91858898
252296217,G36259OZ,122336
252296216,G55640YC,91862091
252296215,G27609YZ,91862090
252296214,G43746OZ,91862089
252296213,G36693BM,71297416
252296212,G58004QF,91862088
252296211,G30347FC,91862087
252296210,G93526OI,91862086
252296209,G87602PV,91862085
252296208,G79348ZY,91862084
252296207,G74452YY,15608644
252296206,G67220DU,91862083
252296205,G48409OK,91862082
252296204,G44387XK,91862081
252296203,G43923BC,91862080
252296202,G37809PL,71297421
252296201,G37427PW,91862079
252296200,G19336PT,91862078
252296199,G03851WA,71297447
252296198,G95459RR,91862077
252296197,G88500KL,91862076
252296196,G77980YT,91862075
252296195,G66053VY,91862074
252296194,G64468KS,91862073
252296193,G52039GX,91862072
252296192,G51649UG,91862071
252296191,G26756UI,91862070
252296190,G22587DK,71297554
252296189,G08244YE,91862069
252296188,G95086FP,91862068
252296187,G93565YZ,91862067
252296186,G83769FE,91862066
252296185,G80719YH,91862065
252296184,G80692GJ,91862064
252296183,G66473DQ,91862063
252296182,G63748AU,91862062
252296181,G59659CN,71298313
252296180,G57137XS,91862061
252296179,G55929FR,91862060
252296178,G45889JQ,91862059
252296177,G38728EG,91862058
252296176,G25498HI,91862057
252296175,G07061BV,71298404
252296174,G05128BK,71298441
252296173,G04278RY,91862056
252296172,G03739GM,91862055
252296171,G00860GF,91862054
252296170,G99382RT,91862053
252296169,G27253QP,91862052
252296168,G01253IK,91862051
252296167,G79605VZ,91862050
252296166,G88357LX,91862049
252296165,G37632HT,439987
252296164,G60168XX,91862048
252296163,G25096GQ,71298007
252296162,G46241AF,91862047
252296161,G69015PK,91862046
252296160,G23398CJ,91862045
252296159,G00314AH,91862044
252296158,G81664VO,91862043
252296157,G60492QF,91862042
252296156,G87598ZK,91862041
252296155,G21792BN,91862040
252296154,G14507MR,91862039
252296153,G69731QP,91862038
252296152,G30702UA,91862037
252296151,G00951UF,91862036
252296150,G40988IH,91862035
252296149,G57812JD,91862034
252296148,G41802UK,91862033
252296147,G33961NR,91862032
252296146,G65600KO,91862031
252296145,G05704WW,5288421
252296144,G47101GE,5289597
252296143,G41782AW,91862030
252296142,G99796NW,91862029
252296141,G98052MQ,91862028
252296140,G14446DQ,91862027
252296139,G32324JO,91862026
252296138,G73154NV,91862025
252296137,G14632ZD,10305597
252296136,G31019WF,91862024
252296135,G28947UJ,91862023
252296134,G94698AD,91862022
252296133,G97724PA,91862021
252296132,G94283CT,91862020
252296131,G62672CD,91862019
252296130,G88192MM,91862018
252296129,G49010EE,91862017
252296128,G26374II,91862016
252296127,G81152HF,91862015
252296126,G44782GU,11030410
252296125,G23782GU,91862014
252296124,G60460LW,91862013
252296123,G91430OI,91862012
252296122,G20401QA,91862011
252296121,G10359OW,71297394
252296120,G70868QU,91862010
252296119,G97536OM,25193858
252296118,G06862BZ,91862009
252296117,G57590GL,91862008
252296116,G08545ST,443265
252296115,G62981TV,91862007
252296114,G49526OM,91862006
252296113,G52210JX,91862005
252296112,G94350VF,91862004
252296111,G65738RB,91862003
252296110,G33374FF,91862002
252296109,G75652IN,91862001
252296108,G55525GN,9812414
252296107,G82868SO,91862000
252296106,G76837VW,56636285
252296105,G33942AM,91861999
252296104,G20180GO,91861998
252296103,G74004KO,71298027
252296102,G81194MD,71297391
252296101,G85260RY,91861997
252296100,G93285LF,91861996
252296099,G73654UN,91861995
252296098,G69381LS,91861994
252296097,G19854XH,91861993
252296096,G46677ZY,91861992
252296095,G57746CF,91861991
252296094,G99847JT,91861990
252296093,G09741DV,91861989
252296092,G31794PK,91861988
252296091,G50753OS,91861987
252296090,G67833VP,91852675
252296089,G04478RR,10949880
252296088,G24841EW,91861986
252296087,G43914XM,136666727
252296086,G03264JE,71298199
252296085,G83093FF,91861984
252296084,G22361FI,91861983
252296083,G73150IZ,91861982
252296082,G32760WZ,91861981
252296081,G51168CH,91861980
252296080,G29884LW,91861979
252296079,G06094VH,91861978
252296078,G53897CK,91861977
252296077,G41923EO,91861976
252296076,G18875FU,91861975
252296075,G46141DD,71297885
252296074,G45614AE,91861974
252296073,G19899HK,91861973
252296072,G97220OU,91861972
252296071,G52216BO,91861971
252296070,G17639DA,71298033
252296069,G63598XT,91861970
252296068,G87207IV,91861969
252296067,G12304KV,91861968
252296066,G87412VO,91861967
252296065,G16778ZK,91861966
252296064,G03966PB,91861965
252296063,G56336GK,72200839
252296062,G72047CI,91861964
252296061,G69265FU,15559964
252296060,G24694BK,91861963
252296059,G24748QU,91861962
252296058,G86568ZK,91861961
252296057,G04476MH,91861960
252296056,G23897ET,71297785
252296055,G03308LD,91861959
252296054,G09372HW,91861958
252296053,G00850LT,91861957
252296052,G36316RB,91861956
252296051,G67885QJ,91861955
252296050,G01986HE,91861954
252296049,G24996OF,91852173
252296048,G92520QX,91861953
252296047,G31331FO,91861952
252296046,G34926IG,54122455
252296045,G48983VL,91861951
252296044,G20659ZK,91861950
252296043,G76973NA,91861949
252296042,G37830QV,91861948
252296041,G21454XY,91861947
252296040,G47921ZO,71298096
252296039,G04082SK,91861946
252296038,G23506FS,91861945
252296037,G30447NS,71297905
252296036,G69284NX,91861944
252296035,G52217HE,91861943
252296034,G33969TN,71761996
252296033,G55751PD,91861942
252296032,G50737AO,91861941
252296031,G70498MM,91861940
252296030,G27943BM,91861939
252296029,G53332UI,91861938
252296028,G52763SY,91861937
252296027,G82704ZW,91861936
252296026,G05724WC,25069113
252296025,G22805IF,91861935
252296024,G16851UU,91861934
252296023,G76485JE,91861933
252296022,G84906ML,91861932
252296021,G54843VG,91861931
252296020,G26644CA,91861930
252296019,G23572GZ,54033044
252296018,G13469XW,91861929
252296017,G03819SO,91861928
252296016,G71386ED,91861927
252296015,G04765GH,91861926
252296014,G88893JD,91861925
252296013,G70081SZ,91861924
252296012,G47818EL,71298278
252296011,G95739WE,91861923
252296010,G97109LT,71297699
252296009,G00061MO,5288889
252296008,G12155KE,91861922
252296007,G08916IS,91861921
252296006,G33559CW,11979046
252296005,G46235AR,91861920
252296004,G35645QP,91861919
252296003,G46723ZW,91861918
252296002,G33219SU,71297718
252296001,G05886CR,91861917
252296000,G27446SE,91861916
252295999,G54064BC,91861915
252295998,G50690IO,91861914
252295997,G14424MD,91861913
252295996,G22387ST,91861912
252295995,G09162WC,91861911
252295994,G66488GE,91861910
252295993,G84589KO,14282017
252295992,G46503KK,91828233
252295991,G89213ZV,91861909
252295990,G61350PC,91861908
252295989,G63564LA,53239731
252295988,G25831UI,91861907
252295987,G17120XF,91861906
252295986,G99944PF,91861905
252295985,G34162SG,91861904
252295984,G51942VF,71298179
252295983,G65507MV,91861903
252295982,G84513VG,91861902
252295981,G07441CN,136666726
252295980,G47338FR,91861900
252295979,G53779GK,91861899
252295978,G62012FN,91861898
252295977,G16870CD,91861897
252295976,G12115HR,91861896
252295975,G86589XS,91861895
252295974,G83404RQ,91861894
252295973,G16775IT,91861893
252295972,G65384VQ,91861892
252295971,G20885PI,91861891
252295970,G03792OA,91861890
252295969,G81326LC,91861889
252295968,G20242VY,91861888
252295967,G46832JG,91861887
252295966,G67880QU,91861886
252295965,G37711PW,91861885
252295964,G25402ER,91861884
252295963,G63821SF,91861883
252295962,G43835PV,91861882
252295961,G98207CW,91861881
252295960,G50090YT,91861880
252295959,G69779CL,91861879
252295958,G16440FG,91861878
252295957,G74303AW,71297556
252295956,G79570CT,91861877
252295955,G07447ZS,91861876
252295954,G76997PL,71298381
252295953,G45298PB,91861875
252295952,G96755ZI,91861874
252295951,G03359WD,46224579
252295950,G18628GH,91861873
252295949,G39525AU,91861872
252295948,G31262MM,46224590
252295947,G67951HH,91861871
252295946,G57881VN,91861870
252295945,G54849AP,91861869
252295944,G88675ZE,91861868
252295943,G86157UQ,91861867
252295942,G42217SL,91857019
252295941,G80943NY,91861866
252295940,G97681JB,91861865
252295939,G47280HM,91861864
252295938,G58577QK,91861863
252295937,G72287LC,71298152
252295936,G32944VN,91861862
252295935,G73077PR,70788988
252295934,G14191ZT,91861861
252295933,G70538OR,91861860
252295932,G21498CL,91861859
252295931,G79550HH,91861858
252295930,G96121VB,91861857
252295929,G41752RI,56611748
252295928,G13003NZ,91861856
252295927,G93880KF,91861855
252295926,G66576RC,91861854
252295925,G28717SP,91861853
252295924,G06131VP,91861852
252295923,G20935IX,91861851
252295922,G66967KV,91861850
252295921,G93185YI,91861849
252295920,G99988IC,91861848
252295919,G00067MO,91861847
252295918,G92734MB,91861846
252295917,G39576LX,91861845
252295916,G75948FT,91861844
252295915,G33608TH,91861843
252295914,G98878RR,71297320
252295913,G82727OW,91861842
252295912,G06303JQ,91861841
252295911,G39898HY,91861840
252295910,G40740QN,91861839
252295909,G44716SI,91861838
252295908,G98987WF,91861837
252295907,G56703XH,71297758
252295906,G60246MX,91861836
252295905,G92782JU,91861835
252295904,G37013QE,91861834
252295903,G70160MM,91861833
252295902,G84770JQ,91861832
252295901,G48433JU,91861831
252295900,G02863EJ,91861830
252295899,G93648HD,91861829
252295898,G94173VC,91861828
252295897,G65832SQ,53244998
252295896,G07696MJ,91861827
252295895,G16849PF,91861826
252295894,G39277TV,91861825
252295893,G56516VH,9963744
252295892,G53504BR,91861824
252295891,G91613HH,46173727
252295890,G26459QM,91861823
252295889,G70029KD,91861822
252295888,G72063JC,91861821
252295887,G49181TE,91861820
252295886,G41234QD,91861819
252295885,G38963PP,91861818
252295884,G25271OV,91861817
252295883,G27040MJ,71297744
252295882,G24538BY,91861816
252295881,G78750JU,91861815
252295880,G49207HY,91861814
252295879,G38710SX,3085216
252295878,G93784XZ,91861813
252295877,G98394IE,91861812
252295876,G17953GN,91861811
252295875,G01631CU,91861810
252295874,G36515FF,91861809
252295873,G56517QL,91861808
252295872,G83689NL,91861807
252295871,G99233ZZ,446874
252295870,G54742KD,91861806
252295869,G21050RT,91861805
252295868,G05153MO,91861804
252295867,G39852CS,91861803
252295866,G16067GC,91861802
252295865,G95128HV,91861801
252295864,G07930AJ,71298400
252295863,G68318SH,71297653
252295862,G12067FX,136666725
252295861,G87535DG,91861799
252295860,G33617JJ,91861798
252295859,G37444JE,91861797
252295858,G25505UF,91861796
252295857,G58745SG,91861795
252295856,G51073ZJ,91861794
252295855,G72747UA,91861793
252295854,G81867VC,91861792
252295853,G88998CC,91861791
252295852,G21130JJ,91861790
252295851,G29676UT,91861789
252295850,G31060JS,91861788
252295849,G59383NN,91861787
252295848,G99582OX,91861786
252295847,G99582SN,91861785
252295846,G07995VK,91861784
252295845,G96469AO,91861783
252295844,G29633ZY,71297823
252295843,G81396JB,91861782
252295842,G72527VN,91861781
252295841,G48586TG,91861780
252295840,G00558IW,91861779
252295839,G45312AV,91861778
252295838,G13282WA,91861777
252295837,G83074ZL,91861776
252295836,G41510ZR,91861775
252295835,G70519RX,91861774
252295834,G26160AS,91861773
252295833,G01560JX,91861772
252295832,G67306FE,91861771
252295831,G02934UB,91861770
252295830,G65836PH,91861769
252295829,G64623GC,91861768
252295828,G36781FI,91825601
252295827,G35932AR,49864582
252295826,G60623ZT,91861767
252295825,G12389NM,91861766
252295824,G05136BT,91861765
252295823,G17233FI,10373326
252295822,G87866DD,91861764
252295821,G23313IQ,91861763
252295820,G84901UD,71297731
252295819,G65850ES,91861762
252295818,G50565EX,91861761
252295817,G01561FY,91861760
252295816,G73108NW,52921655
252295815,G54746NB,91861759
252295814,G34678QT,70678899
252295813,G19749DC,91861758
252295812,G65837LW,91861757
252295811,G90542MP,91861756
252295810,G47997EL,91861755
252295809,G96651PA,91861754
252295808,G71513HR,91861753
252295807,G98245KQ,91861752
252295806,G64587LY,91861751
252295805,G95329IQ,91861750
252295804,G27024RU,91861749
252295803,G46704KB,91861748
252295802,G00691LW,91861747
252295801,G40380TK,91861746
252295800,G34468EW,5319263
252295799,G11987UP,91861745
252295798,G25824CS,70788981
252295797,G23704VW,91861744
252295796,G31401DH,91861743
252295795,G19675BE,91861742
252295794,G85793OU,91861741
252295793,G61715VD,91861740
252295792,G14470HK,91861739
252295791,G90200FT,91861738
252295790,G39181YB,91861737
252295789,G58334MD,91861736
252295788,G27902AK,91861735
252295787,G26551VB,91861734
252295786,G41933UT,91861733
252295785,G28026DF,91861732
252295784,G25407RZ,70678810
252295783,G44002NM,91861731
252295782,G34445OD,91861730
252295781,G92332NY,91861729
252295780,G11890NV,91861728
252295779,G76384QV,91861727
252295778,G16703MS,136666724
252295777,G36293DS,91861725
252295776,G58963SQ,91861724
252295775,G73522VF,91861723
252295774,G38083ZI,91861722
252295773,G24709ZV,91861721
252295772,G29386CS,91861720
252295771,G94498MI,91861719
252295770,G14682BR,91861718
252295769,G29570QA,51351734
252295768,G95542JQ,91861717
252295767,G18814PP,91861716
252295766,G40268BC,91861715
252295765,G96325OS,91861714
252295764,G83210EW,91861713
252295763,G13359IF,91861712
252295762,G97203EV,91861711
252295761,G74344PA,10816642
252295760,G53344PJ,91861710
252295759,G88905WR,91861709
252295758,G75367YS,91861708
252295757,G38316MW,91861707
252295756,G33121TN,91861706
252295755,G62591EV,91861705
252295754,G60716WG,91861704
252295753,G06848AI,91845509
252295752,G41858OE,91861703
252295751,G18238JO,91861702
252295750,G10148GI,91861701
252295749,G91863ER,91861700
252295748,G82261XI,91861699
252295747,G66731OA,91861698
252295746,G50300VC,91861697
252295745,G79518RF,91861696
252295744,G99787AB,91861695
252295743,G69747ZW,91861694
252295742,G98083RX,91861693
252295741,G70973IB,91861692
252295740,G11236BB,91861691
252295739,G85530IT,91861690
252295738,G45928XI,439574
252295737,G41857AL,91861689
252295736,G67854BG,91861688
252295735,G97569KL,10995590
252295734,G87308QC,71297403
252295733,G73288YX,91861687
252295732,G03916DL,71298192
252295731,G93204KY,91828250
252295730,G03229RU,91861686
252295729,G91208CS,91861685
252295728,G23118AT,91861684
252295727,G57490ZT,91861683
252295726,G90305GB,91861682
252295725,G83910JS,91861681
252295724,G49735KF,91861680
252295723,G53968WD,91861679
252295722,G06334MO,91845017
252295721,G95586XS,21589677
252295720,G11259JT,91861678
252295719,G78492GM,91861677
252295718,G35720GD,91846689
252295717,G46568RJ,70679126
252295716,G18745KS,91861676
252295715,G95663PY,91861675
252295714,G78374EA,91861674
252295713,G60836RJ,91861673
252295712,G92684AL,91861672
252295711,G91384EW,91861671
252295710,G89993FE,91861670
252295709,G88959LV,91861669
252295708,G88838HK,136666723
252295707,G88727SH,91861667
252295706,G87577UZ,91861666
252295705,G70614TY,91861665
252295704,G69222VS,91861664
252295703,G63431VZ,91861663
252295702,G61650JK,91861662
252295701,G59225MB,91861661
252295700,G57081XV,91861660
252295699,G55628ML,91861659
252295698,G53791YN,91861658
252295697,G34143CH,71298446
252295696,G32780IF,91861657
252295695,G31832SN,91861656
252295694,G23314QX,91861655
252295693,G20956ZK,91861654
252295692,G17094VX,91861653
252295691,G16568AK,91861652
252295690,G07831RZ,91861651
252295689,G07674LF,91861650
252295688,G03177HU,91861649
252295687,G93583AH,91861648
252295686,G89834SY,91861647
252295685,G80393PG,91861646
252295684,G70515MF,91861645
252295683,G60956VN,71297458
252295682,G59830OQ,91861644
252295681,G51661GQ,91861643
252295680,G50730KL,91861642
252295679,G50182HI,91861641
252295678,G41070KM,14656664
252295677,G36559SB,91861640
252295676,G36191CD,70679254
252295675,G23154TX,71297263
252295674,G19894RH,91861639
252295673,G19790PJ,91861638
252295672,G19085AS,91861637
252295671,G14898RK,91861636
252295670,G08371VN,91861635
252295669,G07690HB,91861634
252295668,G96370EB,91861633
252295667,G94705OR,71298429
