"gtc"	"ch"
"https://glytoucan.org/Structures/Glycans/G08696JR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71460"
"https://glytoucan.org/Structures/Glycans/G00091RT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71478"
"https://glytoucan.org/Structures/Glycans/G04831HT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71499"
"https://glytoucan.org/Structures/Glycans/G08696JR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71544"
"https://glytoucan.org/Structures/Glycans/G08244HV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71557"
"https://glytoucan.org/Structures/Glycans/G00672PE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71558"
"https://glytoucan.org/Structures/Glycans/G05252XR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71564"
"https://glytoucan.org/Structures/Glycans/G03044ED"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71594"
"https://glytoucan.org/Structures/Glycans/G01614ZM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71602"
"https://glytoucan.org/Structures/Glycans/G00065MO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71612"
"https://glytoucan.org/Structures/Glycans/G00054MO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71622"
"https://glytoucan.org/Structures/Glycans/G04474WL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71637"
"https://glytoucan.org/Structures/Glycans/G03770HX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71660"
"https://glytoucan.org/Structures/Glycans/G11486UE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71680"
"https://glytoucan.org/Structures/Glycans/G11486UE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71687"
"https://glytoucan.org/Structures/Glycans/G01150HL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71691"
"https://glytoucan.org/Structures/Glycans/G09846LP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71695"
"https://glytoucan.org/Structures/Glycans/G04791QM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71995"
"https://glytoucan.org/Structures/Glycans/G03705TH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72346"
"https://glytoucan.org/Structures/Glycans/G01245TU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72463"
"https://glytoucan.org/Structures/Glycans/G08169IN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72466"
"https://glytoucan.org/Structures/Glycans/G05286IK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72599"
"https://glytoucan.org/Structures/Glycans/G08396BF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72617"
"https://glytoucan.org/Structures/Glycans/G10240BH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72677"
"https://glytoucan.org/Structures/Glycans/G10335OC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72743"
"https://glytoucan.org/Structures/Glycans/G10335OC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72803"
"https://glytoucan.org/Structures/Glycans/G08238IE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72828"
"https://glytoucan.org/Structures/Glycans/G02257KW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72836"
"https://glytoucan.org/Structures/Glycans/G08238IE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72952"
"https://glytoucan.org/Structures/Glycans/G03315SU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73"
"https://glytoucan.org/Structures/Glycans/G01688HI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73000"
"https://glytoucan.org/Structures/Glycans/G04266IK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73001"
"https://glytoucan.org/Structures/Glycans/G03337GS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73007"
"https://glytoucan.org/Structures/Glycans/G00105SX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73008"
"https://glytoucan.org/Structures/Glycans/G10671XS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73009"
"https://glytoucan.org/Structures/Glycans/G07971EH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73029"
"https://glytoucan.org/Structures/Glycans/G00514KN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73090"
"https://glytoucan.org/Structures/Glycans/G10671XS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73117"
"https://glytoucan.org/Structures/Glycans/G00105SX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73121"
"https://glytoucan.org/Structures/Glycans/G03337GS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73124"
"https://glytoucan.org/Structures/Glycans/G07368SG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73125"
"https://glytoucan.org/Structures/Glycans/G07368SG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73131"
"https://glytoucan.org/Structures/Glycans/G02431QI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73213"
"https://glytoucan.org/Structures/Glycans/G08972NZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73221"
"https://glytoucan.org/Structures/Glycans/G02257KW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73223"
"https://glytoucan.org/Structures/Glycans/G00616JE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73304"
"https://glytoucan.org/Structures/Glycans/G02033KH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73682"
"https://glytoucan.org/Structures/Glycans/G02033KH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73687"
"https://glytoucan.org/Structures/Glycans/G02985OK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73749"
"https://glytoucan.org/Structures/Glycans/G11491DF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73767"
"https://glytoucan.org/Structures/Glycans/G10663YM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73927"
"https://glytoucan.org/Structures/Glycans/G00355MP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73931"
"https://glytoucan.org/Structures/Glycans/G00355MP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73940"
"https://glytoucan.org/Structures/Glycans/G03486XM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73979"
"https://glytoucan.org/Structures/Glycans/G09924AS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73997"
"https://glytoucan.org/Structures/Glycans/G06480KH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74004"
"https://glytoucan.org/Structures/Glycans/G09924AS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74047"
"https://glytoucan.org/Structures/Glycans/G06480KH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74050"
"https://glytoucan.org/Structures/Glycans/G08093AL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74071"
"https://glytoucan.org/Structures/Glycans/G02891RJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74115"
"https://glytoucan.org/Structures/Glycans/G08093AL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74133"
"https://glytoucan.org/Structures/Glycans/G02891RJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74137"
"https://glytoucan.org/Structures/Glycans/G10114EW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74245"
"https://glytoucan.org/Structures/Glycans/G07330CZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74262"
"https://glytoucan.org/Structures/Glycans/G01626TO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74315"
"https://glytoucan.org/Structures/Glycans/G06830LQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74340"
"https://glytoucan.org/Structures/Glycans/G06403TE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74347"
"https://glytoucan.org/Structures/Glycans/G07330CZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74436"
"https://glytoucan.org/Structures/Glycans/G07756TT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74537"
"https://glytoucan.org/Structures/Glycans/G03143YV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74552"
"https://glytoucan.org/Structures/Glycans/G02318TB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74565"
"https://glytoucan.org/Structures/Glycans/G01626TO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74593"
"https://glytoucan.org/Structures/Glycans/G04320IE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74829"
"https://glytoucan.org/Structures/Glycans/G04320IE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74832"
"https://glytoucan.org/Structures/Glycans/G04320IE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74834"
"https://glytoucan.org/Structures/Glycans/G03143YV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74839"
"https://glytoucan.org/Structures/Glycans/G02318TB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74850"
"https://glytoucan.org/Structures/Glycans/G05032HK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74888"
"https://glytoucan.org/Structures/Glycans/G09102TH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74893"
"https://glytoucan.org/Structures/Glycans/G08645UV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74901"
"https://glytoucan.org/Structures/Glycans/G04508FV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74986"
"https://glytoucan.org/Structures/Glycans/G02417YM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75026"
"https://glytoucan.org/Structures/Glycans/G01685VS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75032"
"https://glytoucan.org/Structures/Glycans/G08645UV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75101"
"https://glytoucan.org/Structures/Glycans/G10114GG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75160"
"https://glytoucan.org/Structures/Glycans/G07287LL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75163"
"https://glytoucan.org/Structures/Glycans/G11046MJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75170"
"https://glytoucan.org/Structures/Glycans/G01994IP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75236"
"https://glytoucan.org/Structures/Glycans/G04883OC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75266"
"https://glytoucan.org/Structures/Glycans/G05416ER"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75311"
"https://glytoucan.org/Structures/Glycans/G04014CZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75321"
"https://glytoucan.org/Structures/Glycans/G10114GG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75378"
"https://glytoucan.org/Structures/Glycans/G07287LL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75385"
"https://glytoucan.org/Structures/Glycans/G06227LX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75457"
"https://glytoucan.org/Structures/Glycans/G07134NH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75505"
"https://glytoucan.org/Structures/Glycans/G03774MP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75526"
"https://glytoucan.org/Structures/Glycans/G10492FA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75540"
"https://glytoucan.org/Structures/Glycans/G07027WC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75553"
"https://glytoucan.org/Structures/Glycans/G08101ZT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75555"
"https://glytoucan.org/Structures/Glycans/G08101ZT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75557"
"https://glytoucan.org/Structures/Glycans/G00205MV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75565"
"https://glytoucan.org/Structures/Glycans/G00205MV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75568"
"https://glytoucan.org/Structures/Glycans/G01496RI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75580"
"https://glytoucan.org/Structures/Glycans/G04747JZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75583"
"https://glytoucan.org/Structures/Glycans/G07335NI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75638"
"https://glytoucan.org/Structures/Glycans/G07335NI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75639"
"https://glytoucan.org/Structures/Glycans/G07481ZX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75644"
"https://glytoucan.org/Structures/Glycans/G04883OC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75646"
"https://glytoucan.org/Structures/Glycans/G09666HG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75647"
"https://glytoucan.org/Structures/Glycans/G08014CX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75651"
"https://glytoucan.org/Structures/Glycans/G05535BN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75663"
"https://glytoucan.org/Structures/Glycans/G10678IH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75669"
"https://glytoucan.org/Structures/Glycans/G02793OQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75671"
"https://glytoucan.org/Structures/Glycans/G02114OB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75688"
"https://glytoucan.org/Structures/Glycans/G02876BE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75804"
"https://glytoucan.org/Structures/Glycans/G02113ZY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75811"
"https://glytoucan.org/Structures/Glycans/G08211XQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75944"
"https://glytoucan.org/Structures/Glycans/G07339QJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:76039"
"https://glytoucan.org/Structures/Glycans/G04831HT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:77931"
"https://glytoucan.org/Structures/Glycans/G05416ER"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:77988"
"https://glytoucan.org/Structures/Glycans/G04508FV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84839"
"https://glytoucan.org/Structures/Glycans/G05286IK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85663"
"https://glytoucan.org/Structures/Glycans/G07060NV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86016"
"https://glytoucan.org/Structures/Glycans/G07060NV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86287"
"https://glytoucan.org/Structures/Glycans/G00035MO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87260"
"https://glytoucan.org/Structures/Glycans/G00035MO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87261"
"https://glytoucan.org/Structures/Glycans/G01685VS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90029"
"https://glytoucan.org/Structures/Glycans/G11979XP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:6507"
"https://glytoucan.org/Structures/Glycans/G12295TB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:65171"
"https://glytoucan.org/Structures/Glycans/G12015YO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:65377"
"https://glytoucan.org/Structures/Glycans/G12533GH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:65495"
"https://glytoucan.org/Structures/Glycans/G12275CW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:65569"
"https://glytoucan.org/Structures/Glycans/G12518WI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66157"
"https://glytoucan.org/Structures/Glycans/G13877RQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66258"
"https://glytoucan.org/Structures/Glycans/G12760YA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66340"
"https://glytoucan.org/Structures/Glycans/G11881MM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66350"
"https://glytoucan.org/Structures/Glycans/G13358RK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66428"
"https://glytoucan.org/Structures/Glycans/G12893PC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66710"
"https://glytoucan.org/Structures/Glycans/G12518WI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66790"
"https://glytoucan.org/Structures/Glycans/G12031GK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67433"
"https://glytoucan.org/Structures/Glycans/G13899LD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67451"
"https://glytoucan.org/Structures/Glycans/G13055SG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67458"
"https://glytoucan.org/Structures/Glycans/G12116BQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67620"
"https://glytoucan.org/Structures/Glycans/G12099ZV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67640"
"https://glytoucan.org/Structures/Glycans/G12824JI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68343"
"https://glytoucan.org/Structures/Glycans/G12824JI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68344"
"https://glytoucan.org/Structures/Glycans/G13058JI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68445"
"https://glytoucan.org/Structures/Glycans/G12460DL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68484"
"https://glytoucan.org/Structures/Glycans/G13715OP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68653"
"https://glytoucan.org/Structures/Glycans/G12759ST"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68805"
"https://glytoucan.org/Structures/Glycans/G13715OP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68829"
"https://glytoucan.org/Structures/Glycans/G13273JX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:68987"
"https://glytoucan.org/Structures/Glycans/G12960WM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69066"
"https://glytoucan.org/Structures/Glycans/G12070DN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69195"
"https://glytoucan.org/Structures/Glycans/G13343CG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69312"
"https://glytoucan.org/Structures/Glycans/G13106QG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69642"
"https://glytoucan.org/Structures/Glycans/G13693JV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69668"
"https://glytoucan.org/Structures/Glycans/G13898WT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69675"
"https://glytoucan.org/Structures/Glycans/G11691SX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69855"
"https://glytoucan.org/Structures/Glycans/G12842VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:70143"
"https://glytoucan.org/Structures/Glycans/G13065PS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:70147"
"https://glytoucan.org/Structures/Glycans/G12478QB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:70255"
"https://glytoucan.org/Structures/Glycans/G13711XQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:70474"
"https://glytoucan.org/Structures/Glycans/G12102AJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:70663"
"https://glytoucan.org/Structures/Glycans/G13773HT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71039"
"https://glytoucan.org/Structures/Glycans/G12661AN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71055"
"https://glytoucan.org/Structures/Glycans/G11900MK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71224"
"https://glytoucan.org/Structures/Glycans/G13329OZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71445"
"https://glytoucan.org/Structures/Glycans/G13329OZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71453"
"https://glytoucan.org/Structures/Glycans/G11687NW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71562"
"https://glytoucan.org/Structures/Glycans/G11998FO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71605"
"https://glytoucan.org/Structures/Glycans/G12807TZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71663"
"https://glytoucan.org/Structures/Glycans/G12518FG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72592"
"https://glytoucan.org/Structures/Glycans/G11712XD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72649"
"https://glytoucan.org/Structures/Glycans/G11712XD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72696"
"https://glytoucan.org/Structures/Glycans/G12547CM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:72764"
"https://glytoucan.org/Structures/Glycans/G13315HO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73305"
"https://glytoucan.org/Structures/Glycans/G12274MA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74007"
"https://glytoucan.org/Structures/Glycans/G12274MA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74088"
"https://glytoucan.org/Structures/Glycans/G13297RK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74219"
"https://glytoucan.org/Structures/Glycans/G11714EW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74230"
"https://glytoucan.org/Structures/Glycans/G13880JE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74287"
"https://glytoucan.org/Structures/Glycans/G12914AC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74318"
"https://glytoucan.org/Structures/Glycans/G12526YG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74319"
"https://glytoucan.org/Structures/Glycans/G11714EW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74360"
