SID,REGID,CID
405039228,G27281KS,146016566
405039229,G96588SJ,146016567
405039230,G75975LI,146016568
405039231,G11263ED,146016569
405039232,G62357AH,146016570
405039233,G28877HV,146016571
405039234,G24325KO,146016572
405039235,G79544NP,146016573
405039236,G26474XX,146016574
405039237,G66552NS,146016575
405039238,G87232VO,146016576
405039239,G50135PA,146016577
405039240,G78523QB,146016578
405039241,G22217FP,146016579
405039242,G23494UZ,146016580
405039243,G63175WX,146016581
405039244,G02336AN,146016582
405039245,G50587GU,146016583
405039246,G48329CR,146016584
405039247,G30392XP,146016585
405039248,G40352EF,146016586
405039249,G75717AV,146016587
405039250,G33316AJ,146016588
405039251,G71958ED,229
405039252,G11118DU,146016589
405039253,G70528XB,146016590
405039254,G82092PV,146016591
405039255,G17676GV,96357999
405039256,G69052CM,146016592
405039257,G31377ER,146016593
405039258,G27290NP,146016594
405039259,G05522MG,146016595
405039260,G64989DF,146016596
405039261,G11821XE,146016597
405039262,G21402HV,146016598
405039263,G03760CJ,146016599
405039264,G28643DX,146016600
405039265,G39217SU,146016601
405039266,G09654LA,146016602
405039267,G36033QF,146016603
405039268,G59166ES,146016604
405039269,G49209DG,146016605
405039270,G78741VN,146016606
405039271,G81328BP,146016607
405039272,G48678NJ,146016608
405039273,G19728YB,146016609
405039274,G93987BB,146016610
405039275,G84762NL,146016611
405039276,G16258LE,146016612
405039277,G68268HM,146016613
405039278,G75953QO,146016614
405039279,G24058XD,146016615
405039280,G11424VD,146016616
405039281,G83322BD,146016617
405039282,G46799JK,146016618
405039283,G60606QD,146016619
405039284,G75814EP,146016620
405039285,G58930NL,146016621
405039286,G53355NA,146016622
405039287,G75121VU,146016623
405039288,G19299SJ,146016624
405039289,G74875WB,146016625
405039290,G52091OE,146016626
405039291,G67312US,146016627
405039292,G93675SL,146016628
405039293,G58402CL,146016629
405039294,G71264OU,146016630
405039295,G28247OU,146016631
405039296,G42719PT,146016632
405039297,G06772YH,146016633
405039298,G05690OR,146016634
405039299,G87956IZ,146016635
405039300,G74012OU,146016636
405039301,G14395NH,146016637
405039302,G88766TD,146016638
405039303,G57796RK,146016639
405039304,G43790PG,146016640
405039305,G18581LO,146016641
405039306,G65620BT,146016642
405039307,G23579PC,146016643
405039308,G32735YJ,146016644
405039309,G93261WS,146016645
405039310,G88822KL,14819050
405039311,G50790RU,146016646
405039312,G31220FK,146016647
405039313,G56267PT,146016648
405039314,G32921QI,146016649
405039315,G78500GP,146016650
405039316,G24274RK,146016651
405039317,G00711NG,146016652
405039318,G52101PX,146016653
405039319,G82385GE,102123833
405039320,G85539QY,146016654
405039321,G80642RX,146016655
405039322,G71621XA,146016656
405039323,G63630EC,146016657
405039324,G02847ZK,146016658
405039325,G49297ET,146016659
405039326,G70688HU,146016660
405039327,G03807GP,146016661
405039328,G70664GD,146016662
405039329,G14291HS,146016663
405039330,G51443TH,146016664
405039331,G45720CA,146016665
405039332,G96599KT,146016666
405039333,G81832CY,146016667
405039334,G88837PJ,146016668
405039335,G34852RF,131708316
405039336,G96934QC,131708308
405039337,G30647NK,146016669
405039338,G83998HE,146016670
405039339,G98873GM,146016671
405039340,G32405GG,146016672
405039341,G94180RN,146016673
405039342,G74378SU,146016674
405039343,G38238ZW,146016675
405039344,G53728DU,146016676
405039345,G57565TQ,146016677
405039346,G07162IJ,146016678
405039347,G69982RY,146016679
405039348,G75445NA,146016680
405039349,G99594LR,146016681
405039350,G00878JJ,124022223
405039351,G12707LA,146016682
405039352,G12071DB,146016683
405039353,G78428PV,146016684
405039354,G11973II,146016685
405039355,G54183MZ,146016686
405039356,G65431PQ,146016687
405039357,G10444WU,993
405039358,G53861OY,146016688
405039359,G04433GV,146016689
405039360,G17580YM,146016690
405039361,G53568QG,146016691
405039362,G62407IF,146016692
405039363,G78589QV,146016693
405039364,G18841NY,146016694
405039365,G92865GI,146016695
405039366,G19854WU,146016696
405039367,G56329KE,146016697
405039368,G90928ZN,146016698
405039369,G27807FF,146016699
405039370,G47220DC,146016700
405039371,G92485AR,146016701
405039372,G68826FE,21722688
405039373,G17269LY,146016702
405039374,G13681IC,146016703
405039375,G12241WD,146016704
405039376,G27223CU,146016705
405039377,G25177ZT,146016706
405039378,G33789TB,146016707
405039379,G51447GP,146016708
405039380,G73628VX,146016709
405039381,G74681QG,146016710
405039382,G26854EJ,146016711
405039383,G01861KO,146016712
405039384,G46815RD,146016713
405039385,G55288SB,146016714
405039386,G24293BT,146016715
405039387,G93861XR,146016716
405039388,G22516UQ,146016717
405039389,G43255OW,146016718
405039390,G44343EV,146016719
405039391,G90436CB,146016720
405039392,G24984RR,146016721
405039393,G16881JR,146016722
405039394,G13413XO,146016723
405039395,G64482PB,146016724
405039396,G57396XL,146016725
405039397,G30737ZF,146016726
405039398,G83044PT,146016727
405039399,G96728HK,146016728
405039400,G20090XJ,146016729
405039401,G94371ES,146016730
405039402,G90216HR,146016731
405039403,G08777AJ,146016732
405039404,G70136NR,146016733
405039405,G13211DZ,146016734
405039406,G48630ZV,146016736
405039407,G64513LF,146016737
405039408,G57140CB,146016738
405039409,G25889WS,146016739
405039410,G38560MI,146016740
405039411,G27945RZ,146016741
405039412,G89571UO,146016742
405039413,G79536UR,146016743
405039414,G20974FY,146016744
405039415,G60266DN,146016745
405039416,G28745FR,146016746
405039417,G13729TT,146016747
405039418,G10544MW,146016748
405039419,G96337QX,146016749
405039420,G61145MC,146016750
405039421,G59736KH,146016751
405039422,G85216DI,146016752
405039423,G71475AR,146016753
405039424,G14070XN,146016754
405039425,G63690PS,146016755
405039426,G05161OY,146016756
405039427,G92463PQ,146016757
405039428,G02394XU,146016758
405039429,G55026RI,146016759
405039430,G89524PP,146016760
405039431,G48321FJ,146016761
405039432,G63791WF,146016762
405039433,G81168UF,146016763
405039434,G38322TR,146016764
405039435,G66685CE,146016765
405039436,G15329MZ,146016766
405039437,G73679HA,146016767
405039438,G73779DL,146016768
405039439,G19625CF,146016769
405039440,G00736XN,146016770
405039441,G04563PI,146016771
405039442,G36431NE,146016772
405039443,G39762RW,146016773
405039444,G08715FO,146016774
405039445,G99204QC,146016775
405039446,G11049GW,146016776
405039447,G69783TO,146016777
405039448,G55353EG,146016778
405039449,G25497SH,146016779
405039450,G25588EZ,146016780
405039451,G10939ZU,146016781
405039452,G61046DY,146016782
405039453,G34961SY,146016783
405039454,G64053YP,146016784
405039455,G41638RG,146016785
405039456,G03606VC,146016786
405039457,G67354ZM,146016787
405039458,G85483CN,146016788
405039459,G76031FX,146016789
405039460,G65177QF,146016790
405039461,G14047QT,146016791
405039462,G46889XM,146016792
405039463,G32123ZH,131708333
405039464,G22954FD,131708314
405039465,G72289FX,146016793
405039466,G04608YG,146016794
405039467,G13260JU,146016795
405039468,G56499YQ,146016796
405039469,G83006TR,146016797
405039470,G28723UT,146016798
405039471,G31532GK,146016799
405039472,G54505OS,146016800
405039473,G88468EP,146016801
405039474,G70379IZ,146016802
405039475,G10062YZ,146016803
405039476,G33538CB,146016804
405039477,G70792VB,146016805
405039478,G82569FM,146016806
405039479,G33127DB,146016807
405039480,G06953DR,146016808
405039481,G18945QJ,146016809
405039482,G38887OA,146016810
405039483,G98540XI,146016811
405039484,G24645VO,146016812
405039485,G12678YV,146016813
405039486,G36847WS,146016814
405039487,G32464YU,146016815
405039488,G75001RI,146016816
405039489,G44981ZL,146016817
405039490,G32190EA,146016818
405039491,G42832LY,146016819
405039492,G86130AV,146016820
405039493,G62349ZP,146016821
405039494,G25778VW,146016822
405039495,G06255SP,146016823
405039496,G05200OW,146016824
405039497,G70684QL,146016825
405039498,G10716SX,146016826
405039499,G93527UH,146016827
405039500,G50244HV,146016828
405039501,G43221GX,146016829
405039502,G16107MY,146016830
405039503,G98671GW,146016831
405039504,G50955ZI,91846906
405039505,G48005NY,146016832
405039506,G77537OB,146016833
405039507,G75710HI,146016834
405039508,G33350BW,146016835
405039509,G16831PL,146016836
405039510,G90684PC,146016837
405039511,G99556PB,146016838
405039512,G48753IC,146016839
405039513,G08258GF,146016840
405039514,G01682LD,146016841
405039515,G59248SF,146016842
405039516,G15688CE,146016843
405039517,G26724PP,146016844
405039518,G18571KJ,146016845
405039519,G07371PE,146016846
405039520,G35815ZB,146016847
405039521,G76336UP,146016848
405039522,G94416QP,146016849
405039523,G76047EI,146016850
405039524,G19866RU,146016851
405039525,G96748QY,146016852
405039526,G79438KO,146016853
405039527,G48884SG,146016854
405039528,G20518RS,146016855
405039529,G02787UY,146016856
405039530,G01628QF,146016857
405039531,G90535GY,146016858
405039532,G16148ZR,146016859
405039533,G35298RV,146016860
405039534,G97594EB,146016861
405039535,G87686WY,146016862
405039536,G99064GN,146016863
405039537,G67506DG,146016864
405039538,G67903RR,146016865
405039539,G59349JW,146016866
405039540,G81686FI,146016867
405039541,G11985OT,146016868
405039542,G84014SQ,146016869
405039543,G56133NW,146016870
405039544,G98848EU,146016871
405039545,G82132NM,146016872
405039546,G31520YP,146016873
405039547,G14538RI,146016874
405039548,G01116MS,146016875
405039549,G57803ND,146016876
405039550,G34304VT,146016877
405039551,G45848GV,146016878
405039552,G64355HJ,146016879
405039553,G43744JB,146016880
405039554,G85903ZE,146016881
405039555,G63580II,146016882
405039556,G06808TM,146016883
405039557,G59160SJ,146016884
405039558,G11106ST,146016885
405039559,G80538VG,146016886
405039560,G93107BF,146016887
405039561,G83295FM,146016888
405039562,G89591DK,146016889
405039563,G98285XP,146016890
405039564,G90411BS,146016891
405039565,G38036OL,146016503
405039566,G45454CR,146016892
405039567,G72090VW,146016893
405039568,G09314NY,146016894
405039569,G10026JY,146016895
405039570,G21408ZT,146016893
405039571,G32860DL,146016896
405039572,G45612OA,146016897
405039573,G98613BX,146016898
405039574,G59963KJ,146016899
405039575,G40887KL,146016900
405039576,G94507LL,146016901
405039577,G22031CK,146016902
405039578,G11276LY,146016903
405039579,G07626IW,146016904
405039580,G95211SZ,146016905
405039581,G36316QQ,146016906
405039582,G09351HG,146016907
405039583,G17013IQ,146016242
405039584,G43311WK,146016241
405039585,G60699SJ,146016505
405039586,G62511IY,146016908
405039587,G63277QV,146016500
405039588,G65431PP,146016909
405039589,G73345VV,146016089
405039590,G79655OZ,146016910
405039591,G83183SE,146016084
405039592,G84287HK,146016487
405039593,G85523KA,146016907
405039594,G02743FN,146016503
405039595,G17802QE,146016079
405039596,G34401VS,146016911
405039597,G40498XD,146016912
405039598,G52737AO,146016913
405039599,G56185CU,146016914
405039600,G65828YT,146016240
405039601,G66107GL,146016915
405039602,G74082KL,146016085
405039603,G78920EP,146016916
405039604,G88761JB,146016917
405039605,G00681RS,146016912
405039606,G04968XQ,146016918
405039607,G12054TB,146016919
405039608,G21703HW,146016916
405039609,G30118JA,146016242
405039610,G65814GR,146016503
405039611,G66925CR,146016920
405039612,G68764CR,146016917
405039613,G77147CM,146016921
405039614,G82317VX,146016089
405039615,G93858VJ,146016489
405039616,G14795PD,146016922
405039617,G33301RI,146016510
405039618,G37535BG,146016238
405039619,G46902RC,146016923
405039620,G73760WL,146016914
405039621,G74422LK,146016924
405039622,G02630ZD,146016083
405039623,G07132SE,146016925
405039624,G28589EC,146016246
405039625,G52182RP,146016497
405039626,G74339BE,146016917
405039627,G06179NP,146016926
405039628,G26689CL,146016497
405039629,G35293BQ,753
405039630,G42340AQ,146016916
405039631,G49465VJ,146016911
405039632,G18383ZI,146016927
405039633,G92474WU,146016907
405039634,G99518OM,146016240
405039635,G18398TC,146016509
405039636,G48918KS,146016928
405039637,G66522JV,146016929
405039638,G77407NX,146016930
405039639,G13864IM,146016499
405039640,G25436TS,146016931
405039641,G31530KQ,146016507
405039642,G54421BC,146016932
405039643,G57337QO,146016247
405039644,G67604BV,146016916
405039645,G96703LD,146016933
405039646,G22795QB,146016934
405039647,G73216PG,146016935
405039648,G34822AT,146016936
405039649,G32502UN,146016937
405039650,G34276SS,146016938
405039651,G92261PR,146016939
405039652,G34514UL,146016940
405039653,G73502VC,146016941
405039654,G44328YF,146016942
405039655,G82011YF,146016943
405039656,G86158EO,146016944
405039657,G19673IW,146016945
405039658,G94935XB,146016946
405039659,G08863NS,146016947
405039660,G73330CF,146016948
405039661,G17219LE,131708362
405039662,G22388FD,146016949
405039663,G93801LA,146016950
405039664,G09520ZQ,146016951
405039665,G92332SI,146016952
405039666,G11704PO,146016953
405039667,G16150CJ,146016954
405039668,G97947UQ,146016955
405039669,G01378OV,146016956
405039670,G76294TY,146016957
405039671,G60660BN,146016958
405039672,G19968XU,146016959
405039673,G57504TA,146016960
405039674,G97860RU,134692063
405039675,G01467SR,146016962
405039676,G53804NZ,146016963
405039677,G39260SZ,146016964
405039678,G70497TX,146016965
405039679,G44809JX,146016966
405039680,G70519XK,146016967
405039681,G50926NK,146016968
405039682,G04720OD,146016969
405039683,G62759RY,146016970
405039684,G78526LZ,146016971
405039685,G97808FL,146016972
405039686,G45579IH,146016973
405039687,G43656YN,146016974
405039688,G71077LD,146016975
405039689,G08131WI,146016976
405039690,G90588XU,146016977
405039691,G79052UL,146016978
405039692,G06179ME,146016979
405039693,G40817AZ,146016980
405039694,G60082JL,146016981
405039695,G68348RJ,146016982
405039696,G85131LL,146016983
405039697,G22222BH,146016984
405039698,G45699QA,146016985
405039699,G35437KG,146016986
405039700,G97573ZB,146016987
405039701,G22852AR,146016988
405039702,G29048PM,146016989
405039703,G71951OZ,146016990
405039704,G64182RC,146016991
405039705,G71990XF,146016992
405039706,G85213IC,146016993
405039707,G32818XV,146016994
405039708,G41498BE,146016995
405039709,G95849ZD,146016996
405039710,G67483UY,146016997
405039711,G27345TX,146016998
405039712,G45945RD,146016999
405039713,G85256OK,146017000
405039714,G95809LN,146017001
405039715,G50538IF,146017002
405039716,G51071LC,146017003
405039717,G84090AI,146017004
405039718,G76317AM,146017005
405039719,G25400RR,146017006
405039720,G61072BL,146017007
405039721,G14317JF,146017008
405039722,G46986IR,146017009
405039723,G96500LU,146017010
405039724,G36258NK,146017011
405039725,G87424CC,146017012
405039726,G21169WE,146017013
405039727,G01110VT,146017014
405039728,G38911NM,146017015
405039729,G14914WW,146017016
405039730,G28152AC,146017017
405039731,G23322TT,146017019
405039732,G81202HC,146017020
405039733,G14981EC,146017021
405039734,G02476UK,146017022
405039735,G28961YA,146017023
405039736,G02638LL,146017024
405039737,G63328XU,146017025
405039738,G45492NT,146017026
405039739,G06427BZ,146017027
405039740,G79962CK,146017028
405039741,G95087VX,146017029
405039742,G86569OA,146017030
